10 76 -> 84 fr=1002 (0.1013), cf=0.632, gamma=6.065, delta=0.085, M=-2.073e+003
13 -> ~84 fr=2377 (0.2403), cf=0.959, gamma=1.070, delta=0.016, M=-8.646e+001
7 -> ~81 fr=1683 (0.1701), cf=0.972, gamma=1.084, delta=0.013, M=-8.553e+001
22 -> ~81 fr=2351 (0.2377), cf=0.959, gamma=1.070, delta=0.016, M=-8.506e+001
49 73 -> ~80 fr=1075 (0.1087), cf=0.988, gamma=1.103, delta=0.010, M=-8.505e+001
49 64 -> ~80 fr=1012 (0.1023), cf=0.990, gamma=1.105, delta=0.010, M=-8.500e+001
60 -> ~86 fr=1912 (0.1933), cf=0.972, gamma=1.075, delta=0.013, M=-8.460e+001
49 59 -> ~85 fr=1184 (0.1197), cf=0.988, gamma=1.093, delta=0.010, M=-8.429e+001
25 39 -> ~89 fr=1122 (0.1134), cf=0.990, gamma=1.095, delta=0.010, M=-8.426e+001
1 13 -> ~85 fr=1117 (0.1129), cf=0.990, gamma=1.095, delta=0.010, M=-8.423e+001
22 71 -> ~88 fr=1363 (0.1378), cf=0.983, gamma=1.088, delta=0.011, M=-8.350e+001
45 49 -> ~83 fr=1905 (0.1926), cf=0.971, gamma=1.074, delta=0.013, M=-8.224e+001
10 27 -> ~85 fr=1768 (0.1787), cf=0.974, gamma=1.077, delta=0.013, M=-8.200e+001
18 -> ~83 fr=1114 (0.1126), cf=0.989, gamma=1.094, delta=0.010, M=-8.185e+001
60 -> ~89 fr=1911 (0.1932), cf=0.971, gamma=1.073, delta=0.013, M=-8.171e+001
10 21 -> ~89 fr=1320 (0.1334), cf=0.984, gamma=1.087, delta=0.011, M=-8.119e+001
10 11 -> ~87 fr=2010 (0.2032), cf=0.962, gamma=1.075, delta=0.014, M=-7.957e+001
54 -> ~88 fr=2327 (0.2352), cf=0.962, gamma=1.065, delta=0.014, M=-7.873e+001
11 -> ~87 fr=4271 (0.4318), cf=0.935, gamma=1.045, delta=0.019, M=-7.863e+001
27 31 -> ~89 fr=1066 (0.1078), cf=0.990, gamma=1.094, delta=0.009, M=-7.854e+001
1 56 -> ~85 fr=1126 (0.1138), cf=0.988, gamma=1.092, delta=0.010, M=-7.843e+001
30 35 -> ~88 fr=1003 (0.1014), cf=0.991, gamma=1.097, delta=0.009, M=-7.827e+001
5 27 -> ~85 fr=1799 (0.1819), cf=0.971, gamma=1.074, delta=0.013, M=-7.783e+001
58 -> ~83 fr=1680 (0.1698), cf=0.973, gamma=1.077, delta=0.012, M=-7.719e+001
27 -> ~85 fr=2542 (0.2570), cf=0.959, gamma=1.060, delta=0.015, M=-7.530e+001
49 -> ~83 fr=2539 (0.2567), cf=0.958, gamma=1.060, delta=0.015, M=-7.445e+001
16 -> ~84 fr=1879 (0.1900), cf=0.963, gamma=1.075, delta=0.013, M=-7.403e+001
49 -> ~87 fr=2520 (0.2548), cf=0.951, gamma=1.063, delta=0.015, M=-7.339e+001
41 -> ~81 fr=3405 (0.3442), cf=0.942, gamma=1.051, delta=0.017, M=-7.339e+001
48 63 -> ~88 fr=1099 (0.1111), cf=0.986, gamma=1.091, delta=0.009, M=-7.267e+001
20 42 -> ~89 fr=1026 (0.1037), cf=0.988, gamma=1.092, delta=0.009, M=-7.229e+001
53 -> ~88 fr=2232 (0.2256), cf=0.961, gamma=1.064, delta=0.014, M=-7.191e+001
63 -> ~88 fr=3449 (0.3487), cf=0.947, gamma=1.048, delta=0.016, M=-7.180e+001
46 78 -> ~82 fr=1116 (0.1128), cf=0.981, gamma=1.094, delta=0.010, M=-7.112e+001
60 -> ~82 fr=1892 (0.1913), cf=0.961, gamma=1.073, delta=0.013, M=-7.075e+001
39 45 -> ~81 fr=1111 (0.1123), cf=0.981, gamma=1.094, delta=0.010, M=-7.061e+001
5 49 -> ~80 fr=1237 (0.1251), cf=0.976, gamma=1.090, delta=0.010, M=-7.046e+001
38 -> ~81 fr=1511 (0.1527), cf=0.969, gamma=1.081, delta=0.011, M=-7.035e+001
1 35 -> ~84 fr=1666 (0.1684), cf=0.965, gamma=1.078, delta=0.012, M=-7.021e+001
54 -> ~85 fr=2321 (0.2346), cf=0.960, gamma=1.061, delta=0.014, M=-6.997e+001
10 78 -> ~88 fr=1175 (0.1188), cf=0.982, gamma=1.087, delta=0.009, M=-6.887e+001
20 50 -> ~85 fr=2448 (0.2475), cf=0.958, gamma=1.059, delta=0.014, M=-6.882e+001
18 -> ~85 fr=1108 (0.1120), cf=0.984, gamma=1.088, delta=0.009, M=-6.867e+001
78 -> ~88 fr=2110 (0.2133), cf=0.962, gamma=1.064, delta=0.013, M=-6.844e+001
1 -> ~84 fr=4118 (0.4163), cf=0.934, gamma=1.043, delta=0.017, M=-6.842e+001
39 56 -> ~87 fr=1003 (0.1014), cf=0.982, gamma=1.098, delta=0.009, M=-6.839e+001
63 -> ~84 fr=3423 (0.3460), cf=0.940, gamma=1.050, delta=0.016, M=-6.836e+001
10 37 -> ~80 fr=1276 (0.1290), cf=0.974, gamma=1.087, delta=0.010, M=-6.815e+001
10 31 -> ~88 fr=1503 (0.1519), cf=0.973, gamma=1.077, delta=0.011, M=-6.803e+001
23 -> ~86 fr=1663 (0.1681), cf=0.970, gamma=1.073, delta=0.011, M=-6.790e+001
40 -> ~88 fr=2063 (0.2086), cf=0.962, gamma=1.065, delta=0.013, M=-6.788e+001
23 -> ~80 fr=1654 (0.1672), cf=0.964, gamma=1.076, delta=0.012, M=-6.761e+001
31 71 -> ~80 fr=1087 (0.1099), cf=0.979, gamma=1.093, delta=0.009, M=-6.689e+001
26 36 -> ~86 fr=1600 (0.1617), cf=0.970, gamma=1.073, delta=0.011, M=-6.637e+001
11 -> ~89 fr=4294 (0.4341), cf=0.940, gamma=1.039, delta=0.016, M=-6.631e+001
13 25 -> ~85 fr=1061 (0.1073), cf=0.984, gamma=1.088, delta=0.009, M=-6.604e+001
36 -> ~86 fr=1693 (0.1711), cf=0.968, gamma=1.071, delta=0.011, M=-6.542e+001
76 -> ~85 fr=4048 (0.4092), cf=0.941, gamma=1.041, delta=0.016, M=-6.537e+001
47 -> ~84 fr=1893 (0.1914), cf=0.958, gamma=1.070, delta=0.013, M=-6.523e+001
47 74 -> ~88 fr=1015 (0.1026), cf=0.984, gamma=1.090, delta=0.008, M=-6.446e+001
73 -> ~86 fr=2629 (0.2658), cf=0.953, gamma=1.054, delta=0.014, M=-6.358e+001
37 -> ~85 fr=1905 (0.1926), cf=0.964, gamma=1.065, delta=0.012, M=-6.352e+001
78 -> ~89 fr=2107 (0.2130), cf=0.960, gamma=1.061, delta=0.012, M=-6.275e+001
5 32 -> ~83 fr=1046 (0.1057), cf=0.982, gamma=1.086, delta=0.008, M=-6.120e+001
20 30 -> ~88 fr=1097 (0.1109), cf=0.979, gamma=1.084, delta=0.009, M=-5.988e+001
23 -> ~83 fr=1657 (0.1675), cf=0.966, gamma=1.069, delta=0.011, M=-5.975e+001
78 -> ~82 fr=2091 (0.2114), cf=0.953, gamma=1.063, delta=0.013, M=-5.970e+001
41 74 -> ~88 fr=1867 (0.1887), cf=0.961, gamma=1.064, delta=0.011, M=-5.868e+001
11 48 -> ~81 fr=1325 (0.1339), cf=0.968, gamma=1.080, delta=0.010, M=-5.849e+001
21 64 -> ~88 fr=1198 (0.1211), cf=0.976, gamma=1.080, delta=0.009, M=-5.816e+001
18 -> ~82 fr=1097 (0.1109), cf=0.974, gamma=1.087, delta=0.009, M=-5.794e+001
20 34 -> ~85 fr=1187 (0.1200), cf=0.976, gamma=1.079, delta=0.009, M=-5.766e+001
63 -> ~80 fr=3410 (0.3447), cf=0.937, gamma=1.045, delta=0.015, M=-5.729e+001
13 -> ~85 fr=2365 (0.2391), cf=0.954, gamma=1.055, delta=0.012, M=-5.689e+001
42 -> ~80 fr=1885 (0.1906), cf=0.954, gamma=1.065, delta=0.012, M=-5.619e+001
14 -> ~84 fr=1087 (0.1099), cf=0.973, gamma=1.086, delta=0.009, M=-5.616e+001
25 56 -> ~88 fr=1158 (0.1171), cf=0.976, gamma=1.080, delta=0.009, M=-5.610e+001
1 55 -> ~83 fr=1000 (0.1011), cf=0.979, gamma=1.083, delta=0.008, M=-5.361e+001
30 -> ~88 fr=2123 (0.2146), cf=0.955, gamma=1.057, delta=0.012, M=-5.353e+001
22 31 -> ~80 fr=1119 (0.1131), cf=0.971, gamma=1.083, delta=0.009, M=-5.335e+001
29 -> ~85 fr=2334 (0.2359), cf=0.953, gamma=1.053, delta=0.012, M=-5.293e+001
1 60 -> ~83 fr=1079 (0.1091), cf=0.976, gamma=1.080, delta=0.008, M=-5.287e+001
1 66 -> ~85 fr=1398 (0.1413), cf=0.968, gamma=1.071, delta=0.009, M=-5.279e+001
25 56 -> ~85 fr=1156 (0.1169), cf=0.974, gamma=1.077, delta=0.008, M=-5.212e+001
42 -> ~89 fr=1893 (0.1914), cf=0.958, gamma=1.059, delta=0.011, M=-5.163e+001
37 46 -> ~80 fr=1351 (0.1366), cf=0.963, gamma=1.075, delta=0.009, M=-5.162e+001
25 35 -> ~89 fr=1357 (0.1372), cf=0.969, gamma=1.071, delta=0.009, M=-5.143e+001
29 71 -> ~88 fr=1036 (0.1047), cf=0.976, gamma=1.081, delta=0.008, M=-5.129e+001
5 10 22 -> ~80 fr=1062 (0.1074), cf=0.971, gamma=1.083, delta=0.008, M=-5.086e+001
22 31 -> ~89 fr=1123 (0.1135), cf=0.974, gamma=1.076, delta=0.008, M=-5.030e+001
26 64 -> ~86 fr=1112 (0.1124), cf=0.974, gamma=1.077, delta=0.008, M=-5.018e+001
26 -> ~86 fr=2271 (0.2296), cf=0.951, gamma=1.052, delta=0.011, M=-4.924e+001
10 78 -> ~80 fr=1157 (0.1170), cf=0.967, gamma=1.079, delta=0.009, M=-4.904e+001
