10 76 -> 84 fr=1004 (0.1015), cf=0.631, gamma=6.058, delta=0.085, M=-2.081e+003
13 -> ~84 fr=2375 (0.2401), cf=0.960, gamma=1.071, delta=0.016, M=-8.852e+001
1 63 -> ~84 fr=1650 (0.1668), cf=0.973, gamma=1.086, delta=0.013, M=-8.758e+001
5 49 -> ~83 fr=1226 (0.1239), cf=0.988, gamma=1.093, delta=0.011, M=-8.718e+001
49 73 -> ~80 fr=1080 (0.1092), cf=0.988, gamma=1.104, delta=0.010, M=-8.689e+001
25 39 -> ~89 fr=1134 (0.1146), cf=0.991, gamma=1.094, delta=0.010, M=-8.666e+001
10 73 -> ~89 fr=1422 (0.1438), cf=0.983, gamma=1.086, delta=0.011, M=-8.597e+001
7 -> ~81 fr=1672 (0.1690), cf=0.971, gamma=1.085, delta=0.013, M=-8.526e+001
1 39 -> ~85 fr=1217 (0.1230), cf=0.989, gamma=1.091, delta=0.010, M=-8.517e+001
60 -> ~89 fr=1937 (0.1958), cf=0.972, gamma=1.074, delta=0.013, M=-8.497e+001
49 64 -> ~80 fr=1014 (0.1025), cf=0.989, gamma=1.105, delta=0.010, M=-8.407e+001
22 -> ~81 fr=2354 (0.2380), cf=0.957, gamma=1.070, delta=0.015, M=-8.271e+001
18 -> ~83 fr=1139 (0.1151), cf=0.989, gamma=1.094, delta=0.010, M=-8.265e+001
11 69 -> ~87 fr=2237 (0.2261), cf=0.959, gamma=1.071, delta=0.015, M=-8.105e+001
1 13 -> ~85 fr=1107 (0.1119), cf=0.990, gamma=1.093, delta=0.009, M=-8.092e+001
5 27 -> ~85 fr=1819 (0.1839), cf=0.973, gamma=1.074, delta=0.013, M=-8.052e+001
60 -> ~86 fr=1930 (0.1951), cf=0.969, gamma=1.073, delta=0.013, M=-7.947e+001
45 49 -> ~83 fr=1910 (0.1931), cf=0.970, gamma=1.073, delta=0.013, M=-7.941e+001
30 35 -> ~88 fr=992 (0.1003), cf=0.992, gamma=1.098, delta=0.009, M=-7.918e+001
1 56 -> ~85 fr=1122 (0.1134), cf=0.989, gamma=1.091, delta=0.009, M=-7.791e+001
10 27 -> ~85 fr=1789 (0.1809), cf=0.973, gamma=1.073, delta=0.012, M=-7.787e+001
54 -> ~88 fr=2319 (0.2344), cf=0.962, gamma=1.065, delta=0.014, M=-7.725e+001
10 11 -> ~87 fr=2032 (0.2054), cf=0.961, gamma=1.073, delta=0.014, M=-7.714e+001
10 21 -> ~89 fr=1327 (0.1341), cf=0.982, gamma=1.084, delta=0.010, M=-7.686e+001
23 -> ~86 fr=1668 (0.1686), cf=0.973, gamma=1.077, delta=0.012, M=-7.612e+001
63 -> ~88 fr=3447 (0.3485), cf=0.949, gamma=1.049, delta=0.016, M=-7.485e+001
58 -> ~83 fr=1647 (0.1665), cf=0.973, gamma=1.076, delta=0.012, M=-7.485e+001
16 -> ~84 fr=1887 (0.1908), cf=0.963, gamma=1.075, delta=0.013, M=-7.476e+001
76 -> ~85 fr=4051 (0.4095), cf=0.945, gamma=1.043, delta=0.017, M=-7.474e+001
27 -> ~85 fr=2557 (0.2585), cf=0.960, gamma=1.059, delta=0.014, M=-7.453e+001
38 -> ~81 fr=1503 (0.1519), cf=0.970, gamma=1.084, delta=0.012, M=-7.427e+001
27 31 -> ~89 fr=1077 (0.1089), cf=0.988, gamma=1.091, delta=0.009, M=-7.406e+001
49 -> ~83 fr=2526 (0.2554), cf=0.958, gamma=1.060, delta=0.014, M=-7.322e+001
18 -> ~85 fr=1136 (0.1148), cf=0.986, gamma=1.088, delta=0.009, M=-7.302e+001
40 -> ~88 fr=2048 (0.2070), cf=0.965, gamma=1.067, delta=0.013, M=-7.270e+001
20 42 -> ~89 fr=994 (0.1005), cf=0.990, gamma=1.093, delta=0.009, M=-7.250e+001
41 -> ~81 fr=3394 (0.3431), cf=0.941, gamma=1.051, delta=0.017, M=-7.125e+001
46 78 -> ~82 fr=1107 (0.1119), cf=0.981, gamma=1.095, delta=0.010, M=-7.121e+001
78 -> ~88 fr=2098 (0.2121), cf=0.963, gamma=1.066, delta=0.013, M=-7.115e+001
20 50 -> ~85 fr=2445 (0.2472), cf=0.960, gamma=1.059, delta=0.014, M=-7.085e+001
60 -> ~82 fr=1913 (0.1934), cf=0.960, gamma=1.072, delta=0.013, M=-7.072e+001
78 -> ~89 fr=2100 (0.2123), cf=0.964, gamma=1.064, delta=0.013, M=-7.015e+001
49 -> ~87 fr=2508 (0.2535), cf=0.951, gamma=1.062, delta=0.015, M=-6.997e+001
47 -> ~84 fr=1922 (0.1943), cf=0.960, gamma=1.072, delta=0.013, M=-6.991e+001
11 -> ~87 fr=4283 (0.4330), cf=0.934, gamma=1.042, delta=0.017, M=-6.983e+001
53 -> ~88 fr=2223 (0.2247), cf=0.961, gamma=1.063, delta=0.013, M=-6.936e+001
26 36 -> ~86 fr=1604 (0.1622), cf=0.971, gamma=1.075, delta=0.011, M=-6.905e+001
36 -> ~86 fr=1699 (0.1718), cf=0.969, gamma=1.072, delta=0.012, M=-6.823e+001
39 45 -> ~81 fr=1117 (0.1129), cf=0.978, gamma=1.093, delta=0.010, M=-6.766e+001
37 -> ~85 fr=1924 (0.1945), cf=0.966, gamma=1.066, delta=0.012, M=-6.764e+001
73 -> ~86 fr=2646 (0.2675), cf=0.954, gamma=1.056, delta=0.014, M=-6.722e+001
10 31 -> ~88 fr=1513 (0.1530), cf=0.972, gamma=1.076, delta=0.011, M=-6.697e+001
23 -> ~80 fr=1652 (0.1670), cf=0.963, gamma=1.076, delta=0.012, M=-6.665e+001
10 37 -> ~80 fr=1276 (0.1290), cf=0.973, gamma=1.087, delta=0.010, M=-6.655e+001
39 56 -> ~87 fr=1014 (0.1025), cf=0.982, gamma=1.096, delta=0.009, M=-6.646e+001
1 -> ~84 fr=4124 (0.4169), cf=0.933, gamma=1.042, delta=0.017, M=-6.602e+001
13 25 -> ~85 fr=1061 (0.1073), cf=0.985, gamma=1.087, delta=0.009, M=-6.588e+001
63 -> ~84 fr=3413 (0.3450), cf=0.939, gamma=1.048, delta=0.016, M=-6.529e+001
54 -> ~85 fr=2312 (0.2337), cf=0.959, gamma=1.059, delta=0.013, M=-6.463e+001
11 -> ~89 fr=4313 (0.4360), cf=0.940, gamma=1.038, delta=0.016, M=-6.384e+001
5 49 -> ~80 fr=1207 (0.1220), cf=0.973, gamma=1.087, delta=0.010, M=-6.278e+001
31 71 -> ~80 fr=1082 (0.1094), cf=0.977, gamma=1.091, delta=0.009, M=-6.264e+001
47 74 -> ~88 fr=1034 (0.1045), cf=0.983, gamma=1.087, delta=0.008, M=-6.216e+001
41 74 -> ~88 fr=1865 (0.1885), cf=0.963, gamma=1.065, delta=0.012, M=-6.112e+001
25 56 -> ~88 fr=1167 (0.1180), cf=0.978, gamma=1.082, delta=0.009, M=-6.102e+001
23 -> ~83 fr=1657 (0.1675), cf=0.966, gamma=1.069, delta=0.011, M=-6.032e+001
20 30 -> ~88 fr=1070 (0.1082), cf=0.981, gamma=1.085, delta=0.008, M=-6.029e+001
14 -> ~84 fr=1097 (0.1109), cf=0.975, gamma=1.089, delta=0.009, M=-6.007e+001
21 64 -> ~88 fr=1203 (0.1216), cf=0.976, gamma=1.080, delta=0.009, M=-5.964e+001
29 71 -> ~88 fr=1058 (0.1070), cf=0.981, gamma=1.085, delta=0.008, M=-5.919e+001
5 32 -> ~83 fr=1046 (0.1057), cf=0.980, gamma=1.085, delta=0.008, M=-5.819e+001
78 -> ~82 fr=2073 (0.2096), cf=0.952, gamma=1.063, delta=0.012, M=-5.787e+001
63 -> ~80 fr=3401 (0.3438), cf=0.936, gamma=1.046, delta=0.015, M=-5.779e+001
13 -> ~85 fr=2365 (0.2391), cf=0.956, gamma=1.054, delta=0.012, M=-5.708e+001
11 48 -> ~81 fr=1303 (0.1317), cf=0.967, gamma=1.080, delta=0.010, M=-5.688e+001
18 -> ~82 fr=1120 (0.1132), cf=0.972, gamma=1.086, delta=0.009, M=-5.672e+001
20 34 -> ~85 fr=1177 (0.1190), cf=0.977, gamma=1.078, delta=0.009, M=-5.617e+001
30 -> ~88 fr=2083 (0.2106), cf=0.957, gamma=1.059, delta=0.012, M=-5.552e+001
1 60 -> ~83 fr=1096 (0.1108), cf=0.977, gamma=1.081, delta=0.008, M=-5.477e+001
22 31 -> ~89 fr=1119 (0.1131), cf=0.977, gamma=1.079, delta=0.008, M=-5.470e+001
1 55 -> ~83 fr=1005 (0.1016), cf=0.980, gamma=1.084, delta=0.008, M=-5.445e+001
25 56 -> ~85 fr=1164 (0.1177), cf=0.976, gamma=1.077, delta=0.008, M=-5.360e+001
42 -> ~80 fr=1866 (0.1886), cf=0.953, gamma=1.064, delta=0.011, M=-5.346e+001
37 46 -> ~80 fr=1357 (0.1372), cf=0.962, gamma=1.075, delta=0.010, M=-5.226e+001
26 -> ~86 fr=2276 (0.2301), cf=0.952, gamma=1.054, delta=0.012, M=-5.158e+001
22 31 -> ~80 fr=1109 (0.1121), cf=0.969, gamma=1.082, delta=0.009, M=-5.091e+001
1 66 -> ~85 fr=1403 (0.1418), cf=0.968, gamma=1.068, delta=0.009, M=-5.090e+001
25 35 -> ~89 fr=1361 (0.1376), cf=0.969, gamma=1.069, delta=0.009, M=-5.058e+001
29 50 -> ~85 fr=1305 (0.1319), cf=0.970, gamma=1.071, delta=0.009, M=-5.046e+001
