10 76 -> 84 fr=1010 (0.1021), cf=0.629, gamma=6.014, delta=0.085, M=-2.089e+003
10 73 -> ~89 fr=1411 (0.1426), cf=0.983, gamma=1.087, delta=0.011, M=-8.627e+001
45 49 -> ~83 fr=1929 (0.1950), cf=0.971, gamma=1.075, delta=0.014, M=-8.586e+001
13 -> ~84 fr=2371 (0.2397), cf=0.958, gamma=1.070, delta=0.016, M=-8.563e+001
5 27 -> ~85 fr=1801 (0.1821), cf=0.974, gamma=1.077, delta=0.013, M=-8.520e+001
49 73 -> ~80 fr=1074 (0.1086), cf=0.988, gamma=1.103, delta=0.010, M=-8.470e+001
1 39 -> ~85 fr=1204 (0.1217), cf=0.988, gamma=1.092, delta=0.010, M=-8.428e+001
22 -> ~81 fr=2343 (0.2369), cf=0.959, gamma=1.070, delta=0.015, M=-8.383e+001
60 -> ~89 fr=1940 (0.1961), cf=0.970, gamma=1.074, delta=0.014, M=-8.378e+001
30 35 -> ~88 fr=1003 (0.1014), cf=0.993, gamma=1.098, delta=0.009, M=-8.271e+001
18 -> ~83 fr=1134 (0.1146), cf=0.989, gamma=1.094, delta=0.010, M=-8.263e+001
1 13 -> ~85 fr=1099 (0.1111), cf=0.990, gamma=1.095, delta=0.010, M=-8.250e+001
49 64 -> ~80 fr=1027 (0.1038), cf=0.988, gamma=1.103, delta=0.010, M=-8.177e+001
1 56 -> ~85 fr=1124 (0.1136), cf=0.989, gamma=1.093, delta=0.010, M=-8.051e+001
10 11 -> ~87 fr=2022 (0.2044), cf=0.963, gamma=1.074, delta=0.014, M=-8.035e+001
22 71 -> ~88 fr=1374 (0.1389), cf=0.981, gamma=1.086, delta=0.011, M=-8.015e+001
10 21 -> ~89 fr=1329 (0.1344), cf=0.982, gamma=1.087, delta=0.011, M=-8.003e+001
11 -> ~87 fr=4294 (0.4341), cf=0.936, gamma=1.045, delta=0.019, M=-7.952e+001
16 -> ~84 fr=1898 (0.1919), cf=0.964, gamma=1.077, delta=0.014, M=-7.884e+001
10 27 -> ~85 fr=1762 (0.1781), cf=0.972, gamma=1.075, delta=0.012, M=-7.880e+001
60 -> ~86 fr=1938 (0.1959), cf=0.969, gamma=1.071, delta=0.013, M=-7.864e+001
7 -> ~81 fr=1678 (0.1696), cf=0.969, gamma=1.081, delta=0.013, M=-7.858e+001
10 37 -> ~80 fr=1276 (0.1290), cf=0.979, gamma=1.092, delta=0.011, M=-7.740e+001
27 -> ~85 fr=2538 (0.2566), cf=0.959, gamma=1.061, delta=0.015, M=-7.623e+001
41 -> ~81 fr=3405 (0.3442), cf=0.943, gamma=1.052, delta=0.017, M=-7.582e+001
27 31 -> ~89 fr=1067 (0.1079), cf=0.988, gamma=1.093, delta=0.009, M=-7.557e+001
54 -> ~88 fr=2343 (0.2369), cf=0.961, gamma=1.063, delta=0.014, M=-7.554e+001
63 71 -> ~88 fr=1641 (0.1659), cf=0.973, gamma=1.077, delta=0.012, M=-7.525e+001
58 -> ~83 fr=1665 (0.1683), cf=0.972, gamma=1.076, delta=0.012, M=-7.430e+001
63 -> ~88 fr=3433 (0.3470), cf=0.949, gamma=1.049, delta=0.016, M=-7.410e+001
20 42 -> ~89 fr=1008 (0.1019), cf=0.989, gamma=1.095, delta=0.009, M=-7.399e+001
23 -> ~86 fr=1678 (0.1696), cf=0.972, gamma=1.074, delta=0.012, M=-7.313e+001
38 -> ~81 fr=1492 (0.1508), cf=0.971, gamma=1.083, delta=0.012, M=-7.305e+001
60 -> ~82 fr=1922 (0.1943), cf=0.961, gamma=1.073, delta=0.013, M=-7.295e+001
18 -> ~85 fr=1130 (0.1142), cf=0.985, gamma=1.089, delta=0.009, M=-7.282e+001
49 -> ~83 fr=2548 (0.2576), cf=0.957, gamma=1.060, delta=0.014, M=-7.280e+001
47 -> ~84 fr=1912 (0.1933), cf=0.961, gamma=1.073, delta=0.013, M=-7.192e+001
31 71 -> ~80 fr=1086 (0.1098), cf=0.982, gamma=1.096, delta=0.010, M=-7.185e+001
46 78 -> ~82 fr=1098 (0.1110), cf=0.981, gamma=1.095, delta=0.010, M=-7.150e+001
1 -> ~84 fr=4114 (0.4159), cf=0.935, gamma=1.044, delta=0.018, M=-7.150e+001
20 50 -> ~85 fr=2419 (0.2445), cf=0.959, gamma=1.060, delta=0.014, M=-7.076e+001
54 -> ~85 fr=2339 (0.2365), cf=0.960, gamma=1.061, delta=0.014, M=-7.056e+001
49 -> ~87 fr=2532 (0.2560), cf=0.951, gamma=1.061, delta=0.015, M=-7.042e+001
76 -> ~85 fr=4065 (0.4109), cf=0.942, gamma=1.042, delta=0.017, M=-6.997e+001
13 25 -> ~85 fr=1049 (0.1060), cf=0.986, gamma=1.090, delta=0.009, M=-6.886e+001
47 74 -> ~88 fr=1046 (0.1057), cf=0.986, gamma=1.090, delta=0.009, M=-6.878e+001
39 45 -> ~81 fr=1106 (0.1118), cf=0.980, gamma=1.093, delta=0.010, M=-6.870e+001
23 -> ~83 fr=1673 (0.1691), cf=0.969, gamma=1.073, delta=0.012, M=-6.838e+001
23 -> ~80 fr=1665 (0.1683), cf=0.965, gamma=1.076, delta=0.012, M=-6.831e+001
40 -> ~88 fr=2066 (0.2089), cf=0.963, gamma=1.065, delta=0.013, M=-6.818e+001
63 -> ~84 fr=3401 (0.3438), cf=0.940, gamma=1.050, delta=0.016, M=-6.765e+001
39 56 -> ~87 fr=1009 (0.1020), cf=0.982, gamma=1.096, delta=0.009, M=-6.747e+001
26 36 -> ~86 fr=1611 (0.1629), cf=0.971, gamma=1.073, delta=0.011, M=-6.731e+001
53 -> ~88 fr=2224 (0.2248), cf=0.960, gamma=1.062, delta=0.013, M=-6.697e+001
41 74 -> ~88 fr=1871 (0.1891), cf=0.965, gamma=1.068, delta=0.012, M=-6.692e+001
36 -> ~86 fr=1706 (0.1725), cf=0.969, gamma=1.071, delta=0.011, M=-6.639e+001
5 49 -> ~80 fr=1240 (0.1254), cf=0.974, gamma=1.087, delta=0.010, M=-6.592e+001
37 -> ~85 fr=1907 (0.1928), cf=0.964, gamma=1.066, delta=0.012, M=-6.496e+001
78 -> ~89 fr=2081 (0.2104), cf=0.961, gamma=1.063, delta=0.013, M=-6.486e+001
11 -> ~89 fr=4303 (0.4350), cf=0.938, gamma=1.038, delta=0.016, M=-6.409e+001
78 -> ~88 fr=2081 (0.2104), cf=0.961, gamma=1.063, delta=0.012, M=-6.400e+001
10 31 -> ~88 fr=1494 (0.1510), cf=0.971, gamma=1.074, delta=0.010, M=-6.370e+001
11 48 -> ~81 fr=1338 (0.1353), cf=0.970, gamma=1.082, delta=0.010, M=-6.264e+001
20 30 -> ~88 fr=1075 (0.1087), cf=0.982, gamma=1.086, delta=0.009, M=-6.226e+001
21 64 -> ~88 fr=1206 (0.1219), cf=0.977, gamma=1.081, delta=0.009, M=-6.120e+001
73 -> ~86 fr=2637 (0.2666), cf=0.953, gamma=1.053, delta=0.013, M=-6.057e+001
5 32 -> ~83 fr=1054 (0.1066), cf=0.980, gamma=1.085, delta=0.008, M=-5.934e+001
25 56 -> ~88 fr=1165 (0.1178), cf=0.977, gamma=1.081, delta=0.009, M=-5.906e+001
13 -> ~85 fr=2362 (0.2388), cf=0.955, gamma=1.056, delta=0.013, M=-5.866e+001
30 -> ~88 fr=2112 (0.2135), cf=0.958, gamma=1.059, delta=0.012, M=-5.831e+001
78 -> ~82 fr=2063 (0.2086), cf=0.952, gamma=1.063, delta=0.012, M=-5.812e+001
14 -> ~84 fr=1080 (0.1092), cf=0.974, gamma=1.088, delta=0.009, M=-5.735e+001
37 46 -> ~80 fr=1337 (0.1352), cf=0.967, gamma=1.079, delta=0.010, M=-5.728e+001
18 -> ~82 fr=1116 (0.1128), cf=0.973, gamma=1.086, delta=0.009, M=-5.724e+001
1 60 -> ~83 fr=1100 (0.1112), cf=0.978, gamma=1.082, delta=0.008, M=-5.708e+001
25 56 -> ~85 fr=1163 (0.1176), cf=0.976, gamma=1.079, delta=0.009, M=-5.567e+001
1 66 -> ~85 fr=1410 (0.1425), cf=0.969, gamma=1.072, delta=0.010, M=-5.511e+001
25 35 -> ~89 fr=1364 (0.1379), cf=0.969, gamma=1.073, delta=0.009, M=-5.466e+001
63 -> ~80 fr=3387 (0.3424), cf=0.936, gamma=1.044, delta=0.015, M=-5.451e+001
29 50 -> ~85 fr=1274 (0.1288), cf=0.972, gamma=1.075, delta=0.009, M=-5.406e+001
42 -> ~80 fr=1873 (0.1893), cf=0.954, gamma=1.064, delta=0.011, M=-5.400e+001
20 34 -> ~85 fr=1176 (0.1189), cf=0.974, gamma=1.077, delta=0.009, M=-5.393e+001
1 55 -> ~83 fr=991 (0.1002), cf=0.979, gamma=1.084, delta=0.008, M=-5.357e+001
22 31 -> ~89 fr=1120 (0.1132), cf=0.975, gamma=1.079, delta=0.008, M=-5.268e+001
26 -> ~86 fr=2303 (0.2328), cf=0.953, gamma=1.053, delta=0.012, M=-5.249e+001
29 71 -> ~88 fr=1048 (0.1059), cf=0.977, gamma=1.080, delta=0.008, M=-5.175e+001
42 -> ~89 fr=1880 (0.1901), cf=0.957, gamma=1.059, delta=0.011, M=-5.053e+001
