10 76 -> 84 fr=1014 (0.1025), cf=0.632, gamma=6.013, delta=0.085, M=-2.097e+003
1 63 -> ~84 fr=1649 (0.1667), cf=0.973, gamma=1.088, delta=0.013, M=-9.043e+001
10 73 -> ~89 fr=1417 (0.1432), cf=0.984, gamma=1.088, delta=0.012, M=-8.987e+001
20 71 -> ~88 fr=1729 (0.1748), cf=0.978, gamma=1.080, delta=0.013, M=-8.961e+001
21 59 -> ~88 fr=1060 (0.1072), cf=0.994, gamma=1.098, delta=0.010, M=-8.950e+001
46 78 -> ~88 fr=1107 (0.1119), cf=0.993, gamma=1.096, delta=0.010, M=-8.894e+001
50 -> ~86 fr=4656 (0.4707), cf=0.943, gamma=1.042, delta=0.019, M=-8.750e+001
11 69 -> ~87 fr=2237 (0.2261), cf=0.961, gamma=1.073, delta=0.015, M=-8.654e+001
49 59 -> ~85 fr=1207 (0.1220), cf=0.989, gamma=1.093, delta=0.010, M=-8.624e+001
18 -> ~83 fr=1110 (0.1122), cf=0.990, gamma=1.096, delta=0.010, M=-8.412e+001
1 13 -> ~85 fr=1119 (0.1131), cf=0.990, gamma=1.095, delta=0.010, M=-8.407e+001
49 64 -> ~80 fr=1020 (0.1031), cf=0.988, gamma=1.105, delta=0.010, M=-8.255e+001
10 27 -> ~85 fr=1779 (0.1798), cf=0.974, gamma=1.076, delta=0.013, M=-8.249e+001
22 -> ~81 fr=2351 (0.2377), cf=0.958, gamma=1.069, delta=0.015, M=-8.210e+001
10 11 -> ~87 fr=2024 (0.2046), cf=0.963, gamma=1.075, delta=0.014, M=-8.209e+001
60 -> ~86 fr=1927 (0.1948), cf=0.971, gamma=1.073, delta=0.013, M=-8.179e+001
5 27 -> ~85 fr=1798 (0.1818), cf=0.973, gamma=1.075, delta=0.013, M=-8.137e+001
45 49 -> ~83 fr=1933 (0.1954), cf=0.970, gamma=1.073, delta=0.013, M=-8.128e+001
22 71 -> ~88 fr=1390 (0.1405), cf=0.982, gamma=1.085, delta=0.011, M=-8.107e+001
7 -> ~81 fr=1685 (0.1703), cf=0.969, gamma=1.082, delta=0.013, M=-7.988e+001
1 56 -> ~85 fr=1121 (0.1133), cf=0.989, gamma=1.093, delta=0.010, M=-7.973e+001
27 31 -> ~89 fr=1067 (0.1079), cf=0.990, gamma=1.095, delta=0.009, M=-7.945e+001
16 -> ~84 fr=1888 (0.1909), cf=0.964, gamma=1.077, delta=0.014, M=-7.875e+001
49 -> ~83 fr=2572 (0.2600), cf=0.959, gamma=1.061, delta=0.015, M=-7.779e+001
60 -> ~89 fr=1923 (0.1944), cf=0.969, gamma=1.072, delta=0.013, M=-7.745e+001
27 -> ~85 fr=2546 (0.2574), cf=0.960, gamma=1.061, delta=0.015, M=-7.707e+001
58 -> ~83 fr=1668 (0.1686), cf=0.973, gamma=1.077, delta=0.012, M=-7.658e+001
10 21 -> ~89 fr=1327 (0.1341), cf=0.981, gamma=1.085, delta=0.010, M=-7.564e+001
5 54 -> ~88 fr=1405 (0.1420), cf=0.980, gamma=1.082, delta=0.011, M=-7.560e+001
40 -> ~88 fr=2078 (0.2101), cf=0.967, gamma=1.067, delta=0.013, M=-7.531e+001
20 42 -> ~89 fr=996 (0.1007), cf=0.990, gamma=1.095, delta=0.009, M=-7.452e+001
38 -> ~81 fr=1501 (0.1517), cf=0.971, gamma=1.084, delta=0.012, M=-7.448e+001
11 -> ~87 fr=4281 (0.4328), cf=0.935, gamma=1.043, delta=0.018, M=-7.377e+001
39 56 -> ~87 fr=1010 (0.1021), cf=0.985, gamma=1.100, delta=0.009, M=-7.360e+001
54 -> ~88 fr=2324 (0.2349), cf=0.962, gamma=1.062, delta=0.014, M=-7.279e+001
10 37 -> ~80 fr=1276 (0.1290), cf=0.976, gamma=1.090, delta=0.011, M=-7.269e+001
63 -> ~88 fr=3454 (0.3492), cf=0.949, gamma=1.048, delta=0.016, M=-7.202e+001
41 -> ~81 fr=3388 (0.3425), cf=0.941, gamma=1.051, delta=0.017, M=-7.139e+001
60 -> ~82 fr=1907 (0.1928), cf=0.961, gamma=1.073, delta=0.013, M=-7.131e+001
78 -> ~88 fr=2084 (0.2107), cf=0.965, gamma=1.065, delta=0.013, M=-7.112e+001
23 -> ~86 fr=1648 (0.1666), cf=0.972, gamma=1.074, delta=0.011, M=-7.066e+001
49 -> ~87 fr=2550 (0.2578), cf=0.951, gamma=1.061, delta=0.015, M=-7.045e+001
18 -> ~85 fr=1104 (0.1116), cf=0.985, gamma=1.089, delta=0.009, M=-6.984e+001
1 -> ~84 fr=4129 (0.4174), cf=0.934, gamma=1.043, delta=0.017, M=-6.979e+001
23 -> ~80 fr=1636 (0.1654), cf=0.965, gamma=1.078, delta=0.012, M=-6.893e+001
31 71 -> ~80 fr=1074 (0.1086), cf=0.980, gamma=1.095, delta=0.009, M=-6.858e+001
13 25 -> ~85 fr=1070 (0.1082), cf=0.985, gamma=1.089, delta=0.009, M=-6.849e+001
46 78 -> ~82 fr=1092 (0.1104), cf=0.979, gamma=1.094, delta=0.009, M=-6.794e+001
23 -> ~83 fr=1645 (0.1663), cf=0.970, gamma=1.073, delta=0.011, M=-6.779e+001
11 -> ~89 fr=4304 (0.4351), cf=0.940, gamma=1.039, delta=0.017, M=-6.775e+001
14 -> ~84 fr=1100 (0.1112), cf=0.979, gamma=1.094, delta=0.010, M=-6.772e+001
39 45 -> ~81 fr=1124 (0.1136), cf=0.978, gamma=1.092, delta=0.010, M=-6.759e+001
54 -> ~85 fr=2317 (0.2342), cf=0.959, gamma=1.060, delta=0.013, M=-6.702e+001
26 36 -> ~86 fr=1600 (0.1617), cf=0.971, gamma=1.073, delta=0.011, M=-6.652e+001
5 49 -> ~80 fr=1244 (0.1258), cf=0.973, gamma=1.088, delta=0.010, M=-6.648e+001
47 -> ~84 fr=1901 (0.1922), cf=0.958, gamma=1.071, delta=0.013, M=-6.628e+001
76 -> ~85 fr=4080 (0.4125), cf=0.941, gamma=1.041, delta=0.016, M=-6.605e+001
37 -> ~85 fr=1914 (0.1935), cf=0.965, gamma=1.066, delta=0.012, M=-6.601e+001
36 -> ~86 fr=1693 (0.1711), cf=0.969, gamma=1.070, delta=0.011, M=-6.545e+001
41 74 -> ~88 fr=1863 (0.1883), cf=0.966, gamma=1.066, delta=0.012, M=-6.469e+001
63 -> ~84 fr=3414 (0.3451), cf=0.938, gamma=1.048, delta=0.016, M=-6.456e+001
10 31 -> ~88 fr=1499 (0.1515), cf=0.972, gamma=1.073, delta=0.010, M=-6.315e+001
53 -> ~88 fr=2247 (0.2272), cf=0.959, gamma=1.059, delta=0.013, M=-6.261e+001
21 64 -> ~88 fr=1203 (0.1216), cf=0.979, gamma=1.081, delta=0.009, M=-6.209e+001
47 74 -> ~88 fr=1028 (0.1039), cf=0.984, gamma=1.086, delta=0.008, M=-6.144e+001
78 -> ~89 fr=2073 (0.2096), cf=0.960, gamma=1.062, delta=0.012, M=-6.131e+001
20 50 -> ~85 fr=2432 (0.2459), cf=0.955, gamma=1.056, delta=0.013, M=-6.125e+001
73 -> ~86 fr=2630 (0.2659), cf=0.953, gamma=1.053, delta=0.013, M=-6.114e+001
13 -> ~85 fr=2367 (0.2393), cf=0.956, gamma=1.056, delta=0.013, M=-6.014e+001
18 -> ~82 fr=1093 (0.1105), cf=0.975, gamma=1.089, delta=0.009, M=-5.999e+001
11 48 -> ~81 fr=1329 (0.1344), cf=0.968, gamma=1.081, delta=0.010, M=-5.968e+001
78 -> ~82 fr=2058 (0.2080), cf=0.953, gamma=1.064, delta=0.013, M=-5.946e+001
25 56 -> ~88 fr=1175 (0.1188), cf=0.978, gamma=1.079, delta=0.009, M=-5.805e+001
5 32 -> ~83 fr=1040 (0.1051), cf=0.980, gamma=1.084, delta=0.008, M=-5.753e+001
20 30 -> ~88 fr=1076 (0.1088), cf=0.980, gamma=1.082, delta=0.008, M=-5.719e+001
20 34 -> ~85 fr=1198 (0.1211), cf=0.976, gamma=1.078, delta=0.009, M=-5.682e+001
25 35 -> ~89 fr=1357 (0.1372), cf=0.971, gamma=1.074, delta=0.009, M=-5.602e+001
63 -> ~80 fr=3402 (0.3439), cf=0.935, gamma=1.045, delta=0.015, M=-5.532e+001
26 -> ~86 fr=2287 (0.2312), cf=0.955, gamma=1.055, delta=0.012, M=-5.505e+001
1 60 -> ~83 fr=1082 (0.1094), cf=0.977, gamma=1.080, delta=0.008, M=-5.344e+001
30 -> ~88 fr=2093 (0.2116), cf=0.957, gamma=1.057, delta=0.011, M=-5.318e+001
37 46 -> ~80 fr=1339 (0.1354), cf=0.963, gamma=1.076, delta=0.010, M=-5.196e+001
22 31 -> ~89 fr=1101 (0.1113), cf=0.975, gamma=1.079, delta=0.008, M=-5.196e+001
29 71 -> ~88 fr=1065 (0.1077), cf=0.977, gamma=1.079, delta=0.008, M=-5.154e+001
22 31 -> ~80 fr=1094 (0.1106), cf=0.969, gamma=1.083, delta=0.008, M=-5.095e+001
25 56 -> ~89 fr=1169 (0.1182), cf=0.973, gamma=1.076, delta=0.008, M=-5.080e+001
11 35 -> ~82 fr=1477 (0.1493), cf=0.959, gamma=1.071, delta=0.010, M=-5.077e+001
29 -> ~85 fr=2359 (0.2385), cf=0.952, gamma=1.052, delta=0.012, M=-5.076e+001
25 56 -> ~85 fr=1169 (0.1182), cf=0.973, gamma=1.075, delta=0.008, M=-5.017e+001
29 -> ~88 fr=2360 (0.2386), cf=0.952, gamma=1.051, delta=0.012, M=-4.978e+001
