10 76 -> 84 fr=1019 (0.1030), cf=0.634, gamma=5.997, delta=0.086, M=-2.104e+003
10 73 -> ~89 fr=1408 (0.1423), cf=0.983, gamma=1.087, delta=0.011, M=-8.553e+001
13 -> ~84 fr=2342 (0.2368), cf=0.958, gamma=1.071, delta=0.016, M=-8.522e+001
20 71 -> ~88 fr=1705 (0.1724), cf=0.977, gamma=1.078, delta=0.013, M=-8.441e+001
22 71 -> ~88 fr=1378 (0.1393), cf=0.984, gamma=1.086, delta=0.011, M=-8.371e+001
10 11 -> ~87 fr=2033 (0.2055), cf=0.964, gamma=1.076, delta=0.014, M=-8.366e+001
10 21 -> ~89 fr=1332 (0.1347), cf=0.984, gamma=1.088, delta=0.011, M=-8.360e+001
49 59 -> ~85 fr=1219 (0.1232), cf=0.988, gamma=1.090, delta=0.010, M=-8.359e+001
11 69 -> ~87 fr=2233 (0.2257), cf=0.960, gamma=1.072, delta=0.015, M=-8.352e+001
60 -> ~86 fr=1940 (0.1961), cf=0.971, gamma=1.073, delta=0.013, M=-8.332e+001
1 56 -> ~85 fr=1126 (0.1138), cf=0.990, gamma=1.093, delta=0.010, M=-8.320e+001
1 39 -> ~85 fr=1211 (0.1224), cf=0.988, gamma=1.090, delta=0.010, M=-8.279e+001
45 49 -> ~83 fr=1950 (0.1971), cf=0.970, gamma=1.073, delta=0.013, M=-8.244e+001
60 -> ~89 fr=1938 (0.1959), cf=0.970, gamma=1.073, delta=0.013, M=-8.173e+001
1 13 -> ~85 fr=1099 (0.1111), cf=0.990, gamma=1.093, delta=0.009, M=-8.047e+001
63 -> ~88 fr=3454 (0.3492), cf=0.952, gamma=1.051, delta=0.017, M=-8.027e+001
10 27 -> ~85 fr=1759 (0.1778), cf=0.974, gamma=1.075, delta=0.012, M=-7.993e+001
49 64 -> ~80 fr=1026 (0.1037), cf=0.987, gamma=1.102, delta=0.010, M=-7.976e+001
30 35 -> ~88 fr=1013 (0.1024), cf=0.992, gamma=1.095, delta=0.009, M=-7.936e+001
16 -> ~84 fr=1875 (0.1895), cf=0.963, gamma=1.077, delta=0.014, M=-7.734e+001
58 -> ~83 fr=1678 (0.1696), cf=0.973, gamma=1.077, delta=0.012, M=-7.717e+001
27 31 -> ~89 fr=1064 (0.1076), cf=0.989, gamma=1.094, delta=0.009, M=-7.711e+001
11 -> ~87 fr=4307 (0.4354), cf=0.935, gamma=1.044, delta=0.018, M=-7.641e+001
18 -> ~83 fr=1118 (0.1130), cf=0.987, gamma=1.091, delta=0.009, M=-7.588e+001
5 54 -> ~88 fr=1403 (0.1418), cf=0.980, gamma=1.082, delta=0.011, M=-7.555e+001
5 27 -> ~85 fr=1786 (0.1805), cf=0.972, gamma=1.073, delta=0.012, M=-7.538e+001
41 -> ~81 fr=3375 (0.3412), cf=0.942, gamma=1.053, delta=0.017, M=-7.529e+001
49 -> ~87 fr=2564 (0.2592), cf=0.952, gamma=1.063, delta=0.015, M=-7.528e+001
20 42 -> ~89 fr=997 (0.1008), cf=0.990, gamma=1.095, delta=0.009, M=-7.484e+001
40 -> ~88 fr=2069 (0.2092), cf=0.966, gamma=1.067, delta=0.013, M=-7.474e+001
38 -> ~81 fr=1492 (0.1508), cf=0.970, gamma=1.085, delta=0.012, M=-7.404e+001
23 -> ~86 fr=1690 (0.1708), cf=0.972, gamma=1.074, delta=0.012, M=-7.329e+001
47 -> ~84 fr=1917 (0.1938), cf=0.960, gamma=1.074, delta=0.013, M=-7.306e+001
49 -> ~83 fr=2578 (0.2606), cf=0.957, gamma=1.059, delta=0.014, M=-7.273e+001
10 78 -> ~88 fr=1165 (0.1178), cf=0.985, gamma=1.087, delta=0.009, M=-7.261e+001
76 -> ~85 fr=4096 (0.4141), cf=0.944, gamma=1.042, delta=0.017, M=-7.260e+001
20 50 -> ~85 fr=2426 (0.2452), cf=0.960, gamma=1.060, delta=0.014, M=-7.204e+001
54 -> ~88 fr=2312 (0.2337), cf=0.962, gamma=1.062, delta=0.014, M=-7.202e+001
23 -> ~80 fr=1679 (0.1697), cf=0.965, gamma=1.078, delta=0.012, M=-7.125e+001
60 -> ~82 fr=1919 (0.1940), cf=0.960, gamma=1.072, delta=0.013, M=-7.092e+001
39 45 -> ~81 fr=1125 (0.1137), cf=0.979, gamma=1.095, delta=0.010, M=-7.084e+001
78 -> ~88 fr=2090 (0.2113), cf=0.964, gamma=1.065, delta=0.013, M=-7.065e+001
1 -> ~84 fr=4138 (0.4183), cf=0.933, gamma=1.044, delta=0.017, M=-7.011e+001
27 -> ~85 fr=2528 (0.2556), cf=0.958, gamma=1.058, delta=0.014, M=-6.982e+001
18 -> ~85 fr=1116 (0.1128), cf=0.985, gamma=1.087, delta=0.009, M=-6.950e+001
10 37 -> ~80 fr=1272 (0.1286), cf=0.975, gamma=1.088, delta=0.010, M=-6.939e+001
39 56 -> ~87 fr=1002 (0.1013), cf=0.983, gamma=1.098, delta=0.009, M=-6.924e+001
46 78 -> ~82 fr=1100 (0.1112), cf=0.980, gamma=1.094, delta=0.010, M=-6.853e+001
78 -> ~89 fr=2085 (0.2108), cf=0.962, gamma=1.064, delta=0.013, M=-6.788e+001
54 -> ~85 fr=2308 (0.2333), cf=0.960, gamma=1.060, delta=0.013, M=-6.692e+001
73 -> ~86 fr=2637 (0.2666), cf=0.955, gamma=1.055, delta=0.014, M=-6.662e+001
5 49 -> ~80 fr=1241 (0.1255), cf=0.974, gamma=1.087, delta=0.010, M=-6.637e+001
41 74 -> ~88 fr=1862 (0.1882), cf=0.966, gamma=1.067, delta=0.012, M=-6.594e+001
53 -> ~88 fr=2260 (0.2285), cf=0.960, gamma=1.060, delta=0.013, M=-6.581e+001
11 -> ~89 fr=4324 (0.4371), cf=0.939, gamma=1.038, delta=0.016, M=-6.468e+001
10 31 -> ~88 fr=1495 (0.1511), cf=0.973, gamma=1.074, delta=0.010, M=-6.429e+001
13 25 -> ~85 fr=1038 (0.1049), cf=0.985, gamma=1.087, delta=0.008, M=-6.403e+001
5 32 -> ~83 fr=1050 (0.1061), cf=0.983, gamma=1.087, delta=0.009, M=-6.347e+001
31 71 -> ~80 fr=1082 (0.1094), cf=0.977, gamma=1.091, delta=0.009, M=-6.319e+001
47 74 -> ~88 fr=1045 (0.1056), cf=0.984, gamma=1.086, delta=0.008, M=-6.313e+001
36 -> ~86 fr=1689 (0.1707), cf=0.967, gamma=1.069, delta=0.011, M=-6.297e+001
18 -> ~82 fr=1106 (0.1118), cf=0.976, gamma=1.090, delta=0.009, M=-6.259e+001
13 -> ~85 fr=2342 (0.2368), cf=0.958, gamma=1.057, delta=0.013, M=-6.252e+001
10 37 -> ~85 fr=1275 (0.1289), cf=0.977, gamma=1.078, delta=0.009, M=-6.203e+001
63 -> ~84 fr=3400 (0.3437), cf=0.937, gamma=1.047, delta=0.016, M=-6.127e+001
14 -> ~84 fr=1090 (0.1102), cf=0.975, gamma=1.090, delta=0.009, M=-6.096e+001
11 48 -> ~81 fr=1297 (0.1311), cf=0.969, gamma=1.083, delta=0.010, M=-6.088e+001
37 -> ~85 fr=1902 (0.1923), cf=0.964, gamma=1.064, delta=0.011, M=-6.073e+001
21 64 -> ~88 fr=1198 (0.1211), cf=0.978, gamma=1.080, delta=0.009, M=-6.019e+001
23 -> ~83 fr=1679 (0.1697), cf=0.965, gamma=1.068, delta=0.011, M=-5.936e+001
20 30 -> ~88 fr=1086 (0.1098), cf=0.980, gamma=1.082, delta=0.008, M=-5.819e+001
30 -> ~88 fr=2119 (0.2142), cf=0.958, gamma=1.058, delta=0.012, M=-5.617e+001
29 50 -> ~85 fr=1289 (0.1303), cf=0.974, gamma=1.075, delta=0.009, M=-5.604e+001
63 -> ~80 fr=3398 (0.3435), cf=0.936, gamma=1.045, delta=0.015, M=-5.597e+001
1 55 -> ~83 fr=995 (0.1006), cf=0.980, gamma=1.084, delta=0.008, M=-5.489e+001
1 60 -> ~83 fr=1096 (0.1108), cf=0.977, gamma=1.080, delta=0.008, M=-5.446e+001
25 56 -> ~89 fr=1144 (0.1156), cf=0.975, gamma=1.079, delta=0.008, M=-5.445e+001
25 35 -> ~89 fr=1365 (0.1380), cf=0.969, gamma=1.073, delta=0.009, M=-5.438e+001
20 34 -> ~85 fr=1169 (0.1182), cf=0.976, gamma=1.077, delta=0.008, M=-5.434e+001
42 -> ~89 fr=1882 (0.1903), cf=0.959, gamma=1.061, delta=0.011, M=-5.411e+001
29 -> ~85 fr=2350 (0.2376), cf=0.954, gamma=1.053, delta=0.012, M=-5.387e+001
1 66 -> ~85 fr=1412 (0.1427), cf=0.969, gamma=1.070, delta=0.009, M=-5.318e+001
37 46 -> ~80 fr=1334 (0.1349), cf=0.964, gamma=1.076, delta=0.010, M=-5.257e+001
25 56 -> ~88 fr=1144 (0.1156), cf=0.975, gamma=1.077, delta=0.008, M=-5.254e+001
26 -> ~86 fr=2288 (0.2313), cf=0.953, gamma=1.053, delta=0.012, M=-5.195e+001
78 -> ~82 fr=2056 (0.2078), cf=0.949, gamma=1.059, delta=0.012, M=-5.096e+001
25 56 -> ~85 fr=1143 (0.1155), cf=0.974, gamma=1.076, delta=0.008, M=-5.073e+001
48 -> ~81 fr=2747 (0.2777), cf=0.939, gamma=1.050, delta=0.013, M=-5.052e+001
22 31 -> ~89 fr=1098 (0.1110), cf=0.974, gamma=1.078, delta=0.008, M=-5.048e+001
