10 76 -> 84 fr=994 (0.1005), cf=0.629, gamma=6.085, delta=0.084, M=-2.059e+003
74 -> ~84 fr=2714 (0.2744), cf=0.955, gamma=1.065, delta=0.017, M=-8.617e+001
22 71 -> ~88 fr=1367 (0.1382), cf=0.984, gamma=1.088, delta=0.011, M=-8.551e+001
20 71 -> ~88 fr=1730 (0.1749), cf=0.976, gamma=1.078, delta=0.013, M=-8.485e+001
22 -> ~81 fr=2326 (0.2351), cf=0.958, gamma=1.071, delta=0.016, M=-8.423e+001
1 56 -> ~85 fr=1127 (0.1139), cf=0.989, gamma=1.094, delta=0.010, M=-8.106e+001
50 -> ~86 fr=4672 (0.4723), cf=0.942, gamma=1.040, delta=0.018, M=-8.072e+001
13 -> ~84 fr=2345 (0.2371), cf=0.958, gamma=1.068, delta=0.015, M=-8.062e+001
10 27 -> ~85 fr=1742 (0.1761), cf=0.973, gamma=1.076, delta=0.013, M=-8.013e+001
60 -> ~86 fr=1938 (0.1959), cf=0.971, gamma=1.071, delta=0.013, M=-8.007e+001
49 59 -> ~85 fr=1178 (0.1191), cf=0.987, gamma=1.091, delta=0.010, M=-7.981e+001
5 27 -> ~85 fr=1768 (0.1787), cf=0.972, gamma=1.076, delta=0.013, M=-7.967e+001
10 11 -> ~87 fr=1997 (0.2019), cf=0.962, gamma=1.074, delta=0.014, M=-7.859e+001
60 -> ~89 fr=1935 (0.1956), cf=0.969, gamma=1.071, delta=0.013, M=-7.855e+001
1 13 -> ~85 fr=1100 (0.1112), cf=0.988, gamma=1.093, delta=0.009, M=-7.832e+001
11 -> ~87 fr=4286 (0.4333), cf=0.936, gamma=1.044, delta=0.018, M=-7.829e+001
16 -> ~84 fr=1888 (0.1909), cf=0.965, gamma=1.076, delta=0.013, M=-7.814e+001
18 -> ~83 fr=1107 (0.1119), cf=0.987, gamma=1.094, delta=0.010, M=-7.701e+001
54 -> ~88 fr=2329 (0.2354), cf=0.963, gamma=1.064, delta=0.014, M=-7.699e+001
27 31 -> ~89 fr=1050 (0.1061), cf=0.990, gamma=1.094, delta=0.009, M=-7.692e+001
30 35 -> ~88 fr=1002 (0.1013), cf=0.991, gamma=1.095, delta=0.009, M=-7.653e+001
49 -> ~87 fr=2520 (0.2548), cf=0.953, gamma=1.064, delta=0.015, M=-7.576e+001
45 49 -> ~83 fr=1893 (0.1914), cf=0.967, gamma=1.072, delta=0.013, M=-7.558e+001
60 -> ~82 fr=1920 (0.1941), cf=0.962, gamma=1.075, delta=0.013, M=-7.543e+001
41 -> ~81 fr=3396 (0.3433), cf=0.942, gamma=1.052, delta=0.017, M=-7.486e+001
10 21 -> ~89 fr=1303 (0.1317), cf=0.981, gamma=1.084, delta=0.010, M=-7.417e+001
58 -> ~83 fr=1671 (0.1689), cf=0.971, gamma=1.076, delta=0.012, M=-7.398e+001
23 -> ~80 fr=1661 (0.1679), cf=0.967, gamma=1.080, delta=0.012, M=-7.396e+001
39 56 -> ~87 fr=1020 (0.1031), cf=0.985, gamma=1.099, delta=0.009, M=-7.276e+001
20 42 -> ~89 fr=1024 (0.1035), cf=0.988, gamma=1.092, delta=0.009, M=-7.209e+001
63 -> ~88 fr=3434 (0.3471), cf=0.949, gamma=1.048, delta=0.016, M=-7.178e+001
22 27 -> ~85 fr=1028 (0.1039), cf=0.988, gamma=1.092, delta=0.009, M=-7.110e+001
27 -> ~85 fr=2505 (0.2532), cf=0.958, gamma=1.059, delta=0.014, M=-7.092e+001
18 -> ~85 fr=1105 (0.1117), cf=0.985, gamma=1.089, delta=0.009, M=-7.062e+001
36 -> ~86 fr=1703 (0.1722), cf=0.971, gamma=1.072, delta=0.012, M=-7.042e+001
23 -> ~86 fr=1670 (0.1688), cf=0.972, gamma=1.073, delta=0.011, M=-7.027e+001
38 -> ~81 fr=1497 (0.1513), cf=0.968, gamma=1.082, delta=0.012, M=-7.019e+001
40 -> ~88 fr=2067 (0.2090), cf=0.964, gamma=1.065, delta=0.013, M=-7.002e+001
5 49 -> ~80 fr=1224 (0.1237), cf=0.976, gamma=1.090, delta=0.010, M=-6.977e+001
47 -> ~84 fr=1934 (0.1955), cf=0.960, gamma=1.071, delta=0.013, M=-6.948e+001
13 25 -> ~85 fr=1049 (0.1060), cf=0.986, gamma=1.091, delta=0.009, M=-6.908e+001
47 74 -> ~88 fr=1059 (0.1071), cf=0.986, gamma=1.090, delta=0.009, M=-6.906e+001
46 78 -> ~82 fr=1079 (0.1091), cf=0.980, gamma=1.095, delta=0.009, M=-6.877e+001
49 -> ~83 fr=2525 (0.2553), cf=0.955, gamma=1.059, delta=0.014, M=-6.854e+001
10 31 -> ~88 fr=1479 (0.1495), cf=0.974, gamma=1.077, delta=0.011, M=-6.805e+001
76 -> ~85 fr=4072 (0.4116), cf=0.942, gamma=1.041, delta=0.016, M=-6.801e+001
73 -> ~86 fr=2638 (0.2667), cf=0.956, gamma=1.055, delta=0.014, M=-6.786e+001
1 -> ~84 fr=4150 (0.4195), cf=0.934, gamma=1.042, delta=0.017, M=-6.750e+001
54 -> ~85 fr=2319 (0.2344), cf=0.959, gamma=1.060, delta=0.013, M=-6.730e+001
39 45 -> ~81 fr=1123 (0.1135), cf=0.977, gamma=1.093, delta=0.010, M=-6.707e+001
23 -> ~83 fr=1663 (0.1681), cf=0.968, gamma=1.073, delta=0.011, M=-6.678e+001
20 50 -> ~85 fr=2445 (0.2472), cf=0.957, gamma=1.058, delta=0.014, M=-6.623e+001
10 37 -> ~80 fr=1246 (0.1260), cf=0.973, gamma=1.087, delta=0.010, M=-6.585e+001
53 -> ~88 fr=2228 (0.2252), cf=0.960, gamma=1.061, delta=0.013, M=-6.564e+001
31 71 -> ~80 fr=1063 (0.1075), cf=0.979, gamma=1.093, delta=0.009, M=-6.500e+001
63 -> ~84 fr=3402 (0.3439), cf=0.940, gamma=1.048, delta=0.016, M=-6.452e+001
11 -> ~89 fr=4301 (0.4348), cf=0.939, gamma=1.038, delta=0.016, M=-6.316e+001
78 -> ~88 fr=2063 (0.2086), cf=0.961, gamma=1.062, delta=0.012, M=-6.315e+001
37 -> ~85 fr=1873 (0.1893), cf=0.963, gamma=1.066, delta=0.012, M=-6.254e+001
11 48 -> ~81 fr=1329 (0.1344), cf=0.968, gamma=1.082, delta=0.010, M=-6.100e+001
21 64 -> ~88 fr=1196 (0.1209), cf=0.978, gamma=1.081, delta=0.009, M=-6.081e+001
20 30 -> ~88 fr=1106 (0.1118), cf=0.980, gamma=1.083, delta=0.009, M=-6.074e+001
5 32 -> ~83 fr=1054 (0.1066), cf=0.980, gamma=1.087, delta=0.009, M=-6.058e+001
78 -> ~89 fr=2060 (0.2082), cf=0.960, gamma=1.061, delta=0.012, M=-6.016e+001
13 -> ~85 fr=2339 (0.2365), cf=0.955, gamma=1.057, delta=0.013, M=-6.009e+001
41 74 -> ~88 fr=1860 (0.1880), cf=0.963, gamma=1.064, delta=0.011, M=-5.902e+001
18 -> ~82 fr=1093 (0.1105), cf=0.974, gamma=1.088, delta=0.009, M=-5.891e+001
20 34 -> ~85 fr=1193 (0.1206), cf=0.976, gamma=1.080, delta=0.009, M=-5.852e+001
14 -> ~84 fr=1100 (0.1112), cf=0.974, gamma=1.087, delta=0.009, M=-5.792e+001
1 55 -> ~83 fr=1012 (0.1023), cf=0.980, gamma=1.086, delta=0.008, M=-5.666e+001
29 -> ~85 fr=2362 (0.2388), cf=0.953, gamma=1.054, delta=0.012, M=-5.544e+001
25 56 -> ~88 fr=1184 (0.1197), cf=0.975, gamma=1.078, delta=0.009, M=-5.528e+001
30 -> ~88 fr=2129 (0.2152), cf=0.957, gamma=1.057, delta=0.012, M=-5.521e+001
78 -> ~82 fr=2040 (0.2062), cf=0.951, gamma=1.062, delta=0.012, M=-5.500e+001
1 60 -> ~83 fr=1096 (0.1108), cf=0.976, gamma=1.082, delta=0.008, M=-5.492e+001
25 56 -> ~85 fr=1183 (0.1196), cf=0.974, gamma=1.078, delta=0.009, M=-5.475e+001
22 31 -> ~89 fr=1107 (0.1119), cf=0.977, gamma=1.080, delta=0.008, M=-5.470e+001
1 66 -> ~85 fr=1416 (0.1431), cf=0.969, gamma=1.071, delta=0.010, M=-5.461e+001
25 35 -> ~89 fr=1372 (0.1387), cf=0.970, gamma=1.072, delta=0.009, M=-5.388e+001
10 78 -> ~80 fr=1133 (0.1145), cf=0.970, gamma=1.083, delta=0.009, M=-5.380e+001
63 -> ~80 fr=3384 (0.3421), cf=0.935, gamma=1.044, delta=0.014, M=-5.316e+001
42 -> ~89 fr=1890 (0.1911), cf=0.959, gamma=1.060, delta=0.011, M=-5.238e+001
32 -> ~87 fr=2297 (0.2322), cf=0.946, gamma=1.056, delta=0.012, M=-5.179e+001
25 56 -> ~89 fr=1181 (0.1194), cf=0.973, gamma=1.075, delta=0.008, M=-5.106e+001
42 -> ~80 fr=1875 (0.1895), cf=0.951, gamma=1.062, delta=0.011, M=-5.059e+001
