10 76 -> 84 fr=1011 (0.1022), cf=0.629, gamma=6.003, delta=0.085, M=-2.089e+003
49 59 -> ~85 fr=1208 (0.1221), cf=0.989, gamma=1.093, delta=0.010, M=-8.780e+001
1 63 -> ~84 fr=1628 (0.1646), cf=0.973, gamma=1.087, delta=0.013, M=-8.765e+001
49 73 -> ~80 fr=1089 (0.1101), cf=0.988, gamma=1.104, delta=0.010, M=-8.743e+001
25 39 -> ~89 fr=1093 (0.1105), cf=0.991, gamma=1.098, delta=0.010, M=-8.630e+001
30 35 -> ~88 fr=999 (0.1010), cf=0.994, gamma=1.100, delta=0.009, M=-8.547e+001
10 27 -> ~85 fr=1789 (0.1809), cf=0.975, gamma=1.077, delta=0.013, M=-8.530e+001
7 -> ~81 fr=1661 (0.1679), cf=0.972, gamma=1.084, delta=0.013, M=-8.528e+001
11 69 -> ~87 fr=2237 (0.2261), cf=0.961, gamma=1.072, delta=0.015, M=-8.459e+001
74 -> ~84 fr=2691 (0.2720), cf=0.953, gamma=1.064, delta=0.016, M=-8.327e+001
13 -> ~84 fr=2355 (0.2381), cf=0.957, gamma=1.069, delta=0.015, M=-8.219e+001
49 64 -> ~80 fr=1039 (0.1050), cf=0.988, gamma=1.103, delta=0.010, M=-8.186e+001
1 39 -> ~85 fr=1186 (0.1199), cf=0.988, gamma=1.091, delta=0.010, M=-8.120e+001
5 27 -> ~85 fr=1820 (0.1840), cf=0.972, gamma=1.074, delta=0.013, M=-7.954e+001
1 56 -> ~85 fr=1102 (0.1114), cf=0.989, gamma=1.093, delta=0.009, M=-7.932e+001
10 21 -> ~89 fr=1341 (0.1356), cf=0.981, gamma=1.087, delta=0.011, M=-7.901e+001
27 31 -> ~89 fr=1086 (0.1098), cf=0.988, gamma=1.095, delta=0.010, M=-7.865e+001
16 -> ~84 fr=1892 (0.1913), cf=0.964, gamma=1.077, delta=0.014, M=-7.845e+001
18 -> ~83 fr=1127 (0.1139), cf=0.988, gamma=1.091, delta=0.010, M=-7.745e+001
10 11 -> ~87 fr=2045 (0.2067), cf=0.961, gamma=1.072, delta=0.014, M=-7.742e+001
63 -> ~88 fr=3427 (0.3464), cf=0.949, gamma=1.051, delta=0.017, M=-7.733e+001
1 13 -> ~85 fr=1104 (0.1116), cf=0.988, gamma=1.092, delta=0.009, M=-7.731e+001
5 54 -> ~88 fr=1422 (0.1438), cf=0.979, gamma=1.083, delta=0.011, M=-7.684e+001
54 -> ~88 fr=2335 (0.2360), cf=0.962, gamma=1.064, delta=0.014, M=-7.678e+001
60 -> ~89 fr=1912 (0.1933), cf=0.968, gamma=1.072, delta=0.013, M=-7.656e+001
45 49 -> ~83 fr=1936 (0.1957), cf=0.969, gamma=1.070, delta=0.013, M=-7.647e+001
27 -> ~85 fr=2559 (0.2587), cf=0.960, gamma=1.060, delta=0.015, M=-7.579e+001
60 -> ~86 fr=1911 (0.1932), cf=0.967, gamma=1.072, delta=0.013, M=-7.540e+001
10 31 -> ~88 fr=1517 (0.1534), cf=0.976, gamma=1.080, delta=0.011, M=-7.477e+001
20 42 -> ~89 fr=1002 (0.1013), cf=0.989, gamma=1.096, delta=0.009, M=-7.446e+001
10 37 -> ~80 fr=1287 (0.1301), cf=0.976, gamma=1.090, delta=0.011, M=-7.316e+001
76 -> ~85 fr=4064 (0.4108), cf=0.944, gamma=1.043, delta=0.017, M=-7.315e+001
38 -> ~81 fr=1506 (0.1522), cf=0.971, gamma=1.082, delta=0.012, M=-7.312e+001
46 78 -> ~82 fr=1122 (0.1134), cf=0.982, gamma=1.095, delta=0.010, M=-7.307e+001
58 -> ~83 fr=1684 (0.1702), cf=0.972, gamma=1.074, delta=0.012, M=-7.303e+001
23 -> ~86 fr=1674 (0.1692), cf=0.970, gamma=1.075, delta=0.012, M=-7.244e+001
60 -> ~82 fr=1901 (0.1922), cf=0.962, gamma=1.073, delta=0.013, M=-7.203e+001
73 -> ~86 fr=2641 (0.2670), cf=0.955, gamma=1.058, delta=0.015, M=-7.135e+001
78 -> ~89 fr=2082 (0.2105), cf=0.963, gamma=1.066, delta=0.013, M=-7.104e+001
11 -> ~87 fr=4298 (0.4345), cf=0.934, gamma=1.042, delta=0.018, M=-7.091e+001
23 -> ~80 fr=1665 (0.1683), cf=0.965, gamma=1.078, delta=0.012, M=-7.086e+001
41 -> ~81 fr=3412 (0.3449), cf=0.942, gamma=1.050, delta=0.016, M=-6.998e+001
37 -> ~85 fr=1924 (0.1945), cf=0.966, gamma=1.067, delta=0.012, M=-6.932e+001
20 50 -> ~85 fr=2412 (0.2438), cf=0.959, gamma=1.059, delta=0.014, M=-6.924e+001
18 -> ~85 fr=1123 (0.1135), cf=0.984, gamma=1.087, delta=0.009, M=-6.907e+001
54 -> ~85 fr=2331 (0.2356), cf=0.960, gamma=1.061, delta=0.013, M=-6.903e+001
47 -> ~84 fr=1887 (0.1908), cf=0.960, gamma=1.072, delta=0.013, M=-6.875e+001
53 -> ~88 fr=2255 (0.2280), cf=0.960, gamma=1.062, delta=0.013, M=-6.810e+001
26 36 -> ~86 fr=1606 (0.1624), cf=0.970, gamma=1.075, delta=0.011, M=-6.777e+001
31 71 -> ~80 fr=1102 (0.1114), cf=0.979, gamma=1.093, delta=0.009, M=-6.748e+001
49 -> ~87 fr=2545 (0.2573), cf=0.950, gamma=1.060, delta=0.014, M=-6.740e+001
40 -> ~88 fr=2074 (0.2097), cf=0.962, gamma=1.065, delta=0.013, M=-6.734e+001
36 -> ~86 fr=1702 (0.1721), cf=0.968, gamma=1.072, delta=0.012, M=-6.720e+001
49 -> ~83 fr=2562 (0.2590), cf=0.956, gamma=1.056, delta=0.014, M=-6.703e+001
10 78 -> ~88 fr=1172 (0.1185), cf=0.981, gamma=1.085, delta=0.009, M=-6.662e+001
1 -> ~84 fr=4098 (0.4143), cf=0.933, gamma=1.042, delta=0.017, M=-6.621e+001
5 49 -> ~80 fr=1242 (0.1256), cf=0.973, gamma=1.087, delta=0.010, M=-6.570e+001
13 25 -> ~85 fr=1043 (0.1054), cf=0.985, gamma=1.088, delta=0.009, M=-6.525e+001
39 45 -> ~81 fr=1093 (0.1105), cf=0.979, gamma=1.091, delta=0.009, M=-6.473e+001
5 32 -> ~83 fr=1053 (0.1064), cf=0.984, gamma=1.087, delta=0.009, M=-6.431e+001
20 30 -> ~88 fr=1069 (0.1081), cf=0.983, gamma=1.087, delta=0.009, M=-6.389e+001
14 -> ~84 fr=1084 (0.1096), cf=0.977, gamma=1.091, delta=0.009, M=-6.242e+001
78 -> ~88 fr=2076 (0.2099), cf=0.960, gamma=1.062, delta=0.012, M=-6.222e+001
18 -> ~82 fr=1114 (0.1126), cf=0.976, gamma=1.089, delta=0.009, M=-6.219e+001
63 -> ~84 fr=3385 (0.3422), cf=0.938, gamma=1.047, delta=0.015, M=-6.141e+001
47 74 -> ~88 fr=1022 (0.1033), cf=0.983, gamma=1.087, delta=0.008, M=-6.124e+001
78 -> ~82 fr=2064 (0.2087), cf=0.954, gamma=1.064, delta=0.013, M=-6.068e+001
11 -> ~89 fr=4308 (0.4355), cf=0.936, gamma=1.037, delta=0.016, M=-6.041e+001
23 -> ~83 fr=1668 (0.1686), cf=0.967, gamma=1.068, delta=0.011, M=-6.024e+001
21 64 -> ~88 fr=1205 (0.1218), cf=0.976, gamma=1.081, delta=0.009, M=-6.004e+001
41 74 -> ~88 fr=1861 (0.1881), cf=0.962, gamma=1.065, delta=0.011, M=-6.003e+001
11 48 -> ~81 fr=1316 (0.1330), cf=0.969, gamma=1.080, delta=0.010, M=-5.954e+001
13 -> ~85 fr=2350 (0.2376), cf=0.955, gamma=1.055, delta=0.012, M=-5.780e+001
20 34 -> ~85 fr=1157 (0.1170), cf=0.976, gamma=1.079, delta=0.009, M=-5.553e+001
63 -> ~80 fr=3377 (0.3414), cf=0.935, gamma=1.045, delta=0.015, M=-5.516e+001
25 56 -> ~88 fr=1132 (0.1144), cf=0.975, gamma=1.079, delta=0.008, M=-5.361e+001
30 -> ~88 fr=2103 (0.2126), cf=0.955, gamma=1.057, delta=0.012, M=-5.358e+001
25 35 -> ~89 fr=1336 (0.1351), cf=0.969, gamma=1.073, delta=0.009, M=-5.352e+001
37 46 -> ~80 fr=1363 (0.1378), cf=0.963, gamma=1.076, delta=0.010, M=-5.345e+001
22 31 -> ~89 fr=1116 (0.1128), cf=0.974, gamma=1.079, delta=0.008, M=-5.195e+001
25 56 -> ~89 fr=1130 (0.1142), cf=0.973, gamma=1.078, delta=0.008, M=-5.177e+001
1 66 -> ~85 fr=1394 (0.1409), cf=0.968, gamma=1.069, delta=0.009, M=-5.139e+001
29 50 -> ~85 fr=1268 (0.1282), cf=0.971, gamma=1.072, delta=0.009, M=-5.114e+001
10 78 -> ~80 fr=1156 (0.1169), cf=0.967, gamma=1.081, delta=0.009, M=-5.090e+001
11 35 -> ~82 fr=1471 (0.1487), cf=0.960, gamma=1.071, delta=0.010, M=-5.082e+001
25 56 -> ~85 fr=1131 (0.1143), cf=0.974, gamma=1.076, delta=0.008, M=-5.046e+001
29 71 -> ~88 fr=1042 (0.1053), cf=0.976, gamma=1.080, delta=0.008, M=-5.014e+001
1 60 -> ~83 fr=1077 (0.1089), cf=0.976, gamma=1.078, delta=0.008, M=-5.013e+001
42 -> ~89 fr=1880 (0.1901), cf=0.956, gamma=1.060, delta=0.011, M=-5.010e+001
