10 76 -> 84 fr=998 (0.1009), cf=0.629, gamma=6.079, delta=0.084, M=-2.072e+003
10 27 -> ~85 fr=1773 (0.1792), cf=0.975, gamma=1.080, delta=0.013, M=-8.847e+001
22 71 -> ~88 fr=1386 (0.1401), cf=0.984, gamma=1.089, delta=0.011, M=-8.793e+001
74 -> ~84 fr=2722 (0.2752), cf=0.955, gamma=1.065, delta=0.017, M=-8.735e+001
5 49 -> ~83 fr=1243 (0.1257), cf=0.988, gamma=1.092, delta=0.011, M=-8.732e+001
25 39 -> ~89 fr=1112 (0.1124), cf=0.992, gamma=1.096, delta=0.010, M=-8.725e+001
71 -> ~81 fr=3725 (0.3766), cf=0.943, gamma=1.053, delta=0.019, M=-8.722e+001
11 69 -> ~87 fr=2236 (0.2260), cf=0.961, gamma=1.073, delta=0.015, M=-8.665e+001
49 73 -> ~80 fr=1066 (0.1078), cf=0.989, gamma=1.104, delta=0.010, M=-8.655e+001
5 27 -> ~85 fr=1806 (0.1826), cf=0.973, gamma=1.078, delta=0.013, M=-8.571e+001
63 -> ~88 fr=3432 (0.3469), cf=0.951, gamma=1.053, delta=0.017, M=-8.522e+001
10 73 -> ~89 fr=1404 (0.1419), cf=0.983, gamma=1.086, delta=0.011, M=-8.466e+001
60 -> ~89 fr=1957 (0.1978), cf=0.972, gamma=1.073, delta=0.013, M=-8.456e+001
49 64 -> ~80 fr=1005 (0.1016), cf=0.990, gamma=1.105, delta=0.010, M=-8.444e+001
60 -> ~86 fr=1955 (0.1976), cf=0.971, gamma=1.073, delta=0.013, M=-8.350e+001
49 59 -> ~85 fr=1185 (0.1198), cf=0.987, gamma=1.093, delta=0.010, M=-8.240e+001
18 -> ~83 fr=1122 (0.1134), cf=0.989, gamma=1.093, delta=0.010, M=-8.170e+001
1 56 -> ~85 fr=1115 (0.1127), cf=0.988, gamma=1.095, delta=0.010, M=-8.164e+001
27 -> ~85 fr=2546 (0.2574), cf=0.960, gamma=1.063, delta=0.015, M=-8.163e+001
16 -> ~84 fr=1906 (0.1927), cf=0.965, gamma=1.077, delta=0.014, M=-8.015e+001
7 -> ~81 fr=1643 (0.1661), cf=0.970, gamma=1.082, delta=0.013, M=-7.913e+001
58 -> ~83 fr=1656 (0.1674), cf=0.975, gamma=1.077, delta=0.012, M=-7.807e+001
11 -> ~87 fr=4265 (0.4312), cf=0.936, gamma=1.044, delta=0.018, M=-7.732e+001
45 49 -> ~83 fr=1904 (0.1925), cf=0.969, gamma=1.071, delta=0.013, M=-7.679e+001
5 54 -> ~88 fr=1412 (0.1427), cf=0.979, gamma=1.083, delta=0.011, M=-7.646e+001
18 -> ~85 fr=1118 (0.1130), cf=0.986, gamma=1.092, delta=0.010, M=-7.561e+001
49 -> ~83 fr=2537 (0.2565), cf=0.959, gamma=1.060, delta=0.014, M=-7.466e+001
41 -> ~81 fr=3419 (0.3456), cf=0.942, gamma=1.052, delta=0.017, M=-7.421e+001
49 -> ~87 fr=2519 (0.2547), cf=0.952, gamma=1.063, delta=0.015, M=-7.373e+001
60 -> ~82 fr=1935 (0.1956), cf=0.961, gamma=1.074, delta=0.013, M=-7.369e+001
54 -> ~88 fr=2325 (0.2350), cf=0.960, gamma=1.063, delta=0.014, M=-7.349e+001
5 49 -> ~80 fr=1230 (0.1243), cf=0.978, gamma=1.092, delta=0.010, M=-7.322e+001
47 -> ~84 fr=1946 (0.1967), cf=0.961, gamma=1.072, delta=0.013, M=-7.311e+001
10 21 -> ~89 fr=1319 (0.1333), cf=0.981, gamma=1.083, delta=0.010, M=-7.304e+001
76 -> ~85 fr=4018 (0.4062), cf=0.942, gamma=1.044, delta=0.017, M=-7.233e+001
20 50 -> ~85 fr=2437 (0.2464), cf=0.958, gamma=1.061, delta=0.014, M=-7.154e+001
20 42 -> ~89 fr=1003 (0.1014), cf=0.989, gamma=1.092, delta=0.009, M=-7.145e+001
38 -> ~81 fr=1490 (0.1506), cf=0.970, gamma=1.082, delta=0.011, M=-7.134e+001
39 56 -> ~87 fr=1003 (0.1014), cf=0.984, gamma=1.099, delta=0.009, M=-7.096e+001
23 -> ~86 fr=1676 (0.1694), cf=0.971, gamma=1.074, delta=0.012, M=-7.088e+001
37 -> ~85 fr=1915 (0.1936), cf=0.965, gamma=1.069, delta=0.013, M=-7.074e+001
27 31 -> ~89 fr=1058 (0.1070), cf=0.987, gamma=1.090, delta=0.009, M=-7.044e+001
31 71 -> ~80 fr=1085 (0.1097), cf=0.980, gamma=1.094, delta=0.009, M=-6.862e+001
10 37 -> ~80 fr=1274 (0.1288), cf=0.974, gamma=1.087, delta=0.010, M=-6.820e+001
1 -> ~84 fr=4127 (0.4172), cf=0.935, gamma=1.042, delta=0.017, M=-6.777e+001
13 25 -> ~85 fr=1058 (0.1070), cf=0.984, gamma=1.090, delta=0.009, M=-6.770e+001
73 -> ~86 fr=2623 (0.2652), cf=0.955, gamma=1.056, delta=0.014, M=-6.763e+001
23 -> ~80 fr=1664 (0.1682), cf=0.964, gamma=1.076, delta=0.012, M=-6.761e+001
46 78 -> ~82 fr=1097 (0.1109), cf=0.979, gamma=1.094, delta=0.009, M=-6.741e+001
54 -> ~85 fr=2318 (0.2343), cf=0.957, gamma=1.061, delta=0.013, M=-6.704e+001
11 -> ~89 fr=4288 (0.4335), cf=0.941, gamma=1.039, delta=0.016, M=-6.667e+001
41 74 -> ~88 fr=1890 (0.1911), cf=0.964, gamma=1.068, delta=0.012, M=-6.633e+001
26 36 -> ~86 fr=1614 (0.1632), cf=0.970, gamma=1.072, delta=0.011, M=-6.555e+001
40 -> ~88 fr=2052 (0.2074), cf=0.961, gamma=1.064, delta=0.012, M=-6.518e+001
36 -> ~86 fr=1713 (0.1732), cf=0.968, gamma=1.070, delta=0.011, M=-6.511e+001
10 31 -> ~88 fr=1479 (0.1495), cf=0.972, gamma=1.076, delta=0.011, M=-6.482e+001
11 48 -> ~81 fr=1312 (0.1326), cf=0.971, gamma=1.084, delta=0.010, M=-6.417e+001
39 45 -> ~81 fr=1108 (0.1120), cf=0.977, gamma=1.090, delta=0.009, M=-6.383e+001
10 78 -> ~88 fr=1166 (0.1179), cf=0.979, gamma=1.084, delta=0.009, M=-6.320e+001
47 74 -> ~88 fr=1057 (0.1069), cf=0.982, gamma=1.088, delta=0.009, M=-6.318e+001
78 -> ~88 fr=2092 (0.2115), cf=0.960, gamma=1.062, delta=0.012, M=-6.313e+001
63 -> ~84 fr=3388 (0.3425), cf=0.939, gamma=1.047, delta=0.016, M=-6.245e+001
14 -> ~84 fr=1095 (0.1107), cf=0.977, gamma=1.090, delta=0.009, M=-6.223e+001
13 -> ~85 fr=2361 (0.2387), cf=0.955, gamma=1.058, delta=0.013, M=-6.170e+001
5 32 -> ~83 fr=1060 (0.1072), cf=0.982, gamma=1.086, delta=0.008, M=-6.166e+001
23 -> ~83 fr=1669 (0.1687), cf=0.967, gamma=1.069, delta=0.011, M=-6.076e+001
53 -> ~88 fr=2215 (0.2239), cf=0.957, gamma=1.059, delta=0.013, M=-6.071e+001
21 64 -> ~88 fr=1190 (0.1203), cf=0.977, gamma=1.082, delta=0.009, M=-6.067e+001
20 30 -> ~88 fr=1098 (0.1110), cf=0.979, gamma=1.084, delta=0.009, M=-6.019e+001
78 -> ~89 fr=2092 (0.2115), cf=0.960, gamma=1.060, delta=0.012, M=-5.940e+001
18 -> ~82 fr=1104 (0.1116), cf=0.974, gamma=1.088, delta=0.009, M=-5.870e+001
78 -> ~82 fr=2073 (0.2096), cf=0.951, gamma=1.063, delta=0.012, M=-5.701e+001
20 34 -> ~85 fr=1175 (0.1188), cf=0.974, gamma=1.079, delta=0.009, M=-5.568e+001
1 66 -> ~85 fr=1404 (0.1419), cf=0.968, gamma=1.073, delta=0.010, M=-5.547e+001
63 -> ~80 fr=3377 (0.3414), cf=0.936, gamma=1.045, delta=0.015, M=-5.541e+001
29 50 -> ~85 fr=1293 (0.1307), cf=0.971, gamma=1.076, delta=0.009, M=-5.499e+001
22 31 -> ~80 fr=1109 (0.1121), cf=0.971, gamma=1.084, delta=0.009, M=-5.400e+001
25 35 -> ~89 fr=1352 (0.1367), cf=0.971, gamma=1.072, delta=0.009, M=-5.393e+001
25 56 -> ~88 fr=1147 (0.1160), cf=0.975, gamma=1.079, delta=0.008, M=-5.391e+001
42 -> ~80 fr=1865 (0.1885), cf=0.953, gamma=1.063, delta=0.011, M=-5.210e+001
29 71 -> ~88 fr=1040 (0.1051), cf=0.977, gamma=1.081, delta=0.008, M=-5.183e+001
25 56 -> ~85 fr=1145 (0.1158), cf=0.973, gamma=1.078, delta=0.008, M=-5.168e+001
37 46 -> ~80 fr=1341 (0.1356), cf=0.963, gamma=1.075, delta=0.009, M=-5.100e+001
5 10 22 -> ~80 fr=1061 (0.1073), cf=0.971, gamma=1.084, delta=0.008, M=-5.096e+001
29 -> ~85 fr=2330 (0.2355), cf=0.950, gamma=1.053, delta=0.012, M=-5.066e+001
26 64 -> ~86 fr=1118 (0.1130), cf=0.974, gamma=1.077, delta=0.008, M=-5.018e+001
22 31 -> ~89 fr=1113 (0.1125), cf=0.975, gamma=1.076, delta=0.008, M=-5.014e+001
30 -> ~88 fr=2096 (0.2119), cf=0.954, gamma=1.056, delta=0.011, M=-5.012e+001
10 78 -> ~80 fr=1152 (0.1165), cf=0.967, gamma=1.080, delta=0.009, M=-5.004e+001
