8 -> 36 fr=39 (0.4333), cf=1.000, gamma=2.308, delta=0.246, M=-5.911e+001
9 23 35 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.010, delta=0.151, M=-2.097e+001
11 18 21 -> 36 fr=34 (0.3778), cf=0.739, gamma=1.706, delta=0.156, M=-2.079e+001
9 18 23 -> 36 fr=34 (0.3778), cf=0.739, gamma=1.706, delta=0.156, M=-2.079e+001
9 11 21 31 -> 36 fr=28 (0.3111), cf=0.848, gamma=1.958, delta=0.152, M=-2.075e+001
9 18 35 -> 36 fr=30 (0.3333), cf=0.811, gamma=1.871, delta=0.155, M=-2.071e+001
9 21 35 -> 36 fr=30 (0.3333), cf=0.811, gamma=1.871, delta=0.155, M=-2.071e+001
9 21 23 31 -> 36 fr=30 (0.3333), cf=0.811, gamma=1.871, delta=0.155, M=-2.071e+001
15 20 -> 37 fr=14 (0.1556), cf=0.538, gamma=3.462, delta=0.111, M=-2.066e+001
1 6 15 -> 37 fr=14 (0.1556), cf=0.538, gamma=3.462, delta=0.111, M=-2.066e+001
1 20 21 -> 37 fr=14 (0.1556), cf=0.538, gamma=3.462, delta=0.111, M=-2.066e+001
12 16 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
1 16 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
6 9 31 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
3 6 18 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
3 7 18 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
1 6 12 18 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
1 3 6 12 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
6 7 12 18 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
3 6 7 12 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
7 9 18 31 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
11 35 -> 36 fr=25 (0.2778), cf=0.893, gamma=2.060, delta=0.143, M=-1.998e+001
1 15 -> 37 fr=14 (0.1556), cf=0.519, gamma=3.333, delta=0.109, M=-1.993e+001
7 15 21 -> 37 fr=14 (0.1556), cf=0.519, gamma=3.333, delta=0.109, M=-1.993e+001
1 6 20 -> 37 fr=14 (0.1556), cf=0.519, gamma=3.333, delta=0.109, M=-1.993e+001
7 20 21 -> 37 fr=14 (0.1556), cf=0.519, gamma=3.333, delta=0.109, M=-1.993e+001
6 12 18 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
3 6 12 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
7 12 18 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
3 7 12 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
3 12 18 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
1 3 18 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
7 9 31 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
1 6 9 12 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
6 7 9 12 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
1 9 18 31 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
3 9 11 -> 36 fr=32 (0.3556), cf=0.762, gamma=1.758, delta=0.153, M=-1.984e+001
9 11 21 -> 36 fr=32 (0.3556), cf=0.762, gamma=1.758, delta=0.153, M=-1.984e+001
10 15 21 -> 37 fr=11 (0.1222), cf=0.786, gamma=5.051, delta=0.098, M=-1.967e+001
6 10 21 -> 37 fr=11 (0.1222), cf=0.786, gamma=5.051, delta=0.098, M=-1.967e+001
7 10 21 -> 37 fr=11 (0.1222), cf=0.786, gamma=5.051, delta=0.098, M=-1.967e+001
11 18 -> 36 fr=34 (0.3778), cf=0.723, gamma=1.669, delta=0.151, M=-1.962e+001
18 23 35 -> 36 fr=27 (0.3000), cf=0.844, gamma=1.947, delta=0.146, M=-1.934e+001
9 35 -> 36 fr=30 (0.3333), cf=0.789, gamma=1.822, delta=0.150, M=-1.933e+001
18 21 35 -> 36 fr=30 (0.3333), cf=0.789, gamma=1.822, delta=0.150, M=-1.933e+001
15 21 -> 37 fr=14 (0.1556), cf=0.500, gamma=3.214, delta=0.107, M=-1.923e+001
1 7 20 -> 37 fr=14 (0.1556), cf=0.500, gamma=3.214, delta=0.107, M=-1.923e+001
1 20 23 -> 37 fr=14 (0.1556), cf=0.500, gamma=3.214, delta=0.107, M=-1.923e+001
6 20 21 -> 37 fr=14 (0.1556), cf=0.500, gamma=3.214, delta=0.107, M=-1.923e+001
12 31 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
1 12 18 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
1 3 12 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
6 9 12 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
7 9 12 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
9 12 18 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
1 9 31 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
1 6 9 18 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
6 7 9 18 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
1 20 -> 37 fr=14 (0.1556), cf=0.483, gamma=3.103, delta=0.105, M=-1.857e+001
7 21 31 -> 37 fr=14 (0.1556), cf=0.483, gamma=3.103, delta=0.105, M=-1.857e+001
1 6 21 31 -> 37 fr=14 (0.1556), cf=0.483, gamma=3.103, delta=0.105, M=-1.857e+001
1 9 12 -> 39 fr=12 (0.1333), cf=0.500, gamma=3.750, delta=0.098, M=-1.843e+001
6 9 18 -> 39 fr=12 (0.1333), cf=0.500, gamma=3.750, delta=0.098, M=-1.843e+001
7 9 18 -> 39 fr=12 (0.1333), cf=0.500, gamma=3.750, delta=0.098, M=-1.843e+001
9 18 21 -> 36 fr=37 (0.4111), cf=0.649, gamma=1.498, delta=0.137, M=-1.808e+001
18 35 -> 36 fr=30 (0.3333), cf=0.769, gamma=1.775, delta=0.146, M=-1.804e+001
21 35 -> 36 fr=30 (0.3333), cf=0.769, gamma=1.775, delta=0.146, M=-1.804e+001
3 21 23 -> 36 fr=36 (0.4000), cf=0.667, gamma=1.538, delta=0.140, M=-1.799e+001
6 7 15 -> 37 fr=14 (0.1556), cf=0.467, gamma=3.000, delta=0.104, M=-1.795e+001
1 21 31 -> 37 fr=14 (0.1556), cf=0.467, gamma=3.000, delta=0.104, M=-1.795e+001
1 21 23 -> 37 fr=14 (0.1556), cf=0.467, gamma=3.000, delta=0.104, M=-1.795e+001
6 21 31 -> 37 fr=14 (0.1556), cf=0.467, gamma=3.000, delta=0.104, M=-1.795e+001
18 -> ~42 fr=74 (0.8222), cf=1.000, gamma=1.111, delta=0.082, M=-1.794e+001
23 35 -> 36 fr=27 (0.3000), cf=0.818, gamma=1.888, delta=0.141, M=-1.785e+001
9 11 31 -> 36 fr=28 (0.3111), cf=0.800, gamma=1.846, delta=0.143, M=-1.782e+001
1 9 18 -> 39 fr=12 (0.1333), cf=0.480, gamma=3.600, delta=0.096, M=-1.778e+001
9 11 -> 36 fr=32 (0.3556), cf=0.727, gamma=1.678, delta=0.144, M=-1.748e+001
3 11 -> 36 fr=34 (0.3778), cf=0.694, gamma=1.601, delta=0.142, M=-1.744e+001
3 21 31 -> 36 fr=34 (0.3778), cf=0.694, gamma=1.601, delta=0.142, M=-1.744e+001
6 15 -> 37 fr=14 (0.1556), cf=0.452, gamma=2.903, delta=0.102, M=-1.734e+001
7 15 -> 37 fr=14 (0.1556), cf=0.452, gamma=2.903, delta=0.102, M=-1.734e+001
1 6 31 -> 37 fr=14 (0.1556), cf=0.452, gamma=2.903, delta=0.102, M=-1.734e+001
6 7 31 -> 37 fr=14 (0.1556), cf=0.452, gamma=2.903, delta=0.102, M=-1.734e+001
6 7 20 -> 37 fr=14 (0.1556), cf=0.452, gamma=2.903, delta=0.102, M=-1.734e+001
7 18 21 -> 37 fr=14 (0.1556), cf=0.452, gamma=2.903, delta=0.102, M=-1.734e+001
1 6 18 21 -> 37 fr=14 (0.1556), cf=0.452, gamma=2.903, delta=0.102, M=-1.734e+001
10 15 -> 37 fr=11 (0.1222), cf=0.688, gamma=4.420, delta=0.095, M=-1.726e+001
6 10 -> 37 fr=11 (0.1222), cf=0.688, gamma=4.420, delta=0.095, M=-1.726e+001
7 10 -> 37 fr=11 (0.1222), cf=0.688, gamma=4.420, delta=0.095, M=-1.726e+001
10 21 -> 37 fr=11 (0.1222), cf=0.688, gamma=4.420, delta=0.095, M=-1.726e+001
1 6 12 -> 39 fr=12 (0.1333), cf=0.462, gamma=3.462, delta=0.095, M=-1.716e+001
6 7 12 -> 39 fr=12 (0.1333), cf=0.462, gamma=3.462, delta=0.095, M=-1.716e+001
34 -> ~36 fr=41 (0.4556), cf=0.820, gamma=1.447, delta=0.141, M=-1.684e+001
9 23 31 -> 36 fr=30 (0.3333), cf=0.750, gamma=1.731, delta=0.141, M=-1.684e+001
16 -> ~37 fr=58 (0.6444), cf=1.000, gamma=1.184, delta=0.100, M=-1.677e+001
6 31 -> 37 fr=14 (0.1556), cf=0.438, gamma=2.813, delta=0.100, M=-1.677e+001
6 20 -> 37 fr=14 (0.1556), cf=0.438, gamma=2.813, delta=0.100, M=-1.677e+001
7 20 -> 37 fr=14 (0.1556), cf=0.438, gamma=2.813, delta=0.100, M=-1.677e+001
1 18 21 -> 37 fr=14 (0.1556), cf=0.438, gamma=2.813, delta=0.100, M=-1.677e+001
6 18 21 -> 37 fr=14 (0.1556), cf=0.438, gamma=2.813, delta=0.100, M=-1.677e+001
7 18 31 -> 37 fr=14 (0.1556), cf=0.438, gamma=2.813, delta=0.100, M=-1.677e+001
7 21 23 -> 37 fr=14 (0.1556), cf=0.438, gamma=2.813, delta=0.100, M=-1.677e+001
20 21 -> 36 fr=39 (0.4333), cf=0.591, gamma=1.364, delta=0.116, M=-1.677e+001
6 12 -> 39 fr=12 (0.1333), cf=0.444, gamma=3.333, delta=0.093, M=-1.657e+001
7 12 -> 39 fr=12 (0.1333), cf=0.444, gamma=3.333, delta=0.093, M=-1.657e+001
12 18 -> 39 fr=12 (0.1333), cf=0.444, gamma=3.333, delta=0.093, M=-1.657e+001
3 12 -> 39 fr=12 (0.1333), cf=0.444, gamma=3.333, delta=0.093, M=-1.657e+001
7 31 -> 37 fr=14 (0.1556), cf=0.424, gamma=2.727, delta=0.099, M=-1.622e+001
1 6 23 -> 37 fr=14 (0.1556), cf=0.424, gamma=2.727, delta=0.099, M=-1.622e+001
1 18 31 -> 37 fr=14 (0.1556), cf=0.424, gamma=2.727, delta=0.099, M=-1.622e+001
6 21 23 -> 37 fr=14 (0.1556), cf=0.424, gamma=2.727, delta=0.099, M=-1.622e+001
18 21 23 -> 36 fr=36 (0.4000), cf=0.643, gamma=1.484, delta=0.130, M=-1.607e+001
1 12 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
9 12 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
1 31 -> 37 fr=14 (0.1556), cf=0.412, gamma=2.647, delta=0.097, M=-1.569e+001
1 6 18 -> 37 fr=14 (0.1556), cf=0.412, gamma=2.647, delta=0.097, M=-1.569e+001
6 7 18 -> 37 fr=14 (0.1556), cf=0.412, gamma=2.647, delta=0.097, M=-1.569e+001
9 -> ~37 fr=69 (0.7667), cf=0.958, gamma=1.135, delta=0.091, M=-1.535e+001
1 23 -> 37 fr=14 (0.1556), cf=0.400, gamma=2.571, delta=0.095, M=-1.518e+001
6 18 -> 37 fr=14 (0.1556), cf=0.400, gamma=2.571, delta=0.095, M=-1.518e+001
7 18 -> 37 fr=14 (0.1556), cf=0.400, gamma=2.571, delta=0.095, M=-1.518e+001
3 21 -> 36 fr=39 (0.4333), cf=0.574, gamma=1.324, delta=0.106, M=-1.504e+001
1 3 6 9 -> 39 fr=12 (0.1333), cf=0.400, gamma=3.000, delta=0.089, M=-1.497e+001
3 6 7 9 -> 39 fr=12 (0.1333), cf=0.400, gamma=3.000, delta=0.089, M=-1.497e+001
1 18 -> 37 fr=14 (0.1556), cf=0.389, gamma=2.500, delta=0.093, M=-1.468e+001
11 21 31 -> 36 fr=30 (0.3333), cf=0.714, gamma=1.648, delta=0.131, M=-1.466e+001
9 21 23 -> 36 fr=34 (0.3778), cf=0.654, gamma=1.509, delta=0.127, M=-1.452e+001
1 6 31 -> 39 fr=12 (0.1333), cf=0.387, gamma=2.903, delta=0.087, M=-1.448e+001
1 3 6 -> 39 fr=12 (0.1333), cf=0.387, gamma=2.903, delta=0.087, M=-1.448e+001
6 7 31 -> 39 fr=12 (0.1333), cf=0.387, gamma=2.903, delta=0.087, M=-1.448e+001
3 6 9 -> 39 fr=12 (0.1333), cf=0.387, gamma=2.903, delta=0.087, M=-1.448e+001
9 18 -> 36 fr=37 (0.4111), cf=0.607, gamma=1.400, delta=0.117, M=-1.444e+001
6 7 23 -> 37 fr=14 (0.1556), cf=0.378, gamma=2.432, delta=0.092, M=-1.421e+001
11 -> ~39 fr=58 (0.6444), cf=1.000, gamma=1.154, delta=0.086, M=-1.401e+001
6 31 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
7 18 31 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
3 7 9 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
6 23 -> 37 fr=14 (0.1556), cf=0.368, gamma=2.368, delta=0.090, M=-1.375e+001
3 31 -> 36 fr=34 (0.3778), cf=0.642, gamma=1.480, delta=0.123, M=-1.363e+001
7 31 -> 39 fr=12 (0.1333), cf=0.364, gamma=2.727, delta=0.084, M=-1.356e+001
1 6 9 -> 39 fr=12 (0.1333), cf=0.364, gamma=2.727, delta=0.084, M=-1.356e+001
1 3 7 -> 39 fr=12 (0.1333), cf=0.364, gamma=2.727, delta=0.084, M=-1.356e+001
1 18 31 -> 39 fr=12 (0.1333), cf=0.364, gamma=2.727, delta=0.084, M=-1.356e+001
1 3 9 -> 39 fr=12 (0.1333), cf=0.364, gamma=2.727, delta=0.084, M=-1.356e+001
6 7 9 -> 39 fr=12 (0.1333), cf=0.364, gamma=2.727, delta=0.084, M=-1.356e+001
18 23 -> 36 fr=36 (0.4000), cf=0.610, gamma=1.408, delta=0.116, M=-1.343e+001
18 21 -> 36 fr=39 (0.4333), cf=0.557, gamma=1.286, delta=0.096, M=-1.340e+001
18 -> ~41 fr=74 (0.8222), cf=1.000, gamma=1.084, delta=0.064, M=-1.339e+001
7 23 -> 37 fr=14 (0.1556), cf=0.359, gamma=2.308, delta=0.088, M=-1.330e+001
1 31 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
1 3 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
6 9 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
1 6 18 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
6 7 18 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
11 21 -> 36 fr=34 (0.3778), cf=0.630, gamma=1.453, delta=0.118, M=-1.278e+001
20 31 -> 36 fr=34 (0.3778), cf=0.630, gamma=1.453, delta=0.118, M=-1.278e+001
3 9 23 -> 36 fr=34 (0.3778), cf=0.630, gamma=1.453, delta=0.118, M=-1.278e+001
11 31 -> 36 fr=30 (0.3333), cf=0.682, gamma=1.573, delta=0.121, M=-1.271e+001
6 18 -> 39 fr=12 (0.1333), cf=0.343, gamma=2.571, delta=0.081, M=-1.270e+001
7 9 -> 39 fr=12 (0.1333), cf=0.343, gamma=2.571, delta=0.081, M=-1.270e+001
7 18 -> 39 fr=12 (0.1333), cf=0.343, gamma=2.571, delta=0.081, M=-1.270e+001
3 6 7 -> 39 fr=12 (0.1333), cf=0.343, gamma=2.571, delta=0.081, M=-1.270e+001
1 6 21 -> 37 fr=14 (0.1556), cf=0.341, gamma=2.195, delta=0.085, M=-1.245e+001
1 7 21 -> 37 fr=14 (0.1556), cf=0.341, gamma=2.195, delta=0.085, M=-1.245e+001
1 9 -> 39 fr=12 (0.1333), cf=0.333, gamma=2.500, delta=0.080, M=-1.230e+001
1 18 -> 39 fr=12 (0.1333), cf=0.333, gamma=2.500, delta=0.080, M=-1.230e+001
3 6 -> 39 fr=12 (0.1333), cf=0.333, gamma=2.500, delta=0.080, M=-1.230e+001
1 21 -> 37 fr=14 (0.1556), cf=0.333, gamma=2.143, delta=0.083, M=-1.205e+001
21 31 -> ~42 fr=63 (0.7000), cf=1.000, gamma=1.111, delta=0.070, M=-1.192e+001
3 7 -> 39 fr=12 (0.1333), cf=0.324, gamma=2.432, delta=0.079, M=-1.190e+001
3 23 -> 36 fr=36 (0.4000), cf=0.590, gamma=1.362, delta=0.106, M=-1.182e+001
9 21 31 -> 36 fr=32 (0.3556), cf=0.640, gamma=1.477, delta=0.115, M=-1.173e+001
21 23 31 -> 36 fr=32 (0.3556), cf=0.640, gamma=1.477, delta=0.115, M=-1.173e+001
7 21 -> 37 fr=14 (0.1556), cf=0.326, gamma=2.093, delta=0.081, M=-1.166e+001
6 21 -> 37 fr=14 (0.1556), cf=0.318, gamma=2.045, delta=0.080, M=-1.127e+001
1 6 -> 37 fr=14 (0.1556), cf=0.311, gamma=2.000, delta=0.078, M=-1.090e+001
9 21 -> 36 fr=37 (0.4111), cf=0.561, gamma=1.294, delta=0.093, M=-1.048e+001
9 23 -> 36 fr=34 (0.3778), cf=0.596, gamma=1.377, delta=0.103, M=-1.041e+001
31 -> ~41 fr=67 (0.7444), cf=1.000, gamma=1.084, delta=0.058, M=-1.032e+001
20 21 31 34 -> 37 fr=10 (0.1111), cf=0.476, gamma=3.061, delta=0.075, M=-1.024e+001
21 23 31 34 -> 37 fr=10 (0.1111), cf=0.476, gamma=3.061, delta=0.075, M=-1.024e+001
1 7 -> 37 fr=14 (0.1556), cf=0.298, gamma=1.915, delta=0.074, M=-1.018e+001
16 -> ~42 fr=58 (0.6444), cf=1.000, gamma=1.111, delta=0.064, M=-1.013e+001
31 -> ~42 fr=66 (0.7333), cf=0.985, gamma=1.095, delta=0.063, M=-9.951e+000
2 -> ~37 fr=42 (0.4667), cf=1.000, gamma=1.184, delta=0.073, M=-9.838e+000
18 20 31 34 -> 37 fr=10 (0.1111), cf=0.455, gamma=2.922, delta=0.073, M=-9.683e+000
6 7 -> 37 fr=14 (0.1556), cf=0.286, gamma=1.837, delta=0.071, M=-9.502e+000
23 31 -> 36 fr=32 (0.3556), cf=0.604, gamma=1.393, delta=0.100, M=-9.422e+000
5 -> ~37 fr=40 (0.4444), cf=1.000, gamma=1.184, delta=0.069, M=-9.173e+000
21 23 31 -> 37 fr=14 (0.1556), cf=0.280, gamma=1.800, delta=0.069, M=-9.173e+000
20 31 34 -> 37 fr=10 (0.1111), cf=0.435, gamma=2.795, delta=0.071, M=-9.166e+000
18 23 31 34 -> 37 fr=10 (0.1111), cf=0.435, gamma=2.795, delta=0.071, M=-9.166e+000
1 6 -> 39 fr=12 (0.1333), cf=0.267, gamma=2.000, delta=0.067, M=-9.162e+000
8 -> ~37 fr=39 (0.4333), cf=1.000, gamma=1.184, delta=0.067, M=-8.853e+000
18 20 23 31 -> 37 fr=14 (0.1556), cf=0.275, gamma=1.765, delta=0.067, M=-8.853e+000
9 31 -> 36 fr=32 (0.3556), cf=0.593, gamma=1.368, delta=0.096, M=-8.721e+000
23 31 34 -> 37 fr=10 (0.1111), cf=0.417, gamma=2.679, delta=0.070, M=-8.682e+000
18 20 21 34 -> 37 fr=10 (0.1111), cf=0.417, gamma=2.679, delta=0.070, M=-8.682e+000
18 21 23 34 -> 37 fr=10 (0.1111), cf=0.417, gamma=2.679, delta=0.070, M=-8.682e+000
1 7 -> 39 fr=12 (0.1333), cf=0.255, gamma=1.915, delta=0.064, M=-8.564e+000
20 23 31 -> 37 fr=14 (0.1556), cf=0.269, gamma=1.731, delta=0.066, M=-8.539e+000
20 21 31 -> 37 fr=14 (0.1556), cf=0.269, gamma=1.731, delta=0.066, M=-8.539e+000
18 23 31 -> 37 fr=14 (0.1556), cf=0.269, gamma=1.731, delta=0.066, M=-8.539e+000
2 -> ~39 fr=42 (0.4667), cf=1.000, gamma=1.154, delta=0.062, M=-8.277e+000
9 16 31 -> 39 fr=12 (0.1333), cf=0.250, gamma=1.875, delta=0.062, M=-8.277e+000
27 -> ~37 fr=37 (0.4111), cf=1.000, gamma=1.184, delta=0.064, M=-8.232e+000
23 31 -> 37 fr=14 (0.1556), cf=0.264, gamma=1.698, delta=0.064, M=-8.232e+000
18 20 31 -> 37 fr=14 (0.1556), cf=0.264, gamma=1.698, delta=0.064, M=-8.232e+000
6 7 -> 39 fr=12 (0.1333), cf=0.245, gamma=1.837, delta=0.061, M=-7.996e+000
20 31 -> 37 fr=14 (0.1556), cf=0.259, gamma=1.667, delta=0.062, M=-7.932e+000
18 20 34 -> 37 fr=10 (0.1111), cf=0.385, gamma=2.473, delta=0.066, M=-7.796e+000
5 -> ~39 fr=40 (0.4444), cf=1.000, gamma=1.154, delta=0.059, M=-7.721e+000
16 31 -> 39 fr=12 (0.1333), cf=0.240, gamma=1.800, delta=0.059, M=-7.721e+000
3 9 18 31 -> 39 fr=12 (0.1333), cf=0.240, gamma=1.800, delta=0.059, M=-7.721e+000
16 -> ~41 fr=58 (0.6444), cf=1.000, gamma=1.084, delta=0.050, M=-7.705e+000
8 -> ~39 fr=39 (0.4333), cf=1.000, gamma=1.154, delta=0.058, M=-7.453e+000
3 9 31 -> 39 fr=12 (0.1333), cf=0.235, gamma=1.765, delta=0.058, M=-7.453e+000
18 23 34 -> 37 fr=10 (0.1111), cf=0.370, gamma=2.381, delta=0.064, M=-7.390e+000
18 21 23 -> 37 fr=14 (0.1556), cf=0.250, gamma=1.607, delta=0.059, M=-7.351e+000
3 18 31 -> 39 fr=12 (0.1333), cf=0.231, gamma=1.731, delta=0.056, M=-7.191e+000
21 23 -> 36 fr=36 (0.4000), cf=0.529, gamma=1.222, delta=0.073, M=-6.962e+000
27 -> ~39 fr=37 (0.4111), cf=1.000, gamma=1.154, delta=0.055, M=-6.934e+000
3 31 -> 39 fr=12 (0.1333), cf=0.226, gamma=1.698, delta=0.055, M=-6.934e+000
9 18 31 -> 39 fr=12 (0.1333), cf=0.226, gamma=1.698, delta=0.055, M=-6.934e+000
20 21 -> ~42 fr=64 (0.7111), cf=0.970, gamma=1.077, delta=0.051, M=-6.793e+000
18 20 23 -> 37 fr=14 (0.1556), cf=0.241, gamma=1.552, delta=0.055, M=-6.792e+000
9 31 -> 39 fr=12 (0.1333), cf=0.222, gamma=1.667, delta=0.053, M=-6.683e+000
21 31 34 -> 37 fr=10 (0.1111), cf=0.345, gamma=2.217, delta=0.061, M=-6.641e+000
18 23 -> 37 fr=14 (0.1556), cf=0.237, gamma=1.525, delta=0.054, M=-6.522e+000
18 20 21 -> 37 fr=14 (0.1556), cf=0.237, gamma=1.525, delta=0.054, M=-6.522e+000
21 31 -> 36 fr=34 (0.3778), cf=0.540, gamma=1.245, delta=0.074, M=-6.454e+000
9 16 -> 39 fr=12 (0.1333), cf=0.214, gamma=1.607, delta=0.050, M=-6.195e+000
2 -> ~42 fr=42 (0.4667), cf=1.000, gamma=1.111, delta=0.047, M=-6.043e+000
20 -> ~42 fr=68 (0.7556), cf=0.958, gamma=1.064, delta=0.046, M=-6.040e+000
18 20 -> 37 fr=14 (0.1556), cf=0.230, gamma=1.475, delta=0.050, M=-5.995e+000
18 31 34 -> 37 fr=10 (0.1111), cf=0.323, gamma=2.074, delta=0.058, M=-5.965e+000
20 21 34 -> 37 fr=10 (0.1111), cf=0.323, gamma=2.074, delta=0.058, M=-5.965e+000
14 -> ~41 fr=49 (0.5444), cf=1.000, gamma=1.084, delta=0.042, M=-5.806e+000
23 30 32 -> ~36 fr=17 (0.1889), cf=0.850, gamma=1.500, delta=0.063, M=-5.779e+000
9 -> ~41 fr=70 (0.7778), cf=0.972, gamma=1.054, delta=0.040, M=-5.772e+000
15 -> ~39 fr=32 (0.3556), cf=1.000, gamma=1.154, delta=0.047, M=-5.727e+000
3 9 18 -> 39 fr=12 (0.1333), cf=0.207, gamma=1.552, delta=0.047, M=-5.727e+000
31 34 -> 37 fr=10 (0.1111), cf=0.313, gamma=2.009, delta=0.056, M=-5.652e+000
18 21 34 -> 37 fr=10 (0.1111), cf=0.313, gamma=2.009, delta=0.056, M=-5.652e+000
21 31 -> 37 fr=14 (0.1556), cf=0.222, gamma=1.429, delta=0.047, M=-5.488e+000
20 21 23 -> 37 fr=14 (0.1556), cf=0.222, gamma=1.429, delta=0.047, M=-5.488e+000
8 -> ~42 fr=39 (0.4333), cf=1.000, gamma=1.111, delta=0.043, M=-5.447e+000
3 18 -> 39 fr=12 (0.1333), cf=0.200, gamma=1.500, delta=0.044, M=-5.277e+000
5 21 -> ~42 fr=38 (0.4222), cf=1.000, gamma=1.111, delta=0.042, M=-5.257e+000
23 30 -> ~36 fr=18 (0.2000), cf=0.818, gamma=1.444, delta=0.061, M=-5.249e+000
27 -> ~42 fr=37 (0.4111), cf=1.000, gamma=1.111, delta=0.041, M=-5.071e+000
9 18 -> 39 fr=12 (0.1333), cf=0.197, gamma=1.475, delta=0.043, M=-5.058e+000
18 34 -> 37 fr=10 (0.1111), cf=0.286, gamma=1.837, delta=0.051, M=-4.793e+000
21 23 34 -> 37 fr=10 (0.1111), cf=0.286, gamma=1.837, delta=0.051, M=-4.793e+000
18 31 -> 37 fr=14 (0.1556), cf=0.212, gamma=1.364, delta=0.041, M=-4.760e+000
20 21 -> 37 fr=14 (0.1556), cf=0.212, gamma=1.364, delta=0.041, M=-4.760e+000
30 32 -> ~36 fr=17 (0.1889), cf=0.810, gamma=1.429, delta=0.057, M=-4.724e+000
20 34 -> 37 fr=10 (0.1111), cf=0.278, gamma=1.786, delta=0.049, M=-4.532e+000
30 -> ~37 fr=23 (0.2556), cf=1.000, gamma=1.184, delta=0.040, M=-4.526e+000
35 -> ~41 fr=40 (0.4444), cf=1.000, gamma=1.084, delta=0.035, M=-4.315e+000
5 -> ~41 fr=40 (0.4444), cf=1.000, gamma=1.084, delta=0.035, M=-4.315e+000
20 23 -> 37 fr=14 (0.1556), cf=0.206, gamma=1.324, delta=0.038, M=-4.295e+000
21 23 -> 37 fr=14 (0.1556), cf=0.206, gamma=1.324, delta=0.038, M=-4.295e+000
