8 -> 36 fr=34 (0.3778), cf=1.000, gamma=2.647, delta=0.235, M=-5.722e+001
6 7 12 31 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
9 20 -> 36 fr=32 (0.3556), cf=0.653, gamma=1.729, delta=0.150, M=-2.098e+001
6 10 21 -> 37 fr=14 (0.1556), cf=0.778, gamma=3.889, delta=0.116, M=-2.089e+001
7 10 21 -> 37 fr=14 (0.1556), cf=0.778, gamma=3.889, delta=0.116, M=-2.089e+001
9 11 18 -> 36 fr=26 (0.2889), cf=0.788, gamma=2.086, delta=0.150, M=-2.068e+001
1 20 -> 37 fr=18 (0.2000), cf=0.514, gamma=2.571, delta=0.122, M=-2.054e+001
6 31 -> 37 fr=18 (0.2000), cf=0.514, gamma=2.571, delta=0.122, M=-2.054e+001
6 18 21 -> 37 fr=18 (0.2000), cf=0.514, gamma=2.571, delta=0.122, M=-2.054e+001
7 18 31 -> 37 fr=18 (0.2000), cf=0.514, gamma=2.571, delta=0.122, M=-2.054e+001
20 27 -> 36 fr=25 (0.2778), cf=0.806, gamma=2.135, delta=0.148, M=-2.041e+001
18 27 -> 36 fr=25 (0.2778), cf=0.806, gamma=2.135, delta=0.148, M=-2.041e+001
21 27 -> 36 fr=25 (0.2778), cf=0.806, gamma=2.135, delta=0.148, M=-2.041e+001
9 18 21 23 -> 36 fr=28 (0.3111), cf=0.737, gamma=1.950, delta=0.152, M=-2.037e+001
18 20 21 -> 36 fr=34 (0.3778), cf=0.586, gamma=1.552, delta=0.134, M=-2.013e+001
20 -> ~39 fr=71 (0.7889), cf=1.000, gamma=1.139, delta=0.096, M=-2.013e+001
7 16 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
6 12 31 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
7 12 31 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
9 12 31 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
1 9 12 18 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
1 3 6 18 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
1 3 18 31 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
3 6 7 18 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
7 31 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
6 7 15 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
1 18 21 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
1 21 23 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
6 7 20 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
9 35 -> 36 fr=27 (0.3000), cf=0.750, gamma=1.985, delta=0.149, M=-1.982e+001
18 21 35 -> 36 fr=27 (0.3000), cf=0.750, gamma=1.985, delta=0.149, M=-1.982e+001
3 21 31 -> 36 fr=30 (0.3333), cf=0.682, gamma=1.805, delta=0.149, M=-1.971e+001
17 32 -> 42 fr=10 (0.1111), cf=0.588, gamma=5.294, delta=0.090, M=-1.950e+001
1 9 15 -> 42 fr=10 (0.1111), cf=0.588, gamma=5.294, delta=0.090, M=-1.950e+001
7 9 15 -> 42 fr=10 (0.1111), cf=0.588, gamma=5.294, delta=0.090, M=-1.950e+001
3 9 11 21 -> 36 fr=26 (0.2889), cf=0.765, gamma=2.024, delta=0.146, M=-1.938e+001
1 25 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
1 3 31 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
3 6 18 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
3 7 18 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
1 6 9 31 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
6 7 9 31 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
6 15 -> 37 fr=18 (0.2000), cf=0.486, gamma=2.432, delta=0.118, M=-1.918e+001
7 15 -> 37 fr=18 (0.2000), cf=0.486, gamma=2.432, delta=0.118, M=-1.918e+001
6 20 -> 37 fr=18 (0.2000), cf=0.486, gamma=2.432, delta=0.118, M=-1.918e+001
7 20 -> 37 fr=18 (0.2000), cf=0.486, gamma=2.432, delta=0.118, M=-1.918e+001
1 6 18 -> 37 fr=18 (0.2000), cf=0.486, gamma=2.432, delta=0.118, M=-1.918e+001
1 18 31 -> 37 fr=18 (0.2000), cf=0.486, gamma=2.432, delta=0.118, M=-1.918e+001
6 7 18 -> 37 fr=18 (0.2000), cf=0.486, gamma=2.432, delta=0.118, M=-1.918e+001
27 -> 36 fr=25 (0.2778), cf=0.781, gamma=2.068, delta=0.143, M=-1.905e+001
18 -> ~42 fr=72 (0.8000), cf=1.000, gamma=1.125, delta=0.089, M=-1.869e+001
9 15 -> 42 fr=10 (0.1111), cf=0.556, gamma=5.000, delta=0.089, M=-1.869e+001
3 7 15 32 -> 42 fr=10 (0.1111), cf=0.556, gamma=5.000, delta=0.089, M=-1.869e+001
18 35 -> 36 fr=27 (0.3000), cf=0.730, gamma=1.932, delta=0.145, M=-1.864e+001
21 35 -> 36 fr=27 (0.3000), cf=0.730, gamma=1.932, delta=0.145, M=-1.864e+001
12 16 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
1 16 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
1 12 31 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
6 9 31 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
1 6 12 18 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
1 3 6 12 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
6 7 12 18 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
3 6 7 12 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
7 9 18 31 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
16 -> ~37 fr=52 (0.5778), cf=1.000, gamma=1.250, delta=0.116, M=-1.854e+001
1 31 -> 37 fr=18 (0.2000), cf=0.474, gamma=2.368, delta=0.116, M=-1.854e+001
6 18 -> 37 fr=18 (0.2000), cf=0.474, gamma=2.368, delta=0.116, M=-1.854e+001
7 18 -> 37 fr=18 (0.2000), cf=0.474, gamma=2.368, delta=0.116, M=-1.854e+001
7 21 23 -> 37 fr=18 (0.2000), cf=0.474, gamma=2.368, delta=0.116, M=-1.854e+001
6 10 -> 37 fr=14 (0.1556), cf=0.700, gamma=3.500, delta=0.111, M=-1.846e+001
7 10 -> 37 fr=14 (0.1556), cf=0.700, gamma=3.500, delta=0.111, M=-1.846e+001
10 21 -> 37 fr=14 (0.1556), cf=0.700, gamma=3.500, delta=0.111, M=-1.846e+001
18 20 -> 36 fr=34 (0.3778), cf=0.567, gamma=1.500, delta=0.126, M=-1.843e+001
9 18 21 -> 36 fr=32 (0.3556), cf=0.615, gamma=1.629, delta=0.137, M=-1.816e+001
3 11 21 -> 36 fr=28 (0.3111), cf=0.700, gamma=1.853, delta=0.143, M=-1.814e+001
3 7 15 -> 42 fr=10 (0.1111), cf=0.526, gamma=4.737, delta=0.088, M=-1.794e+001
3 15 32 -> 42 fr=10 (0.1111), cf=0.526, gamma=4.737, delta=0.088, M=-1.794e+001
1 6 23 -> 37 fr=18 (0.2000), cf=0.462, gamma=2.308, delta=0.113, M=-1.792e+001
6 21 23 -> 37 fr=18 (0.2000), cf=0.462, gamma=2.308, delta=0.113, M=-1.792e+001
6 12 18 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
3 6 12 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
7 12 18 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
3 7 12 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
3 12 18 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
1 3 18 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
7 9 31 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
1 6 9 12 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
6 7 9 12 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
9 21 23 31 -> 36 fr=25 (0.2778), cf=0.758, gamma=2.005, delta=0.139, M=-1.780e+001
34 -> ~36 fr=45 (0.5000), cf=0.865, gamma=1.391, delta=0.140, M=-1.754e+001
9 11 21 31 -> 36 fr=23 (0.2556), cf=0.793, gamma=2.099, delta=0.134, M=-1.733e+001
1 18 -> 37 fr=18 (0.2000), cf=0.450, gamma=2.250, delta=0.111, M=-1.732e+001
3 15 -> 42 fr=10 (0.1111), cf=0.500, gamma=4.500, delta=0.086, M=-1.725e+001
6 9 12 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
7 9 12 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
9 12 18 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
1 6 9 18 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
1 9 18 31 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
6 7 9 18 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
9 18 23 -> 36 fr=28 (0.3111), cf=0.683, gamma=1.808, delta=0.139, M=-1.711e+001
3 9 11 -> 36 fr=26 (0.2889), cf=0.722, gamma=1.912, delta=0.138, M=-1.704e+001
1 23 -> 37 fr=18 (0.2000), cf=0.439, gamma=2.195, delta=0.109, M=-1.675e+001
12 31 -> 39 fr=11 (0.1222), cf=0.458, gamma=3.750, delta=0.090, M=-1.663e+001
1 12 18 -> 39 fr=11 (0.1222), cf=0.458, gamma=3.750, delta=0.090, M=-1.663e+001
1 3 12 -> 39 fr=11 (0.1222), cf=0.458, gamma=3.750, delta=0.090, M=-1.663e+001
1 9 31 -> 39 fr=11 (0.1222), cf=0.458, gamma=3.750, delta=0.090, M=-1.663e+001
6 9 18 -> 39 fr=11 (0.1222), cf=0.458, gamma=3.750, delta=0.090, M=-1.663e+001
7 9 18 -> 39 fr=11 (0.1222), cf=0.458, gamma=3.750, delta=0.090, M=-1.663e+001
1 3 9 23 -> 42 fr=10 (0.1111), cf=0.476, gamma=4.286, delta=0.085, M=-1.660e+001
3 7 9 23 -> 42 fr=10 (0.1111), cf=0.476, gamma=4.286, delta=0.085, M=-1.660e+001
9 -> ~37 fr=64 (0.7111), cf=0.941, gamma=1.176, delta=0.107, M=-1.646e+001
1 9 12 -> 39 fr=11 (0.1222), cf=0.440, gamma=3.600, delta=0.088, M=-1.605e+001
9 11 21 -> 36 fr=26 (0.2889), cf=0.703, gamma=1.860, delta=0.134, M=-1.598e+001
3 31 -> 36 fr=30 (0.3333), cf=0.625, gamma=1.654, delta=0.132, M=-1.591e+001
6 7 23 -> 37 fr=18 (0.2000), cf=0.419, gamma=2.093, delta=0.104, M=-1.564e+001
1 9 18 -> 39 fr=11 (0.1222), cf=0.423, gamma=3.462, delta=0.087, M=-1.550e+001
1 3 23 -> 42 fr=10 (0.1111), cf=0.435, gamma=3.913, delta=0.083, M=-1.543e+001
3 21 -> 36 fr=34 (0.3778), cf=0.531, gamma=1.406, delta=0.109, M=-1.529e+001
11 18 21 -> 36 fr=28 (0.3111), cf=0.651, gamma=1.724, delta=0.131, M=-1.521e+001
6 23 -> 37 fr=18 (0.2000), cf=0.409, gamma=2.045, delta=0.102, M=-1.512e+001
1 6 12 -> 39 fr=11 (0.1222), cf=0.407, gamma=3.333, delta=0.086, M=-1.498e+001
6 7 12 -> 39 fr=11 (0.1222), cf=0.407, gamma=3.333, delta=0.086, M=-1.498e+001
9 11 31 -> 36 fr=23 (0.2556), cf=0.742, gamma=1.964, delta=0.125, M=-1.490e+001
9 18 -> 36 fr=32 (0.3556), cf=0.571, gamma=1.513, delta=0.120, M=-1.484e+001
7 23 -> 37 fr=18 (0.2000), cf=0.400, gamma=2.000, delta=0.100, M=-1.461e+001
9 23 31 -> 36 fr=25 (0.2778), cf=0.694, gamma=1.838, delta=0.127, M=-1.453e+001
6 12 -> 39 fr=11 (0.1222), cf=0.393, gamma=3.214, delta=0.084, M=-1.448e+001
7 12 -> 39 fr=11 (0.1222), cf=0.393, gamma=3.214, delta=0.084, M=-1.448e+001
12 18 -> 39 fr=11 (0.1222), cf=0.393, gamma=3.214, delta=0.084, M=-1.448e+001
3 12 -> 39 fr=11 (0.1222), cf=0.393, gamma=3.214, delta=0.084, M=-1.448e+001
18 -> ~41 fr=72 (0.8000), cf=1.000, gamma=1.098, delta=0.071, M=-1.439e+001
1 9 23 -> 42 fr=10 (0.1111), cf=0.400, gamma=3.600, delta=0.080, M=-1.438e+001
7 9 23 -> 42 fr=10 (0.1111), cf=0.400, gamma=3.600, delta=0.080, M=-1.438e+001
11 18 -> 36 fr=28 (0.3111), cf=0.636, gamma=1.684, delta=0.126, M=-1.433e+001
3 11 -> 36 fr=28 (0.3111), cf=0.636, gamma=1.684, delta=0.126, M=-1.433e+001
1 6 21 -> 37 fr=18 (0.2000), cf=0.391, gamma=1.957, delta=0.098, M=-1.411e+001
1 7 21 -> 37 fr=18 (0.2000), cf=0.391, gamma=1.957, delta=0.098, M=-1.411e+001
9 11 -> 36 fr=26 (0.2889), cf=0.667, gamma=1.765, delta=0.125, M=-1.404e+001
9 12 -> 39 fr=11 (0.1222), cf=0.379, gamma=3.103, delta=0.083, M=-1.400e+001
3 7 23 32 -> 42 fr=10 (0.1111), cf=0.385, gamma=3.462, delta=0.079, M=-1.389e+001
20 21 -> 36 fr=34 (0.3778), cf=0.515, gamma=1.364, delta=0.101, M=-1.383e+001
1 12 -> 39 fr=11 (0.1222), cf=0.367, gamma=3.000, delta=0.081, M=-1.354e+001
1 3 6 9 -> 39 fr=11 (0.1222), cf=0.367, gamma=3.000, delta=0.081, M=-1.354e+001
3 6 7 9 -> 39 fr=11 (0.1222), cf=0.367, gamma=3.000, delta=0.081, M=-1.354e+001
20 21 31 34 -> 37 fr=13 (0.1444), cf=0.591, gamma=2.955, delta=0.096, M=-1.345e+001
21 23 31 34 -> 37 fr=13 (0.1444), cf=0.591, gamma=2.955, delta=0.096, M=-1.345e+001
3 7 23 -> 42 fr=10 (0.1111), cf=0.370, gamma=3.333, delta=0.078, M=-1.343e+001
1 21 -> 37 fr=18 (0.2000), cf=0.375, gamma=1.875, delta=0.093, M=-1.316e+001
7 21 -> 37 fr=18 (0.2000), cf=0.375, gamma=1.875, delta=0.093, M=-1.316e+001
3 6 9 -> 39 fr=11 (0.1222), cf=0.355, gamma=2.903, delta=0.080, M=-1.310e+001
21 31 -> ~42 fr=62 (0.6889), cf=1.000, gamma=1.125, delta=0.077, M=-1.299e+001
6 21 -> 37 fr=18 (0.2000), cf=0.367, gamma=1.837, delta=0.091, M=-1.270e+001
21 23 31 -> 37 fr=18 (0.2000), cf=0.367, gamma=1.837, delta=0.091, M=-1.270e+001
18 20 31 34 -> 37 fr=13 (0.1444), cf=0.565, gamma=2.826, delta=0.093, M=-1.269e+001
9 21 31 -> 36 fr=28 (0.3111), cf=0.609, gamma=1.611, delta=0.118, M=-1.268e+001
1 3 6 -> 39 fr=11 (0.1222), cf=0.344, gamma=2.813, delta=0.079, M=-1.268e+001
3 7 9 -> 39 fr=11 (0.1222), cf=0.344, gamma=2.813, delta=0.079, M=-1.268e+001
18 21 -> 36 fr=34 (0.3778), cf=0.500, gamma=1.324, delta=0.092, M=-1.242e+001
1 6 -> 37 fr=18 (0.2000), cf=0.360, gamma=1.800, delta=0.089, M=-1.225e+001
18 20 23 31 -> 37 fr=18 (0.2000), cf=0.360, gamma=1.800, delta=0.089, M=-1.225e+001
20 31 34 -> 37 fr=13 (0.1444), cf=0.542, gamma=2.708, delta=0.091, M=-1.198e+001
18 23 31 34 -> 37 fr=13 (0.1444), cf=0.542, gamma=2.708, delta=0.091, M=-1.198e+001
11 -> ~39 fr=56 (0.6222), cf=1.000, gamma=1.139, delta=0.076, M=-1.189e+001
1 6 31 -> 39 fr=11 (0.1222), cf=0.324, gamma=2.647, delta=0.076, M=-1.189e+001
1 6 9 -> 39 fr=11 (0.1222), cf=0.324, gamma=2.647, delta=0.076, M=-1.189e+001
1 3 7 -> 39 fr=11 (0.1222), cf=0.324, gamma=2.647, delta=0.076, M=-1.189e+001
1 3 9 -> 39 fr=11 (0.1222), cf=0.324, gamma=2.647, delta=0.076, M=-1.189e+001
6 7 31 -> 39 fr=11 (0.1222), cf=0.324, gamma=2.647, delta=0.076, M=-1.189e+001
6 7 9 -> 39 fr=11 (0.1222), cf=0.324, gamma=2.647, delta=0.076, M=-1.189e+001
20 23 31 -> 37 fr=18 (0.2000), cf=0.353, gamma=1.765, delta=0.087, M=-1.182e+001
18 23 31 -> 37 fr=18 (0.2000), cf=0.353, gamma=1.765, delta=0.087, M=-1.182e+001
1 15 32 -> 42 fr=10 (0.1111), cf=0.323, gamma=2.903, delta=0.073, M=-1.177e+001
3 7 9 32 -> 42 fr=10 (0.1111), cf=0.323, gamma=2.903, delta=0.073, M=-1.177e+001
31 -> ~41 fr=66 (0.7333), cf=1.000, gamma=1.098, delta=0.065, M=-1.157e+001
6 31 -> 39 fr=11 (0.1222), cf=0.314, gamma=2.571, delta=0.075, M=-1.151e+001
6 9 -> 39 fr=11 (0.1222), cf=0.314, gamma=2.571, delta=0.075, M=-1.151e+001
7 18 31 -> 39 fr=11 (0.1222), cf=0.314, gamma=2.571, delta=0.075, M=-1.151e+001
1 7 -> 37 fr=18 (0.2000), cf=0.346, gamma=1.731, delta=0.084, M=-1.139e+001
23 31 -> 37 fr=18 (0.2000), cf=0.346, gamma=1.731, delta=0.084, M=-1.139e+001
20 21 31 -> 37 fr=18 (0.2000), cf=0.346, gamma=1.731, delta=0.084, M=-1.139e+001
3 7 9 -> 42 fr=10 (0.1111), cf=0.313, gamma=2.813, delta=0.072, M=-1.139e+001
18 20 21 34 -> 37 fr=13 (0.1444), cf=0.520, gamma=2.600, delta=0.089, M=-1.132e+001
18 21 23 34 -> 37 fr=13 (0.1444), cf=0.520, gamma=2.600, delta=0.089, M=-1.132e+001
20 31 -> 36 fr=30 (0.3333), cf=0.556, gamma=1.471, delta=0.107, M=-1.126e+001
9 21 23 -> 36 fr=28 (0.3111), cf=0.583, gamma=1.544, delta=0.110, M=-1.118e+001
1 3 -> 39 fr=11 (0.1222), cf=0.306, gamma=2.500, delta=0.073, M=-1.115e+001
7 31 -> 39 fr=11 (0.1222), cf=0.306, gamma=2.500, delta=0.073, M=-1.115e+001
7 9 -> 39 fr=11 (0.1222), cf=0.306, gamma=2.500, delta=0.073, M=-1.115e+001
3 6 7 -> 39 fr=11 (0.1222), cf=0.306, gamma=2.500, delta=0.073, M=-1.115e+001
31 -> ~42 fr=65 (0.7222), cf=0.985, gamma=1.108, delta=0.070, M=-1.108e+001
1 15 -> 42 fr=10 (0.1111), cf=0.303, gamma=2.727, delta=0.070, M=-1.103e+001
1 3 7 32 -> 42 fr=10 (0.1111), cf=0.303, gamma=2.727, delta=0.070, M=-1.103e+001
1 3 9 32 -> 42 fr=10 (0.1111), cf=0.303, gamma=2.727, delta=0.070, M=-1.103e+001
11 21 31 -> 36 fr=25 (0.2778), cf=0.625, gamma=1.654, delta=0.110, M=-1.103e+001
18 20 31 -> 37 fr=18 (0.2000), cf=0.340, gamma=1.698, delta=0.082, M=-1.098e+001
3 6 -> 39 fr=11 (0.1222), cf=0.297, gamma=2.432, delta=0.072, M=-1.079e+001
1 6 18 -> 39 fr=11 (0.1222), cf=0.297, gamma=2.432, delta=0.072, M=-1.079e+001
1 18 31 -> 39 fr=11 (0.1222), cf=0.297, gamma=2.432, delta=0.072, M=-1.079e+001
6 7 18 -> 39 fr=11 (0.1222), cf=0.297, gamma=2.432, delta=0.072, M=-1.079e+001
7 15 32 -> 42 fr=10 (0.1111), cf=0.294, gamma=2.647, delta=0.069, M=-1.068e+001
1 3 7 -> 42 fr=10 (0.1111), cf=0.294, gamma=2.647, delta=0.069, M=-1.068e+001
1 3 9 -> 42 fr=10 (0.1111), cf=0.294, gamma=2.647, delta=0.069, M=-1.068e+001
2 -> ~37 fr=36 (0.4000), cf=1.000, gamma=1.250, delta=0.080, M=-1.057e+001
6 7 -> 37 fr=18 (0.2000), cf=0.333, gamma=1.667, delta=0.080, M=-1.057e+001
20 31 -> 37 fr=18 (0.2000), cf=0.333, gamma=1.667, delta=0.080, M=-1.057e+001
18 21 23 -> 37 fr=18 (0.2000), cf=0.333, gamma=1.667, delta=0.080, M=-1.057e+001
9 21 -> 36 fr=32 (0.3556), cf=0.516, gamma=1.366, delta=0.095, M=-1.057e+001
3 9 23 -> 36 fr=28 (0.3111), cf=0.571, gamma=1.513, delta=0.105, M=-1.048e+001
1 31 -> 39 fr=11 (0.1222), cf=0.289, gamma=2.368, delta=0.071, M=-1.045e+001
1 9 -> 39 fr=11 (0.1222), cf=0.289, gamma=2.368, delta=0.071, M=-1.045e+001
6 18 -> 39 fr=11 (0.1222), cf=0.289, gamma=2.368, delta=0.071, M=-1.045e+001
7 18 -> 39 fr=11 (0.1222), cf=0.289, gamma=2.368, delta=0.071, M=-1.045e+001
3 7 -> 39 fr=11 (0.1222), cf=0.289, gamma=2.368, delta=0.071, M=-1.045e+001
15 32 -> 42 fr=10 (0.1111), cf=0.286, gamma=2.571, delta=0.068, M=-1.035e+001
1 3 32 -> 42 fr=10 (0.1111), cf=0.286, gamma=2.571, delta=0.068, M=-1.035e+001
7 9 32 -> 42 fr=10 (0.1111), cf=0.286, gamma=2.571, delta=0.068, M=-1.035e+001
5 -> ~37 fr=35 (0.3889), cf=1.000, gamma=1.250, delta=0.078, M=-1.018e+001
18 20 34 -> 37 fr=13 (0.1444), cf=0.481, gamma=2.407, delta=0.084, M=-1.011e+001
1 3 -> 42 fr=10 (0.1111), cf=0.278, gamma=2.500, delta=0.067, M=-1.002e+001
7 9 -> 42 fr=10 (0.1111), cf=0.278, gamma=2.500, delta=0.067, M=-1.002e+001
3 7 32 -> 42 fr=10 (0.1111), cf=0.278, gamma=2.500, delta=0.067, M=-1.002e+001
9 31 -> 36 fr=28 (0.3111), cf=0.560, gamma=1.482, delta=0.101, M=-9.807e+000
1 18 -> 39 fr=11 (0.1222), cf=0.275, gamma=2.250, delta=0.068, M=-9.798e+000
8 -> ~37 fr=34 (0.3778), cf=1.000, gamma=1.250, delta=0.076, M=-9.790e+000
18 20 23 -> 37 fr=18 (0.2000), cf=0.321, gamma=1.607, delta=0.076, M=-9.790e+000
7 15 -> 42 fr=10 (0.1111), cf=0.270, gamma=2.432, delta=0.065, M=-9.706e+000
1 9 32 -> 42 fr=10 (0.1111), cf=0.270, gamma=2.432, delta=0.065, M=-9.706e+000
18 23 34 -> 37 fr=13 (0.1444), cf=0.464, gamma=2.321, delta=0.082, M=-9.564e+000
11 31 -> 36 fr=25 (0.2778), cf=0.595, gamma=1.576, delta=0.101, M=-9.562e+000
18 23 -> 37 fr=18 (0.2000), cf=0.316, gamma=1.579, delta=0.073, M=-9.410e+000
16 -> ~42 fr=52 (0.5778), cf=1.000, gamma=1.125, delta=0.064, M=-9.401e+000
1 9 -> 42 fr=10 (0.1111), cf=0.263, gamma=2.368, delta=0.064, M=-9.401e+000
3 7 -> 42 fr=10 (0.1111), cf=0.263, gamma=2.368, delta=0.064, M=-9.401e+000
1 23 32 -> 42 fr=10 (0.1111), cf=0.256, gamma=2.308, delta=0.063, M=-9.105e+000
21 31 34 -> 37 fr=13 (0.1444), cf=0.448, gamma=2.241, delta=0.080, M=-9.045e+000
27 -> ~37 fr=32 (0.3556), cf=1.000, gamma=1.250, delta=0.071, M=-9.039e+000
18 20 21 -> 37 fr=18 (0.2000), cf=0.310, gamma=1.552, delta=0.071, M=-9.039e+000
9 16 31 -> 39 fr=11 (0.1222), cf=0.256, gamma=2.093, delta=0.064, M=-8.886e+000
21 23 31 -> 36 fr=27 (0.3000), cf=0.551, gamma=1.459, delta=0.094, M=-8.590e+000
11 21 -> 36 fr=28 (0.3111), cf=0.538, gamma=1.425, delta=0.093, M=-8.546e+000
1 23 -> 42 fr=10 (0.1111), cf=0.244, gamma=2.195, delta=0.060, M=-8.538e+000
3 9 23 32 -> 42 fr=10 (0.1111), cf=0.244, gamma=2.195, delta=0.060, M=-8.538e+000
16 31 -> 39 fr=11 (0.1222), cf=0.244, gamma=2.000, delta=0.061, M=-8.318e+000
3 9 18 31 -> 39 fr=11 (0.1222), cf=0.244, gamma=2.000, delta=0.061, M=-8.318e+000
18 20 -> 37 fr=18 (0.2000), cf=0.300, gamma=1.500, delta=0.067, M=-8.318e+000
7 23 32 -> 42 fr=10 (0.1111), cf=0.238, gamma=2.143, delta=0.059, M=-8.266e+000
20 21 -> ~42 fr=64 (0.7111), cf=0.970, gamma=1.091, delta=0.059, M=-8.142e+000
23 30 32 -> ~36 fr=19 (0.2111), cf=0.950, gamma=1.527, delta=0.073, M=-8.116e+000
18 31 34 -> 37 fr=13 (0.1444), cf=0.419, gamma=2.097, delta=0.076, M=-8.089e+000
3 9 31 -> 39 fr=11 (0.1222), cf=0.239, gamma=1.957, delta=0.060, M=-8.045e+000
9 23 -> 36 fr=28 (0.3111), cf=0.528, gamma=1.398, delta=0.089, M=-7.954e+000
3 18 31 -> 39 fr=11 (0.1222), cf=0.234, gamma=1.915, delta=0.058, M=-7.779e+000
31 34 -> 37 fr=13 (0.1444), cf=0.406, gamma=2.031, delta=0.073, M=-7.647e+000
18 21 34 -> 37 fr=13 (0.1444), cf=0.406, gamma=2.031, delta=0.073, M=-7.647e+000
21 31 -> 37 fr=18 (0.2000), cf=0.290, gamma=1.452, delta=0.062, M=-7.625e+000
20 21 23 -> 37 fr=18 (0.2000), cf=0.290, gamma=1.452, delta=0.062, M=-7.625e+000
20 -> ~42 fr=68 (0.7556), cf=0.958, gamma=1.077, delta=0.054, M=-7.529e+000
3 31 -> 39 fr=11 (0.1222), cf=0.229, gamma=1.875, delta=0.057, M=-7.518e+000
7 23 -> 42 fr=10 (0.1111), cf=0.222, gamma=2.000, delta=0.056, M=-7.492e+000
9 23 32 -> 42 fr=10 (0.1111), cf=0.222, gamma=2.000, delta=0.056, M=-7.492e+000
16 -> ~41 fr=52 (0.5778), cf=1.000, gamma=1.098, delta=0.051, M=-7.368e+000
9 18 31 -> 39 fr=11 (0.1222), cf=0.224, gamma=1.837, delta=0.056, M=-7.264e+000
