8 -> 36 fr=36 (0.4000), cf=1.000, gamma=2.500, delta=0.240, M=-5.811e+001
1 7 20 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
1 20 23 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
1 20 21 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
7 20 21 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
9 11 18 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
3 35 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.177, delta=0.162, M=-2.448e+001
3 23 31 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.177, delta=0.162, M=-2.448e+001
9 20 -> 36 fr=34 (0.3778), cf=0.708, gamma=1.771, delta=0.164, M=-2.443e+001
27 31 -> 36 fr=23 (0.2556), cf=0.958, gamma=2.396, delta=0.149, M=-2.428e+001
1 10 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
10 31 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
10 18 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
3 9 15 -> 42 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
1 6 15 -> 37 fr=18 (0.2000), cf=0.581, gamma=2.903, delta=0.131, M=-2.363e+001
6 20 21 -> 37 fr=18 (0.2000), cf=0.581, gamma=2.903, delta=0.131, M=-2.363e+001
9 18 21 23 -> 36 fr=30 (0.3333), cf=0.789, gamma=1.974, delta=0.164, M=-2.355e+001
19 21 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
7 25 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
7 16 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 12 19 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 21 25 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 12 16 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 16 21 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 3 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 6 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 7 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 6 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 3 12 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 7 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
7 12 21 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
9 12 21 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 6 9 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 3 18 21 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 7 9 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
7 9 21 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 11 31 -> 36 fr=25 (0.2778), cf=0.893, gamma=2.232, delta=0.153, M=-2.304e+001
20 27 -> 36 fr=26 (0.2889), cf=0.867, gamma=2.167, delta=0.156, M=-2.282e+001
18 27 -> 36 fr=26 (0.2889), cf=0.867, gamma=2.167, delta=0.156, M=-2.282e+001
21 27 -> 36 fr=26 (0.2889), cf=0.867, gamma=2.167, delta=0.156, M=-2.282e+001
1 15 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
1 20 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
7 15 21 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
1 6 31 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
6 7 31 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
7 21 31 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
15 -> ~36 fr=36 (0.4000), cf=0.973, gamma=1.622, delta=0.153, M=-2.269e+001
27 35 -> 36 fr=20 (0.2222), cf=1.000, gamma=2.500, delta=0.133, M=-2.267e+001
1 17 -> 42 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
1 3 15 -> 42 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
12 19 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 19 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
21 25 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
12 16 21 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
7 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
9 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 9 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 9 12 18 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
3 7 12 21 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
7 9 18 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 3 6 12 21 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
15 21 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
6 31 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
6 7 20 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
7 18 31 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
18 20 21 -> 36 fr=36 (0.4000), cf=0.621, gamma=1.552, delta=0.142, M=-2.185e+001
20 -> ~39 fr=70 (0.7778), cf=1.000, gamma=1.154, delta=0.104, M=-2.150e+001
1 25 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 16 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 3 18 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
7 9 31 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 12 21 31 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
3 6 12 21 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
7 9 12 21 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
7 12 18 21 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
3 12 18 21 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 9 21 31 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
7 9 18 21 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 6 9 12 21 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 6 12 18 21 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 6 9 18 21 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
3 9 11 21 -> 36 fr=28 (0.3111), cf=0.800, gamma=2.000, delta=0.156, M=-2.143e+001
6 20 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
7 31 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
7 20 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
1 21 31 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
1 21 23 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
7 18 21 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
1 6 18 21 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
20 35 -> 36 fr=27 (0.3000), cf=0.818, gamma=2.045, delta=0.153, M=-2.124e+001
9 18 35 -> 36 fr=27 (0.3000), cf=0.818, gamma=2.045, delta=0.153, M=-2.124e+001
27 -> 36 fr=26 (0.2889), cf=0.839, gamma=2.097, delta=0.151, M=-2.117e+001
9 18 23 -> 36 fr=30 (0.3333), cf=0.750, gamma=1.875, delta=0.156, M=-2.093e+001
18 20 -> 36 fr=36 (0.4000), cf=0.610, gamma=1.525, delta=0.138, M=-2.091e+001
6 10 21 -> 37 fr=14 (0.1556), cf=0.778, gamma=3.889, delta=0.116, M=-2.089e+001
7 10 21 -> 37 fr=14 (0.1556), cf=0.778, gamma=3.889, delta=0.116, M=-2.089e+001
12 16 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
1 12 31 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
1 6 12 18 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
1 3 6 12 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
1 3 12 21 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
6 7 12 18 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
3 6 7 12 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
6 9 12 21 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
6 12 18 21 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
9 12 18 21 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
1 6 9 18 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
1 9 18 31 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
6 7 9 18 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
6 9 18 21 -> 39 fr=12 (0.1333), cf=0.571, gamma=4.286, delta=0.102, M=-2.065e+001
6 7 15 -> 37 fr=18 (0.2000), cf=0.514, gamma=2.571, delta=0.122, M=-2.054e+001
1 6 18 -> 37 fr=18 (0.2000), cf=0.514, gamma=2.571, delta=0.122, M=-2.054e+001
1 18 31 -> 37 fr=18 (0.2000), cf=0.514, gamma=2.571, delta=0.122, M=-2.054e+001
6 7 18 -> 37 fr=18 (0.2000), cf=0.514, gamma=2.571, delta=0.122, M=-2.054e+001
6 18 21 -> 37 fr=18 (0.2000), cf=0.514, gamma=2.571, delta=0.122, M=-2.054e+001
1 9 15 -> 42 fr=10 (0.1111), cf=0.625, gamma=5.625, delta=0.091, M=-2.039e+001
7 9 15 -> 42 fr=10 (0.1111), cf=0.625, gamma=5.625, delta=0.091, M=-2.039e+001
3 9 11 -> 36 fr=28 (0.3111), cf=0.778, gamma=1.944, delta=0.151, M=-2.008e+001
6 12 18 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
3 6 12 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
7 12 18 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
3 7 12 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
3 12 18 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
1 9 31 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
6 9 18 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
7 9 18 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
1 6 9 12 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
1 9 12 21 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
1 12 18 21 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
6 7 9 12 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
1 9 18 21 -> 39 fr=12 (0.1333), cf=0.545, gamma=4.091, delta=0.101, M=-1.986e+001
6 15 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
7 15 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
1 31 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
6 18 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
7 18 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
1 6 23 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
1 18 21 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
7 21 23 -> 37 fr=18 (0.2000), cf=0.500, gamma=2.500, delta=0.120, M=-1.985e+001
9 35 -> 36 fr=27 (0.3000), cf=0.794, gamma=1.985, delta=0.149, M=-1.982e+001
3 11 21 -> 36 fr=30 (0.3333), cf=0.732, gamma=1.829, delta=0.151, M=-1.974e+001
17 32 -> 42 fr=10 (0.1111), cf=0.588, gamma=5.294, delta=0.090, M=-1.950e+001
9 15 -> 42 fr=10 (0.1111), cf=0.588, gamma=5.294, delta=0.090, M=-1.950e+001
3 7 15 32 -> 42 fr=10 (0.1111), cf=0.588, gamma=5.294, delta=0.090, M=-1.950e+001
16 -> ~37 fr=53 (0.5889), cf=1.000, gamma=1.250, delta=0.118, M=-1.918e+001
6 21 23 -> 37 fr=18 (0.2000), cf=0.486, gamma=2.432, delta=0.118, M=-1.918e+001
6 9 12 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
7 9 12 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
12 21 31 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
9 12 18 -> 39 fr=12 (0.1333), cf=0.522, gamma=3.913, delta=0.099, M=-1.913e+001
1 11 18 -> 37 fr=12 (0.1333), cf=0.857, gamma=4.286, delta=0.102, M=-1.905e+001
18 -> ~42 fr=72 (0.8000), cf=1.000, gamma=1.125, delta=0.089, M=-1.869e+001
3 7 15 -> 42 fr=10 (0.1111), cf=0.556, gamma=5.000, delta=0.089, M=-1.869e+001
3 15 32 -> 42 fr=10 (0.1111), cf=0.556, gamma=5.000, delta=0.089, M=-1.869e+001
1 3 9 23 -> 42 fr=10 (0.1111), cf=0.556, gamma=5.000, delta=0.089, M=-1.869e+001
3 7 9 23 -> 42 fr=10 (0.1111), cf=0.556, gamma=5.000, delta=0.089, M=-1.869e+001
1 18 -> 37 fr=18 (0.2000), cf=0.474, gamma=2.368, delta=0.116, M=-1.854e+001
1 23 -> 37 fr=18 (0.2000), cf=0.474, gamma=2.368, delta=0.116, M=-1.854e+001
6 10 -> 37 fr=14 (0.1556), cf=0.700, gamma=3.500, delta=0.111, M=-1.846e+001
7 10 -> 37 fr=14 (0.1556), cf=0.700, gamma=3.500, delta=0.111, M=-1.846e+001
10 21 -> 37 fr=14 (0.1556), cf=0.700, gamma=3.500, delta=0.111, M=-1.846e+001
12 31 -> 39 fr=12 (0.1333), cf=0.500, gamma=3.750, delta=0.098, M=-1.843e+001
1 12 18 -> 39 fr=12 (0.1333), cf=0.500, gamma=3.750, delta=0.098, M=-1.843e+001
1 3 12 -> 39 fr=12 (0.1333), cf=0.500, gamma=3.750, delta=0.098, M=-1.843e+001
1 9 18 -> 39 fr=12 (0.1333), cf=0.500, gamma=3.750, delta=0.098, M=-1.843e+001
9 18 21 -> 36 fr=34 (0.3778), cf=0.630, gamma=1.574, delta=0.138, M=-1.823e+001
9 21 23 31 -> 36 fr=25 (0.2778), cf=0.806, gamma=2.016, delta=0.140, M=-1.819e+001
3 15 -> 42 fr=10 (0.1111), cf=0.526, gamma=4.737, delta=0.088, M=-1.794e+001
1 9 12 -> 39 fr=12 (0.1333), cf=0.480, gamma=3.600, delta=0.096, M=-1.778e+001
7 12 21 -> 39 fr=12 (0.1333), cf=0.480, gamma=3.600, delta=0.096, M=-1.778e+001
3 12 21 -> 39 fr=12 (0.1333), cf=0.480, gamma=3.600, delta=0.096, M=-1.778e+001
1 6 12 21 -> 39 fr=12 (0.1333), cf=0.480, gamma=3.600, delta=0.096, M=-1.778e+001
9 11 21 -> 36 fr=28 (0.3111), cf=0.737, gamma=1.842, delta=0.142, M=-1.764e+001
6 7 23 -> 37 fr=18 (0.2000), cf=0.450, gamma=2.250, delta=0.111, M=-1.732e+001
18 35 -> 36 fr=27 (0.3000), cf=0.750, gamma=1.875, delta=0.140, M=-1.729e+001
1 3 23 -> 42 fr=10 (0.1111), cf=0.500, gamma=4.500, delta=0.086, M=-1.725e+001
6 12 21 -> 39 fr=12 (0.1333), cf=0.462, gamma=3.462, delta=0.095, M=-1.716e+001
9 12 21 -> 39 fr=12 (0.1333), cf=0.462, gamma=3.462, delta=0.095, M=-1.716e+001
12 18 21 -> 39 fr=12 (0.1333), cf=0.462, gamma=3.462, delta=0.095, M=-1.716e+001
3 7 9 21 -> 39 fr=12 (0.1333), cf=0.462, gamma=3.462, delta=0.095, M=-1.716e+001
1 3 6 9 21 -> 39 fr=12 (0.1333), cf=0.462, gamma=3.462, delta=0.095, M=-1.716e+001
6 23 -> 37 fr=18 (0.2000), cf=0.439, gamma=2.195, delta=0.109, M=-1.675e+001
1 6 12 -> 39 fr=12 (0.1333), cf=0.444, gamma=3.333, delta=0.093, M=-1.657e+001
1 12 21 -> 39 fr=12 (0.1333), cf=0.444, gamma=3.333, delta=0.093, M=-1.657e+001
6 7 12 -> 39 fr=12 (0.1333), cf=0.444, gamma=3.333, delta=0.093, M=-1.657e+001
3 6 9 21 -> 39 fr=12 (0.1333), cf=0.444, gamma=3.333, delta=0.093, M=-1.657e+001
9 11 -> 36 fr=28 (0.3111), cf=0.718, gamma=1.795, delta=0.138, M=-1.653e+001
11 18 -> 36 fr=30 (0.3333), cf=0.682, gamma=1.705, delta=0.138, M=-1.653e+001
3 11 -> 36 fr=30 (0.3333), cf=0.682, gamma=1.705, delta=0.138, M=-1.653e+001
3 21 31 -> 36 fr=30 (0.3333), cf=0.682, gamma=1.705, delta=0.138, M=-1.653e+001
3 9 21 23 -> 36 fr=30 (0.3333), cf=0.682, gamma=1.705, delta=0.138, M=-1.653e+001
9 -> ~37 fr=64 (0.7111), cf=0.941, gamma=1.176, delta=0.107, M=-1.646e+001
9 18 -> 36 fr=34 (0.3778), cf=0.607, gamma=1.518, delta=0.129, M=-1.644e+001
7 23 -> 37 fr=18 (0.2000), cf=0.429, gamma=2.143, delta=0.107, M=-1.619e+001
34 -> ~36 fr=44 (0.4889), cf=0.830, gamma=1.384, delta=0.136, M=-1.616e+001
3 21 23 -> 36 fr=32 (0.3556), cf=0.640, gamma=1.600, delta=0.133, M=-1.611e+001
6 12 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
7 12 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
12 18 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
3 12 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
1 3 6 9 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
1 3 6 21 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
1 3 7 21 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
1 3 9 21 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
3 6 7 9 -> 39 fr=12 (0.1333), cf=0.429, gamma=3.214, delta=0.092, M=-1.601e+001
1 9 23 -> 42 fr=10 (0.1111), cf=0.455, gamma=4.091, delta=0.084, M=-1.600e+001
7 9 23 -> 42 fr=10 (0.1111), cf=0.455, gamma=4.091, delta=0.084, M=-1.600e+001
9 23 31 -> 36 fr=25 (0.2778), cf=0.758, gamma=1.894, delta=0.131, M=-1.565e+001
9 12 -> 39 fr=12 (0.1333), cf=0.414, gamma=3.103, delta=0.090, M=-1.548e+001
3 6 9 -> 39 fr=12 (0.1333), cf=0.414, gamma=3.103, delta=0.090, M=-1.548e+001
3 7 23 32 -> 42 fr=10 (0.1111), cf=0.435, gamma=3.913, delta=0.083, M=-1.543e+001
1 12 -> 39 fr=12 (0.1333), cf=0.400, gamma=3.000, delta=0.089, M=-1.497e+001
1 3 6 -> 39 fr=12 (0.1333), cf=0.400, gamma=3.000, delta=0.089, M=-1.497e+001
1 3 21 -> 39 fr=12 (0.1333), cf=0.400, gamma=3.000, delta=0.089, M=-1.497e+001
3 7 9 -> 39 fr=12 (0.1333), cf=0.400, gamma=3.000, delta=0.089, M=-1.497e+001
7 9 21 -> 39 fr=12 (0.1333), cf=0.400, gamma=3.000, delta=0.089, M=-1.497e+001
3 7 21 -> 39 fr=12 (0.1333), cf=0.400, gamma=3.000, delta=0.089, M=-1.497e+001
1 6 9 21 -> 39 fr=12 (0.1333), cf=0.400, gamma=3.000, delta=0.089, M=-1.497e+001
20 21 -> 36 fr=36 (0.4000), cf=0.545, gamma=1.364, delta=0.107, M=-1.496e+001
3 21 -> 36 fr=36 (0.4000), cf=0.545, gamma=1.364, delta=0.107, M=-1.496e+001
3 7 23 -> 42 fr=10 (0.1111), cf=0.417, gamma=3.750, delta=0.081, M=-1.489e+001
3 31 -> 36 fr=30 (0.3333), cf=0.652, gamma=1.630, delta=0.129, M=-1.464e+001
12 21 -> 39 fr=12 (0.1333), cf=0.387, gamma=2.903, delta=0.087, M=-1.448e+001
6 9 21 -> 39 fr=12 (0.1333), cf=0.387, gamma=2.903, delta=0.087, M=-1.448e+001
3 6 21 -> 39 fr=12 (0.1333), cf=0.387, gamma=2.903, delta=0.087, M=-1.448e+001
18 -> ~41 fr=72 (0.8000), cf=1.000, gamma=1.098, delta=0.071, M=-1.439e+001
1 6 21 -> 37 fr=18 (0.2000), cf=0.391, gamma=1.957, delta=0.098, M=-1.411e+001
1 7 21 -> 37 fr=18 (0.2000), cf=0.391, gamma=1.957, delta=0.098, M=-1.411e+001
1 6 31 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
1 6 9 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
1 3 7 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
1 3 9 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
1 9 21 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
6 7 31 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
6 7 9 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
7 21 31 -> 39 fr=12 (0.1333), cf=0.375, gamma=2.813, delta=0.086, M=-1.401e+001
21 23 31 -> 37 fr=18 (0.2000), cf=0.383, gamma=1.915, delta=0.096, M=-1.363e+001
18 20 23 31 -> 37 fr=18 (0.2000), cf=0.383, gamma=1.915, delta=0.096, M=-1.363e+001
6 31 -> 39 fr=12 (0.1333), cf=0.364, gamma=2.727, delta=0.084, M=-1.356e+001
6 9 -> 39 fr=12 (0.1333), cf=0.364, gamma=2.727, delta=0.084, M=-1.356e+001
7 18 31 -> 39 fr=12 (0.1333), cf=0.364, gamma=2.727, delta=0.084, M=-1.356e+001
1 6 -> 37 fr=18 (0.2000), cf=0.375, gamma=1.875, delta=0.093, M=-1.316e+001
1 21 -> 37 fr=18 (0.2000), cf=0.375, gamma=1.875, delta=0.093, M=-1.316e+001
7 21 -> 37 fr=18 (0.2000), cf=0.375, gamma=1.875, delta=0.093, M=-1.316e+001
20 23 31 -> 37 fr=18 (0.2000), cf=0.375, gamma=1.875, delta=0.093, M=-1.316e+001
18 23 31 -> 37 fr=18 (0.2000), cf=0.375, gamma=1.875, delta=0.093, M=-1.316e+001
11 -> ~39 fr=56 (0.6222), cf=1.000, gamma=1.154, delta=0.083, M=-1.312e+001
1 3 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
7 31 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
7 9 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
1 21 31 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
3 6 7 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
7 18 21 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
1 6 18 21 -> 39 fr=12 (0.1333), cf=0.353, gamma=2.647, delta=0.083, M=-1.312e+001
21 31 -> ~42 fr=62 (0.6889), cf=1.000, gamma=1.125, delta=0.077, M=-1.299e+001
3 9 23 -> 36 fr=30 (0.3333), cf=0.625, gamma=1.563, delta=0.120, M=-1.292e+001
9 21 23 -> 36 fr=30 (0.3333), cf=0.625, gamma=1.563, delta=0.120, M=-1.292e+001
