8 -> 36 fr=36 (0.4000), cf=1.000, gamma=2.500, delta=0.240, M=-5.811e+001
7 21 23 -> 37 fr=19 (0.2111), cf=0.528, gamma=2.500, delta=0.127, M=-2.124e+001
9 20 -> 36 fr=34 (0.3778), cf=0.667, gamma=1.667, delta=0.151, M=-2.116e+001
3 21 23 -> 36 fr=34 (0.3778), cf=0.667, gamma=1.667, delta=0.151, M=-2.116e+001
9 18 23 -> 36 fr=32 (0.3556), cf=0.711, gamma=1.778, delta=0.156, M=-2.115e+001
7 25 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
6 16 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
3 7 31 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
1 6 12 31 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
1 9 12 18 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
6 7 12 31 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
1 3 18 31 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
3 9 11 -> 36 fr=30 (0.3333), cf=0.750, gamma=1.875, delta=0.156, M=-2.093e+001
6 10 -> 37 fr=15 (0.1667), cf=0.750, gamma=3.553, delta=0.120, M=-2.071e+001
7 10 -> 37 fr=15 (0.1667), cf=0.750, gamma=3.553, delta=0.120, M=-2.071e+001
10 21 -> 37 fr=15 (0.1667), cf=0.750, gamma=3.553, delta=0.120, M=-2.071e+001
6 20 -> 37 fr=19 (0.2111), cf=0.514, gamma=2.432, delta=0.124, M=-2.052e+001
7 31 -> 37 fr=19 (0.2111), cf=0.514, gamma=2.432, delta=0.124, M=-2.052e+001
7 20 -> 37 fr=19 (0.2111), cf=0.514, gamma=2.432, delta=0.124, M=-2.052e+001
1 6 23 -> 37 fr=19 (0.2111), cf=0.514, gamma=2.432, delta=0.124, M=-2.052e+001
1 18 31 -> 37 fr=19 (0.2111), cf=0.514, gamma=2.432, delta=0.124, M=-2.052e+001
6 21 23 -> 37 fr=19 (0.2111), cf=0.514, gamma=2.432, delta=0.124, M=-2.052e+001
1 25 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
12 16 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
7 16 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
6 12 31 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
7 12 31 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
1 3 31 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
1 3 6 12 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
3 6 7 12 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
1 3 6 18 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
3 6 7 18 -> 39 fr=11 (0.1222), cf=0.579, gamma=4.737, delta=0.096, M=-2.013e+001
1 31 -> 37 fr=19 (0.2111), cf=0.500, gamma=2.368, delta=0.122, M=-1.982e+001
1 6 18 -> 37 fr=19 (0.2111), cf=0.500, gamma=2.368, delta=0.122, M=-1.982e+001
6 7 18 -> 37 fr=19 (0.2111), cf=0.500, gamma=2.368, delta=0.122, M=-1.982e+001
9 11 21 -> 36 fr=30 (0.3333), cf=0.732, gamma=1.829, delta=0.151, M=-1.974e+001
1 16 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
1 12 31 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
3 6 12 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
3 7 12 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
3 12 18 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
3 6 18 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
3 7 18 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
1 6 9 12 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
6 7 9 12 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
1 6 9 31 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
6 7 9 31 -> 39 fr=11 (0.1222), cf=0.550, gamma=4.500, delta=0.095, M=-1.933e+001
1 23 -> 37 fr=19 (0.2111), cf=0.487, gamma=2.308, delta=0.120, M=-1.915e+001
6 18 -> 37 fr=19 (0.2111), cf=0.487, gamma=2.308, delta=0.120, M=-1.915e+001
7 18 -> 37 fr=19 (0.2111), cf=0.487, gamma=2.308, delta=0.120, M=-1.915e+001
18 20 21 -> 36 fr=36 (0.4000), cf=0.590, gamma=1.475, delta=0.129, M=-1.910e+001
3 11 -> 36 fr=32 (0.3556), cf=0.681, gamma=1.702, delta=0.147, M=-1.900e+001
21 35 -> 36 fr=28 (0.3111), cf=0.757, gamma=1.892, delta=0.147, M=-1.882e+001
1 3 12 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
6 9 12 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
7 9 12 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
9 12 18 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
1 3 18 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
6 9 31 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
1 6 12 18 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
6 7 12 18 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
7 9 18 31 -> 39 fr=11 (0.1222), cf=0.524, gamma=4.286, delta=0.094, M=-1.859e+001
1 18 -> 37 fr=19 (0.2111), cf=0.475, gamma=2.250, delta=0.117, M=-1.851e+001
9 21 23 31 -> 36 fr=27 (0.3000), cf=0.771, gamma=1.929, delta=0.144, M=-1.851e+001
9 -> ~37 fr=64 (0.7111), cf=0.941, gamma=1.193, delta=0.115, M=-1.843e+001
23 35 -> 36 fr=26 (0.2889), cf=0.788, gamma=1.970, delta=0.142, M=-1.830e+001
9 18 21 -> 36 fr=34 (0.3778), cf=0.630, gamma=1.574, delta=0.138, M=-1.823e+001
11 35 -> 36 fr=24 (0.2667), cf=0.828, gamma=2.069, delta=0.138, M=-1.819e+001
11 18 21 -> 36 fr=32 (0.3556), cf=0.667, gamma=1.667, delta=0.142, M=-1.799e+001
12 31 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
1 9 12 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
6 12 18 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
7 12 18 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
7 9 31 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
1 9 18 31 -> 39 fr=11 (0.1222), cf=0.500, gamma=4.091, delta=0.092, M=-1.789e+001
6 7 23 -> 37 fr=19 (0.2111), cf=0.463, gamma=2.195, delta=0.115, M=-1.789e+001
34 -> ~36 fr=44 (0.4889), cf=0.846, gamma=1.410, delta=0.142, M=-1.764e+001
9 11 -> 36 fr=30 (0.3333), cf=0.698, gamma=1.744, delta=0.142, M=-1.754e+001
3 21 -> 36 fr=36 (0.4000), cf=0.571, gamma=1.429, delta=0.120, M=-1.738e+001
18 20 -> 36 fr=36 (0.4000), cf=0.571, gamma=1.429, delta=0.120, M=-1.738e+001
6 23 -> 37 fr=19 (0.2111), cf=0.452, gamma=2.143, delta=0.113, M=-1.729e+001
1 12 18 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
1 9 31 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
1 6 9 18 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
6 7 9 18 -> 39 fr=11 (0.1222), cf=0.478, gamma=3.913, delta=0.091, M=-1.724e+001
11 18 -> 36 fr=32 (0.3556), cf=0.653, gamma=1.633, delta=0.138, M=-1.703e+001
7 23 -> 37 fr=19 (0.2111), cf=0.442, gamma=2.093, delta=0.110, M=-1.670e+001
3 12 -> 39 fr=11 (0.1222), cf=0.458, gamma=3.750, delta=0.090, M=-1.663e+001
6 9 18 -> 39 fr=11 (0.1222), cf=0.458, gamma=3.750, delta=0.090, M=-1.663e+001
7 9 18 -> 39 fr=11 (0.1222), cf=0.458, gamma=3.750, delta=0.090, M=-1.663e+001
18 -> ~42 fr=75 (0.8333), cf=1.000, gamma=1.098, delta=0.074, M=-1.630e+001
1 6 21 -> 37 fr=19 (0.2111), cf=0.432, gamma=2.045, delta=0.108, M=-1.614e+001
1 7 21 -> 37 fr=19 (0.2111), cf=0.432, gamma=2.045, delta=0.108, M=-1.614e+001
9 21 23 -> 36 fr=32 (0.3556), cf=0.640, gamma=1.600, delta=0.133, M=-1.611e+001
9 12 -> 39 fr=11 (0.1222), cf=0.440, gamma=3.600, delta=0.088, M=-1.605e+001
1 6 12 -> 39 fr=11 (0.1222), cf=0.440, gamma=3.600, delta=0.088, M=-1.605e+001
6 7 12 -> 39 fr=11 (0.1222), cf=0.440, gamma=3.600, delta=0.088, M=-1.605e+001
1 9 18 -> 39 fr=11 (0.1222), cf=0.440, gamma=3.600, delta=0.088, M=-1.605e+001
1 21 -> 37 fr=19 (0.2111), cf=0.422, gamma=2.000, delta=0.106, M=-1.559e+001
6 12 -> 39 fr=11 (0.1222), cf=0.423, gamma=3.462, delta=0.087, M=-1.550e+001
7 12 -> 39 fr=11 (0.1222), cf=0.423, gamma=3.462, delta=0.087, M=-1.550e+001
12 18 -> 39 fr=11 (0.1222), cf=0.423, gamma=3.462, delta=0.087, M=-1.550e+001
3 9 23 -> 36 fr=32 (0.3556), cf=0.627, gamma=1.569, delta=0.129, M=-1.522e+001
9 23 31 -> 36 fr=27 (0.3000), cf=0.711, gamma=1.776, delta=0.131, M=-1.510e+001
7 21 -> 37 fr=19 (0.2111), cf=0.413, gamma=1.957, delta=0.103, M=-1.506e+001
1 12 -> 39 fr=11 (0.1222), cf=0.407, gamma=3.333, delta=0.086, M=-1.498e+001
9 18 -> 36 fr=34 (0.3778), cf=0.586, gamma=1.466, delta=0.120, M=-1.477e+001
3 23 -> 36 fr=34 (0.3778), cf=0.586, gamma=1.466, delta=0.120, M=-1.477e+001
6 21 -> 37 fr=19 (0.2111), cf=0.404, gamma=1.915, delta=0.101, M=-1.454e+001
1 3 6 9 -> 39 fr=11 (0.1222), cf=0.393, gamma=3.214, delta=0.084, M=-1.448e+001
3 6 7 9 -> 39 fr=11 (0.1222), cf=0.393, gamma=3.214, delta=0.084, M=-1.448e+001
1 6 -> 37 fr=19 (0.2111), cf=0.396, gamma=1.875, delta=0.099, M=-1.403e+001
1 3 6 -> 39 fr=11 (0.1222), cf=0.379, gamma=3.103, delta=0.083, M=-1.400e+001
3 6 9 -> 39 fr=11 (0.1222), cf=0.379, gamma=3.103, delta=0.083, M=-1.400e+001
18 21 23 -> 36 fr=34 (0.3778), cf=0.576, gamma=1.441, delta=0.116, M=-1.397e+001
18 -> ~41 fr=75 (0.8333), cf=1.000, gamma=1.084, delta=0.065, M=-1.396e+001
11 -> ~39 fr=60 (0.6667), cf=1.000, gamma=1.139, delta=0.081, M=-1.354e+001
3 7 9 -> 39 fr=11 (0.1222), cf=0.367, gamma=3.000, delta=0.081, M=-1.354e+001
20 21 -> 36 fr=36 (0.4000), cf=0.529, gamma=1.324, delta=0.098, M=-1.343e+001
1 3 7 -> 39 fr=11 (0.1222), cf=0.355, gamma=2.903, delta=0.080, M=-1.310e+001
1 3 9 -> 39 fr=11 (0.1222), cf=0.355, gamma=2.903, delta=0.080, M=-1.310e+001
1 7 -> 37 fr=19 (0.2111), cf=0.380, gamma=1.800, delta=0.094, M=-1.307e+001
3 31 -> 36 fr=30 (0.3333), cf=0.625, gamma=1.563, delta=0.120, M=-1.292e+001
1 3 -> 39 fr=11 (0.1222), cf=0.344, gamma=2.813, delta=0.079, M=-1.268e+001
1 6 9 -> 39 fr=11 (0.1222), cf=0.344, gamma=2.813, delta=0.079, M=-1.268e+001
6 7 9 -> 39 fr=11 (0.1222), cf=0.344, gamma=2.813, delta=0.079, M=-1.268e+001
2 -> ~37 fr=39 (0.4333), cf=1.000, gamma=1.268, delta=0.091, M=-1.260e+001
6 9 -> 39 fr=11 (0.1222), cf=0.333, gamma=2.727, delta=0.077, M=-1.228e+001
3 6 7 -> 39 fr=11 (0.1222), cf=0.333, gamma=2.727, delta=0.077, M=-1.228e+001
6 7 -> 37 fr=19 (0.2111), cf=0.365, gamma=1.731, delta=0.089, M=-1.214e+001
21 23 31 -> 37 fr=19 (0.2111), cf=0.365, gamma=1.731, delta=0.089, M=-1.214e+001
9 23 -> 36 fr=32 (0.3556), cf=0.582, gamma=1.455, delta=0.111, M=-1.200e+001
3 6 -> 39 fr=11 (0.1222), cf=0.324, gamma=2.647, delta=0.076, M=-1.189e+001
7 9 -> 39 fr=11 (0.1222), cf=0.324, gamma=2.647, delta=0.076, M=-1.189e+001
9 21 -> 36 fr=34 (0.3778), cf=0.548, gamma=1.371, delta=0.102, M=-1.172e+001
18 23 -> 36 fr=34 (0.3778), cf=0.548, gamma=1.371, delta=0.102, M=-1.172e+001
5 -> ~37 fr=37 (0.4111), cf=1.000, gamma=1.268, delta=0.087, M=-1.170e+001
20 21 31 -> 37 fr=19 (0.2111), cf=0.358, gamma=1.698, delta=0.087, M=-1.170e+001
18 20 23 31 -> 37 fr=19 (0.2111), cf=0.358, gamma=1.698, delta=0.087, M=-1.170e+001
1 9 -> 39 fr=11 (0.1222), cf=0.314, gamma=2.571, delta=0.075, M=-1.151e+001
3 7 -> 39 fr=11 (0.1222), cf=0.314, gamma=2.571, delta=0.075, M=-1.151e+001
1 6 31 -> 39 fr=11 (0.1222), cf=0.314, gamma=2.571, delta=0.075, M=-1.151e+001
6 7 31 -> 39 fr=11 (0.1222), cf=0.314, gamma=2.571, delta=0.075, M=-1.151e+001
18 21 -> 36 fr=36 (0.4000), cf=0.507, gamma=1.268, delta=0.084, M=-1.127e+001
8 -> ~37 fr=36 (0.4000), cf=1.000, gamma=1.268, delta=0.084, M=-1.127e+001
18 20 31 -> 37 fr=19 (0.2111), cf=0.352, gamma=1.667, delta=0.084, M=-1.127e+001
20 23 31 -> 37 fr=19 (0.2111), cf=0.352, gamma=1.667, delta=0.084, M=-1.127e+001
18 23 31 -> 37 fr=19 (0.2111), cf=0.352, gamma=1.667, delta=0.084, M=-1.127e+001
11 21 -> 36 fr=32 (0.3556), cf=0.571, gamma=1.429, delta=0.107, M=-1.126e+001
6 31 -> 39 fr=11 (0.1222), cf=0.306, gamma=2.500, delta=0.073, M=-1.115e+001
7 18 31 -> 39 fr=11 (0.1222), cf=0.306, gamma=2.500, delta=0.073, M=-1.115e+001
27 -> ~37 fr=35 (0.3889), cf=1.000, gamma=1.268, delta=0.082, M=-1.084e+001
20 31 -> 37 fr=19 (0.2111), cf=0.345, gamma=1.636, delta=0.082, M=-1.084e+001
23 31 -> 37 fr=19 (0.2111), cf=0.345, gamma=1.636, delta=0.082, M=-1.084e+001
7 31 -> 39 fr=11 (0.1222), cf=0.297, gamma=2.432, delta=0.072, M=-1.079e+001
1 18 31 -> 39 fr=11 (0.1222), cf=0.297, gamma=2.432, delta=0.072, M=-1.079e+001
21 31 -> ~42 fr=63 (0.7000), cf=1.000, gamma=1.098, delta=0.062, M=-1.046e+001
1 31 -> 39 fr=11 (0.1222), cf=0.289, gamma=2.368, delta=0.071, M=-1.045e+001
1 6 18 -> 39 fr=11 (0.1222), cf=0.289, gamma=2.368, delta=0.071, M=-1.045e+001
6 7 18 -> 39 fr=11 (0.1222), cf=0.289, gamma=2.368, delta=0.071, M=-1.045e+001
31 -> ~41 fr=67 (0.7444), cf=1.000, gamma=1.084, delta=0.058, M=-1.032e+001
6 18 -> 39 fr=11 (0.1222), cf=0.282, gamma=2.308, delta=0.069, M=-1.012e+001
7 18 -> 39 fr=11 (0.1222), cf=0.282, gamma=2.308, delta=0.069, M=-1.012e+001
1 18 -> 39 fr=11 (0.1222), cf=0.275, gamma=2.250, delta=0.068, M=-9.798e+000
18 20 21 34 -> 37 fr=13 (0.1444), cf=0.500, gamma=2.368, delta=0.083, M=-9.725e+000
18 21 23 34 -> 37 fr=13 (0.1444), cf=0.500, gamma=2.368, delta=0.083, M=-9.725e+000
18 21 23 -> 37 fr=19 (0.2111), cf=0.322, gamma=1.525, delta=0.073, M=-9.238e+000
11 31 -> 36 fr=27 (0.3000), cf=0.600, gamma=1.500, delta=0.100, M=-9.176e+000
9 16 31 -> 39 fr=11 (0.1222), cf=0.256, gamma=2.093, delta=0.064, M=-8.886e+000
18 20 34 -> 37 fr=13 (0.1444), cf=0.464, gamma=2.199, delta=0.079, M=-8.623e+000
18 20 23 -> 37 fr=19 (0.2111), cf=0.311, gamma=1.475, delta=0.068, M=-8.484e+000
18 20 21 -> 37 fr=19 (0.2111), cf=0.311, gamma=1.475, delta=0.068, M=-8.484e+000
31 -> ~42 fr=66 (0.7333), cf=0.985, gamma=1.081, delta=0.055, M=-8.430e+000
16 31 -> 39 fr=11 (0.1222), cf=0.244, gamma=2.000, delta=0.061, M=-8.318e+000
3 9 18 31 -> 39 fr=11 (0.1222), cf=0.244, gamma=2.000, delta=0.061, M=-8.318e+000
18 23 34 -> 37 fr=13 (0.1444), cf=0.448, gamma=2.123, delta=0.076, M=-8.120e+000
18 23 -> 37 fr=19 (0.2111), cf=0.306, gamma=1.452, delta=0.066, M=-8.118e+000
21 23 31 -> 36 fr=29 (0.3222), cf=0.558, gamma=1.394, delta=0.091, M=-8.090e+000
3 9 31 -> 39 fr=11 (0.1222), cf=0.239, gamma=1.957, delta=0.060, M=-8.045e+000
16 -> ~42 fr=54 (0.6000), cf=1.000, gamma=1.098, delta=0.053, M=-7.848e+000
3 18 31 -> 39 fr=11 (0.1222), cf=0.234, gamma=1.915, delta=0.058, M=-7.779e+000
21 31 -> 37 fr=19 (0.2111), cf=0.302, gamma=1.429, delta=0.063, M=-7.759e+000
18 20 -> 37 fr=19 (0.2111), cf=0.302, gamma=1.429, delta=0.063, M=-7.759e+000
1 6 -> 39 fr=11 (0.1222), cf=0.229, gamma=1.875, delta=0.057, M=-7.518e+000
3 31 -> 39 fr=11 (0.1222), cf=0.229, gamma=1.875, delta=0.057, M=-7.518e+000
9 18 31 -> 39 fr=11 (0.1222), cf=0.224, gamma=1.837, delta=0.056, M=-7.264e+000
1 7 -> 39 fr=11 (0.1222), cf=0.220, gamma=1.800, delta=0.054, M=-7.016e+000
9 31 -> 39 fr=11 (0.1222), cf=0.220, gamma=1.800, delta=0.054, M=-7.016e+000
16 -> ~41 fr=54 (0.6000), cf=1.000, gamma=1.084, delta=0.047, M=-6.797e+000
2 -> ~39 fr=39 (0.4333), cf=1.000, gamma=1.139, delta=0.053, M=-6.773e+000
18 31 -> 37 fr=19 (0.2111), cf=0.288, gamma=1.364, delta=0.056, M=-6.721e+000
20 21 23 -> 37 fr=19 (0.2111), cf=0.288, gamma=1.364, delta=0.056, M=-6.721e+000
21 23 -> 36 fr=34 (0.3778), cf=0.486, gamma=1.214, delta=0.067, M=-6.620e+000
6 7 -> 39 fr=11 (0.1222), cf=0.212, gamma=1.731, delta=0.052, M=-6.535e+000
9 16 -> 39 fr=11 (0.1222), cf=0.212, gamma=1.731, delta=0.052, M=-6.535e+000
30 -> ~37 fr=23 (0.2556), cf=1.000, gamma=1.268, delta=0.054, M=-6.388e+000
20 21 34 -> 37 fr=13 (0.1444), cf=0.394, gamma=1.866, delta=0.067, M=-6.367e+000
23 31 -> 36 fr=29 (0.3222), cf=0.527, gamma=1.318, delta=0.078, M=-6.362e+000
5 -> ~39 fr=37 (0.4111), cf=1.000, gamma=1.139, delta=0.050, M=-6.302e+000
15 -> ~39 fr=36 (0.4000), cf=1.000, gamma=1.139, delta=0.049, M=-6.075e+000
8 -> ~39 fr=36 (0.4000), cf=1.000, gamma=1.139, delta=0.049, M=-6.075e+000
3 9 18 -> 39 fr=11 (0.1222), cf=0.204, gamma=1.667, delta=0.049, M=-6.075e+000
20 21 -> 37 fr=19 (0.2111), cf=0.279, gamma=1.324, delta=0.052, M=-6.060e+000
20 21 -> ~42 fr=66 (0.7333), cf=0.971, gamma=1.065, delta=0.045, M=-6.055e+000
18 21 34 -> 37 fr=13 (0.1444), cf=0.382, gamma=1.811, delta=0.065, M=-5.983e+000
27 -> ~39 fr=35 (0.3889), cf=1.000, gamma=1.139, delta=0.048, M=-5.851e+000
26 31 -> ~36 fr=19 (0.2111), cf=0.864, gamma=1.439, delta=0.064, M=-5.851e+000
3 18 -> 39 fr=11 (0.1222), cf=0.196, gamma=1.607, delta=0.046, M=-5.633e+000
25 -> ~37 fr=20 (0.2222), cf=1.000, gamma=1.268, delta=0.047, M=-5.421e+000
21 23 -> 37 fr=19 (0.2111), cf=0.271, gamma=1.286, delta=0.047, M=-5.421e+000
14 -> ~41 fr=46 (0.5111), cf=1.000, gamma=1.084, delta=0.040, M=-5.273e+000
20 -> ~42 fr=70 (0.7778), cf=0.959, gamma=1.052, delta=0.039, M=-5.221e+000
9 18 -> 39 fr=11 (0.1222), cf=0.190, gamma=1.552, delta=0.043, M=-5.208e+000
20 23 -> 37 fr=19 (0.2111), cf=0.268, gamma=1.268, delta=0.045, M=-5.110e+000
18 21 -> 37 fr=19 (0.2111), cf=0.268, gamma=1.268, delta=0.045, M=-5.110e+000
18 34 -> 37 fr=13 (0.1444), cf=0.351, gamma=1.664, delta=0.058, M=-4.944e+000
2 -> ~42 fr=39 (0.4333), cf=1.000, gamma=1.098, delta=0.039, M=-4.802e+000
9 -> ~41 fr=66 (0.7333), cf=0.971, gamma=1.052, delta=0.037, M=-4.741e+000
35 -> ~42 fr=38 (0.4222), cf=1.000, gamma=1.098, delta=0.038, M=-4.635e+000
20 34 -> 37 fr=13 (0.1444), cf=0.342, gamma=1.620, delta=0.055, M=-4.630e+000
11 -> ~40 fr=60 (0.6667), cf=1.000, gamma=1.047, delta=0.030, M=-4.535e+000
23 30 32 -> ~36 fr=16 (0.1778), cf=0.842, gamma=1.404, delta=0.051, M=-4.357e+000
8 -> ~42 fr=36 (0.4000), cf=1.000, gamma=1.098, delta=0.036, M=-4.311e+000
24 31 -> ~36 fr=11 (0.1222), cf=0.917, gamma=1.528, delta=0.042, M=-4.281e+000
27 -> ~42 fr=35 (0.3889), cf=1.000, gamma=1.098, delta=0.035, M=-4.154e+000
5 21 -> ~42 fr=35 (0.3889), cf=1.000, gamma=1.098, delta=0.035, M=-4.154e+000
3 9 -> 39 fr=11 (0.1222), cf=0.172, gamma=1.406, delta=0.035, M=-4.024e+000
35 -> ~41 fr=38 (0.4222), cf=1.000, gamma=1.084, delta=0.033, M=-4.023e+000
5 -> ~41 fr=37 (0.4111), cf=1.000, gamma=1.084, delta=0.032, M=-3.881e+000
8 -> ~41 fr=36 (0.4000), cf=1.000, gamma=1.084, delta=0.031, M=-3.742e+000
26 -> ~39 fr=24 (0.2667), cf=1.000, gamma=1.139, delta=0.033, M=-3.657e+000
18 31 -> 39 fr=11 (0.1222), cf=0.167, gamma=1.364, delta=0.033, M=-3.657e+000
27 -> ~41 fr=35 (0.3889), cf=1.000, gamma=1.084, delta=0.030, M=-3.606e+000
30 -> ~39 fr=23 (0.2556), cf=1.000, gamma=1.139, delta=0.031, M=-3.477e+000
30 32 -> ~36 fr=16 (0.1778), cf=0.800, gamma=1.333, delta=0.044, M=-3.432e+000
10 -> ~39 fr=22 (0.2444), cf=1.000, gamma=1.139, delta=0.030, M=-3.301e+000
23 30 -> ~36 fr=17 (0.1889), cf=0.773, gamma=1.288, delta=0.042, M=-3.059e+000
31 -> ~40 fr=66 (0.7333), cf=0.985, gamma=1.031, delta=0.022, M=-2.998e+000
12 -> ~41 fr=30 (0.3333), cf=1.000, gamma=1.084, delta=0.026, M=-2.962e+000
2 -> ~38 fr=39 (0.4333), cf=1.000, gamma=1.059, delta=0.024, M=-2.929e+000
21 34 -> 37 fr=13 (0.1444), cf=0.289, gamma=1.368, delta=0.039, M=-2.815e+000
21 -> ~38 fr=79 (0.8778), cf=0.963, gamma=1.020, delta=0.017, M=-2.800e+000
4 -> ~39 fr=19 (0.2111), cf=1.000, gamma=1.139, delta=0.026, M=-2.788e+000
13 30 -> ~36 fr=10 (0.1111), cf=0.833, gamma=1.389, delta=0.031, M=-2.675e+000
8 -> ~38 fr=36 (0.4000), cf=1.000, gamma=1.059, delta=0.022, M=-2.632e+000
5 20 -> ~38 fr=36 (0.4000), cf=1.000, gamma=1.059, delta=0.022, M=-2.632e+000
26 -> ~42 fr=24 (0.2667), cf=1.000, gamma=1.098, delta=0.024, M=-2.602e+000
32 -> ~36 fr=49 (0.5444), cf=0.636, gamma=1.061, delta=0.031, M=-2.516e+000
5 -> ~42 fr=36 (0.4000), cf=0.973, gamma=1.068, delta=0.025, M=-2.465e+000
21 35 -> ~39 fr=35 (0.3889), cf=0.946, gamma=1.078, delta=0.028, M=-2.407e+000
5 11 -> ~38 fr=33 (0.3667), cf=1.000, gamma=1.059, delta=0.020, M=-2.351e+000
10 -> ~42 fr=22 (0.2444), cf=1.000, gamma=1.098, delta=0.022, M=-2.350e+000
18 32 -> 39 fr=10 (0.1111), cf=0.159, gamma=1.299, delta=0.026, M=-2.325e+000
2 -> ~40 fr=39 (0.4333), cf=1.000, gamma=1.047, delta=0.019, M=-2.325e+000
13 35 -> ~39 fr=16 (0.1778), cf=1.000, gamma=1.139, delta=0.022, M=-2.298e+000
26 -> ~41 fr=24 (0.2667), cf=1.000, gamma=1.084, delta=0.021, M=-2.261e+000
35 -> ~40 fr=38 (0.4222), cf=1.000, gamma=1.047, delta=0.019, M=-2.245e+000
5 -> ~40 fr=37 (0.4111), cf=1.000, gamma=1.047, delta=0.018, M=-2.166e+000
21 -> ~41 fr=77 (0.8556), cf=0.939, gamma=1.018, delta=0.015, M=-2.152e+000
17 -> ~39 fr=15 (0.1667), cf=1.000, gamma=1.139, delta=0.020, M=-2.139e+000
15 -> ~40 fr=36 (0.4000), cf=1.000, gamma=1.047, delta=0.018, M=-2.089e+000
8 -> ~40 fr=36 (0.4000), cf=1.000, gamma=1.047, delta=0.018, M=-2.089e+000
16 35 -> ~38 fr=30 (0.3333), cf=1.000, gamma=1.059, delta=0.019, M=-2.085e+000
11 21 -> ~42 fr=53 (0.5889), cf=0.946, gamma=1.039, delta=0.022, M=-2.038e+000
