23 -> 90 fr=3416 (0.4672), cf=1.000, gamma=2.075, delta=0.242, M=-4.568e+003
25 37 -> 89 fr=865 (0.1183), cf=0.799, gamma=1.543, delta=0.042, M=-2.181e+002
37 63 -> ~90 fr=865 (0.1183), cf=0.795, gamma=1.535, delta=0.041, M=-2.123e+002
37 63 -> 89 fr=865 (0.1183), cf=0.795, gamma=1.535, delta=0.041, M=-2.123e+002
37 -> 89 fr=865 (0.1183), cf=0.793, gamma=1.531, delta=0.041, M=-2.095e+002
81 88 -> ~90 fr=798 (0.1092), cf=0.804, gamma=1.553, delta=0.039, M=-2.050e+002
81 88 -> 89 fr=798 (0.1092), cf=0.804, gamma=1.553, delta=0.039, M=-2.050e+002
54 -> 90 fr=1172 (0.1603), cf=0.694, gamma=1.440, delta=0.049, M=-2.043e+002
4 39 63 -> 90 fr=749 (0.1024), cf=0.771, gamma=1.599, delta=0.038, M=-1.979e+002
4 39 63 -> ~89 fr=749 (0.1024), cf=0.771, gamma=1.599, delta=0.038, M=-1.979e+002
59 -> 90 fr=1165 (0.1593), cf=0.690, gamma=1.431, delta=0.048, M=-1.963e+002
4 25 39 -> 90 fr=746 (0.1020), cf=0.770, gamma=1.597, delta=0.038, M=-1.962e+002
4 25 39 -> ~89 fr=746 (0.1020), cf=0.770, gamma=1.597, delta=0.038, M=-1.962e+002
68 -> 90 fr=1589 (0.2173), cf=0.638, gamma=1.324, delta=0.053, M=-1.899e+002
