23 -> 90 fr=3417 (0.4673), cf=1.000, gamma=2.074, delta=0.242, M=-4.568e+003
81 88 -> 89 fr=807 (0.1104), cf=0.811, gamma=1.566, delta=0.040, M=-2.159e+002
37 63 -> ~90 fr=854 (0.1168), cf=0.797, gamma=1.538, delta=0.041, M=-2.114e+002
37 63 -> 89 fr=854 (0.1168), cf=0.797, gamma=1.538, delta=0.041, M=-2.114e+002
37 -> 89 fr=854 (0.1168), cf=0.795, gamma=1.535, delta=0.041, M=-2.094e+002
59 -> 90 fr=1163 (0.1591), cf=0.690, gamma=1.432, delta=0.048, M=-1.965e+002
54 -> 90 fr=1166 (0.1595), cf=0.688, gamma=1.427, delta=0.048, M=-1.936e+002
4 39 63 -> 90 fr=741 (0.1013), cf=0.762, gamma=1.581, delta=0.037, M=-1.863e+002
4 39 63 -> ~89 fr=741 (0.1013), cf=0.762, gamma=1.581, delta=0.037, M=-1.863e+002
68 -> 90 fr=1590 (0.2175), cf=0.637, gamma=1.320, delta=0.053, M=-1.861e+002
4 25 39 -> 90 fr=738 (0.1009), cf=0.762, gamma=1.580, delta=0.037, M=-1.846e+002
4 25 39 -> ~89 fr=738 (0.1009), cf=0.762, gamma=1.580, delta=0.037, M=-1.846e+002
