23 -> 90 fr=3421 (0.4678), cf=1.000, gamma=2.075, delta=0.242, M=-4.583e+003
81 88 -> ~90 fr=807 (0.1104), cf=0.805, gamma=1.553, delta=0.039, M=-2.078e+002
81 88 -> 89 fr=807 (0.1104), cf=0.805, gamma=1.553, delta=0.039, M=-2.078e+002
54 -> 90 fr=1166 (0.1594), cf=0.692, gamma=1.436, delta=0.048, M=-2.000e+002
59 -> 90 fr=1160 (0.1586), cf=0.689, gamma=1.429, delta=0.048, M=-1.938e+002
4 39 63 -> 90 fr=749 (0.1024), cf=0.766, gamma=1.589, delta=0.038, M=-1.926e+002
4 39 63 -> ~89 fr=749 (0.1024), cf=0.766, gamma=1.589, delta=0.038, M=-1.926e+002
4 25 39 -> 90 fr=745 (0.1019), cf=0.765, gamma=1.587, delta=0.038, M=-1.903e+002
4 25 39 -> ~89 fr=745 (0.1019), cf=0.765, gamma=1.587, delta=0.038, M=-1.903e+002
68 -> 90 fr=1590 (0.2174), cf=0.638, gamma=1.323, delta=0.053, M=-1.888e+002
55 60 -> ~90 fr=2049 (0.2802), cf=0.645, gamma=1.244, delta=0.055, M=-1.857e+002
55 60 -> 89 fr=2049 (0.2802), cf=0.645, gamma=1.244, delta=0.055, M=-1.857e+002
