9 36 65 -> 103 fr=80 (0.1292), cf=0.964, gamma=7.458, delta=0.112, M=-2.238e+002
35 52 57 67 74 83 89 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 67 69 74 83 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 67 74 83 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
42 50 52 67 69 74 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
35 52 57 59 74 79 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
35 38 52 57 59 74 79 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 59 67 74 79 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 59 69 74 79 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 59 74 79 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
35 52 57 59 67 74 89 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
35 50 52 59 67 74 89 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
35 52 57 59 69 74 89 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
35 50 52 59 69 74 89 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
35 38 52 57 59 74 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
35 52 57 67 74 79 89 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
50 52 67 69 74 79 89 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 67 69 74 79 89 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 67 74 79 89 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
50 52 57 59 67 74 83 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
50 52 57 59 69 74 83 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
50 52 57 67 69 74 83 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 57 67 74 83 89 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
50 52 57 67 74 83 89 95 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
50 52 57 59 67 74 79 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
50 52 57 59 69 74 79 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 57 59 67 74 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 57 59 69 74 93 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 57 67 69 74 79 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 67 74 79 93 95 97 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
35 38 52 57 67 69 74 89 93 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
38 50 52 57 67 74 79 89 93 95 -> 113 fr=82 (0.1325), cf=0.443, gamma=3.346, delta=0.093, M=-1.148e+002
36 72 -> 103 fr=80 (0.1292), cf=0.444, gamma=3.439, delta=0.092, M=-1.144e+002
46 55 63 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 55 59 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 55 69 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 55 57 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 52 55 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 63 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 59 63 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 63 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 63 69 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 46 59 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 41 59 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 55 63 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 55 63 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 63 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 63 83 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 59 63 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 63 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 63 69 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 63 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 59 63 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 63 79 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 63 69 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 63 74 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 59 67 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 59 69 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 67 69 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 59 67 74 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 59 69 74 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 59 83 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 42 59 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 55 63 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 55 57 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 63 83 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 59 63 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 63 79 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 63 69 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 46 69 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 46 69 89 95 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 46 52 69 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 46 52 69 95 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 52 57 59 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 50 59 74 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 57 59 79 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 59 74 79 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 50 57 59 74 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 50 59 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 50 59 74 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 50 52 67 69 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 42 50 59 67 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 42 50 59 69 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 50 67 79 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 52 55 63 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 55 57 83 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 55 57 79 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 55 57 83 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 55 57 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 55 83 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 55 59 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 55 57 79 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 55 57 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 55 79 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 55 69 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 55 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 52 63 83 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 52 59 63 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 52 63 79 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 52 63 69 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 50 63 74 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 50 52 63 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 63 74 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 59 67 79 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 52 59 67 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 59 69 79 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 52 59 69 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 57 59 67 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 52 57 59 67 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 50 59 67 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 57 59 69 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 52 57 59 69 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 50 59 69 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 50 52 59 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 52 59 67 79 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 52 59 69 79 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 52 57 59 74 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 57 59 67 74 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 52 57 59 67 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 59 67 74 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 57 59 69 74 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 52 57 59 69 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 59 69 74 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 41 50 69 79 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 41 50 52 69 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 67 69 79 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 67 74 83 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 50 52 67 79 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 50 52 67 79 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 42 50 67 69 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 42 50 67 69 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 50 52 57 67 69 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 50 67 69 74 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 67 74 79 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 55 59 83 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 50 55 57 83 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 55 69 83 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 55 57 83 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 55 59 79 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 50 55 57 79 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 55 69 79 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 55 57 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 57 63 74 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 57 59 67 83 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 57 59 69 83 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 57 67 69 83 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 52 59 67 74 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 52 59 69 74 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 52 67 69 79 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 57 67 69 74 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 50 52 57 59 74 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 59 74 83 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 50 57 59 74 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 50 52 67 69 74 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 50 52 67 69 74 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 50 52 57 59 74 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 59 74 79 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 52 57 59 74 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 55 57 83 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 55 57 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 57 59 67 74 79 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 57 59 69 74 79 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
41 42 52 57 67 69 74 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 57 59 67 74 83 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 59 67 74 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 59 67 74 83 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 57 59 69 74 83 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 59 69 74 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 59 69 74 83 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 59 74 83 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 57 67 69 74 83 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 67 69 74 83 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 67 69 74 83 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
42 50 52 57 59 74 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 57 59 67 74 79 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 59 67 74 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 59 67 74 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 57 59 69 74 79 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 59 69 74 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 59 69 74 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 59 74 79 89 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 59 67 74 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 59 67 74 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 59 69 74 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 59 69 74 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 50 52 57 59 74 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 57 67 69 74 79 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 52 57 67 69 74 79 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 52 67 69 74 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 67 69 74 79 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 67 74 79 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 50 52 67 69 74 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 57 59 74 83 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 57 59 74 83 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 57 67 74 83 89 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 57 67 74 83 89 95 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 57 67 74 83 95 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 67 74 83 89 93 95 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 57 59 74 79 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 57 59 74 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 57 67 69 74 79 93 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
38 50 52 57 67 74 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
50 52 57 67 74 79 89 95 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 50 52 57 67 69 74 95 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 57 59 67 74 83 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 52 57 59 67 83 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 57 59 69 74 83 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 52 57 59 69 83 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 57 67 69 74 83 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 52 57 67 69 83 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 57 59 67 74 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 52 57 59 67 79 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 57 59 69 74 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 52 57 59 69 79 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 57 67 69 74 79 89 93 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
35 38 50 52 57 67 69 79 89 97 -> 113 fr=82 (0.1325), cf=0.441, gamma=3.328, delta=0.093, M=-1.142e+002
46 63 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
46 55 83 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
46 55 79 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
41 42 63 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
41 63 97 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
42 63 89 97 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
46 57 67 83 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
46 57 59 67 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
46 57 59 69 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
35 46 69 89 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
35 46 52 69 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
41 52 59 83 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
41 50 59 79 -> 113 fr=82 (0.1325), cf=0.439, gamma=3.310, delta=0.092, M=-1.136e+002
