10 76 -> 84 fr=1003 (0.1013), cf=0.630, gamma=6.054, delta=0.085, M=-2.076e+003
11 69 -> ~87 fr=2226 (0.2249), cf=0.962, gamma=1.073, delta=0.015, M=-8.657e+001
25 39 -> ~89 fr=1110 (0.1122), cf=0.991, gamma=1.096, delta=0.010, M=-8.633e+001
49 59 -> ~85 fr=1199 (0.1211), cf=0.988, gamma=1.093, delta=0.010, M=-8.627e+001
49 73 -> ~80 fr=1078 (0.1089), cf=0.988, gamma=1.103, delta=0.010, M=-8.531e+001
22 71 -> ~88 fr=1369 (0.1383), cf=0.983, gamma=1.088, delta=0.011, M=-8.517e+001
10 73 -> ~89 fr=1405 (0.1420), cf=0.983, gamma=1.087, delta=0.011, M=-8.502e+001
1 39 -> ~85 fr=1193 (0.1205), cf=0.988, gamma=1.092, delta=0.010, M=-8.348e+001
1 13 -> ~85 fr=1105 (0.1116), cf=0.990, gamma=1.095, delta=0.010, M=-8.342e+001
10 27 -> ~85 fr=1774 (0.1792), cf=0.974, gamma=1.077, delta=0.013, M=-8.314e+001
10 11 -> ~87 fr=2022 (0.2043), cf=0.964, gamma=1.075, delta=0.014, M=-8.301e+001
60 -> ~86 fr=1915 (0.1935), cf=0.971, gamma=1.074, delta=0.013, M=-8.224e+001
45 49 -> ~83 fr=1918 (0.1938), cf=0.970, gamma=1.073, delta=0.013, M=-8.099e+001
49 64 -> ~80 fr=1030 (0.1041), cf=0.988, gamma=1.102, delta=0.010, M=-8.003e+001
1 56 -> ~85 fr=1114 (0.1126), cf=0.988, gamma=1.093, delta=0.010, M=-7.980e+001
5 27 -> ~85 fr=1799 (0.1818), cf=0.972, gamma=1.075, delta=0.013, M=-7.978e+001
27 31 -> ~89 fr=1067 (0.1078), cf=0.990, gamma=1.095, delta=0.009, M=-7.951e+001
30 35 -> ~88 fr=993 (0.1003), cf=0.992, gamma=1.097, delta=0.009, M=-7.912e+001
63 -> ~88 fr=3437 (0.3473), cf=0.950, gamma=1.051, delta=0.017, M=-7.894e+001
16 -> ~84 fr=1895 (0.1915), cf=0.964, gamma=1.076, delta=0.014, M=-7.883e+001
18 -> ~83 fr=1124 (0.1136), cf=0.988, gamma=1.093, delta=0.010, M=-7.864e+001
38 -> ~81 fr=1481 (0.1496), cf=0.973, gamma=1.086, delta=0.012, M=-7.776e+001
41 -> ~81 fr=3392 (0.3427), cf=0.944, gamma=1.053, delta=0.017, M=-7.737e+001
11 -> ~87 fr=4285 (0.4330), cf=0.936, gamma=1.044, delta=0.018, M=-7.692e+001
58 -> ~83 fr=1687 (0.1705), cf=0.973, gamma=1.076, delta=0.012, M=-7.664e+001
60 -> ~89 fr=1911 (0.1931), cf=0.969, gamma=1.071, delta=0.013, M=-7.648e+001
10 21 -> ~89 fr=1330 (0.1344), cf=0.981, gamma=1.085, delta=0.011, M=-7.599e+001
5 54 -> ~88 fr=1418 (0.1433), cf=0.979, gamma=1.083, delta=0.011, M=-7.598e+001
23 -> ~80 fr=1645 (0.1662), cf=0.968, gamma=1.081, delta=0.012, M=-7.551e+001
27 -> ~85 fr=2548 (0.2575), cf=0.959, gamma=1.060, delta=0.015, M=-7.549e+001
23 -> ~86 fr=1653 (0.1670), cf=0.973, gamma=1.076, delta=0.012, M=-7.515e+001
20 42 -> ~89 fr=1021 (0.1032), cf=0.989, gamma=1.094, delta=0.009, M=-7.482e+001
54 -> ~88 fr=2334 (0.2358), cf=0.961, gamma=1.063, delta=0.014, M=-7.381e+001
49 -> ~87 fr=2554 (0.2581), cf=0.952, gamma=1.062, delta=0.015, M=-7.349e+001
49 -> ~83 fr=2568 (0.2595), cf=0.957, gamma=1.059, delta=0.014, M=-7.203e+001
73 -> ~86 fr=2637 (0.2664), cf=0.956, gamma=1.058, delta=0.015, M=-7.180e+001
53 -> ~88 fr=2241 (0.2264), cf=0.961, gamma=1.063, delta=0.014, M=-7.160e+001
13 25 -> ~85 fr=1052 (0.1063), cf=0.987, gamma=1.092, delta=0.009, M=-7.145e+001
46 78 -> ~82 fr=1104 (0.1115), cf=0.980, gamma=1.094, delta=0.010, M=-7.040e+001
10 37 -> ~80 fr=1284 (0.1297), cf=0.975, gamma=1.088, delta=0.011, M=-7.038e+001
18 -> ~85 fr=1120 (0.1132), cf=0.984, gamma=1.089, delta=0.009, M=-7.022e+001
63 -> ~84 fr=3404 (0.3439), cf=0.941, gamma=1.050, delta=0.016, M=-6.961e+001
39 56 -> ~87 fr=998 (0.1008), cf=0.983, gamma=1.097, delta=0.009, M=-6.835e+001
60 -> ~82 fr=1894 (0.1914), cf=0.960, gamma=1.071, delta=0.013, M=-6.831e+001
10 31 -> ~88 fr=1513 (0.1529), cf=0.973, gamma=1.076, delta=0.011, M=-6.814e+001
78 -> ~89 fr=2087 (0.2109), cf=0.962, gamma=1.064, delta=0.013, M=-6.777e+001
47 -> ~84 fr=1910 (0.1930), cf=0.959, gamma=1.071, delta=0.013, M=-6.752e+001
31 71 -> ~80 fr=1106 (0.1118), cf=0.979, gamma=1.092, delta=0.009, M=-6.706e+001
76 -> ~85 fr=4067 (0.4109), cf=0.941, gamma=1.041, delta=0.016, M=-6.702e+001
39 45 -> ~81 fr=1102 (0.1113), cf=0.979, gamma=1.092, delta=0.009, M=-6.665e+001
37 -> ~85 fr=1918 (0.1938), cf=0.964, gamma=1.067, delta=0.012, M=-6.626e+001
40 -> ~88 fr=2095 (0.2117), cf=0.961, gamma=1.064, delta=0.013, M=-6.626e+001
20 50 -> ~85 fr=2425 (0.2450), cf=0.957, gamma=1.058, delta=0.013, M=-6.575e+001
47 74 -> ~88 fr=1029 (0.1040), cf=0.985, gamma=1.089, delta=0.009, M=-6.524e+001
23 -> ~83 fr=1645 (0.1662), cf=0.968, gamma=1.071, delta=0.011, M=-6.378e+001
36 -> ~86 fr=1694 (0.1712), cf=0.967, gamma=1.070, delta=0.011, M=-6.314e+001
10 78 -> ~88 fr=1174 (0.1186), cf=0.979, gamma=1.083, delta=0.009, M=-6.308e+001
54 -> ~85 fr=2324 (0.2348), cf=0.957, gamma=1.058, delta=0.013, M=-6.284e+001
18 -> ~82 fr=1111 (0.1123), cf=0.976, gamma=1.090, delta=0.009, M=-6.280e+001
5 49 -> ~80 fr=1234 (0.1247), cf=0.972, gamma=1.085, delta=0.010, M=-6.260e+001
5 32 -> ~83 fr=1056 (0.1067), cf=0.982, gamma=1.087, delta=0.009, M=-6.229e+001
1 35 -> ~84 fr=1670 (0.1687), cf=0.961, gamma=1.073, delta=0.011, M=-6.213e+001
78 -> ~88 fr=2082 (0.2104), cf=0.960, gamma=1.062, delta=0.012, M=-6.209e+001
41 74 -> ~88 fr=1850 (0.1869), cf=0.964, gamma=1.066, delta=0.012, M=-6.188e+001
20 30 -> ~88 fr=1088 (0.1099), cf=0.981, gamma=1.085, delta=0.009, M=-6.180e+001
14 -> ~84 fr=1097 (0.1108), cf=0.976, gamma=1.089, delta=0.009, M=-6.144e+001
1 -> ~84 fr=4109 (0.4152), cf=0.932, gamma=1.040, delta=0.016, M=-6.099e+001
11 -> ~89 fr=4293 (0.4338), cf=0.937, gamma=1.037, delta=0.015, M=-5.920e+001
13 -> ~85 fr=2360 (0.2385), cf=0.955, gamma=1.056, delta=0.013, M=-5.896e+001
21 64 -> ~88 fr=1212 (0.1225), cf=0.976, gamma=1.079, delta=0.009, M=-5.878e+001
20 34 -> ~85 fr=1187 (0.1199), cf=0.976, gamma=1.080, delta=0.009, M=-5.805e+001
11 48 -> ~81 fr=1309 (0.1323), cf=0.967, gamma=1.080, delta=0.010, M=-5.746e+001
29 71 -> ~88 fr=1067 (0.1078), cf=0.979, gamma=1.083, delta=0.008, M=-5.658e+001
22 31 -> ~89 fr=1118 (0.1130), cf=0.977, gamma=1.081, delta=0.008, M=-5.646e+001
78 -> ~82 fr=2064 (0.2085), cf=0.952, gamma=1.062, delta=0.012, M=-5.644e+001
25 35 -> ~89 fr=1366 (0.1380), cf=0.970, gamma=1.073, delta=0.009, M=-5.555e+001
37 46 -> ~80 fr=1353 (0.1367), cf=0.965, gamma=1.077, delta=0.010, M=-5.521e+001
25 56 -> ~89 fr=1149 (0.1161), cf=0.975, gamma=1.078, delta=0.008, M=-5.329e+001
25 56 -> ~88 fr=1149 (0.1161), cf=0.975, gamma=1.078, delta=0.008, M=-5.329e+001
63 -> ~80 fr=3384 (0.3419), cf=0.935, gamma=1.044, delta=0.014, M=-5.326e+001
42 -> ~80 fr=1882 (0.1902), cf=0.953, gamma=1.063, delta=0.011, M=-5.305e+001
25 56 -> ~85 fr=1148 (0.1160), cf=0.974, gamma=1.077, delta=0.008, M=-5.180e+001
29 -> ~88 fr=2329 (0.2353), cf=0.952, gamma=1.053, delta=0.012, M=-5.147e+001
30 -> ~88 fr=2115 (0.2137), cf=0.954, gamma=1.056, delta=0.011, M=-5.117e+001
10 78 -> ~80 fr=1160 (0.1172), cf=0.967, gamma=1.080, delta=0.009, M=-5.049e+001
11 35 -> ~82 fr=1467 (0.1482), cf=0.959, gamma=1.071, delta=0.010, M=-5.045e+001
1 60 -> ~83 fr=1064 (0.1075), cf=0.975, gamma=1.079, delta=0.008, M=-5.026e+001
