10 76 -> 84 fr=1004 (0.1014), cf=0.632, gamma=6.071, delta=0.085, M=-2.086e+003
20 71 -> ~88 fr=1728 (0.1746), cf=0.976, gamma=1.080, delta=0.013, M=-8.779e+001
74 -> ~84 fr=2708 (0.2736), cf=0.954, gamma=1.065, delta=0.017, M=-8.632e+001
18 -> ~83 fr=1105 (0.1116), cf=0.991, gamma=1.096, delta=0.010, M=-8.581e+001
49 59 -> ~85 fr=1194 (0.1206), cf=0.988, gamma=1.093, delta=0.010, M=-8.575e+001
10 27 -> ~85 fr=1760 (0.1778), cf=0.974, gamma=1.077, delta=0.013, M=-8.329e+001
13 -> ~84 fr=2380 (0.2405), cf=0.958, gamma=1.069, delta=0.016, M=-8.311e+001
49 64 -> ~80 fr=1015 (0.1026), cf=0.989, gamma=1.104, delta=0.010, M=-8.290e+001
60 -> ~89 fr=1939 (0.1959), cf=0.970, gamma=1.074, delta=0.013, M=-8.288e+001
7 -> ~81 fr=1693 (0.1711), cf=0.970, gamma=1.083, delta=0.013, M=-8.282e+001
1 39 -> ~85 fr=1203 (0.1216), cf=0.987, gamma=1.092, delta=0.010, M=-8.239e+001
5 27 -> ~85 fr=1803 (0.1822), cf=0.972, gamma=1.076, delta=0.013, M=-8.153e+001
10 11 -> ~87 fr=2024 (0.2045), cf=0.963, gamma=1.075, delta=0.014, M=-8.079e+001
10 21 -> ~89 fr=1321 (0.1335), cf=0.983, gamma=1.087, delta=0.011, M=-8.045e+001
60 -> ~86 fr=1937 (0.1957), cf=0.969, gamma=1.073, delta=0.013, M=-8.023e+001
1 13 -> ~85 fr=1113 (0.1125), cf=0.988, gamma=1.093, delta=0.010, M=-7.970e+001
22 71 -> ~88 fr=1366 (0.1380), cf=0.981, gamma=1.086, delta=0.011, M=-7.944e+001
45 49 -> ~83 fr=1905 (0.1925), cf=0.969, gamma=1.072, delta=0.013, M=-7.853e+001
11 69 -> ~87 fr=2246 (0.2269), cf=0.958, gamma=1.069, delta=0.015, M=-7.827e+001
54 -> ~88 fr=2347 (0.2371), cf=0.962, gamma=1.064, delta=0.014, M=-7.818e+001
58 -> ~83 fr=1669 (0.1686), cf=0.974, gamma=1.077, delta=0.012, M=-7.785e+001
11 -> ~87 fr=4295 (0.4340), cf=0.936, gamma=1.044, delta=0.018, M=-7.697e+001
49 -> ~83 fr=2546 (0.2572), cf=0.959, gamma=1.061, delta=0.015, M=-7.637e+001
1 56 -> ~85 fr=1120 (0.1132), cf=0.987, gamma=1.092, delta=0.009, M=-7.614e+001
39 56 -> ~87 fr=1007 (0.1017), cf=0.986, gamma=1.101, delta=0.009, M=-7.528e+001
41 -> ~81 fr=3425 (0.3461), cf=0.942, gamma=1.051, delta=0.017, M=-7.343e+001
16 -> ~84 fr=1888 (0.1908), cf=0.962, gamma=1.074, delta=0.013, M=-7.342e+001
63 -> ~88 fr=3420 (0.3456), cf=0.948, gamma=1.049, delta=0.016, M=-7.322e+001
49 -> ~87 fr=2528 (0.2554), cf=0.952, gamma=1.063, delta=0.015, M=-7.321e+001
40 -> ~88 fr=2068 (0.2090), cf=0.965, gamma=1.067, delta=0.013, M=-7.294e+001
27 -> ~85 fr=2537 (0.2563), cf=0.958, gamma=1.059, delta=0.014, M=-7.257e+001
27 31 -> ~89 fr=1062 (0.1073), cf=0.987, gamma=1.092, delta=0.009, M=-7.244e+001
47 -> ~84 fr=1902 (0.1922), cf=0.962, gamma=1.073, delta=0.013, M=-7.237e+001
5 49 -> ~80 fr=1240 (0.1253), cf=0.977, gamma=1.091, delta=0.010, M=-7.229e+001
20 42 -> ~89 fr=992 (0.1002), cf=0.989, gamma=1.094, delta=0.009, M=-7.189e+001
76 -> ~85 fr=4057 (0.4099), cf=0.943, gamma=1.043, delta=0.017, M=-7.167e+001
1 -> ~84 fr=4118 (0.4161), cf=0.935, gamma=1.044, delta=0.018, M=-7.161e+001
23 -> ~86 fr=1668 (0.1685), cf=0.971, gamma=1.074, delta=0.012, M=-7.102e+001
39 45 -> ~81 fr=1128 (0.1140), cf=0.980, gamma=1.094, delta=0.010, M=-7.099e+001
46 78 -> ~82 fr=1101 (0.1112), cf=0.980, gamma=1.094, delta=0.010, M=-7.009e+001
38 -> ~81 fr=1485 (0.1500), cf=0.969, gamma=1.082, delta=0.011, M=-6.972e+001
10 31 -> ~88 fr=1494 (0.1510), cf=0.974, gamma=1.077, delta=0.011, M=-6.927e+001
78 -> ~88 fr=2084 (0.2106), cf=0.963, gamma=1.065, delta=0.013, M=-6.862e+001
18 -> ~85 fr=1097 (0.1108), cf=0.984, gamma=1.088, delta=0.009, M=-6.800e+001
54 -> ~85 fr=2338 (0.2362), cf=0.959, gamma=1.060, delta=0.013, M=-6.788e+001
10 37 -> ~80 fr=1273 (0.1286), cf=0.974, gamma=1.087, delta=0.010, M=-6.780e+001
20 50 -> ~85 fr=2425 (0.2450), cf=0.957, gamma=1.059, delta=0.014, M=-6.770e+001
23 -> ~80 fr=1656 (0.1673), cf=0.964, gamma=1.076, delta=0.012, M=-6.652e+001
63 -> ~84 fr=3389 (0.3424), cf=0.940, gamma=1.049, delta=0.016, M=-6.611e+001
60 -> ~82 fr=1915 (0.1935), cf=0.958, gamma=1.070, delta=0.013, M=-6.580e+001
53 -> ~88 fr=2230 (0.2253), cf=0.959, gamma=1.061, delta=0.013, M=-6.548e+001
31 71 -> ~80 fr=1086 (0.1097), cf=0.978, gamma=1.092, delta=0.009, M=-6.505e+001
73 -> ~86 fr=2634 (0.2661), cf=0.954, gamma=1.055, delta=0.014, M=-6.496e+001
47 74 -> ~88 fr=1025 (0.1036), cf=0.985, gamma=1.089, delta=0.008, M=-6.485e+001
5 32 -> ~83 fr=1055 (0.1066), cf=0.983, gamma=1.088, delta=0.009, M=-6.399e+001
37 -> ~85 fr=1915 (0.1935), cf=0.963, gamma=1.066, delta=0.012, M=-6.378e+001
13 25 -> ~85 fr=1052 (0.1063), cf=0.983, gamma=1.088, delta=0.009, M=-6.371e+001
26 36 -> ~86 fr=1597 (0.1614), cf=0.969, gamma=1.072, delta=0.011, M=-6.363e+001
36 -> ~86 fr=1695 (0.1713), cf=0.967, gamma=1.070, delta=0.011, M=-6.323e+001
78 -> ~89 fr=2079 (0.2101), cf=0.960, gamma=1.062, delta=0.012, M=-6.289e+001
23 -> ~83 fr=1662 (0.1679), cf=0.967, gamma=1.070, delta=0.011, M=-6.275e+001
11 -> ~89 fr=4307 (0.4352), cf=0.938, gamma=1.038, delta=0.016, M=-6.227e+001
78 -> ~82 fr=2066 (0.2088), cf=0.954, gamma=1.065, delta=0.013, M=-6.223e+001
13 -> ~85 fr=2374 (0.2399), cf=0.955, gamma=1.057, delta=0.013, M=-6.093e+001
21 64 -> ~88 fr=1198 (0.1210), cf=0.977, gamma=1.081, delta=0.009, M=-6.054e+001
20 30 -> ~88 fr=1077 (0.1088), cf=0.980, gamma=1.084, delta=0.008, M=-5.911e+001
11 48 -> ~81 fr=1320 (0.1334), cf=0.968, gamma=1.080, delta=0.010, M=-5.844e+001
20 34 -> ~85 fr=1189 (0.1201), cf=0.976, gamma=1.080, delta=0.009, M=-5.823e+001
41 74 -> ~88 fr=1870 (0.1889), cf=0.961, gamma=1.063, delta=0.011, M=-5.703e+001
1 66 -> ~85 fr=1399 (0.1414), cf=0.970, gamma=1.072, delta=0.010, M=-5.575e+001
63 -> ~80 fr=3375 (0.3410), cf=0.936, gamma=1.045, delta=0.015, M=-5.468e+001
25 35 -> ~89 fr=1354 (0.1368), cf=0.970, gamma=1.073, delta=0.009, M=-5.455e+001
14 -> ~84 fr=1071 (0.1082), cf=0.973, gamma=1.086, delta=0.009, M=-5.450e+001
22 31 -> ~89 fr=1104 (0.1115), cf=0.976, gamma=1.080, delta=0.008, M=-5.372e+001
18 -> ~82 fr=1083 (0.1094), cf=0.971, gamma=1.084, delta=0.008, M=-5.282e+001
30 -> ~88 fr=2100 (0.2122), cf=0.955, gamma=1.057, delta=0.011, M=-5.280e+001
1 60 -> ~83 fr=1093 (0.1104), cf=0.976, gamma=1.080, delta=0.008, M=-5.276e+001
25 56 -> ~88 fr=1155 (0.1167), cf=0.974, gamma=1.077, delta=0.008, M=-5.240e+001
29 -> ~85 fr=2353 (0.2377), cf=0.952, gamma=1.053, delta=0.012, M=-5.230e+001
29 71 -> ~88 fr=1047 (0.1058), cf=0.977, gamma=1.080, delta=0.008, M=-5.171e+001
42 -> ~89 fr=1865 (0.1884), cf=0.958, gamma=1.060, delta=0.011, M=-5.164e+001
25 56 -> ~85 fr=1154 (0.1166), cf=0.973, gamma=1.076, delta=0.008, M=-5.094e+001
37 46 -> ~80 fr=1350 (0.1364), cf=0.962, gamma=1.074, delta=0.009, M=-5.035e+001
1 55 -> ~83 fr=993 (0.1003), cf=0.977, gamma=1.081, delta=0.008, M=-5.000e+001
