10 76 -> 84 fr=1002 (0.1013), cf=0.631, gamma=6.059, delta=0.085, M=-2.073e+003
25 39 -> ~89 fr=1139 (0.1151), cf=0.990, gamma=1.096, delta=0.010, M=-8.695e+001
11 69 -> ~87 fr=2228 (0.2251), cf=0.962, gamma=1.073, delta=0.015, M=-8.678e+001
1 39 -> ~85 fr=1206 (0.1219), cf=0.988, gamma=1.093, delta=0.010, M=-8.482e+001
49 73 -> ~80 fr=1070 (0.1081), cf=0.988, gamma=1.103, delta=0.010, M=-8.444e+001
1 13 -> ~85 fr=1114 (0.1126), cf=0.990, gamma=1.095, delta=0.010, M=-8.436e+001
13 -> ~84 fr=2369 (0.2394), cf=0.958, gamma=1.070, delta=0.016, M=-8.432e+001
10 73 -> ~89 fr=1394 (0.1409), cf=0.982, gamma=1.087, delta=0.011, M=-8.396e+001
49 59 -> ~85 fr=1197 (0.1210), cf=0.988, gamma=1.093, delta=0.010, M=-8.390e+001
60 -> ~86 fr=1916 (0.1936), cf=0.971, gamma=1.074, delta=0.013, M=-8.352e+001
54 -> ~88 fr=2345 (0.2370), cf=0.964, gamma=1.066, delta=0.015, M=-8.258e+001
22 71 -> ~88 fr=1359 (0.1373), cf=0.983, gamma=1.087, delta=0.011, M=-8.235e+001
7 -> ~81 fr=1659 (0.1676), cf=0.971, gamma=1.083, delta=0.013, M=-8.231e+001
10 27 -> ~85 fr=1761 (0.1780), cf=0.973, gamma=1.077, delta=0.013, M=-8.196e+001
10 11 -> ~87 fr=2023 (0.2044), cf=0.963, gamma=1.075, delta=0.014, M=-8.191e+001
22 -> ~81 fr=2340 (0.2365), cf=0.958, gamma=1.069, delta=0.015, M=-8.149e+001
74 -> ~84 fr=2707 (0.2735), cf=0.952, gamma=1.063, delta=0.016, M=-8.124e+001
49 64 -> ~80 fr=1017 (0.1028), cf=0.988, gamma=1.103, delta=0.010, M=-8.084e+001
18 -> ~83 fr=1124 (0.1136), cf=0.989, gamma=1.094, delta=0.010, M=-8.083e+001
30 35 -> ~88 fr=1007 (0.1018), cf=0.992, gamma=1.097, delta=0.009, M=-8.059e+001
58 -> ~83 fr=1674 (0.1692), cf=0.974, gamma=1.078, delta=0.012, M=-7.977e+001
5 27 -> ~85 fr=1787 (0.1806), cf=0.972, gamma=1.075, delta=0.013, M=-7.872e+001
49 -> ~83 fr=2536 (0.2563), cf=0.959, gamma=1.061, delta=0.015, M=-7.661e+001
60 -> ~89 fr=1911 (0.1931), cf=0.969, gamma=1.071, delta=0.013, M=-7.650e+001
11 -> ~87 fr=4273 (0.4318), cf=0.935, gamma=1.044, delta=0.018, M=-7.597e+001
63 -> ~88 fr=3444 (0.3480), cf=0.949, gamma=1.050, delta=0.017, M=-7.597e+001
20 42 -> ~89 fr=1022 (0.1033), cf=0.989, gamma=1.094, delta=0.009, M=-7.494e+001
10 21 -> ~89 fr=1318 (0.1332), cf=0.981, gamma=1.085, delta=0.010, M=-7.487e+001
20 50 -> ~85 fr=2448 (0.2474), cf=0.960, gamma=1.062, delta=0.014, M=-7.466e+001
27 -> ~85 fr=2534 (0.2561), cf=0.958, gamma=1.060, delta=0.015, M=-7.438e+001
16 -> ~84 fr=1892 (0.1912), cf=0.962, gamma=1.074, delta=0.013, M=-7.380e+001
27 31 -> ~89 fr=1060 (0.1071), cf=0.987, gamma=1.092, delta=0.009, M=-7.226e+001
46 78 -> ~82 fr=1099 (0.1111), cf=0.981, gamma=1.095, delta=0.010, M=-7.167e+001
40 -> ~88 fr=2050 (0.2072), cf=0.964, gamma=1.067, delta=0.013, M=-7.146e+001
63 -> ~84 fr=3416 (0.3452), cf=0.941, gamma=1.051, delta=0.017, M=-7.139e+001
10 78 -> ~88 fr=1165 (0.1177), cf=0.983, gamma=1.088, delta=0.009, M=-7.085e+001
49 -> ~87 fr=2515 (0.2541), cf=0.951, gamma=1.061, delta=0.015, M=-7.026e+001
18 -> ~85 fr=1119 (0.1131), cf=0.984, gamma=1.089, delta=0.009, M=-7.013e+001
23 -> ~86 fr=1659 (0.1676), cf=0.971, gamma=1.074, delta=0.012, M=-7.010e+001
76 -> ~85 fr=4066 (0.4109), cf=0.942, gamma=1.042, delta=0.017, M=-7.004e+001
54 -> ~85 fr=2334 (0.2359), cf=0.959, gamma=1.061, delta=0.014, M=-6.962e+001
78 -> ~88 fr=2067 (0.2089), cf=0.963, gamma=1.065, delta=0.013, M=-6.947e+001
38 -> ~81 fr=1492 (0.1508), cf=0.969, gamma=1.081, delta=0.011, M=-6.906e+001
53 -> ~88 fr=2208 (0.2231), cf=0.961, gamma=1.063, delta=0.013, M=-6.895e+001
47 -> ~84 fr=1896 (0.1916), cf=0.960, gamma=1.072, delta=0.013, M=-6.850e+001
23 -> ~80 fr=1649 (0.1666), cf=0.965, gamma=1.077, delta=0.012, M=-6.830e+001
10 37 -> ~80 fr=1272 (0.1285), cf=0.974, gamma=1.087, delta=0.010, M=-6.771e+001
1 35 -> ~84 fr=1664 (0.1681), cf=0.964, gamma=1.076, delta=0.012, M=-6.740e+001
60 -> ~82 fr=1893 (0.1913), cf=0.959, gamma=1.071, delta=0.013, M=-6.715e+001
31 71 -> ~80 fr=1088 (0.1099), cf=0.979, gamma=1.093, delta=0.009, M=-6.694e+001
39 56 -> ~87 fr=1020 (0.1031), cf=0.982, gamma=1.096, delta=0.009, M=-6.693e+001
13 25 -> ~85 fr=1061 (0.1072), cf=0.984, gamma=1.089, delta=0.009, M=-6.643e+001
41 -> ~81 fr=3400 (0.3436), cf=0.940, gamma=1.049, delta=0.016, M=-6.597e+001
39 45 -> ~81 fr=1109 (0.1121), cf=0.978, gamma=1.091, delta=0.009, M=-6.571e+001
5 32 -> ~83 fr=1053 (0.1064), cf=0.984, gamma=1.089, delta=0.009, M=-6.566e+001
73 -> ~86 fr=2631 (0.2659), cf=0.954, gamma=1.055, delta=0.014, M=-6.546e+001
47 74 -> ~88 fr=1027 (0.1038), cf=0.985, gamma=1.089, delta=0.009, M=-6.506e+001
5 49 -> ~80 fr=1229 (0.1242), cf=0.974, gamma=1.087, delta=0.010, M=-6.504e+001
78 -> ~89 fr=2063 (0.2085), cf=0.961, gamma=1.063, delta=0.012, M=-6.479e+001
23 -> ~83 fr=1655 (0.1672), cf=0.968, gamma=1.071, delta=0.011, M=-6.463e+001
10 31 -> ~88 fr=1500 (0.1516), cf=0.972, gamma=1.075, delta=0.011, M=-6.430e+001
37 -> ~85 fr=1917 (0.1937), cf=0.963, gamma=1.066, delta=0.012, M=-6.396e+001
14 -> ~84 fr=1088 (0.1099), cf=0.978, gamma=1.091, delta=0.009, M=-6.373e+001
26 36 -> ~86 fr=1605 (0.1622), cf=0.969, gamma=1.071, delta=0.011, M=-6.292e+001
1 -> ~84 fr=4114 (0.4157), cf=0.933, gamma=1.041, delta=0.016, M=-6.275e+001
18 -> ~82 fr=1110 (0.1122), cf=0.976, gamma=1.090, delta=0.009, M=-6.272e+001
36 -> ~86 fr=1697 (0.1715), cf=0.966, gamma=1.069, delta=0.011, M=-6.207e+001
11 48 -> ~81 fr=1328 (0.1342), cf=0.969, gamma=1.081, delta=0.010, M=-6.047e+001
11 -> ~89 fr=4283 (0.4328), cf=0.938, gamma=1.037, delta=0.016, M=-5.993e+001
20 30 -> ~88 fr=1085 (0.1096), cf=0.980, gamma=1.084, delta=0.009, M=-5.985e+001
21 64 -> ~88 fr=1206 (0.1219), cf=0.977, gamma=1.080, delta=0.009, M=-5.975e+001
13 -> ~85 fr=2360 (0.2385), cf=0.955, gamma=1.056, delta=0.013, M=-5.898e+001
1 66 -> ~85 fr=1388 (0.1403), cf=0.971, gamma=1.074, delta=0.010, M=-5.870e+001
20 34 -> ~85 fr=1194 (0.1207), cf=0.976, gamma=1.080, delta=0.009, M=-5.868e+001
41 74 -> ~88 fr=1864 (0.1884), cf=0.962, gamma=1.064, delta=0.011, M=-5.867e+001
78 -> ~82 fr=2044 (0.2065), cf=0.952, gamma=1.063, delta=0.012, M=-5.763e+001
25 56 -> ~88 fr=1177 (0.1189), cf=0.976, gamma=1.080, delta=0.009, M=-5.718e+001
37 46 -> ~80 fr=1358 (0.1372), cf=0.966, gamma=1.078, delta=0.010, M=-5.687e+001
42 -> ~89 fr=1900 (0.1920), cf=0.960, gamma=1.062, delta=0.011, M=-5.626e+001
1 60 -> ~83 fr=1074 (0.1085), cf=0.978, gamma=1.082, delta=0.008, M=-5.564e+001
29 50 -> ~85 fr=1289 (0.1303), cf=0.972, gamma=1.075, delta=0.009, M=-5.562e+001
25 56 -> ~89 fr=1175 (0.1187), cf=0.974, gamma=1.078, delta=0.009, M=-5.412e+001
25 56 -> ~85 fr=1175 (0.1187), cf=0.974, gamma=1.078, delta=0.009, M=-5.412e+001
42 -> ~80 fr=1886 (0.1906), cf=0.953, gamma=1.064, delta=0.011, M=-5.338e+001
29 71 -> ~88 fr=1044 (0.1055), cf=0.978, gamma=1.081, delta=0.008, M=-5.297e+001
25 35 -> ~89 fr=1361 (0.1375), cf=0.968, gamma=1.071, delta=0.009, M=-5.144e+001
30 -> ~88 fr=2115 (0.2137), cf=0.954, gamma=1.056, delta=0.011, M=-5.119e+001
22 31 -> ~80 fr=1106 (0.1118), cf=0.969, gamma=1.082, delta=0.008, M=-5.081e+001
32 -> ~87 fr=2284 (0.2308), cf=0.946, gamma=1.055, delta=0.012, M=-5.061e+001
29 -> ~85 fr=2335 (0.2360), cf=0.951, gamma=1.052, delta=0.012, M=-5.023e+001
1 30 -> ~85 fr=1370 (0.1384), cf=0.967, gamma=1.070, delta=0.009, M=-4.979e+001
