9 36 65 -> 103 fr=79 (0.1291), cf=0.963, gamma=7.463, delta=0.112, M=-2.210e+002
12 35 38 48 50 52 57 67 83 -> 113 fr=68 (0.1111), cf=0.739, gamma=5.516, delta=0.091, M=-1.254e+002
12 35 38 48 50 57 67 79 89 -> 113 fr=68 (0.1111), cf=0.739, gamma=5.516, delta=0.091, M=-1.254e+002
12 35 38 48 50 52 57 67 79 -> 113 fr=68 (0.1111), cf=0.739, gamma=5.516, delta=0.091, M=-1.254e+002
12 35 38 48 50 57 59 69 83 89 -> 113 fr=68 (0.1111), cf=0.739, gamma=5.516, delta=0.091, M=-1.254e+002
12 35 38 48 50 52 57 59 69 83 -> 113 fr=68 (0.1111), cf=0.739, gamma=5.516, delta=0.091, M=-1.254e+002
12 35 38 48 50 57 59 69 79 89 -> 113 fr=68 (0.1111), cf=0.739, gamma=5.516, delta=0.091, M=-1.254e+002
12 35 38 48 50 52 57 59 69 79 -> 113 fr=68 (0.1111), cf=0.739, gamma=5.516, delta=0.091, M=-1.254e+002
35 41 46 55 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 46 50 63 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 55 63 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 55 63 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 55 59 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 55 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 55 57 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 46 63 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 63 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 46 59 63 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 59 63 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 46 63 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 63 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 63 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 59 63 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 63 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 63 89 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 63 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 46 59 67 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 46 59 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 59 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 52 59 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 46 50 67 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 59 74 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 52 59 74 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 46 50 67 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 46 50 67 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 50 67 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 50 67 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 55 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 55 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 55 57 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 55 83 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 55 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 55 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 55 57 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 55 57 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 55 57 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 55 79 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 55 57 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 55 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 55 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 55 57 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 46 63 67 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 63 67 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 63 67 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 63 67 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 63 69 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 63 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 63 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 63 67 69 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 63 67 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 63 69 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 63 67 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 63 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 63 93 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 63 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 59 67 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 59 69 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 59 67 74 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 59 69 74 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 57 67 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 52 57 67 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 67 74 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 52 67 74 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 57 67 69 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
46 50 52 57 67 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 50 59 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 50 59 83 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 50 59 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 50 59 79 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 50 52 63 74 89 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 46 57 67 69 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
41 46 50 57 67 69 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 46 57 67 69 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 59 67 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 59 67 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 59 69 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 59 69 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 57 67 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 57 67 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 57 59 67 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 59 67 83 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 57 59 69 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 59 69 83 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 57 67 69 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 67 69 83 89 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 57 67 83 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 59 67 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 59 67 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 59 69 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 59 69 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 50 59 67 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 50 52 59 67 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 50 59 69 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 50 52 59 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 57 67 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 57 67 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 57 59 67 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 59 67 79 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 57 59 69 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 59 69 79 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 50 52 59 67 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 50 52 59 69 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 50 57 59 89 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 57 67 69 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 67 69 79 89 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 52 57 67 79 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 50 52 57 67 69 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 59 67 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 59 69 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 67 69 83 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 57 67 83 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 67 83 89 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 59 67 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 59 69 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 67 69 79 89 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 57 67 79 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 67 79 89 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 67 69 83 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 50 57 59 67 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 50 57 59 69 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 50 52 57 59 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 41 42 52 67 69 79 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 67 69 83 93 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 67 69 83 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 67 83 93 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 67 69 79 93 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 67 69 79 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 42 50 52 67 79 93 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 38 50 52 67 69 74 83 89 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
35 38 50 52 67 69 74 79 89 97 -> 113 fr=82 (0.1340), cf=0.491, gamma=3.665, delta=0.097, M=-1.251e+002
36 56 72 -> 103 fr=79 (0.1291), cf=0.497, gamma=3.849, delta=0.096, M=-1.249e+002
36 38 72 -> 103 fr=79 (0.1291), cf=0.497, gamma=3.849, delta=0.096, M=-1.249e+002
46 48 55 63 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 55 63 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 48 55 63 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 55 59 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 55 59 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 55 69 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 55 69 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 55 57 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 55 57 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 63 83 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 63 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 59 63 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 59 63 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 63 79 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 63 79 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 48 63 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 48 59 63 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 48 63 79 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 48 63 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 63 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 52 63 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 55 63 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
48 50 52 55 63 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 42 48 55 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 48 55 57 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 55 83 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 52 55 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 42 48 55 79 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 42 48 55 57 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 48 55 57 79 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 55 79 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 52 55 79 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 48 50 52 55 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 55 57 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 55 57 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 48 50 52 55 79 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 48 52 55 57 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 38 48 52 55 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 48 50 52 55 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 63 67 69 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 63 67 69 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 63 83 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 42 48 63 67 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 42 48 63 69 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 59 63 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 63 79 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 48 63 67 69 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 63 67 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 63 67 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 63 69 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 63 69 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 63 89 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 63 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 59 67 83 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 59 67 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 59 69 83 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 59 69 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 59 67 74 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 59 67 74 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 59 69 74 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 59 69 74 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 55 57 83 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 55 59 89 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 52 55 59 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 55 57 79 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 55 69 89 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 52 55 69 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 55 59 83 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 55 59 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 55 69 83 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 55 69 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 55 83 89 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 55 83 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 48 52 55 83 89 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 55 59 79 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 55 59 79 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 55 69 79 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 55 69 79 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 55 79 89 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
42 48 50 52 55 79 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 48 52 55 79 89 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
41 48 50 63 67 69 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
48 50 52 63 74 83 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
48 50 52 59 63 74 97 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 57 67 69 83 89 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
46 48 52 57 67 69 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 42 48 59 67 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 42 48 59 69 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
35 41 42 48 57 67 83 -> 113 fr=76 (0.1242), cf=0.598, gamma=4.466, delta=0.096, M=-1.246e+002
