10 76 -> 84 fr=1002 (0.1012), cf=0.627, gamma=6.029, delta=0.084, M=-2.065e+003
60 -> ~89 fr=1909 (0.1929), cf=0.972, gamma=1.076, delta=0.014, M=-8.701e+001
74 -> ~84 fr=2715 (0.2743), cf=0.954, gamma=1.065, delta=0.017, M=-8.695e+001
11 69 -> ~87 fr=2216 (0.2239), cf=0.961, gamma=1.073, delta=0.015, M=-8.564e+001
25 39 -> ~89 fr=1112 (0.1124), cf=0.990, gamma=1.095, delta=0.010, M=-8.414e+001
49 59 -> ~85 fr=1199 (0.1211), cf=0.988, gamma=1.093, delta=0.010, M=-8.409e+001
22 71 -> ~88 fr=1372 (0.1386), cf=0.983, gamma=1.087, delta=0.011, M=-8.361e+001
77 -> ~80 fr=1020 (0.1031), cf=0.989, gamma=1.104, delta=0.010, M=-8.345e+001
10 27 -> ~85 fr=1775 (0.1793), cf=0.974, gamma=1.077, delta=0.013, M=-8.323e+001
5 27 -> ~85 fr=1801 (0.1820), cf=0.973, gamma=1.076, delta=0.013, M=-8.275e+001
7 -> ~81 fr=1677 (0.1694), cf=0.970, gamma=1.083, delta=0.013, M=-8.265e+001
22 -> ~81 fr=2331 (0.2355), cf=0.958, gamma=1.069, delta=0.015, M=-8.174e+001
1 13 -> ~85 fr=1105 (0.1116), cf=0.989, gamma=1.094, delta=0.010, M=-8.111e+001
30 35 -> ~88 fr=1002 (0.1012), cf=0.992, gamma=1.097, delta=0.009, M=-8.005e+001
49 64 -> ~80 fr=1029 (0.1040), cf=0.988, gamma=1.102, delta=0.010, M=-7.992e+001
27 -> ~85 fr=2542 (0.2568), cf=0.960, gamma=1.062, delta=0.015, M=-7.920e+001
60 -> ~86 fr=1903 (0.1923), cf=0.969, gamma=1.072, delta=0.013, M=-7.853e+001
1 39 -> ~85 fr=1178 (0.1190), cf=0.986, gamma=1.090, delta=0.010, M=-7.785e+001
1 56 -> ~85 fr=1116 (0.1128), cf=0.988, gamma=1.092, delta=0.010, M=-7.784e+001
10 21 -> ~89 fr=1324 (0.1338), cf=0.981, gamma=1.086, delta=0.011, M=-7.716e+001
45 49 -> ~83 fr=1914 (0.1934), cf=0.969, gamma=1.071, delta=0.013, M=-7.675e+001
18 -> ~83 fr=1125 (0.1137), cf=0.987, gamma=1.092, delta=0.010, M=-7.664e+001
5 54 -> ~88 fr=1423 (0.1438), cf=0.979, gamma=1.083, delta=0.011, M=-7.644e+001
27 31 -> ~89 fr=1071 (0.1082), cf=0.988, gamma=1.093, delta=0.009, M=-7.546e+001
10 11 -> ~87 fr=2015 (0.2036), cf=0.961, gamma=1.072, delta=0.014, M=-7.533e+001
18 -> ~85 fr=1124 (0.1136), cf=0.986, gamma=1.091, delta=0.009, M=-7.450e+001
54 -> ~88 fr=2339 (0.2363), cf=0.961, gamma=1.063, delta=0.014, M=-7.422e+001
38 -> ~81 fr=1498 (0.1514), cf=0.971, gamma=1.083, delta=0.012, M=-7.369e+001
16 -> ~84 fr=1867 (0.1886), cf=0.962, gamma=1.074, delta=0.013, M=-7.269e+001
60 -> ~82 fr=1888 (0.1908), cf=0.962, gamma=1.074, delta=0.013, M=-7.227e+001
11 -> ~89 fr=4294 (0.4339), cf=0.941, gamma=1.041, delta=0.017, M=-7.169e+001
37 -> ~85 fr=1923 (0.1943), cf=0.966, gamma=1.069, delta=0.013, M=-7.135e+001
40 -> ~88 fr=2089 (0.2111), cf=0.964, gamma=1.066, delta=0.013, M=-7.126e+001
63 -> ~88 fr=3427 (0.3463), cf=0.948, gamma=1.048, delta=0.016, M=-7.120e+001
49 -> ~83 fr=2555 (0.2582), cf=0.957, gamma=1.059, delta=0.014, M=-7.100e+001
41 -> ~81 fr=3401 (0.3436), cf=0.941, gamma=1.051, delta=0.017, M=-7.071e+001
58 -> ~83 fr=1666 (0.1683), cf=0.971, gamma=1.074, delta=0.012, M=-7.069e+001
11 -> ~87 fr=4263 (0.4307), cf=0.934, gamma=1.042, delta=0.017, M=-7.067e+001
10 37 -> ~80 fr=1287 (0.1300), cf=0.975, gamma=1.088, delta=0.011, M=-7.067e+001
39 45 -> ~81 fr=1099 (0.1110), cf=0.980, gamma=1.094, delta=0.010, M=-6.977e+001
20 42 -> ~89 fr=1008 (0.1018), cf=0.987, gamma=1.092, delta=0.009, M=-6.918e+001
23 -> ~80 fr=1658 (0.1675), cf=0.965, gamma=1.077, delta=0.012, M=-6.910e+001
46 78 -> ~82 fr=1105 (0.1116), cf=0.980, gamma=1.093, delta=0.010, M=-6.876e+001
10 31 -> ~88 fr=1520 (0.1536), cf=0.973, gamma=1.076, delta=0.011, M=-6.875e+001
78 -> ~89 fr=2083 (0.2105), cf=0.963, gamma=1.065, delta=0.013, M=-6.854e+001
47 -> ~84 fr=1907 (0.1927), cf=0.960, gamma=1.071, delta=0.013, M=-6.834e+001
23 -> ~86 fr=1666 (0.1683), cf=0.970, gamma=1.073, delta=0.011, M=-6.823e+001
36 -> ~86 fr=1692 (0.1710), cf=0.969, gamma=1.072, delta=0.011, M=-6.790e+001
39 56 -> ~87 fr=1009 (0.1020), cf=0.982, gamma=1.096, delta=0.009, M=-6.762e+001
73 -> ~86 fr=2632 (0.2659), cf=0.955, gamma=1.056, delta=0.014, M=-6.758e+001
5 49 -> ~80 fr=1224 (0.1237), cf=0.975, gamma=1.088, delta=0.010, M=-6.755e+001
53 -> ~88 fr=2239 (0.2262), cf=0.960, gamma=1.062, delta=0.013, M=-6.721e+001
76 -> ~85 fr=4068 (0.4110), cf=0.941, gamma=1.041, delta=0.016, M=-6.709e+001
1 -> ~84 fr=4104 (0.4147), cf=0.934, gamma=1.042, delta=0.017, M=-6.688e+001
49 -> ~87 fr=2535 (0.2561), cf=0.949, gamma=1.059, delta=0.014, M=-6.638e+001
31 71 -> ~80 fr=1095 (0.1106), cf=0.979, gamma=1.092, delta=0.009, M=-6.595e+001
10 78 -> ~88 fr=1169 (0.1181), cf=0.981, gamma=1.085, delta=0.009, M=-6.594e+001
54 -> ~85 fr=2331 (0.2355), cf=0.958, gamma=1.059, delta=0.013, M=-6.533e+001
78 -> ~88 fr=2080 (0.2102), cf=0.961, gamma=1.063, delta=0.013, M=-6.506e+001
13 25 -> ~85 fr=1057 (0.1068), cf=0.983, gamma=1.088, delta=0.009, M=-6.418e+001
47 74 -> ~88 fr=1034 (0.1045), cf=0.984, gamma=1.088, delta=0.008, M=-6.383e+001
5 32 -> ~83 fr=1049 (0.1060), cf=0.983, gamma=1.088, delta=0.009, M=-6.342e+001
20 30 -> ~88 fr=1096 (0.1107), cf=0.981, gamma=1.085, delta=0.009, M=-6.254e+001
13 -> ~85 fr=2369 (0.2394), cf=0.956, gamma=1.058, delta=0.013, M=-6.243e+001
41 74 -> ~88 fr=1866 (0.1885), cf=0.963, gamma=1.066, delta=0.012, M=-6.206e+001
63 -> ~80 fr=3393 (0.3428), cf=0.938, gamma=1.047, delta=0.015, M=-6.166e+001
20 50 -> ~85 fr=2418 (0.2443), cf=0.955, gamma=1.056, delta=0.013, M=-6.143e+001
63 -> ~84 fr=3392 (0.3427), cf=0.938, gamma=1.047, delta=0.015, M=-6.110e+001
11 48 -> ~81 fr=1302 (0.1316), cf=0.969, gamma=1.082, delta=0.010, M=-6.070e+001
14 -> ~84 fr=1109 (0.1121), cf=0.974, gamma=1.087, delta=0.009, M=-5.808e+001
78 -> ~82 fr=2061 (0.2082), cf=0.952, gamma=1.063, delta=0.012, M=-5.803e+001
23 -> ~83 fr=1658 (0.1675), cf=0.965, gamma=1.068, delta=0.011, M=-5.774e+001
21 64 -> ~88 fr=1216 (0.1229), cf=0.975, gamma=1.079, delta=0.009, M=-5.767e+001
18 -> ~82 fr=1109 (0.1121), cf=0.973, gamma=1.086, delta=0.009, M=-5.663e+001
20 34 -> ~85 fr=1174 (0.1186), cf=0.975, gamma=1.079, delta=0.009, M=-5.545e+001
30 -> ~88 fr=2134 (0.2156), cf=0.956, gamma=1.058, delta=0.012, M=-5.527e+001
25 56 -> ~88 fr=1160 (0.1172), cf=0.975, gamma=1.078, delta=0.009, M=-5.424e+001
22 31 -> ~89 fr=1118 (0.1130), cf=0.976, gamma=1.079, delta=0.008, M=-5.348e+001
1 60 -> ~83 fr=1074 (0.1085), cf=0.976, gamma=1.080, delta=0.008, M=-5.258e+001
37 46 -> ~80 fr=1359 (0.1373), cf=0.963, gamma=1.075, delta=0.010, M=-5.224e+001
25 35 -> ~89 fr=1350 (0.1364), cf=0.968, gamma=1.071, delta=0.009, M=-5.175e+001
25 56 -> ~85 fr=1158 (0.1170), cf=0.973, gamma=1.076, delta=0.008, M=-5.128e+001
10 78 -> ~80 fr=1154 (0.1166), cf=0.968, gamma=1.080, delta=0.009, M=-5.122e+001
29 71 -> ~88 fr=1053 (0.1064), cf=0.976, gamma=1.080, delta=0.008, M=-5.076e+001
5 10 22 -> ~80 fr=1061 (0.1072), cf=0.971, gamma=1.083, delta=0.008, M=-5.071e+001
48 -> ~81 fr=2763 (0.2792), cf=0.940, gamma=1.049, delta=0.013, M=-5.070e+001
22 31 -> ~80 fr=1110 (0.1122), cf=0.969, gamma=1.081, delta=0.008, M=-4.986e+001
