10 76 -> 84 fr=1004 (0.1015), cf=0.634, gamma=6.087, delta=0.085, M=-2.090e+003
74 -> ~84 fr=2706 (0.2736), cf=0.954, gamma=1.065, delta=0.017, M=-8.730e+001
50 -> ~86 fr=4687 (0.4738), cf=0.942, gamma=1.042, delta=0.019, M=-8.725e+001
11 69 -> ~87 fr=2232 (0.2256), cf=0.962, gamma=1.073, delta=0.015, M=-8.724e+001
60 -> ~86 fr=1938 (0.1959), cf=0.972, gamma=1.075, delta=0.014, M=-8.697e+001
49 59 -> ~85 fr=1194 (0.1207), cf=0.988, gamma=1.093, delta=0.010, M=-8.569e+001
49 64 -> ~80 fr=1016 (0.1027), cf=0.990, gamma=1.105, delta=0.010, M=-8.545e+001
7 -> ~81 fr=1677 (0.1695), cf=0.971, gamma=1.084, delta=0.013, M=-8.415e+001
60 -> ~89 fr=1936 (0.1957), cf=0.971, gamma=1.074, delta=0.013, M=-8.386e+001
10 21 -> ~89 fr=1317 (0.1331), cf=0.984, gamma=1.089, delta=0.011, M=-8.374e+001
1 39 -> ~85 fr=1190 (0.1203), cf=0.988, gamma=1.092, delta=0.010, M=-8.312e+001
5 27 -> ~85 fr=1790 (0.1810), cf=0.973, gamma=1.077, delta=0.013, M=-8.309e+001
1 56 -> ~85 fr=1115 (0.1127), cf=0.989, gamma=1.094, delta=0.010, M=-8.208e+001
10 11 -> ~87 fr=2021 (0.2043), cf=0.963, gamma=1.075, delta=0.014, M=-8.181e+001
38 -> ~81 fr=1516 (0.1533), cf=0.974, gamma=1.087, delta=0.012, M=-8.131e+001
22 71 -> ~88 fr=1381 (0.1396), cf=0.982, gamma=1.086, delta=0.011, M=-8.082e+001
41 -> ~81 fr=3419 (0.3456), cf=0.944, gamma=1.054, delta=0.018, M=-8.064e+001
1 13 -> ~85 fr=1122 (0.1134), cf=0.989, gamma=1.093, delta=0.010, M=-8.055e+001
18 -> ~83 fr=1135 (0.1147), cf=0.988, gamma=1.093, delta=0.010, M=-7.969e+001
10 27 -> ~85 fr=1760 (0.1779), cf=0.972, gamma=1.076, delta=0.012, M=-7.895e+001
45 49 -> ~83 fr=1920 (0.1941), cf=0.969, gamma=1.072, delta=0.013, M=-7.847e+001
63 -> ~88 fr=3443 (0.3481), cf=0.950, gamma=1.051, delta=0.017, M=-7.839e+001
16 -> ~84 fr=1893 (0.1914), cf=0.964, gamma=1.076, delta=0.013, M=-7.752e+001
11 -> ~87 fr=4280 (0.4327), cf=0.935, gamma=1.044, delta=0.018, M=-7.594e+001
54 -> ~88 fr=2327 (0.2352), cf=0.962, gamma=1.064, delta=0.014, M=-7.531e+001
60 -> ~82 fr=1919 (0.1940), cf=0.962, gamma=1.074, delta=0.013, M=-7.516e+001
20 42 -> ~89 fr=996 (0.1007), cf=0.990, gamma=1.095, delta=0.009, M=-7.452e+001
27 -> ~85 fr=2537 (0.2565), cf=0.958, gamma=1.060, delta=0.015, M=-7.450e+001
13 25 -> ~85 fr=1066 (0.1078), cf=0.987, gamma=1.092, delta=0.009, M=-7.279e+001
58 -> ~83 fr=1673 (0.1691), cf=0.972, gamma=1.075, delta=0.012, M=-7.257e+001
27 31 -> ~89 fr=1059 (0.1071), cf=0.987, gamma=1.092, delta=0.009, M=-7.209e+001
49 -> ~83 fr=2550 (0.2578), cf=0.957, gamma=1.059, delta=0.014, M=-7.150e+001
40 -> ~88 fr=2077 (0.2100), cf=0.964, gamma=1.066, delta=0.013, M=-7.132e+001
10 37 -> ~80 fr=1268 (0.1282), cf=0.975, gamma=1.089, delta=0.010, M=-7.040e+001
49 -> ~87 fr=2533 (0.2561), cf=0.951, gamma=1.061, delta=0.015, M=-6.997e+001
23 -> ~86 fr=1667 (0.1685), cf=0.970, gamma=1.073, delta=0.012, M=-6.954e+001
47 -> ~84 fr=1918 (0.1939), cf=0.960, gamma=1.072, delta=0.013, M=-6.940e+001
18 -> ~85 fr=1130 (0.1142), cf=0.983, gamma=1.088, delta=0.009, M=-6.926e+001
39 56 -> ~87 fr=997 (0.1008), cf=0.983, gamma=1.097, delta=0.009, M=-6.830e+001
1 -> ~84 fr=4126 (0.4171), cf=0.934, gamma=1.043, delta=0.017, M=-6.803e+001
53 -> ~88 fr=2210 (0.2234), cf=0.960, gamma=1.062, delta=0.013, M=-6.794e+001
37 -> ~85 fr=1897 (0.1918), cf=0.965, gamma=1.068, delta=0.012, M=-6.791e+001
46 78 -> ~82 fr=1096 (0.1108), cf=0.979, gamma=1.093, delta=0.009, M=-6.791e+001
76 -> ~85 fr=4060 (0.4104), cf=0.942, gamma=1.041, delta=0.016, M=-6.789e+001
23 -> ~80 fr=1657 (0.1675), cf=0.964, gamma=1.076, delta=0.012, M=-6.788e+001
10 78 -> ~88 fr=1170 (0.1183), cf=0.982, gamma=1.086, delta=0.009, M=-6.769e+001
5 49 -> ~80 fr=1238 (0.1252), cf=0.975, gamma=1.088, delta=0.010, M=-6.746e+001
20 50 -> ~85 fr=2420 (0.2446), cf=0.957, gamma=1.059, delta=0.014, M=-6.722e+001
78 -> ~88 fr=2094 (0.2117), cf=0.962, gamma=1.064, delta=0.013, M=-6.717e+001
63 -> ~84 fr=3407 (0.3444), cf=0.940, gamma=1.049, delta=0.016, M=-6.687e+001
11 -> ~89 fr=4299 (0.4346), cf=0.939, gamma=1.039, delta=0.016, M=-6.664e+001
54 -> ~85 fr=2319 (0.2344), cf=0.958, gamma=1.060, delta=0.013, M=-6.629e+001
10 31 -> ~88 fr=1501 (0.1517), cf=0.972, gamma=1.075, delta=0.011, M=-6.565e+001
31 71 -> ~80 fr=1087 (0.1099), cf=0.978, gamma=1.092, delta=0.009, M=-6.521e+001
73 -> ~86 fr=2626 (0.2655), cf=0.954, gamma=1.055, delta=0.014, M=-6.517e+001
26 36 -> ~86 fr=1613 (0.1631), cf=0.969, gamma=1.072, delta=0.011, M=-6.491e+001
78 -> ~89 fr=2092 (0.2115), cf=0.961, gamma=1.063, delta=0.013, M=-6.487e+001
41 74 -> ~88 fr=1874 (0.1894), cf=0.964, gamma=1.067, delta=0.012, M=-6.487e+001
36 -> ~86 fr=1710 (0.1729), cf=0.967, gamma=1.070, delta=0.011, M=-6.440e+001
39 45 -> ~81 fr=1094 (0.1106), cf=0.978, gamma=1.091, delta=0.009, M=-6.427e+001
47 74 -> ~88 fr=1037 (0.1048), cf=0.984, gamma=1.088, delta=0.009, M=-6.407e+001
5 32 -> ~83 fr=1040 (0.1051), cf=0.983, gamma=1.087, delta=0.008, M=-6.252e+001
20 30 -> ~88 fr=1069 (0.1081), cf=0.982, gamma=1.086, delta=0.009, M=-6.170e+001
25 56 -> ~88 fr=1156 (0.1169), cf=0.979, gamma=1.083, delta=0.009, M=-6.139e+001
13 -> ~85 fr=2377 (0.2403), cf=0.955, gamma=1.057, delta=0.013, M=-6.106e+001
11 48 -> ~81 fr=1333 (0.1348), cf=0.969, gamma=1.081, delta=0.010, M=-6.098e+001
14 -> ~84 fr=1082 (0.1094), cf=0.976, gamma=1.089, delta=0.009, M=-6.004e+001
21 64 -> ~88 fr=1199 (0.1212), cf=0.976, gamma=1.080, delta=0.009, M=-5.906e+001
23 -> ~83 fr=1659 (0.1677), cf=0.966, gamma=1.068, delta=0.011, M=-5.889e+001
18 -> ~82 fr=1118 (0.1130), cf=0.973, gamma=1.086, delta=0.009, M=-5.754e+001
30 -> ~88 fr=2116 (0.2139), cf=0.957, gamma=1.059, delta=0.012, M=-5.669e+001
20 34 -> ~85 fr=1176 (0.1189), cf=0.975, gamma=1.079, delta=0.009, M=-5.557e+001
29 71 -> ~88 fr=1061 (0.1073), cf=0.978, gamma=1.082, delta=0.008, M=-5.442e+001
1 60 -> ~83 fr=1095 (0.1107), cf=0.977, gamma=1.080, delta=0.008, M=-5.437e+001
25 35 -> ~89 fr=1351 (0.1366), cf=0.970, gamma=1.073, delta=0.009, M=-5.424e+001
37 46 -> ~80 fr=1331 (0.1346), cf=0.964, gamma=1.076, delta=0.010, M=-5.337e+001
1 66 -> ~85 fr=1400 (0.1415), cf=0.968, gamma=1.071, delta=0.009, M=-5.331e+001
78 -> ~82 fr=2068 (0.2091), cf=0.950, gamma=1.060, delta=0.012, M=-5.327e+001
63 -> ~80 fr=3390 (0.3427), cf=0.935, gamma=1.044, delta=0.014, M=-5.313e+001
42 -> ~80 fr=1858 (0.1878), cf=0.953, gamma=1.064, delta=0.011, M=-5.311e+001
25 56 -> ~85 fr=1150 (0.1163), cf=0.974, gamma=1.077, delta=0.008, M=-5.192e+001
1 55 -> ~83 fr=996 (0.1007), cf=0.978, gamma=1.082, delta=0.008, M=-5.176e+001
22 31 -> ~89 fr=1109 (0.1121), cf=0.975, gamma=1.078, delta=0.008, M=-5.122e+001
42 -> ~89 fr=1867 (0.1887), cf=0.958, gamma=1.060, delta=0.011, M=-5.076e+001
29 -> ~85 fr=2335 (0.2360), cf=0.951, gamma=1.052, delta=0.012, M=-5.013e+001
