10 76 -> 84 fr=1004 (0.1014), cf=0.633, gamma=6.083, delta=0.085, M=-2.089e+003
1 63 -> ~84 fr=1657 (0.1674), cf=0.972, gamma=1.085, delta=0.013, M=-8.656e+001
10 73 -> ~89 fr=1414 (0.1429), cf=0.983, gamma=1.087, delta=0.011, M=-8.591e+001
49 73 -> ~80 fr=1082 (0.1093), cf=0.988, gamma=1.103, delta=0.010, M=-8.576e+001
25 39 -> ~89 fr=1121 (0.1133), cf=0.990, gamma=1.095, delta=0.010, M=-8.507e+001
49 64 -> ~80 fr=1033 (0.1044), cf=0.989, gamma=1.103, delta=0.010, M=-8.259e+001
13 -> ~84 fr=2368 (0.2393), cf=0.958, gamma=1.069, delta=0.015, M=-8.203e+001
22 -> ~81 fr=2351 (0.2375), cf=0.958, gamma=1.069, delta=0.015, M=-8.137e+001
10 11 -> ~87 fr=2028 (0.2049), cf=0.963, gamma=1.075, delta=0.014, M=-8.116e+001
1 13 -> ~85 fr=1104 (0.1115), cf=0.989, gamma=1.094, delta=0.010, M=-8.101e+001
45 49 -> ~83 fr=1910 (0.1930), cf=0.970, gamma=1.073, delta=0.013, M=-8.028e+001
60 -> ~89 fr=1930 (0.1950), cf=0.969, gamma=1.072, delta=0.013, M=-7.944e+001
5 27 -> ~85 fr=1804 (0.1823), cf=0.971, gamma=1.075, delta=0.013, M=-7.886e+001
11 -> ~87 fr=4284 (0.4329), cf=0.936, gamma=1.044, delta=0.018, M=-7.837e+001
10 27 -> ~85 fr=1768 (0.1786), cf=0.972, gamma=1.075, delta=0.012, M=-7.837e+001
10 21 -> ~89 fr=1329 (0.1343), cf=0.982, gamma=1.086, delta=0.011, M=-7.764e+001
5 54 -> ~88 fr=1434 (0.1449), cf=0.979, gamma=1.083, delta=0.011, M=-7.748e+001
60 -> ~86 fr=1928 (0.1948), cf=0.968, gamma=1.071, delta=0.013, M=-7.687e+001
18 -> ~83 fr=1105 (0.1116), cf=0.987, gamma=1.092, delta=0.009, M=-7.673e+001
1 56 -> ~85 fr=1102 (0.1113), cf=0.987, gamma=1.092, delta=0.009, M=-7.643e+001
54 -> ~88 fr=2351 (0.2375), cf=0.962, gamma=1.064, delta=0.014, M=-7.630e+001
27 31 -> ~89 fr=1069 (0.1080), cf=0.988, gamma=1.093, delta=0.009, M=-7.525e+001
49 -> ~83 fr=2545 (0.2571), cf=0.959, gamma=1.060, delta=0.015, M=-7.525e+001
60 -> ~82 fr=1916 (0.1936), cf=0.962, gamma=1.074, delta=0.013, M=-7.479e+001
16 -> ~84 fr=1885 (0.1905), cf=0.963, gamma=1.075, delta=0.013, M=-7.432e+001
20 50 -> ~85 fr=2440 (0.2465), cf=0.959, gamma=1.061, delta=0.014, M=-7.398e+001
58 -> ~83 fr=1664 (0.1681), cf=0.972, gamma=1.075, delta=0.012, M=-7.321e+001
38 -> ~81 fr=1499 (0.1515), cf=0.970, gamma=1.083, delta=0.012, M=-7.240e+001
23 -> ~86 fr=1665 (0.1682), cf=0.971, gamma=1.075, delta=0.012, M=-7.209e+001
27 -> ~85 fr=2539 (0.2565), cf=0.957, gamma=1.059, delta=0.014, M=-7.172e+001
39 56 -> ~87 fr=1009 (0.1020), cf=0.984, gamma=1.098, delta=0.009, M=-7.144e+001
23 -> ~80 fr=1656 (0.1673), cf=0.966, gamma=1.078, delta=0.012, M=-7.139e+001
39 45 -> ~81 fr=1130 (0.1142), cf=0.980, gamma=1.094, delta=0.010, M=-7.120e+001
20 42 -> ~89 fr=1005 (0.1015), cf=0.988, gamma=1.093, delta=0.009, M=-7.100e+001
47 -> ~84 fr=1936 (0.1956), cf=0.960, gamma=1.072, delta=0.013, M=-7.089e+001
49 -> ~87 fr=2525 (0.2551), cf=0.951, gamma=1.061, delta=0.015, M=-7.013e+001
46 78 -> ~82 fr=1100 (0.1111), cf=0.980, gamma=1.094, delta=0.010, M=-6.999e+001
40 -> ~88 fr=2055 (0.2076), cf=0.963, gamma=1.066, delta=0.013, M=-6.959e+001
10 31 -> ~88 fr=1511 (0.1527), cf=0.974, gamma=1.077, delta=0.011, M=-6.936e+001
78 -> ~88 fr=2098 (0.2120), cf=0.962, gamma=1.065, delta=0.013, M=-6.866e+001
18 -> ~85 fr=1101 (0.1112), cf=0.984, gamma=1.088, delta=0.009, M=-6.839e+001
31 71 -> ~80 fr=1099 (0.1110), cf=0.980, gamma=1.093, delta=0.009, M=-6.804e+001
63 71 -> ~88 fr=1613 (0.1630), cf=0.971, gamma=1.074, delta=0.011, M=-6.741e+001
10 37 -> ~80 fr=1284 (0.1297), cf=0.973, gamma=1.086, delta=0.010, M=-6.738e+001
1 -> ~84 fr=4116 (0.4159), cf=0.934, gamma=1.042, delta=0.017, M=-6.708e+001
76 -> ~85 fr=4053 (0.4095), cf=0.941, gamma=1.041, delta=0.016, M=-6.675e+001
73 -> ~86 fr=2631 (0.2658), cf=0.954, gamma=1.056, delta=0.014, M=-6.657e+001
54 -> ~85 fr=2342 (0.2366), cf=0.958, gamma=1.060, delta=0.013, M=-6.618e+001
41 -> ~81 fr=3400 (0.3435), cf=0.940, gamma=1.049, delta=0.016, M=-6.594e+001
48 63 -> ~88 fr=1075 (0.1086), cf=0.984, gamma=1.088, delta=0.009, M=-6.590e+001
47 74 -> ~88 fr=1068 (0.1079), cf=0.983, gamma=1.088, delta=0.009, M=-6.523e+001
63 -> ~84 fr=3404 (0.3439), cf=0.939, gamma=1.048, delta=0.016, M=-6.497e+001
5 49 -> ~80 fr=1228 (0.1241), cf=0.974, gamma=1.087, delta=0.010, M=-6.493e+001
63 -> ~88 fr=3427 (0.3463), cf=0.946, gamma=1.046, delta=0.015, M=-6.465e+001
13 25 -> ~85 fr=1059 (0.1070), cf=0.983, gamma=1.088, delta=0.009, M=-6.437e+001
53 -> ~88 fr=2245 (0.2268), cf=0.958, gamma=1.060, delta=0.013, M=-6.363e+001
21 64 -> ~88 fr=1215 (0.1228), cf=0.978, gamma=1.082, delta=0.009, M=-6.363e+001
11 48 -> ~81 fr=1301 (0.1315), cf=0.971, gamma=1.084, delta=0.010, M=-6.331e+001
78 -> ~89 fr=2093 (0.2115), cf=0.960, gamma=1.062, delta=0.012, M=-6.295e+001
37 -> ~85 fr=1915 (0.1935), cf=0.963, gamma=1.065, delta=0.012, M=-6.268e+001
13 -> ~85 fr=2364 (0.2389), cf=0.956, gamma=1.057, delta=0.013, M=-6.205e+001
63 -> ~80 fr=3400 (0.3435), cf=0.938, gamma=1.047, delta=0.015, M=-6.145e+001
11 -> ~89 fr=4293 (0.4338), cf=0.938, gamma=1.038, delta=0.016, M=-6.129e+001
23 -> ~83 fr=1657 (0.1674), cf=0.967, gamma=1.069, delta=0.011, M=-6.114e+001
26 36 -> ~86 fr=1586 (0.1603), cf=0.968, gamma=1.071, delta=0.011, M=-6.024e+001
14 -> ~84 fr=1097 (0.1108), cf=0.975, gamma=1.088, delta=0.009, M=-5.990e+001
41 74 -> ~88 fr=1879 (0.1899), cf=0.962, gamma=1.064, delta=0.011, M=-5.983e+001
36 -> ~86 fr=1678 (0.1695), cf=0.965, gamma=1.068, delta=0.011, M=-5.949e+001
18 -> ~82 fr=1091 (0.1102), cf=0.975, gamma=1.088, delta=0.009, M=-5.933e+001
20 30 -> ~88 fr=1088 (0.1099), cf=0.979, gamma=1.083, delta=0.008, M=-5.848e+001
11 35 -> ~82 fr=1489 (0.1504), cf=0.963, gamma=1.075, delta=0.010, M=-5.780e+001
29 50 -> ~85 fr=1295 (0.1308), cf=0.973, gamma=1.076, delta=0.009, M=-5.747e+001
20 34 -> ~85 fr=1177 (0.1189), cf=0.976, gamma=1.080, delta=0.009, M=-5.717e+001
5 32 -> ~83 fr=1033 (0.1044), cf=0.980, gamma=1.084, delta=0.008, M=-5.674e+001
25 56 -> ~88 fr=1152 (0.1164), cf=0.975, gamma=1.079, delta=0.009, M=-5.498e+001
29 -> ~85 fr=2353 (0.2377), cf=0.953, gamma=1.054, delta=0.012, M=-5.401e+001
1 60 -> ~83 fr=1086 (0.1097), cf=0.977, gamma=1.080, delta=0.008, M=-5.363e+001
25 56 -> ~85 fr=1151 (0.1163), cf=0.975, gamma=1.078, delta=0.008, M=-5.346e+001
30 -> ~88 fr=2107 (0.2129), cf=0.956, gamma=1.057, delta=0.011, M=-5.330e+001
1 55 -> ~83 fr=1003 (0.1013), cf=0.979, gamma=1.082, delta=0.008, M=-5.243e+001
22 31 -> ~89 fr=1108 (0.1120), cf=0.974, gamma=1.078, delta=0.008, M=-5.118e+001
25 35 -> ~89 fr=1342 (0.1356), cf=0.968, gamma=1.071, delta=0.009, M=-5.110e+001
10 78 -> ~80 fr=1152 (0.1164), cf=0.968, gamma=1.080, delta=0.009, M=-5.104e+001
37 46 -> ~80 fr=1344 (0.1358), cf=0.963, gamma=1.074, delta=0.009, M=-5.096e+001
42 -> ~89 fr=1878 (0.1898), cf=0.958, gamma=1.059, delta=0.011, M=-5.068e+001
78 -> ~82 fr=2068 (0.2090), cf=0.949, gamma=1.059, delta=0.012, M=-5.062e+001
25 56 -> ~89 fr=1149 (0.1161), cf=0.973, gamma=1.076, delta=0.008, M=-5.052e+001
