10 76 -> 84 fr=1004 (0.1015), cf=0.628, gamma=6.033, delta=0.085, M=-2.078e+003
22 71 -> ~88 fr=1383 (0.1399), cf=0.983, gamma=1.087, delta=0.011, M=-8.469e+001
5 27 -> ~85 fr=1799 (0.1820), cf=0.973, gamma=1.077, delta=0.013, M=-8.400e+001
1 13 -> ~85 fr=1109 (0.1122), cf=0.990, gamma=1.095, delta=0.010, M=-8.383e+001
7 -> ~81 fr=1660 (0.1679), cf=0.971, gamma=1.084, delta=0.013, M=-8.383e+001
63 -> ~88 fr=3446 (0.3485), cf=0.951, gamma=1.052, delta=0.017, M=-8.241e+001
13 -> ~84 fr=2358 (0.2385), cf=0.958, gamma=1.069, delta=0.015, M=-8.223e+001
49 59 -> ~85 fr=1197 (0.1211), cf=0.987, gamma=1.092, delta=0.010, M=-8.178e+001
10 27 -> ~85 fr=1756 (0.1776), cf=0.973, gamma=1.077, delta=0.013, M=-8.149e+001
11 69 -> ~87 fr=2229 (0.2254), cf=0.960, gamma=1.071, delta=0.015, M=-8.116e+001
60 -> ~86 fr=1927 (0.1949), cf=0.970, gamma=1.073, delta=0.013, M=-8.066e+001
45 49 -> ~83 fr=1921 (0.1943), cf=0.970, gamma=1.073, delta=0.013, M=-7.995e+001
49 64 -> ~80 fr=1021 (0.1033), cf=0.987, gamma=1.102, delta=0.010, M=-7.906e+001
1 39 -> ~85 fr=1190 (0.1204), cf=0.986, gamma=1.091, delta=0.010, M=-7.904e+001
27 -> ~85 fr=2527 (0.2556), cf=0.960, gamma=1.062, delta=0.015, M=-7.903e+001
18 -> ~83 fr=1112 (0.1125), cf=0.988, gamma=1.092, delta=0.010, M=-7.744e+001
10 21 -> ~89 fr=1320 (0.1335), cf=0.981, gamma=1.086, delta=0.011, M=-7.678e+001
27 31 -> ~89 fr=1059 (0.1071), cf=0.989, gamma=1.094, delta=0.009, M=-7.643e+001
46 78 -> ~82 fr=1108 (0.1121), cf=0.983, gamma=1.097, delta=0.010, M=-7.631e+001
1 56 -> ~85 fr=1120 (0.1133), cf=0.987, gamma=1.092, delta=0.010, M=-7.614e+001
5 54 -> ~88 fr=1412 (0.1428), cf=0.979, gamma=1.082, delta=0.011, M=-7.542e+001
10 78 -> ~88 fr=1171 (0.1184), cf=0.985, gamma=1.089, delta=0.010, M=-7.519e+001
60 -> ~89 fr=1923 (0.1945), cf=0.968, gamma=1.071, delta=0.013, M=-7.502e+001
49 -> ~87 fr=2546 (0.2575), cf=0.952, gamma=1.063, delta=0.015, M=-7.476e+001
49 -> ~83 fr=2561 (0.2590), cf=0.958, gamma=1.060, delta=0.015, M=-7.451e+001
38 -> ~81 fr=1518 (0.1535), cf=0.971, gamma=1.083, delta=0.012, M=-7.423e+001
41 -> ~81 fr=3410 (0.3449), cf=0.942, gamma=1.051, delta=0.017, M=-7.308e+001
10 11 -> ~87 fr=1998 (0.2021), cf=0.960, gamma=1.071, delta=0.013, M=-7.272e+001
31 71 -> ~80 fr=1107 (0.1120), cf=0.981, gamma=1.095, delta=0.010, M=-7.238e+001
60 -> ~82 fr=1910 (0.1932), cf=0.961, gamma=1.073, delta=0.013, M=-7.197e+001
40 -> ~88 fr=2055 (0.2078), cf=0.964, gamma=1.067, delta=0.013, M=-7.187e+001
16 -> ~84 fr=1893 (0.1915), cf=0.961, gamma=1.073, delta=0.013, M=-7.159e+001
20 42 -> ~89 fr=1010 (0.1022), cf=0.988, gamma=1.093, delta=0.009, M=-7.150e+001
23 -> ~80 fr=1654 (0.1673), cf=0.966, gamma=1.078, delta=0.012, M=-7.123e+001
54 -> ~88 fr=2319 (0.2346), cf=0.960, gamma=1.062, delta=0.014, M=-7.049e+001
11 -> ~89 fr=4278 (0.4327), cf=0.940, gamma=1.040, delta=0.017, M=-6.976e+001
39 56 -> ~87 fr=1008 (0.1020), cf=0.983, gamma=1.097, delta=0.009, M=-6.940e+001
18 -> ~85 fr=1108 (0.1121), cf=0.984, gamma=1.088, delta=0.009, M=-6.906e+001
11 -> ~87 fr=4247 (0.4296), cf=0.934, gamma=1.042, delta=0.017, M=-6.876e+001
78 -> ~88 fr=2082 (0.2106), cf=0.963, gamma=1.065, delta=0.013, M=-6.847e+001
47 -> ~84 fr=1907 (0.1929), cf=0.960, gamma=1.071, delta=0.013, M=-6.836e+001
23 -> ~86 fr=1660 (0.1679), cf=0.970, gamma=1.073, delta=0.011, M=-6.772e+001
37 -> ~85 fr=1906 (0.1928), cf=0.965, gamma=1.068, delta=0.012, M=-6.758e+001
13 -> ~85 fr=2359 (0.2386), cf=0.958, gamma=1.060, delta=0.013, M=-6.752e+001
36 -> ~86 fr=1687 (0.1706), cf=0.969, gamma=1.072, delta=0.011, M=-6.748e+001
10 37 -> ~80 fr=1268 (0.1282), cf=0.974, gamma=1.087, delta=0.010, M=-6.732e+001
78 -> ~89 fr=2081 (0.2105), cf=0.962, gamma=1.064, delta=0.013, M=-6.729e+001
1 -> ~84 fr=4116 (0.4163), cf=0.934, gamma=1.042, delta=0.017, M=-6.642e+001
39 45 -> ~81 fr=1109 (0.1122), cf=0.978, gamma=1.091, delta=0.009, M=-6.571e+001
20 50 -> ~85 fr=2430 (0.2458), cf=0.956, gamma=1.058, delta=0.013, M=-6.518e+001
73 -> ~86 fr=2605 (0.2635), cf=0.954, gamma=1.055, delta=0.014, M=-6.461e+001
76 -> ~85 fr=4071 (0.4118), cf=0.940, gamma=1.040, delta=0.016, M=-6.435e+001
54 -> ~85 fr=2313 (0.2339), cf=0.957, gamma=1.059, delta=0.013, M=-6.395e+001
78 -> ~82 fr=2065 (0.2089), cf=0.955, gamma=1.066, delta=0.013, M=-6.314e+001
5 49 -> ~80 fr=1239 (0.1253), cf=0.973, gamma=1.085, delta=0.010, M=-6.309e+001
5 32 -> ~83 fr=1063 (0.1075), cf=0.982, gamma=1.087, delta=0.009, M=-6.295e+001
21 64 -> ~88 fr=1190 (0.1204), cf=0.979, gamma=1.083, delta=0.009, M=-6.294e+001
20 34 -> ~85 fr=1189 (0.1203), cf=0.979, gamma=1.083, delta=0.009, M=-6.285e+001
10 31 -> ~88 fr=1498 (0.1515), cf=0.971, gamma=1.074, delta=0.010, M=-6.279e+001
47 74 -> ~88 fr=1041 (0.1053), cf=0.983, gamma=1.087, delta=0.008, M=-6.267e+001
41 74 -> ~88 fr=1866 (0.1887), cf=0.963, gamma=1.066, delta=0.012, M=-6.206e+001
53 -> ~88 fr=2236 (0.2262), cf=0.958, gamma=1.059, delta=0.013, M=-6.196e+001
63 -> ~84 fr=3400 (0.3439), cf=0.938, gamma=1.047, delta=0.015, M=-6.173e+001
20 30 -> ~88 fr=1086 (0.1098), cf=0.981, gamma=1.085, delta=0.009, M=-6.162e+001
29 -> ~85 fr=2344 (0.2371), cf=0.956, gamma=1.057, delta=0.013, M=-6.150e+001
23 -> ~83 fr=1655 (0.1674), cf=0.967, gamma=1.069, delta=0.011, M=-6.098e+001
14 -> ~84 fr=1128 (0.1141), cf=0.974, gamma=1.087, delta=0.009, M=-5.989e+001
18 -> ~82 fr=1097 (0.1110), cf=0.974, gamma=1.087, delta=0.009, M=-5.841e+001
1 55 -> ~83 fr=992 (0.1003), cf=0.982, gamma=1.086, delta=0.008, M=-5.807e+001
1 60 -> ~83 fr=1082 (0.1094), cf=0.979, gamma=1.083, delta=0.008, M=-5.793e+001
25 56 -> ~88 fr=1176 (0.1189), cf=0.976, gamma=1.080, delta=0.009, M=-5.708e+001
22 31 -> ~89 fr=1120 (0.1133), cf=0.977, gamma=1.081, delta=0.008, M=-5.664e+001
11 48 -> ~81 fr=1296 (0.1311), cf=0.967, gamma=1.079, delta=0.010, M=-5.630e+001
30 -> ~88 fr=2115 (0.2139), cf=0.956, gamma=1.058, delta=0.012, M=-5.482e+001
63 -> ~80 fr=3390 (0.3429), cf=0.935, gamma=1.044, delta=0.014, M=-5.371e+001
25 35 -> ~89 fr=1357 (0.1373), cf=0.969, gamma=1.072, delta=0.009, M=-5.355e+001
25 56 -> ~85 fr=1173 (0.1186), cf=0.973, gamma=1.077, delta=0.008, M=-5.255e+001
11 35 -> ~82 fr=1444 (0.1461), cf=0.961, gamma=1.072, delta=0.010, M=-5.176e+001
42 -> ~80 fr=1866 (0.1887), cf=0.952, gamma=1.063, delta=0.011, M=-5.092e+001
42 -> ~89 fr=1877 (0.1898), cf=0.958, gamma=1.059, delta=0.011, M=-5.061e+001
37 46 -> ~80 fr=1337 (0.1352), cf=0.963, gamma=1.074, delta=0.009, M=-5.038e+001
22 31 -> ~80 fr=1110 (0.1123), cf=0.969, gamma=1.081, delta=0.008, M=-4.987e+001
26 -> ~86 fr=2291 (0.2317), cf=0.951, gamma=1.053, delta=0.012, M=-4.986e+001
10 78 -> ~80 fr=1150 (0.1163), cf=0.967, gamma=1.079, delta=0.009, M=-4.962e+001
