10 76 -> 84 fr=1005 (0.1016), cf=0.633, gamma=6.083, delta=0.085, M=-2.096e+003
20 71 -> ~88 fr=1710 (0.1729), cf=0.977, gamma=1.081, delta=0.013, M=-8.916e+001
13 -> ~84 fr=2348 (0.2374), cf=0.960, gamma=1.072, delta=0.016, M=-8.905e+001
49 73 -> ~80 fr=1066 (0.1078), cf=0.990, gamma=1.105, delta=0.010, M=-8.869e+001
10 73 -> ~89 fr=1404 (0.1420), cf=0.984, gamma=1.088, delta=0.012, M=-8.860e+001
22 -> ~81 fr=2350 (0.2376), cf=0.960, gamma=1.071, delta=0.016, M=-8.696e+001
10 11 -> ~87 fr=2035 (0.2058), cf=0.965, gamma=1.077, delta=0.015, M=-8.684e+001
49 64 -> ~80 fr=1020 (0.1031), cf=0.990, gamma=1.105, delta=0.010, M=-8.592e+001
60 -> ~86 fr=1937 (0.1959), cf=0.971, gamma=1.075, delta=0.014, M=-8.554e+001
7 -> ~81 fr=1675 (0.1694), cf=0.971, gamma=1.084, delta=0.013, M=-8.399e+001
1 13 -> ~85 fr=1106 (0.1118), cf=0.990, gamma=1.095, delta=0.010, M=-8.349e+001
11 69 -> ~87 fr=2236 (0.2261), cf=0.960, gamma=1.071, delta=0.015, M=-8.305e+001
49 59 -> ~85 fr=1184 (0.1197), cf=0.987, gamma=1.092, delta=0.010, M=-8.253e+001
10 27 -> ~85 fr=1779 (0.1799), cf=0.973, gamma=1.076, delta=0.013, M=-8.212e+001
18 -> ~83 fr=1112 (0.1124), cf=0.989, gamma=1.094, delta=0.010, M=-8.179e+001
58 -> ~83 fr=1671 (0.1690), cf=0.975, gamma=1.078, delta=0.012, M=-8.091e+001
1 56 -> ~85 fr=1119 (0.1131), cf=0.989, gamma=1.093, delta=0.010, M=-8.027e+001
16 -> ~84 fr=1904 (0.1925), cf=0.965, gamma=1.077, delta=0.014, M=-7.963e+001
5 54 -> ~88 fr=1414 (0.1430), cf=0.980, gamma=1.084, delta=0.011, M=-7.886e+001
60 -> ~89 fr=1932 (0.1953), cf=0.969, gamma=1.072, delta=0.013, M=-7.827e+001
38 -> ~81 fr=1514 (0.1531), cf=0.972, gamma=1.085, delta=0.012, M=-7.819e+001
5 27 -> ~85 fr=1811 (0.1831), cf=0.971, gamma=1.074, delta=0.013, M=-7.808e+001
11 -> ~87 fr=4305 (0.4353), cf=0.935, gamma=1.044, delta=0.018, M=-7.731e+001
27 31 -> ~89 fr=1065 (0.1077), cf=0.989, gamma=1.094, delta=0.009, M=-7.701e+001
23 -> ~86 fr=1687 (0.1706), cf=0.973, gamma=1.076, delta=0.012, M=-7.676e+001
45 49 -> ~83 fr=1914 (0.1935), cf=0.969, gamma=1.071, delta=0.013, M=-7.670e+001
54 -> ~88 fr=2314 (0.2340), cf=0.962, gamma=1.064, delta=0.014, M=-7.648e+001
10 21 -> ~89 fr=1313 (0.1328), cf=0.981, gamma=1.085, delta=0.010, M=-7.606e+001
54 -> ~85 fr=2313 (0.2339), cf=0.962, gamma=1.064, delta=0.014, M=-7.529e+001
49 -> ~87 fr=2523 (0.2551), cf=0.953, gamma=1.063, delta=0.015, M=-7.488e+001
47 -> ~84 fr=1943 (0.1965), cf=0.962, gamma=1.074, delta=0.013, M=-7.488e+001
18 -> ~85 fr=1108 (0.1120), cf=0.986, gamma=1.090, delta=0.009, M=-7.289e+001
27 -> ~85 fr=2553 (0.2581), cf=0.958, gamma=1.059, delta=0.014, M=-7.278e+001
20 42 -> ~89 fr=1014 (0.1025), cf=0.988, gamma=1.093, delta=0.009, M=-7.187e+001
46 78 -> ~82 fr=1101 (0.1113), cf=0.981, gamma=1.095, delta=0.010, M=-7.184e+001
41 -> ~81 fr=3392 (0.3430), cf=0.942, gamma=1.051, delta=0.017, M=-7.181e+001
49 -> ~83 fr=2535 (0.2563), cf=0.957, gamma=1.059, delta=0.014, M=-7.135e+001
13 25 -> ~85 fr=1051 (0.1063), cf=0.987, gamma=1.092, delta=0.009, M=-7.132e+001
63 -> ~88 fr=3406 (0.3444), cf=0.948, gamma=1.049, delta=0.016, M=-7.123e+001
1 -> ~84 fr=4126 (0.4172), cf=0.935, gamma=1.044, delta=0.017, M=-7.071e+001
26 36 -> ~86 fr=1615 (0.1633), cf=0.972, gamma=1.075, delta=0.011, M=-7.036e+001
10 31 -> ~88 fr=1482 (0.1498), cf=0.974, gamma=1.078, delta=0.011, M=-6.959e+001
23 -> ~80 fr=1673 (0.1692), cf=0.965, gamma=1.077, delta=0.012, M=-6.936e+001
36 -> ~86 fr=1709 (0.1728), cf=0.969, gamma=1.072, delta=0.012, M=-6.932e+001
76 -> ~85 fr=4053 (0.4098), cf=0.942, gamma=1.042, delta=0.016, M=-6.897e+001
60 -> ~82 fr=1914 (0.1935), cf=0.960, gamma=1.071, delta=0.013, M=-6.892e+001
39 45 -> ~81 fr=1120 (0.1132), cf=0.979, gamma=1.093, delta=0.010, M=-6.855e+001
10 37 -> ~80 fr=1267 (0.1281), cf=0.974, gamma=1.087, delta=0.010, M=-6.731e+001
39 56 -> ~87 fr=1005 (0.1016), cf=0.982, gamma=1.096, delta=0.009, M=-6.728e+001
5 49 -> ~80 fr=1235 (0.1249), cf=0.975, gamma=1.088, delta=0.010, M=-6.719e+001
40 -> ~88 fr=2061 (0.2084), cf=0.962, gamma=1.064, delta=0.013, M=-6.671e+001
78 -> ~89 fr=2092 (0.2115), cf=0.961, gamma=1.063, delta=0.013, M=-6.597e+001
78 -> ~88 fr=2092 (0.2115), cf=0.961, gamma=1.063, delta=0.013, M=-6.597e+001
20 50 -> ~85 fr=2439 (0.2466), cf=0.956, gamma=1.058, delta=0.014, M=-6.581e+001
23 -> ~83 fr=1679 (0.1698), cf=0.968, gamma=1.071, delta=0.011, M=-6.535e+001
41 74 -> ~88 fr=1864 (0.1885), cf=0.965, gamma=1.067, delta=0.012, M=-6.522e+001
37 -> ~85 fr=1891 (0.1912), cf=0.964, gamma=1.067, delta=0.012, M=-6.515e+001
47 74 -> ~88 fr=1057 (0.1069), cf=0.983, gamma=1.088, delta=0.009, M=-6.415e+001
73 -> ~86 fr=2626 (0.2655), cf=0.953, gamma=1.054, delta=0.014, M=-6.339e+001
53 -> ~88 fr=2229 (0.2254), cf=0.958, gamma=1.060, delta=0.013, M=-6.334e+001
13 -> ~85 fr=2339 (0.2365), cf=0.957, gamma=1.058, delta=0.013, M=-6.297e+001
31 71 -> ~80 fr=1064 (0.1076), cf=0.978, gamma=1.092, delta=0.009, M=-6.294e+001
11 48 -> ~81 fr=1318 (0.1333), cf=0.970, gamma=1.082, delta=0.010, M=-6.227e+001
21 64 -> ~88 fr=1191 (0.1204), cf=0.978, gamma=1.082, delta=0.009, M=-6.142e+001
20 34 -> ~85 fr=1186 (0.1199), cf=0.978, gamma=1.082, delta=0.009, M=-6.097e+001
63 -> ~84 fr=3371 (0.3408), cf=0.938, gamma=1.047, delta=0.015, M=-6.097e+001
22 31 -> ~89 fr=1105 (0.1117), cf=0.980, gamma=1.084, delta=0.009, M=-5.999e+001
11 -> ~89 fr=4314 (0.4362), cf=0.937, gamma=1.037, delta=0.016, M=-5.988e+001
18 -> ~82 fr=1096 (0.1108), cf=0.975, gamma=1.088, delta=0.009, M=-5.978e+001
20 30 -> ~88 fr=1084 (0.1096), cf=0.980, gamma=1.084, delta=0.009, M=-5.972e+001
5 32 -> ~83 fr=1064 (0.1076), cf=0.981, gamma=1.085, delta=0.008, M=-5.955e+001
14 -> ~84 fr=1100 (0.1112), cf=0.973, gamma=1.086, delta=0.009, M=-5.720e+001
1 55 -> ~83 fr=1004 (0.1015), cf=0.980, gamma=1.085, delta=0.008, M=-5.573e+001
78 -> ~82 fr=2069 (0.2092), cf=0.951, gamma=1.061, delta=0.012, M=-5.499e+001
42 -> ~80 fr=1881 (0.1902), cf=0.954, gamma=1.065, delta=0.012, M=-5.495e+001
25 35 -> ~89 fr=1358 (0.1373), cf=0.970, gamma=1.073, delta=0.009, M=-5.485e+001
29 -> ~85 fr=2340 (0.2366), cf=0.953, gamma=1.054, delta=0.012, M=-5.478e+001
25 56 -> ~88 fr=1166 (0.1179), cf=0.975, gamma=1.078, delta=0.009, M=-5.472e+001
25 56 -> ~85 fr=1166 (0.1179), cf=0.975, gamma=1.078, delta=0.009, M=-5.472e+001
26 -> ~86 fr=2283 (0.2308), cf=0.954, gamma=1.055, delta=0.012, M=-5.440e+001
42 -> ~89 fr=1891 (0.1912), cf=0.959, gamma=1.061, delta=0.011, M=-5.353e+001
1 66 -> ~85 fr=1399 (0.1415), cf=0.968, gamma=1.071, delta=0.009, M=-5.325e+001
1 60 -> ~83 fr=1097 (0.1109), cf=0.976, gamma=1.080, delta=0.008, M=-5.308e+001
30 -> ~88 fr=2093 (0.2116), cf=0.955, gamma=1.057, delta=0.011, M=-5.225e+001
25 56 -> ~89 fr=1164 (0.1177), cf=0.973, gamma=1.077, delta=0.008, M=-5.175e+001
37 46 -> ~80 fr=1334 (0.1349), cf=0.963, gamma=1.075, delta=0.009, M=-5.133e+001
22 31 -> ~80 fr=1094 (0.1106), cf=0.970, gamma=1.082, delta=0.008, M=-5.110e+001
63 -> ~80 fr=3358 (0.3395), cf=0.935, gamma=1.043, delta=0.014, M=-5.100e+001
29 71 -> ~88 fr=1046 (0.1058), cf=0.976, gamma=1.079, delta=0.008, M=-5.012e+001
