10 76 -> 84 fr=1000 (0.1011), cf=0.623, gamma=5.983, delta=0.084, M=-2.047e+003
1 63 -> ~84 fr=1650 (0.1669), cf=0.973, gamma=1.086, delta=0.013, M=-8.735e+001
11 69 -> ~87 fr=2229 (0.2254), cf=0.961, gamma=1.073, delta=0.015, M=-8.571e+001
25 39 -> ~89 fr=1119 (0.1132), cf=0.990, gamma=1.095, delta=0.010, M=-8.487e+001
1 39 -> ~85 fr=1206 (0.1220), cf=0.988, gamma=1.093, delta=0.010, M=-8.481e+001
49 64 -> ~80 fr=1029 (0.1041), cf=0.989, gamma=1.104, delta=0.010, M=-8.447e+001
22 71 -> ~88 fr=1390 (0.1406), cf=0.982, gamma=1.087, delta=0.011, M=-8.355e+001
1 13 -> ~85 fr=1105 (0.1118), cf=0.990, gamma=1.095, delta=0.010, M=-8.342e+001
23 -> ~86 fr=1675 (0.1694), cf=0.976, gamma=1.079, delta=0.012, M=-8.299e+001
5 27 -> ~85 fr=1799 (0.1820), cf=0.973, gamma=1.076, delta=0.013, M=-8.258e+001
18 -> ~85 fr=1117 (0.1130), cf=0.989, gamma=1.094, delta=0.010, M=-8.234e+001
10 21 -> ~89 fr=1320 (0.1335), cf=0.984, gamma=1.088, delta=0.011, M=-8.221e+001
7 -> ~81 fr=1673 (0.1692), cf=0.970, gamma=1.082, delta=0.013, M=-8.090e+001
60 -> ~89 fr=1945 (0.1967), cf=0.970, gamma=1.073, delta=0.013, M=-8.077e+001
10 27 -> ~85 fr=1772 (0.1792), cf=0.973, gamma=1.076, delta=0.013, M=-8.012e+001
16 -> ~84 fr=1890 (0.1912), cf=0.965, gamma=1.077, delta=0.014, M=-7.961e+001
60 -> ~86 fr=1944 (0.1966), cf=0.969, gamma=1.072, delta=0.013, M=-7.956e+001
30 35 -> ~88 fr=1013 (0.1025), cf=0.991, gamma=1.096, delta=0.009, M=-7.870e+001
27 31 -> ~89 fr=1076 (0.1088), cf=0.989, gamma=1.094, delta=0.009, M=-7.816e+001
45 49 -> ~83 fr=1913 (0.1935), cf=0.969, gamma=1.072, delta=0.013, M=-7.795e+001
18 -> ~83 fr=1115 (0.1128), cf=0.988, gamma=1.092, delta=0.010, M=-7.774e+001
1 56 -> ~85 fr=1115 (0.1128), cf=0.988, gamma=1.092, delta=0.010, M=-7.774e+001
58 -> ~83 fr=1677 (0.1696), cf=0.973, gamma=1.077, delta=0.012, M=-7.716e+001
10 11 -> ~87 fr=2021 (0.2044), cf=0.961, gamma=1.073, delta=0.014, M=-7.703e+001
41 -> ~81 fr=3397 (0.3436), cf=0.943, gamma=1.053, delta=0.017, M=-7.615e+001
54 -> ~88 fr=2319 (0.2346), cf=0.962, gamma=1.064, delta=0.014, M=-7.585e+001
27 -> ~85 fr=2529 (0.2558), cf=0.959, gamma=1.060, delta=0.015, M=-7.499e+001
47 -> ~84 fr=1912 (0.1934), cf=0.962, gamma=1.074, delta=0.013, M=-7.445e+001
38 -> ~81 fr=1499 (0.1516), cf=0.971, gamma=1.084, delta=0.012, M=-7.380e+001
78 -> ~89 fr=2087 (0.2111), cf=0.964, gamma=1.067, delta=0.013, M=-7.339e+001
1 35 -> ~84 fr=1680 (0.1699), cf=0.966, gamma=1.078, delta=0.012, M=-7.252e+001
49 -> ~87 fr=2556 (0.2585), cf=0.951, gamma=1.062, delta=0.015, M=-7.179e+001
11 -> ~87 fr=4283 (0.4332), cf=0.934, gamma=1.042, delta=0.018, M=-7.158e+001
40 -> ~88 fr=2079 (0.2103), cf=0.964, gamma=1.066, delta=0.013, M=-7.158e+001
63 -> ~88 fr=3419 (0.3458), cf=0.948, gamma=1.049, delta=0.016, M=-7.146e+001
54 -> ~85 fr=2315 (0.2341), cf=0.960, gamma=1.062, delta=0.014, M=-7.121e+001
46 78 -> ~82 fr=1092 (0.1104), cf=0.981, gamma=1.095, delta=0.010, M=-7.095e+001
73 -> ~86 fr=2643 (0.2673), cf=0.956, gamma=1.057, delta=0.014, M=-7.035e+001
49 -> ~83 fr=2570 (0.2599), cf=0.956, gamma=1.058, delta=0.014, M=-7.023e+001
1 -> ~84 fr=4123 (0.4170), cf=0.935, gamma=1.043, delta=0.017, M=-6.985e+001
20 42 -> ~89 fr=1011 (0.1023), cf=0.987, gamma=1.092, delta=0.009, M=-6.947e+001
23 -> ~80 fr=1657 (0.1676), cf=0.965, gamma=1.077, delta=0.012, M=-6.903e+001
60 -> ~82 fr=1925 (0.1947), cf=0.960, gamma=1.071, delta=0.013, M=-6.884e+001
39 56 -> ~87 fr=998 (0.1009), cf=0.983, gamma=1.097, delta=0.009, M=-6.836e+001
53 -> ~88 fr=2220 (0.2245), cf=0.960, gamma=1.062, delta=0.013, M=-6.779e+001
10 37 -> ~80 fr=1269 (0.1284), cf=0.974, gamma=1.087, delta=0.010, M=-6.742e+001
5 49 -> ~80 fr=1240 (0.1254), cf=0.974, gamma=1.087, delta=0.010, M=-6.610e+001
13 25 -> ~85 fr=1052 (0.1064), cf=0.984, gamma=1.089, delta=0.009, M=-6.556e+001
78 -> ~88 fr=2080 (0.2104), cf=0.961, gamma=1.063, delta=0.013, M=-6.507e+001
36 -> ~86 fr=1702 (0.1721), cf=0.968, gamma=1.070, delta=0.011, M=-6.502e+001
39 45 -> ~81 fr=1114 (0.1127), cf=0.977, gamma=1.091, delta=0.009, M=-6.459e+001
31 71 -> ~80 fr=1095 (0.1108), cf=0.978, gamma=1.091, delta=0.009, M=-6.432e+001
41 74 -> ~88 fr=1847 (0.1868), cf=0.964, gamma=1.067, delta=0.012, M=-6.389e+001
37 -> ~85 fr=1886 (0.1908), cf=0.964, gamma=1.066, delta=0.012, M=-6.367e+001
47 74 -> ~88 fr=1032 (0.1044), cf=0.984, gamma=1.088, delta=0.008, M=-6.364e+001
14 -> ~84 fr=1085 (0.1097), cf=0.977, gamma=1.091, delta=0.009, M=-6.344e+001
10 31 -> ~88 fr=1504 (0.1521), cf=0.971, gamma=1.074, delta=0.010, M=-6.330e+001
76 -> ~85 fr=4062 (0.4108), cf=0.940, gamma=1.040, delta=0.016, M=-6.297e+001
20 30 -> ~88 fr=1099 (0.1112), cf=0.981, gamma=1.085, delta=0.009, M=-6.282e+001
18 -> ~82 fr=1102 (0.1115), cf=0.976, gamma=1.089, delta=0.009, M=-6.193e+001
5 32 -> ~83 fr=1052 (0.1064), cf=0.982, gamma=1.087, delta=0.008, M=-6.192e+001
11 -> ~89 fr=4301 (0.4350), cf=0.938, gamma=1.038, delta=0.016, M=-6.188e+001
20 50 -> ~85 fr=2421 (0.2449), cf=0.955, gamma=1.056, delta=0.013, M=-6.166e+001
63 -> ~84 fr=3384 (0.3423), cf=0.938, gamma=1.047, delta=0.015, M=-6.127e+001
23 -> ~83 fr=1659 (0.1678), cf=0.966, gamma=1.069, delta=0.011, M=-6.013e+001
21 64 -> ~88 fr=1199 (0.1213), cf=0.976, gamma=1.080, delta=0.009, M=-5.911e+001
25 56 -> ~88 fr=1146 (0.1159), cf=0.978, gamma=1.082, delta=0.009, M=-5.896e+001
25 56 -> ~85 fr=1146 (0.1159), cf=0.978, gamma=1.082, delta=0.009, M=-5.896e+001
11 48 -> ~81 fr=1321 (0.1336), cf=0.968, gamma=1.080, delta=0.010, M=-5.855e+001
25 56 -> ~89 fr=1144 (0.1157), cf=0.976, gamma=1.080, delta=0.009, M=-5.575e+001
1 55 -> ~83 fr=1003 (0.1014), cf=0.980, gamma=1.085, delta=0.008, M=-5.567e+001
13 -> ~85 fr=2362 (0.2389), cf=0.953, gamma=1.054, delta=0.012, M=-5.553e+001
29 71 -> ~88 fr=1055 (0.1067), cf=0.979, gamma=1.083, delta=0.008, M=-5.550e+001
20 34 -> ~85 fr=1174 (0.1187), cf=0.975, gamma=1.079, delta=0.009, M=-5.545e+001
78 -> ~82 fr=2058 (0.2082), cf=0.951, gamma=1.061, delta=0.012, M=-5.509e+001
30 -> ~88 fr=2115 (0.2139), cf=0.956, gamma=1.058, delta=0.012, M=-5.482e+001
25 35 -> ~89 fr=1364 (0.1380), cf=0.969, gamma=1.072, delta=0.009, M=-5.412e+001
37 46 -> ~80 fr=1336 (0.1351), cf=0.965, gamma=1.077, delta=0.010, M=-5.375e+001
1 60 -> ~83 fr=1099 (0.1112), cf=0.976, gamma=1.080, delta=0.008, M=-5.329e+001
63 -> ~80 fr=3372 (0.3411), cf=0.935, gamma=1.043, delta=0.014, M=-5.180e+001
29 -> ~88 fr=2352 (0.2379), cf=0.951, gamma=1.052, delta=0.012, M=-5.139e+001
22 31 -> ~89 fr=1122 (0.1135), cf=0.974, gamma=1.077, delta=0.008, M=-5.098e+001
42 -> ~80 fr=1872 (0.1893), cf=0.952, gamma=1.062, delta=0.011, M=-5.048e+001
29 50 -> ~85 fr=1302 (0.1317), cf=0.969, gamma=1.072, delta=0.009, M=-5.030e+001
