9 36 65 -> 103 fr=74 (0.1205), cf=0.961, gamma=7.974, delta=0.105, M=-2.117e+002
35 42 52 57 59 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
42 50 67 74 79 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
42 50 52 67 74 79 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 42 67 69 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 42 52 67 69 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 55 57 83 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 55 57 83 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 55 57 79 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 55 57 79 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 63 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 63 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 59 63 74 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 59 63 74 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 41 46 50 57 69 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 41 46 50 57 69 95 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 41 50 57 69 83 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 41 50 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 57 59 67 79 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 52 57 59 67 79 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 59 67 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 57 59 69 79 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 52 57 59 69 79 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 59 69 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 57 59 67 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 59 67 74 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 57 59 69 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 59 69 74 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 57 59 74 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 52 57 59 74 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 57 67 74 79 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 52 57 67 74 79 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 52 67 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 67 69 74 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 52 67 69 74 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 52 59 67 74 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 52 59 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 50 57 59 67 74 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 50 57 59 69 74 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 57 67 69 79 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 57 67 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 67 69 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 50 52 67 69 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 50 52 57 67 69 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 50 52 57 67 69 74 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 59 74 83 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 67 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 50 52 67 74 83 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
42 50 57 59 74 79 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
42 50 52 57 59 74 79 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
42 50 59 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
42 50 52 59 74 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 42 50 57 59 67 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 42 50 57 59 69 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 59 74 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 50 52 59 74 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 67 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 50 52 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 55 57 83 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 55 57 83 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 55 57 79 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 55 57 79 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 63 67 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 63 67 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 63 69 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 63 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 63 67 69 74 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
50 52 63 67 69 74 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 41 42 50 52 69 83 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 41 42 50 57 69 79 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 41 42 50 52 57 69 79 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 52 57 67 69 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 52 67 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 42 50 57 67 69 74 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 41 50 52 57 69 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
41 52 57 67 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 59 67 74 83 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 59 67 74 83 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 59 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 59 69 74 83 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 59 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 67 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 67 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 57 67 74 83 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 67 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 57 67 74 83 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 50 52 57 67 74 83 95 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 59 67 74 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 59 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 59 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 59 69 74 79 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 59 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 50 52 57 59 67 74 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 50 52 57 59 67 74 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 50 52 57 59 69 74 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 50 52 57 59 69 74 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 50 52 57 59 74 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 50 52 57 59 74 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 50 52 59 74 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 67 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 67 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 57 67 74 79 89 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 52 57 67 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 57 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 50 52 57 67 74 79 95 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 67 69 74 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 57 59 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 57 59 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 50 52 57 59 67 74 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 57 59 67 74 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 50 52 57 59 69 74 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
35 38 52 57 59 69 74 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 67 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 67 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 69 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 67 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 67 69 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 67 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 67 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 69 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 59 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
38 50 52 57 67 74 79 89 93 97 -> 113 fr=82 (0.1336), cf=0.448, gamma=3.355, delta=0.094, M=-1.153e+002
36 72 77 -> 103 fr=74 (0.1205), cf=0.463, gamma=3.838, delta=0.089, M=-1.152e+002
35 48 52 63 74 -> 113 fr=73 (0.1189), cf=0.593, gamma=4.444, delta=0.092, M=-1.149e+002
35 38 48 52 55 89 -> 113 fr=73 (0.1189), cf=0.593, gamma=4.444, delta=0.092, M=-1.149e+002
35 38 48 52 67 69 74 83 -> 113 fr=73 (0.1189), cf=0.593, gamma=4.444, delta=0.092, M=-1.149e+002
35 38 48 52 57 67 74 83 -> 113 fr=73 (0.1189), cf=0.593, gamma=4.444, delta=0.092, M=-1.149e+002
35 38 48 52 67 69 74 79 -> 113 fr=73 (0.1189), cf=0.593, gamma=4.444, delta=0.092, M=-1.149e+002
35 38 48 52 57 67 74 79 -> 113 fr=73 (0.1189), cf=0.593, gamma=4.444, delta=0.092, M=-1.149e+002
35 38 48 52 67 74 83 89 95 -> 113 fr=73 (0.1189), cf=0.593, gamma=4.444, delta=0.092, M=-1.149e+002
35 38 48 52 67 74 79 89 95 -> 113 fr=73 (0.1189), cf=0.593, gamma=4.444, delta=0.092, M=-1.149e+002
41 63 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 55 63 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 55 83 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 55 79 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 63 83 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 59 63 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 63 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 63 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 50 59 83 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 55 57 83 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 55 83 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 55 59 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 52 55 59 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 55 69 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 52 55 69 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 55 57 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 55 79 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 52 55 83 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 52 55 79 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 38 52 55 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 63 67 69 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 52 63 74 93 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
42 46 50 67 69 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
46 50 67 69 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
38 46 50 67 69 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 67 69 83 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 41 42 57 59 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 50 59 74 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 41 57 59 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
42 50 59 83 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
42 50 52 59 83 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 42 67 69 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 42 52 67 69 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 50 55 63 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 52 55 57 89 93 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
50 52 55 57 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 41 46 50 57 69 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 41 46 50 69 93 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 41 46 50 69 95 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 52 67 83 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 57 59 67 83 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 57 59 69 83 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 57 67 69 83 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 67 69 83 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 59 67 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 59 69 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 57 59 67 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 59 67 74 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 57 59 69 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 59 69 74 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 67 79 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 52 67 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 57 59 67 79 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 57 59 69 79 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 50 59 79 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 50 57 59 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 50 57 59 74 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 50 59 74 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 57 67 79 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 57 67 74 79 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 50 67 69 74 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
42 50 59 74 79 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
42 50 52 59 74 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 42 50 57 59 67 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 42 50 57 59 69 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 42 57 59 89 93 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 42 52 57 59 93 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
38 50 52 55 57 89 93 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
38 50 52 55 57 93 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 50 63 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 50 59 63 74 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 50 63 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
50 52 63 67 74 89 93 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
50 52 63 67 74 93 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
50 52 63 69 74 89 93 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
50 52 63 69 74 93 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 41 42 50 69 83 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 41 42 50 52 69 83 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 41 50 52 57 69 83 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
35 41 50 52 69 83 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 52 59 79 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 52 57 59 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 52 59 74 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 57 67 69 79 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 52 57 67 69 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 67 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 52 67 69 74 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 52 57 67 79 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 42 50 57 67 69 74 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 57 59 67 79 97 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
41 52 57 59 67 74 79 -> 113 fr=82 (0.1336), cf=0.446, gamma=3.337, delta=0.094, M=-1.147e+002
