9 36 65 -> 103 fr=82 (0.1336), cf=0.965, gamma=7.224, delta=0.115, M=-2.268e+002
42 50 52 57 59 69 74 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 42 50 57 67 69 93 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
42 50 57 67 69 74 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 52 57 59 67 74 79 89 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 52 57 59 69 74 79 89 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 52 57 59 74 79 89 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 50 52 57 59 74 89 93 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 52 57 59 74 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 52 57 67 69 74 79 89 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 52 57 67 74 79 95 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 50 52 67 69 74 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 59 67 74 83 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 59 69 74 83 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 67 69 74 83 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
38 50 52 57 67 74 83 89 93 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
42 50 52 57 67 69 74 93 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 59 67 74 79 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 59 69 74 79 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
38 50 52 57 59 67 74 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
38 50 52 57 59 69 74 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 67 69 74 79 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
38 50 52 57 67 74 79 89 93 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 50 52 57 67 69 74 89 93 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 52 57 67 69 74 89 93 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 52 57 67 69 74 93 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 52 57 59 67 83 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 52 57 59 69 83 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 52 57 67 69 83 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 57 67 74 83 89 93 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 57 67 74 83 89 95 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 52 57 59 67 79 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 52 57 59 69 79 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 52 57 67 69 79 89 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 57 67 74 79 89 93 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
35 38 50 57 67 74 79 89 95 97 -> 113 fr=79 (0.1287), cf=0.434, gamma=3.374, delta=0.091, M=-1.109e+002
46 48 50 74 89 -> 114 fr=86 (0.1401), cf=0.426, gamma=3.040, delta=0.094, M=-1.107e+002
46 48 50 52 74 -> 114 fr=86 (0.1401), cf=0.426, gamma=3.040, delta=0.094, M=-1.107e+002
41 48 50 74 89 91 -> 114 fr=85 (0.1384), cf=0.443, gamma=3.161, delta=0.095, M=-1.106e+002
41 48 50 52 74 91 -> 114 fr=85 (0.1384), cf=0.443, gamma=3.161, delta=0.095, M=-1.106e+002
41 52 55 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 55 63 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 55 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 46 79 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 46 52 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 55 83 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 55 79 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 55 57 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 63 74 83 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 59 63 74 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 63 74 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 46 50 69 83 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 52 57 59 83 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 52 59 83 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 50 59 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 42 57 59 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 59 67 79 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 59 69 79 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 57 59 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 50 52 59 67 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 50 52 59 69 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 67 69 79 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 50 67 69 74 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 42 57 59 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 42 59 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 55 63 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 55 59 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 55 69 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 55 57 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 55 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 63 67 69 74 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 52 63 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 63 67 74 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 63 67 74 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 63 69 74 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 63 69 74 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
46 50 69 74 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
46 50 69 74 89 95 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
46 50 52 69 74 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
46 50 52 69 74 95 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 42 50 69 83 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 50 57 69 83 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 50 69 83 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 50 57 83 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 50 83 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 52 59 67 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 52 59 69 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 50 57 59 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 50 57 59 74 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 52 67 69 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 52 57 59 79 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 52 57 59 74 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 52 59 74 79 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 57 59 67 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 57 59 67 74 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 57 59 69 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 57 59 69 74 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 50 52 67 69 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 59 67 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 59 69 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 42 50 57 59 67 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 42 50 57 59 69 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 42 52 59 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 57 59 67 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 57 59 69 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 67 69 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 67 79 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 55 59 83 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 55 69 83 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 55 57 83 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 55 57 83 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 55 59 79 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 55 59 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 55 69 79 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 55 57 79 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 55 57 79 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 55 69 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 63 74 83 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 59 63 74 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 63 74 79 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 63 74 79 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 57 63 74 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 42 50 52 57 83 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 42 50 52 83 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 50 52 57 83 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 52 57 59 67 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 52 57 59 67 74 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 52 57 59 69 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 52 57 59 69 74 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 42 50 57 69 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 42 50 69 79 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 50 57 69 79 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 50 57 79 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 57 67 69 74 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 59 67 74 83 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 59 69 74 83 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 59 74 83 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 52 57 59 74 83 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 67 69 74 83 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 67 74 83 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 67 74 83 95 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 42 50 59 67 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 42 50 59 69 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 59 67 74 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 57 59 67 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 57 59 67 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 57 59 67 74 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 59 69 74 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 57 59 69 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 57 59 69 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 57 59 69 74 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 67 79 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 42 50 57 67 69 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 42 50 57 67 69 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 57 67 69 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 57 67 69 74 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 59 67 74 79 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 59 69 74 79 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 59 74 79 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 52 57 59 74 79 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 52 59 67 74 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 52 59 69 74 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 67 69 74 79 89 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 67 74 79 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 67 74 79 95 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 52 67 69 74 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 63 67 69 74 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 41 42 50 52 57 79 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
41 42 52 57 67 69 74 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 59 67 74 83 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 59 69 74 83 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 57 59 74 83 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 67 69 74 83 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 67 74 83 89 95 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 67 74 83 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 59 67 74 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 59 69 74 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 57 67 69 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 57 67 69 74 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
42 50 52 57 67 69 74 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 59 67 74 79 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 59 69 74 79 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 57 59 74 79 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 59 67 74 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 59 67 74 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 57 59 67 74 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 59 67 74 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 59 69 74 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 59 69 74 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 57 59 69 74 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 52 59 69 74 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 50 52 57 59 74 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 67 69 74 79 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 52 57 67 74 79 89 95 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 67 74 79 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 52 59 67 83 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 52 59 69 83 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 57 59 67 74 83 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 67 74 83 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 67 74 83 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 57 59 69 74 83 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 69 74 83 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 69 74 83 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 74 83 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 52 67 69 83 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 57 67 74 83 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 67 74 83 89 93 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 67 74 83 89 95 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 57 67 69 74 83 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 67 69 74 83 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 67 69 74 83 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 57 67 74 83 89 95 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 67 74 83 89 95 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 67 74 83 89 93 95 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 52 59 67 79 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 52 59 69 79 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 57 59 67 74 79 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 67 74 79 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 67 74 79 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
50 52 57 59 69 74 79 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 69 74 79 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 69 74 79 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
38 50 52 57 59 74 79 89 93 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
35 38 50 52 67 69 79 89 97 -> 113 fr=79 (0.1287), cf=0.432, gamma=3.355, delta=0.090, M=-1.103e+002
