9 36 65 -> 103 fr=80 (0.1303), cf=0.964, gamma=7.398, delta=0.113, M=-2.231e+002
35 41 42 59 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 41 42 52 59 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 41 52 59 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 52 59 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 50 52 59 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
50 52 55 63 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 55 57 83 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 55 57 83 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 55 59 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 55 69 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 55 57 79 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 55 57 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 55 57 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 55 59 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 55 69 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 55 59 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 50 55 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 55 69 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 55 57 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 63 74 83 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 63 74 83 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 52 63 67 69 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 59 63 74 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 59 63 74 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 63 74 79 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 63 74 79 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 46 57 67 69 83 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 41 42 57 59 83 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 41 42 59 83 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 41 57 59 83 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 59 67 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 59 69 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 57 67 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 50 67 69 83 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 50 67 83 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 50 67 83 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 67 69 83 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 67 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 41 42 57 59 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 41 42 59 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 57 67 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 41 57 59 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 59 67 74 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 59 69 74 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 52 59 74 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 57 59 67 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 57 59 69 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 50 67 69 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 50 67 79 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 50 67 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 42 57 67 69 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 55 59 83 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 55 69 83 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 55 59 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 55 69 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 55 59 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 55 69 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
50 52 63 74 83 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
50 52 59 63 74 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 63 67 69 74 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 63 67 69 74 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 50 63 67 74 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 50 63 69 74 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 46 50 57 69 89 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 46 50 57 69 89 95 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 46 50 52 57 69 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 46 50 52 57 69 95 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 57 59 67 83 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 57 59 67 83 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 59 67 83 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 57 59 69 83 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 57 59 69 83 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 59 69 83 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 57 59 83 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 57 67 69 83 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 57 67 69 83 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 57 67 83 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 67 83 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 57 59 67 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 52 57 59 67 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 57 59 69 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 52 57 59 69 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 67 74 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 59 67 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 59 67 74 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 59 69 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 59 69 74 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 59 67 74 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 59 69 74 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 57 67 69 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 57 67 69 74 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 67 69 74 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 57 67 69 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 57 67 69 74 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 57 59 67 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 57 59 69 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 57 67 69 79 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 67 69 74 79 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 57 67 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 57 67 74 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 55 57 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 55 57 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
50 52 63 67 74 79 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
50 52 63 69 74 79 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
50 52 63 67 69 74 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 67 69 74 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 50 52 67 69 74 83 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 50 52 67 74 83 89 95 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 52 67 74 83 95 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 52 67 74 83 95 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 57 59 67 74 79 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 57 59 67 74 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 52 59 67 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 59 67 74 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 57 59 69 74 79 89 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 57 59 69 74 79 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 52 59 69 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 59 69 74 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 57 59 74 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 52 59 67 74 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 52 59 69 74 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 50 52 57 67 69 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 57 67 69 74 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 50 52 57 67 69 74 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 57 67 69 79 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 57 67 69 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 67 69 74 79 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 67 69 74 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
42 50 52 57 67 79 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 67 69 74 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 50 52 67 69 74 79 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 50 52 67 74 79 89 95 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 52 67 74 79 95 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 52 67 74 79 95 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 52 67 69 74 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 57 59 67 74 83 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 57 59 69 74 83 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 52 57 59 74 83 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 57 67 69 74 83 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 52 67 69 74 83 89 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
41 42 52 57 67 69 74 79 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 57 59 67 74 79 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 57 59 69 74 79 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 52 57 59 74 79 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 50 52 57 59 67 74 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 50 52 57 59 69 74 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 52 57 67 69 74 79 93 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 52 67 69 74 79 89 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
38 50 52 67 69 74 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 52 67 69 74 89 93 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 57 59 67 74 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 57 59 69 74 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 57 67 69 74 83 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
38 50 52 57 67 74 83 89 95 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 57 59 67 74 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 57 59 69 74 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 38 50 57 67 69 74 79 89 97 -> 113 fr=85 (0.1384), cf=0.467, gamma=3.374, delta=0.097, M=-1.209e+002
35 48 52 55 63 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 48 52 63 74 83 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 48 52 59 63 74 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 48 52 63 74 79 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 48 52 63 67 69 74 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 48 52 63 67 74 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 48 52 63 69 74 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 38 48 52 55 57 83 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 38 48 52 55 57 79 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 38 48 52 57 59 67 74 83 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 38 48 52 57 59 69 74 83 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 38 48 52 57 67 69 74 83 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 38 48 52 57 59 67 74 79 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 38 48 52 57 59 69 74 79 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 38 48 52 57 67 69 74 79 89 -> 113 fr=76 (0.1238), cf=0.613, gamma=4.427, delta=0.096, M=-1.208e+002
35 41 55 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 46 59 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 46 55 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 46 55 79 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 50 55 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 50 55 79 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 46 63 67 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 46 63 69 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 63 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 52 63 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 63 67 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 63 69 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
46 67 69 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
46 52 67 69 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 41 59 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 55 57 83 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 55 83 89 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 55 57 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 52 55 57 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 50 55 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 50 55 59 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 55 57 79 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 55 79 89 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 50 55 69 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
42 50 55 59 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 42 50 55 93 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 42 50 55 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
42 50 55 69 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 52 55 89 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 50 52 55 93 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 38 52 55 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 38 50 52 55 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 52 63 67 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 52 63 69 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 46 67 69 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 46 57 67 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 41 42 59 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 41 59 83 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 50 67 69 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 50 67 83 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 42 50 67 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
42 50 67 83 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 41 42 59 79 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 41 59 79 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 42 50 67 79 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
50 52 55 63 89 93 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 55 59 83 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 52 55 59 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 55 69 83 89 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 52 55 69 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 42 52 55 83 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
41 52 55 57 83 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 52 55 57 83 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 50 52 55 57 83 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
35 52 55 83 93 97 -> 113 fr=85 (0.1384), cf=0.464, gamma=3.355, delta=0.097, M=-1.203e+002
