9 36 65 -> 103 fr=82 (0.1336), cf=0.976, gamma=7.310, delta=0.115, M=-2.301e+002
41 42 50 52 67 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
41 50 52 57 67 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 38 50 52 59 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 38 50 52 59 69 74 79 93 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 50 52 57 59 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 38 50 52 59 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 38 50 52 57 59 74 89 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 38 52 67 69 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 38 50 52 57 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 50 52 57 59 67 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 50 52 57 59 69 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 50 52 57 67 69 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 50 52 57 59 67 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 50 52 57 59 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 38 50 52 57 59 67 74 93 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 38 50 52 57 59 69 74 93 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 50 52 57 67 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.466, gamma=3.489, delta=0.095, M=-1.195e+002
35 41 55 63 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 55 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 55 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 63 67 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 63 69 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 63 67 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 63 69 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 63 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 63 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 59 63 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 63 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 63 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 57 59 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 52 57 59 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 55 63 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 55 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 55 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 55 83 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 55 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 55 57 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 55 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 55 79 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 55 57 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 55 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 52 55 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 63 67 69 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 63 67 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 63 69 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 67 69 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 57 67 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 67 69 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 57 67 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 57 59 67 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 57 59 69 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 67 69 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 57 67 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 57 67 69 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 59 67 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 59 69 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 50 57 59 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 55 63 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 50 55 63 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 52 55 63 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 55 57 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 55 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 55 59 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 55 57 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 55 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 55 69 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 55 57 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 55 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 63 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 50 63 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 63 74 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 59 63 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 63 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 50 59 63 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 50 63 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 59 63 74 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 63 74 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 50 69 83 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 50 52 69 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 46 50 67 69 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 59 67 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 59 69 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 57 67 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 59 67 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 59 69 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 57 67 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 67 69 83 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 67 69 83 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 52 67 69 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 67 83 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 52 67 83 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 59 67 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 59 69 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 57 59 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 52 57 59 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 50 59 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 57 67 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 59 67 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 59 69 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 52 57 59 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 57 67 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 67 69 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 67 69 79 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 52 67 69 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 67 79 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 52 67 79 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 50 67 69 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 50 52 67 69 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 55 83 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 52 55 59 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 52 55 69 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 55 79 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 55 57 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 52 63 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 63 67 69 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 50 63 67 69 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 52 59 63 74 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 52 63 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 63 67 69 74 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 50 57 69 79 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 46 50 52 57 69 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 57 67 69 74 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 67 69 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 52 67 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 57 59 67 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 57 59 69 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 57 59 83 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 57 67 69 83 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 67 69 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 57 59 83 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 52 57 59 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 67 69 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 57 67 79 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 52 57 67 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 41 42 52 67 69 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 57 67 69 79 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 57 67 74 79 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 57 59 79 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 42 52 57 59 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 52 63 67 69 74 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 52 57 59 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 52 67 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 67 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 52 67 69 74 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 57 59 67 74 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 57 59 69 74 79 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 57 59 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 57 67 69 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 50 52 57 67 74 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 52 67 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 59 67 74 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 59 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 57 59 74 83 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 67 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 67 69 74 83 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 67 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
41 42 50 52 57 59 74 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 59 67 74 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 59 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 57 59 74 79 89 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 57 59 67 74 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 57 59 69 74 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 67 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 67 69 74 79 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 67 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 67 69 74 89 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 59 67 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 59 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 67 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 59 67 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 59 69 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 57 59 67 74 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 57 59 69 74 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 50 52 57 67 69 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
35 38 50 52 57 67 69 74 93 97 -> 113 fr=82 (0.1336), cf=0.463, gamma=3.469, delta=0.095, M=-1.189e+002
46 50 55 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 46 63 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
46 50 63 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 63 67 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 63 69 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 50 52 63 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 46 67 83 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 46 67 79 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 46 67 69 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 55 63 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 50 55 63 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 52 55 63 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 55 57 83 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 55 57 79 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 50 52 55 57 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 55 89 93 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 52 55 93 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 63 83 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 50 63 83 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 59 63 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 63 79 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 50 59 63 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 50 63 79 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 46 50 67 69 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 67 83 89 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 52 67 83 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 42 50 59 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 52 59 67 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 52 59 69 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 57 59 89 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 50 59 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 41 50 67 69 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 67 79 89 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 52 67 79 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 50 52 55 59 83 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 50 52 55 69 83 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 50 52 55 83 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 55 59 89 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 52 55 59 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 55 69 89 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 52 55 69 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 50 52 55 59 79 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 50 52 55 69 79 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 50 52 55 79 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 38 52 55 89 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 52 63 74 83 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 63 67 69 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 63 67 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
41 42 50 63 69 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 50 63 67 69 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 50 63 67 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 42 50 63 69 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
35 52 59 63 74 97 -> 113 fr=82 (0.1336), cf=0.461, gamma=3.449, delta=0.095, M=-1.183e+002
