8 -> 36 fr=37 (0.3978), cf=1.000, gamma=2.514, delta=0.240, M=-6.003e+001
9 35 -> 36 fr=29 (0.3118), cf=0.763, gamma=1.918, delta=0.149, M=-2.015e+001
18 21 35 -> 36 fr=29 (0.3118), cf=0.763, gamma=1.918, delta=0.149, M=-2.015e+001
7 31 -> 37 fr=18 (0.1935), cf=0.486, gamma=2.514, delta=0.117, M=-1.984e+001
7 20 -> 37 fr=18 (0.1935), cf=0.486, gamma=2.514, delta=0.117, M=-1.984e+001
6 21 23 -> 37 fr=18 (0.1935), cf=0.486, gamma=2.514, delta=0.117, M=-1.984e+001
1 18 21 -> 37 fr=18 (0.1935), cf=0.486, gamma=2.514, delta=0.117, M=-1.984e+001
7 21 23 -> 37 fr=18 (0.1935), cf=0.486, gamma=2.514, delta=0.117, M=-1.984e+001
18 20 -> 36 fr=37 (0.3978), cf=0.587, gamma=1.476, delta=0.128, M=-1.962e+001
12 31 -> 39 fr=12 (0.1290), cf=0.522, gamma=4.043, delta=0.097, M=-1.955e+001
7 9 12 -> 39 fr=12 (0.1290), cf=0.522, gamma=4.043, delta=0.097, M=-1.955e+001
9 12 18 -> 39 fr=12 (0.1290), cf=0.522, gamma=4.043, delta=0.097, M=-1.955e+001
1 3 18 -> 39 fr=12 (0.1290), cf=0.522, gamma=4.043, delta=0.097, M=-1.955e+001
7 9 31 -> 39 fr=12 (0.1290), cf=0.522, gamma=4.043, delta=0.097, M=-1.955e+001
9 11 21 31 -> 36 fr=26 (0.2796), cf=0.813, gamma=2.042, delta=0.143, M=-1.951e+001
9 11 21 -> 36 fr=30 (0.3226), cf=0.732, gamma=1.839, delta=0.147, M=-1.939e+001
6 18 -> 37 fr=18 (0.1935), cf=0.474, gamma=2.447, delta=0.114, M=-1.919e+001
1 6 23 -> 37 fr=18 (0.1935), cf=0.474, gamma=2.447, delta=0.114, M=-1.919e+001
1 18 31 -> 37 fr=18 (0.1935), cf=0.474, gamma=2.447, delta=0.114, M=-1.919e+001
6 10 -> 37 fr=14 (0.1505), cf=0.700, gamma=3.617, delta=0.109, M=-1.894e+001
7 10 -> 37 fr=14 (0.1505), cf=0.700, gamma=3.617, delta=0.109, M=-1.894e+001
10 21 -> 37 fr=14 (0.1505), cf=0.700, gamma=3.617, delta=0.109, M=-1.894e+001
18 35 -> 36 fr=29 (0.3118), cf=0.744, gamma=1.869, delta=0.145, M=-1.894e+001
21 35 -> 36 fr=29 (0.3118), cf=0.744, gamma=1.869, delta=0.145, M=-1.894e+001
1 11 18 -> 37 fr=13 (0.1398), cf=0.765, gamma=3.951, delta=0.104, M=-1.891e+001
7 11 18 -> 37 fr=13 (0.1398), cf=0.765, gamma=3.951, delta=0.104, M=-1.891e+001
1 3 12 -> 39 fr=12 (0.1290), cf=0.500, gamma=3.875, delta=0.096, M=-1.885e+001
1 12 18 -> 39 fr=12 (0.1290), cf=0.500, gamma=3.875, delta=0.096, M=-1.885e+001
6 9 18 -> 39 fr=12 (0.1290), cf=0.500, gamma=3.875, delta=0.096, M=-1.885e+001
1 9 18 31 -> 39 fr=12 (0.1290), cf=0.500, gamma=3.875, delta=0.096, M=-1.885e+001
9 18 23 -> 36 fr=31 (0.3333), cf=0.705, gamma=1.771, delta=0.145, M=-1.885e+001
9 18 21 -> 36 fr=35 (0.3763), cf=0.625, gamma=1.571, delta=0.137, M=-1.866e+001
1 31 -> 37 fr=18 (0.1935), cf=0.462, gamma=2.385, delta=0.112, M=-1.858e+001
7 18 -> 37 fr=18 (0.1935), cf=0.462, gamma=2.385, delta=0.112, M=-1.858e+001
3 21 31 -> 36 fr=32 (0.3441), cf=0.681, gamma=1.711, delta=0.143, M=-1.850e+001
9 21 23 31 -> 36 fr=27 (0.2903), cf=0.771, gamma=1.939, delta=0.141, M=-1.832e+001
1 9 12 -> 39 fr=12 (0.1290), cf=0.480, gamma=3.720, delta=0.094, M=-1.820e+001
1 9 31 -> 39 fr=12 (0.1290), cf=0.480, gamma=3.720, delta=0.094, M=-1.820e+001
7 9 18 -> 39 fr=12 (0.1290), cf=0.480, gamma=3.720, delta=0.094, M=-1.820e+001
11 35 -> 36 fr=24 (0.2581), cf=0.828, gamma=2.080, delta=0.134, M=-1.809e+001
1 23 -> 37 fr=18 (0.1935), cf=0.450, gamma=2.325, delta=0.110, M=-1.798e+001
34 -> ~36 fr=45 (0.4839), cf=0.849, gamma=1.410, delta=0.141, M=-1.781e+001
6 12 -> 39 fr=12 (0.1290), cf=0.462, gamma=3.577, delta=0.093, M=-1.758e+001
3 11 -> 36 fr=32 (0.3441), cf=0.667, gamma=1.676, delta=0.139, M=-1.751e+001
11 18 21 -> 36 fr=32 (0.3441), cf=0.667, gamma=1.676, delta=0.139, M=-1.751e+001
18 -> ~42 fr=76 (0.8172), cf=1.000, gamma=1.107, delta=0.079, M=-1.749e+001
1 18 -> 37 fr=18 (0.1935), cf=0.439, gamma=2.268, delta=0.108, M=-1.740e+001
9 11 -> 36 fr=30 (0.3226), cf=0.698, gamma=1.754, delta=0.139, M=-1.722e+001
7 12 -> 39 fr=12 (0.1290), cf=0.444, gamma=3.444, delta=0.092, M=-1.699e+001
3 12 -> 39 fr=12 (0.1290), cf=0.444, gamma=3.444, delta=0.092, M=-1.699e+001
12 18 -> 39 fr=12 (0.1290), cf=0.444, gamma=3.444, delta=0.092, M=-1.699e+001
1 9 18 -> 39 fr=12 (0.1290), cf=0.444, gamma=3.444, delta=0.092, M=-1.699e+001
9 -> ~37 fr=67 (0.7204), cf=0.944, gamma=1.170, delta=0.105, M=-1.694e+001
6 23 -> 37 fr=18 (0.1935), cf=0.429, gamma=2.214, delta=0.106, M=-1.684e+001
3 9 21 23 -> 36 fr=31 (0.3333), cf=0.674, gamma=1.694, delta=0.137, M=-1.682e+001
11 18 -> 36 fr=32 (0.3441), cf=0.653, gamma=1.641, delta=0.134, M=-1.657e+001
3 21 23 -> 36 fr=33 (0.3548), cf=0.635, gamma=1.595, delta=0.132, M=-1.648e+001
9 12 -> 39 fr=12 (0.1290), cf=0.429, gamma=3.321, delta=0.090, M=-1.643e+001
3 21 -> 36 fr=37 (0.3978), cf=0.552, gamma=1.388, delta=0.111, M=-1.629e+001
1 12 -> 39 fr=12 (0.1290), cf=0.414, gamma=3.207, delta=0.089, M=-1.590e+001
7 23 -> 37 fr=18 (0.1935), cf=0.409, gamma=2.114, delta=0.102, M=-1.577e+001
3 6 9 -> 39 fr=12 (0.1290), cf=0.400, gamma=3.100, delta=0.087, M=-1.539e+001
18 -> ~41 fr=76 (0.8172), cf=1.000, gamma=1.094, delta=0.070, M=-1.525e+001
9 18 -> 36 fr=35 (0.3763), cf=0.583, gamma=1.466, delta=0.120, M=-1.523e+001
9 23 31 -> 36 fr=27 (0.2903), cf=0.711, gamma=1.786, delta=0.128, M=-1.494e+001
3 31 -> 36 fr=32 (0.3441), cf=0.627, gamma=1.577, delta=0.126, M=-1.479e+001
1 6 21 -> 37 fr=18 (0.1935), cf=0.391, gamma=2.022, delta=0.098, M=-1.476e+001
1 7 21 -> 37 fr=18 (0.1935), cf=0.391, gamma=2.022, delta=0.098, M=-1.476e+001
20 21 -> 36 fr=37 (0.3978), cf=0.536, gamma=1.348, delta=0.103, M=-1.473e+001
11 -> ~39 fr=61 (0.6559), cf=1.000, gamma=1.148, delta=0.085, M=-1.443e+001
1 3 6 -> 39 fr=12 (0.1290), cf=0.375, gamma=2.906, delta=0.085, M=-1.443e+001
6 31 32 -> 39 fr=12 (0.1290), cf=0.375, gamma=2.906, delta=0.085, M=-1.443e+001
3 7 9 -> 39 fr=12 (0.1290), cf=0.375, gamma=2.906, delta=0.085, M=-1.443e+001
7 18 31 32 -> 39 fr=12 (0.1290), cf=0.364, gamma=2.818, delta=0.083, M=-1.398e+001
6 21 -> 37 fr=18 (0.1935), cf=0.375, gamma=1.938, delta=0.094, M=-1.381e+001
1 21 -> 37 fr=18 (0.1935), cf=0.375, gamma=1.938, delta=0.094, M=-1.381e+001
7 21 -> 37 fr=18 (0.1935), cf=0.375, gamma=1.938, delta=0.094, M=-1.381e+001
6 9 -> 39 fr=12 (0.1290), cf=0.353, gamma=2.735, delta=0.082, M=-1.354e+001
1 3 7 -> 39 fr=12 (0.1290), cf=0.353, gamma=2.735, delta=0.082, M=-1.354e+001
1 3 9 -> 39 fr=12 (0.1290), cf=0.353, gamma=2.735, delta=0.082, M=-1.354e+001
7 31 32 -> 39 fr=12 (0.1290), cf=0.353, gamma=2.735, delta=0.082, M=-1.354e+001
9 21 23 -> 36 fr=31 (0.3333), cf=0.620, gamma=1.558, delta=0.119, M=-1.327e+001
6 31 -> 39 fr=12 (0.1290), cf=0.343, gamma=2.657, delta=0.080, M=-1.312e+001
3 6 32 -> 39 fr=12 (0.1290), cf=0.343, gamma=2.657, delta=0.080, M=-1.312e+001
6 18 32 -> 39 fr=12 (0.1290), cf=0.343, gamma=2.657, delta=0.080, M=-1.312e+001
1 18 31 32 -> 39 fr=12 (0.1290), cf=0.343, gamma=2.657, delta=0.080, M=-1.312e+001
20 21 31 34 -> 37 fr=13 (0.1398), cf=0.565, gamma=2.920, delta=0.092, M=-1.312e+001
21 23 31 34 -> 37 fr=13 (0.1398), cf=0.565, gamma=2.920, delta=0.092, M=-1.312e+001
1 6 -> 37 fr=18 (0.1935), cf=0.360, gamma=1.860, delta=0.089, M=-1.291e+001
3 6 -> 39 fr=12 (0.1290), cf=0.333, gamma=2.583, delta=0.079, M=-1.272e+001
1 3 -> 39 fr=12 (0.1290), cf=0.333, gamma=2.583, delta=0.079, M=-1.272e+001
7 9 -> 39 fr=12 (0.1290), cf=0.333, gamma=2.583, delta=0.079, M=-1.272e+001
1 31 32 -> 39 fr=12 (0.1290), cf=0.333, gamma=2.583, delta=0.079, M=-1.272e+001
7 18 31 -> 39 fr=12 (0.1290), cf=0.333, gamma=2.583, delta=0.079, M=-1.272e+001
7 18 32 -> 39 fr=12 (0.1290), cf=0.333, gamma=2.583, delta=0.079, M=-1.272e+001
18 21 -> 36 fr=37 (0.3978), cf=0.514, gamma=1.292, delta=0.090, M=-1.252e+001
3 9 23 -> 36 fr=31 (0.3333), cf=0.608, gamma=1.528, delta=0.115, M=-1.248e+001
21 23 31 -> 37 fr=18 (0.1935), cf=0.353, gamma=1.824, delta=0.087, M=-1.247e+001
18 20 31 34 -> 37 fr=13 (0.1398), cf=0.542, gamma=2.799, delta=0.090, M=-1.241e+001
7 31 -> 39 fr=12 (0.1290), cf=0.324, gamma=2.514, delta=0.078, M=-1.232e+001
3 7 32 -> 39 fr=12 (0.1290), cf=0.324, gamma=2.514, delta=0.078, M=-1.232e+001
1 7 -> 37 fr=18 (0.1935), cf=0.346, gamma=1.788, delta=0.085, M=-1.205e+001
18 20 23 31 -> 37 fr=18 (0.1935), cf=0.346, gamma=1.788, delta=0.085, M=-1.205e+001
6 18 -> 39 fr=12 (0.1290), cf=0.316, gamma=2.447, delta=0.076, M=-1.194e+001
1 9 -> 39 fr=12 (0.1290), cf=0.316, gamma=2.447, delta=0.076, M=-1.194e+001
3 7 -> 39 fr=12 (0.1290), cf=0.316, gamma=2.447, delta=0.076, M=-1.194e+001
1 18 31 -> 39 fr=12 (0.1290), cf=0.316, gamma=2.447, delta=0.076, M=-1.194e+001
1 18 32 -> 39 fr=12 (0.1290), cf=0.316, gamma=2.447, delta=0.076, M=-1.194e+001
9 21 31 -> 36 fr=30 (0.3226), cf=0.612, gamma=1.539, delta=0.113, M=-1.189e+001
21 31 -> ~42 fr=65 (0.6989), cf=1.000, gamma=1.107, delta=0.068, M=-1.184e+001
31 -> ~41 fr=69 (0.7419), cf=1.000, gamma=1.094, delta=0.064, M=-1.184e+001
1 11 -> 37 fr=13 (0.1398), cf=0.520, gamma=2.687, delta=0.088, M=-1.174e+001
20 31 34 -> 37 fr=13 (0.1398), cf=0.520, gamma=2.687, delta=0.088, M=-1.174e+001
18 23 31 34 -> 37 fr=13 (0.1398), cf=0.520, gamma=2.687, delta=0.088, M=-1.174e+001
11 21 31 -> 36 fr=28 (0.3011), cf=0.636, gamma=1.600, delta=0.113, M=-1.171e+001
20 23 31 -> 37 fr=18 (0.1935), cf=0.340, gamma=1.755, delta=0.083, M=-1.163e+001
18 23 31 -> 37 fr=18 (0.1935), cf=0.340, gamma=1.755, delta=0.083, M=-1.163e+001
1 31 -> 39 fr=12 (0.1290), cf=0.308, gamma=2.385, delta=0.075, M=-1.158e+001
7 18 -> 39 fr=12 (0.1290), cf=0.308, gamma=2.385, delta=0.075, M=-1.158e+001
9 21 -> 36 fr=35 (0.3763), cf=0.538, gamma=1.353, delta=0.098, M=-1.149e+001
5 -> ~37 fr=39 (0.4194), cf=1.000, gamma=1.240, delta=0.081, M=-1.123e+001
2 -> ~37 fr=39 (0.4194), cf=1.000, gamma=1.240, delta=0.081, M=-1.123e+001
23 31 -> 37 fr=18 (0.1935), cf=0.333, gamma=1.722, delta=0.081, M=-1.123e+001
20 21 31 -> 37 fr=18 (0.1935), cf=0.333, gamma=1.722, delta=0.081, M=-1.123e+001
18 20 21 34 -> 37 fr=13 (0.1398), cf=0.500, gamma=2.583, delta=0.086, M=-1.112e+001
18 21 23 34 -> 37 fr=13 (0.1398), cf=0.500, gamma=2.583, delta=0.086, M=-1.112e+001
3 23 -> 36 fr=33 (0.3548), cf=0.559, gamma=1.406, delta=0.102, M=-1.097e+001
1 18 -> 39 fr=12 (0.1290), cf=0.293, gamma=2.268, delta=0.072, M=-1.087e+001
9 16 31 32 -> 39 fr=12 (0.1290), cf=0.293, gamma=2.268, delta=0.072, M=-1.087e+001
18 20 31 -> 37 fr=18 (0.1935), cf=0.327, gamma=1.691, delta=0.079, M=-1.083e+001
3 9 18 31 32 -> 39 fr=12 (0.1290), cf=0.286, gamma=2.214, delta=0.071, M=-1.054e+001
8 -> ~37 fr=37 (0.3978), cf=1.000, gamma=1.240, delta=0.077, M=-1.044e+001
20 31 -> 37 fr=18 (0.1935), cf=0.321, gamma=1.661, delta=0.077, M=-1.044e+001
18 23 -> 36 fr=33 (0.3548), cf=0.550, gamma=1.382, delta=0.098, M=-1.029e+001
11 21 -> 36 fr=32 (0.3441), cf=0.561, gamma=1.411, delta=0.100, M=-1.024e+001
16 31 32 -> 39 fr=12 (0.1290), cf=0.279, gamma=2.163, delta=0.069, M=-1.021e+001
3 9 31 32 -> 39 fr=12 (0.1290), cf=0.279, gamma=2.163, delta=0.069, M=-1.021e+001
11 31 -> 36 fr=28 (0.3011), cf=0.609, gamma=1.530, delta=0.104, M=-1.019e+001
18 21 23 -> 37 fr=18 (0.1935), cf=0.316, gamma=1.632, delta=0.075, M=-1.006e+001
18 20 34 -> 37 fr=13 (0.1398), cf=0.464, gamma=2.399, delta=0.082, M=-9.978e+000
3 18 31 32 -> 39 fr=12 (0.1290), cf=0.273, gamma=2.114, delta=0.068, M=-9.891e+000
31 -> ~42 fr=68 (0.7312), cf=0.986, gamma=1.091, delta=0.061, M=-9.824e+000
27 -> ~37 fr=35 (0.3763), cf=1.000, gamma=1.240, delta=0.073, M=-9.692e+000
9 23 -> 36 fr=31 (0.3333), cf=0.564, gamma=1.417, delta=0.098, M=-9.612e+000
3 31 32 -> 39 fr=12 (0.1290), cf=0.267, gamma=2.067, delta=0.067, M=-9.581e+000
18 23 34 -> 37 fr=13 (0.1398), cf=0.448, gamma=2.316, delta=0.079, M=-9.455e+000
18 20 23 -> 37 fr=18 (0.1935), cf=0.305, gamma=1.576, delta=0.071, M=-9.328e+000
9 18 31 32 -> 39 fr=12 (0.1290), cf=0.261, gamma=2.022, delta=0.065, M=-9.279e+000
16 -> ~42 fr=57 (0.6129), cf=1.000, gamma=1.107, delta=0.059, M=-9.232e+000
9 31 -> 36 fr=30 (0.3226), cf=0.566, gamma=1.423, delta=0.096, M=-9.068e+000
1 6 32 -> 39 fr=12 (0.1290), cf=0.255, gamma=1.979, delta=0.064, M=-8.984e+000
9 16 31 -> 39 fr=12 (0.1290), cf=0.255, gamma=1.979, delta=0.064, M=-8.984e+000
9 16 32 -> 39 fr=12 (0.1290), cf=0.255, gamma=1.979, delta=0.064, M=-8.984e+000
9 31 32 -> 39 fr=12 (0.1290), cf=0.255, gamma=1.979, delta=0.064, M=-8.984e+000
18 23 -> 37 fr=18 (0.1935), cf=0.300, gamma=1.550, delta=0.069, M=-8.971e+000
3 9 18 31 -> 39 fr=12 (0.1290), cf=0.250, gamma=1.938, delta=0.062, M=-8.696e+000
3 9 18 32 -> 39 fr=12 (0.1290), cf=0.250, gamma=1.938, delta=0.062, M=-8.696e+000
18 20 21 -> 37 fr=18 (0.1935), cf=0.295, gamma=1.525, delta=0.067, M=-8.622e+000
21 23 31 -> 36 fr=29 (0.3118), cf=0.569, gamma=1.429, delta=0.094, M=-8.591e+000
21 31 34 -> 37 fr=13 (0.1398), cf=0.419, gamma=2.167, delta=0.075, M=-8.491e+000
16 31 -> 39 fr=12 (0.1290), cf=0.245, gamma=1.898, delta=0.061, M=-8.415e+000
16 32 -> 39 fr=12 (0.1290), cf=0.245, gamma=1.898, delta=0.061, M=-8.415e+000
1 7 32 -> 39 fr=12 (0.1290), cf=0.245, gamma=1.898, delta=0.061, M=-8.415e+000
3 9 31 -> 39 fr=12 (0.1290), cf=0.245, gamma=1.898, delta=0.061, M=-8.415e+000
1 6 -> 39 fr=12 (0.1290), cf=0.240, gamma=1.860, delta=0.060, M=-8.141e+000
6 32 -> 39 fr=12 (0.1290), cf=0.240, gamma=1.860, delta=0.060, M=-8.141e+000
3 18 31 -> 39 fr=12 (0.1290), cf=0.240, gamma=1.860, delta=0.060, M=-8.141e+000
3 18 32 -> 39 fr=12 (0.1290), cf=0.240, gamma=1.860, delta=0.060, M=-8.141e+000
16 -> ~41 fr=57 (0.6129), cf=1.000, gamma=1.094, delta=0.053, M=-8.121e+000
18 20 -> 37 fr=18 (0.1935), cf=0.286, gamma=1.476, delta=0.062, M=-7.942e+000
1 32 -> 39 fr=12 (0.1290), cf=0.235, gamma=1.824, delta=0.058, M=-7.872e+000
3 31 -> 39 fr=12 (0.1290), cf=0.235, gamma=1.824, delta=0.058, M=-7.872e+000
18 31 34 -> 37 fr=13 (0.1398), cf=0.394, gamma=2.035, delta=0.071, M=-7.621e+000
1 7 -> 39 fr=12 (0.1290), cf=0.231, gamma=1.788, delta=0.057, M=-7.610e+000
7 32 -> 39 fr=12 (0.1290), cf=0.231, gamma=1.788, delta=0.057, M=-7.610e+000
9 18 31 -> 39 fr=12 (0.1290), cf=0.231, gamma=1.788, delta=0.057, M=-7.610e+000
9 18 32 -> 39 fr=12 (0.1290), cf=0.231, gamma=1.788, delta=0.057, M=-7.610e+000
9 31 -> 39 fr=12 (0.1290), cf=0.226, gamma=1.755, delta=0.055, M=-7.353e+000
21 31 -> 37 fr=18 (0.1935), cf=0.277, gamma=1.431, delta=0.058, M=-7.288e+000
20 21 23 -> 37 fr=18 (0.1935), cf=0.277, gamma=1.431, delta=0.058, M=-7.288e+000
31 34 -> 37 fr=13 (0.1398), cf=0.382, gamma=1.975, delta=0.069, M=-7.217e+000
20 21 34 -> 37 fr=13 (0.1398), cf=0.382, gamma=1.975, delta=0.069, M=-7.217e+000
18 21 34 -> 37 fr=13 (0.1398), cf=0.382, gamma=1.975, delta=0.069, M=-7.217e+000
5 -> ~39 fr=39 (0.4194), cf=1.000, gamma=1.148, delta=0.054, M=-7.102e+000
2 -> ~39 fr=39 (0.4194), cf=1.000, gamma=1.148, delta=0.054, M=-7.102e+000
20 21 -> ~42 fr=67 (0.7204), cf=0.971, gamma=1.075, delta=0.050, M=-7.015e+000
9 16 -> 39 fr=12 (0.1290), cf=0.218, gamma=1.691, delta=0.053, M=-6.856e+000
23 31 -> 36 fr=29 (0.3118), cf=0.537, gamma=1.350, delta=0.081, M=-6.819e+000
8 -> ~39 fr=37 (0.3978), cf=1.000, gamma=1.148, delta=0.051, M=-6.615e+000
3 9 18 -> 39 fr=12 (0.1290), cf=0.214, gamma=1.661, delta=0.051, M=-6.615e+000
23 30 32 -> ~36 fr=18 (0.1935), cf=0.900, gamma=1.495, delta=0.064, M=-6.513e+000
15 -> ~39 fr=36 (0.3871), cf=1.000, gamma=1.148, delta=0.050, M=-6.378e+000
18 31 -> 37 fr=18 (0.1935), cf=0.265, gamma=1.368, delta=0.052, M=-6.349e+000
9 -> ~41 fr=69 (0.7419), cf=0.972, gamma=1.063, delta=0.044, M=-6.244e+000
20 -> ~42 fr=71 (0.7634), cf=0.959, gamma=1.062, delta=0.045, M=-6.227e+000
27 -> ~39 fr=35 (0.3763), cf=1.000, gamma=1.148, delta=0.049, M=-6.147e+000
3 18 -> 39 fr=12 (0.1290), cf=0.207, gamma=1.603, delta=0.049, M=-6.147e+000
18 34 -> 37 fr=13 (0.1398), cf=0.351, gamma=1.815, delta=0.063, M=-6.112e+000
30 -> ~37 fr=24 (0.2581), cf=1.000, gamma=1.240, delta=0.050, M=-6.047e+000
20 21 -> 37 fr=18 (0.1935), cf=0.261, gamma=1.348, delta=0.050, M=-6.047e+000
18 31 32 -> 39 fr=12 (0.1290), cf=0.203, gamma=1.576, delta=0.047, M=-5.919e+000
3 9 32 -> 39 fr=12 (0.1290), cf=0.203, gamma=1.576, delta=0.047, M=-5.919e+000
21 23 34 -> 37 fr=13 (0.1398), cf=0.342, gamma=1.768, delta=0.061, M=-5.776e+000
20 23 -> 37 fr=18 (0.1935), cf=0.257, gamma=1.329, delta=0.048, M=-5.749e+000
21 23 -> 37 fr=18 (0.1935), cf=0.257, gamma=1.329, delta=0.048, M=-5.749e+000
31 32 -> 39 fr=12 (0.1290), cf=0.200, gamma=1.550, delta=0.046, M=-5.696e+000
9 18 -> 39 fr=12 (0.1290), cf=0.200, gamma=1.550, delta=0.046, M=-5.696e+000
21 31 -> 36 fr=32 (0.3441), cf=0.492, gamma=1.237, delta=0.066, M=-5.591e+000
25 -> ~37 fr=22 (0.2366), cf=1.000, gamma=1.240, delta=0.046, M=-5.457e+000
20 34 -> 37 fr=13 (0.1398), cf=0.333, gamma=1.722, delta=0.059, M=-5.455e+000
30 32 -> ~36 fr=18 (0.1935), cf=0.857, gamma=1.423, delta=0.058, M=-5.238e+000
2 -> ~42 fr=39 (0.4194), cf=1.000, gamma=1.107, delta=0.041, M=-5.198e+000
18 21 -> 37 fr=18 (0.1935), cf=0.250, gamma=1.292, delta=0.044, M=-5.169e+000
9 32 -> 39 fr=12 (0.1290), cf=0.190, gamma=1.476, delta=0.042, M=-5.051e+000
8 -> ~42 fr=37 (0.3978), cf=1.000, gamma=1.107, delta=0.039, M=-4.844e+000
5 21 -> ~42 fr=37 (0.3978), cf=1.000, gamma=1.107, delta=0.039, M=-4.844e+000
35 -> ~41 fr=40 (0.4301), cf=1.000, gamma=1.094, delta=0.037, M=-4.744e+000
23 30 -> ~36 fr=19 (0.2043), cf=0.826, gamma=1.372, delta=0.055, M=-4.667e+000
21 23 -> 36 fr=33 (0.3548), cf=0.471, gamma=1.185, delta=0.055, M=-4.667e+000
18 32 -> 39 fr=12 (0.1290), cf=0.185, gamma=1.431, delta=0.039, M=-4.639e+000
19 -> ~37 fr=19 (0.2043), cf=1.000, gamma=1.240, delta=0.040, M=-4.607e+000
5 -> ~41 fr=39 (0.4194), cf=1.000, gamma=1.094, delta=0.036, M=-4.584e+000
3 32 -> 39 fr=12 (0.1290), cf=0.182, gamma=1.409, delta=0.037, M=-4.438e+000
11 -> ~40 fr=61 (0.6559), cf=1.000, gamma=1.045, delta=0.028, M=-4.397e+000
14 -> ~41 fr=51 (0.5484), cf=0.981, gamma=1.073, delta=0.037, M=-4.389e+000
8 -> ~41 fr=37 (0.3978), cf=1.000, gamma=1.094, delta=0.034, M=-4.272e+000
3 9 -> 39 fr=12 (0.1290), cf=0.179, gamma=1.388, delta=0.036, M=-4.241e+000
23 26 31 -> ~36 fr=18 (0.1935), cf=0.818, gamma=1.359, delta=0.051, M=-4.214e+000
18 31 -> 39 fr=12 (0.1290), cf=0.176, gamma=1.368, delta=0.035, M=-4.047e+000
27 -> ~41 fr=35 (0.3763), cf=1.000, gamma=1.094, delta=0.032, M=-3.973e+000
13 31 -> 36 fr=17 (0.1828), cf=0.567, gamma=1.424, delta=0.054, M=-3.929e+000
30 -> ~39 fr=24 (0.2581), cf=1.000, gamma=1.148, delta=0.033, M=-3.856e+000
26 -> ~39 fr=24 (0.2581), cf=1.000, gamma=1.148, delta=0.033, M=-3.856e+000
21 34 -> 37 fr=13 (0.1398), cf=0.283, gamma=1.460, delta=0.044, M=-3.554e+000
11 27 -> ~42 fr=29 (0.3118), cf=1.000, gamma=1.107, delta=0.030, M=-3.553e+000
5 35 -> ~42 fr=29 (0.3118), cf=1.000, gamma=1.107, delta=0.030, M=-3.553e+000
11 35 -> ~42 fr=29 (0.3118), cf=1.000, gamma=1.107, delta=0.030, M=-3.553e+000
12 -> ~41 fr=32 (0.3441), cf=1.000, gamma=1.094, delta=0.030, M=-3.543e+000
10 -> ~39 fr=22 (0.2366), cf=1.000, gamma=1.148, delta=0.031, M=-3.482e+000
5 27 -> ~42 fr=28 (0.3011), cf=1.000, gamma=1.107, delta=0.029, M=-3.404e+000
26 31 -> ~36 fr=18 (0.1935), cf=0.783, gamma=1.300, delta=0.045, M=-3.376e+000
23 26 -> ~36 fr=18 (0.1935), cf=0.783, gamma=1.300, delta=0.045, M=-3.376e+000
35 -> ~42 fr=39 (0.4194), cf=0.975, gamma=1.079, delta=0.031, M=-3.183e+000
32 -> ~36 fr=52 (0.5591), cf=0.642, gamma=1.066, delta=0.035, M=-3.130e+000
5 -> ~42 fr=38 (0.4086), cf=0.974, gamma=1.079, delta=0.030, M=-3.042e+000
