8 -> 36 fr=36 (0.4091), cf=1.000, gamma=2.444, delta=0.242, M=-5.708e+001
1 6 9 31 -> 39 fr=11 (0.1250), cf=0.579, gamma=4.632, delta=0.098, M=-1.986e+001
6 7 9 31 -> 39 fr=11 (0.1250), cf=0.579, gamma=4.632, delta=0.098, M=-1.986e+001
3 9 11 -> 36 fr=29 (0.3295), cf=0.763, gamma=1.865, delta=0.153, M=-1.971e+001
16 -> ~37 fr=52 (0.5909), cf=1.000, gamma=1.257, delta=0.121, M=-1.940e+001
6 18 -> 37 fr=18 (0.2045), cf=0.500, gamma=2.444, delta=0.121, M=-1.940e+001
7 18 -> 37 fr=18 (0.2045), cf=0.500, gamma=2.444, delta=0.121, M=-1.940e+001
1 18 31 -> 37 fr=18 (0.2045), cf=0.500, gamma=2.444, delta=0.121, M=-1.940e+001
1 18 21 -> 37 fr=18 (0.2045), cf=0.500, gamma=2.444, delta=0.121, M=-1.940e+001
6 10 -> 37 fr=14 (0.1591), cf=0.737, gamma=3.602, delta=0.115, M=-1.928e+001
7 10 -> 37 fr=14 (0.1591), cf=0.737, gamma=3.602, delta=0.115, M=-1.928e+001
10 21 -> 37 fr=14 (0.1591), cf=0.737, gamma=3.602, delta=0.115, M=-1.928e+001
20 35 -> 36 fr=27 (0.3068), cf=0.794, gamma=1.941, delta=0.149, M=-1.914e+001
9 18 21 35 -> 36 fr=27 (0.3068), cf=0.794, gamma=1.941, delta=0.149, M=-1.914e+001
3 6 12 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
3 7 12 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
3 12 18 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
1 3 18 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
6 9 31 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
1 6 9 12 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
1 6 12 18 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
6 7 9 12 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
6 7 12 18 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
7 9 18 31 -> 39 fr=11 (0.1250), cf=0.550, gamma=4.400, delta=0.097, M=-1.907e+001
18 20 -> 36 fr=36 (0.4091), cf=0.600, gamma=1.467, delta=0.130, M=-1.896e+001
1 31 -> 37 fr=18 (0.2045), cf=0.486, gamma=2.378, delta=0.119, M=-1.873e+001
1 23 -> 37 fr=18 (0.2045), cf=0.486, gamma=2.378, delta=0.119, M=-1.873e+001
7 21 23 -> 37 fr=18 (0.2045), cf=0.486, gamma=2.378, delta=0.119, M=-1.873e+001
17 32 -> 42 fr=9 (0.1023), cf=0.600, gamma=5.867, delta=0.085, M=-1.855e+001
1 12 31 -> 39 fr=11 (0.1250), cf=0.524, gamma=4.190, delta=0.095, M=-1.832e+001
6 9 12 -> 39 fr=11 (0.1250), cf=0.524, gamma=4.190, delta=0.095, M=-1.832e+001
6 12 18 -> 39 fr=11 (0.1250), cf=0.524, gamma=4.190, delta=0.095, M=-1.832e+001
7 9 12 -> 39 fr=11 (0.1250), cf=0.524, gamma=4.190, delta=0.095, M=-1.832e+001
7 12 18 -> 39 fr=11 (0.1250), cf=0.524, gamma=4.190, delta=0.095, M=-1.832e+001
9 12 18 -> 39 fr=11 (0.1250), cf=0.524, gamma=4.190, delta=0.095, M=-1.832e+001
7 9 31 -> 39 fr=11 (0.1250), cf=0.524, gamma=4.190, delta=0.095, M=-1.832e+001
1 6 9 18 -> 39 fr=11 (0.1250), cf=0.524, gamma=4.190, delta=0.095, M=-1.832e+001
6 7 9 18 -> 39 fr=11 (0.1250), cf=0.524, gamma=4.190, delta=0.095, M=-1.832e+001
1 18 -> 37 fr=18 (0.2045), cf=0.474, gamma=2.316, delta=0.116, M=-1.809e+001
6 21 23 -> 37 fr=18 (0.2045), cf=0.474, gamma=2.316, delta=0.116, M=-1.809e+001
9 11 35 -> 36 fr=22 (0.2500), cf=0.880, gamma=2.151, delta=0.134, M=-1.805e+001
9 18 35 -> 36 fr=27 (0.3068), cf=0.771, gamma=1.886, delta=0.144, M=-1.784e+001
9 21 35 -> 36 fr=27 (0.3068), cf=0.771, gamma=1.886, delta=0.144, M=-1.784e+001
18 -> ~42 fr=72 (0.8182), cf=1.000, gamma=1.114, delta=0.084, M=-1.773e+001
1 9 15 -> 42 fr=9 (0.1023), cf=0.563, gamma=5.500, delta=0.084, M=-1.773e+001
7 9 15 -> 42 fr=9 (0.1023), cf=0.563, gamma=5.500, delta=0.084, M=-1.773e+001
3 7 15 32 -> 42 fr=9 (0.1023), cf=0.563, gamma=5.500, delta=0.084, M=-1.773e+001
1 3 12 -> 39 fr=11 (0.1250), cf=0.500, gamma=4.000, delta=0.094, M=-1.763e+001
6 9 18 -> 39 fr=11 (0.1250), cf=0.500, gamma=4.000, delta=0.094, M=-1.763e+001
7 9 18 -> 39 fr=11 (0.1250), cf=0.500, gamma=4.000, delta=0.094, M=-1.763e+001
1 9 18 31 -> 39 fr=11 (0.1250), cf=0.500, gamma=4.000, delta=0.094, M=-1.763e+001
9 23 35 -> 36 fr=24 (0.2727), cf=0.828, gamma=2.023, delta=0.138, M=-1.760e+001
6 7 23 -> 37 fr=18 (0.2045), cf=0.462, gamma=2.256, delta=0.114, M=-1.747e+001
3 11 -> 36 fr=31 (0.3523), cf=0.689, gamma=1.684, delta=0.143, M=-1.741e+001
3 21 31 -> 36 fr=31 (0.3523), cf=0.689, gamma=1.684, delta=0.143, M=-1.741e+001
9 11 21 -> 36 fr=29 (0.3295), cf=0.725, gamma=1.772, delta=0.144, M=-1.735e+001
9 18 21 -> 36 fr=34 (0.3864), cf=0.630, gamma=1.539, delta=0.135, M=-1.732e+001
9 -> ~37 fr=63 (0.7159), cf=0.940, gamma=1.182, delta=0.110, M=-1.709e+001
1 9 12 -> 39 fr=11 (0.1250), cf=0.478, gamma=3.826, delta=0.092, M=-1.698e+001
1 12 18 -> 39 fr=11 (0.1250), cf=0.478, gamma=3.826, delta=0.092, M=-1.698e+001
1 9 31 -> 39 fr=11 (0.1250), cf=0.478, gamma=3.826, delta=0.092, M=-1.698e+001
9 15 -> 42 fr=9 (0.1023), cf=0.529, gamma=5.176, delta=0.083, M=-1.697e+001
3 7 15 -> 42 fr=9 (0.1023), cf=0.529, gamma=5.176, delta=0.083, M=-1.697e+001
3 15 32 -> 42 fr=9 (0.1023), cf=0.529, gamma=5.176, delta=0.083, M=-1.697e+001
6 23 -> 37 fr=18 (0.2045), cf=0.450, gamma=2.200, delta=0.112, M=-1.688e+001
9 35 -> 36 fr=27 (0.3068), cf=0.750, gamma=1.833, delta=0.139, M=-1.663e+001
11 18 -> 36 fr=31 (0.3523), cf=0.674, gamma=1.647, delta=0.138, M=-1.641e+001
9 21 23 31 -> 36 fr=26 (0.2955), cf=0.765, gamma=1.869, delta=0.137, M=-1.640e+001
12 31 -> 39 fr=11 (0.1250), cf=0.458, gamma=3.667, delta=0.091, M=-1.637e+001
1 9 18 -> 39 fr=11 (0.1250), cf=0.458, gamma=3.667, delta=0.091, M=-1.637e+001
7 23 -> 37 fr=18 (0.2045), cf=0.439, gamma=2.146, delta=0.109, M=-1.630e+001
3 15 -> 42 fr=9 (0.1023), cf=0.500, gamma=4.889, delta=0.081, M=-1.628e+001
1 3 9 23 -> 42 fr=9 (0.1023), cf=0.500, gamma=4.889, delta=0.081, M=-1.628e+001
3 7 9 23 -> 42 fr=9 (0.1023), cf=0.500, gamma=4.889, delta=0.081, M=-1.628e+001
9 11 -> 36 fr=29 (0.3295), cf=0.707, gamma=1.729, delta=0.139, M=-1.627e+001
3 21 23 -> 36 fr=33 (0.3750), cf=0.635, gamma=1.551, delta=0.133, M=-1.619e+001
3 12 -> 39 fr=11 (0.1250), cf=0.440, gamma=3.520, delta=0.089, M=-1.579e+001
1 6 12 -> 39 fr=11 (0.1250), cf=0.440, gamma=3.520, delta=0.089, M=-1.579e+001
6 7 12 -> 39 fr=11 (0.1250), cf=0.440, gamma=3.520, delta=0.089, M=-1.579e+001
1 3 23 -> 42 fr=9 (0.1023), cf=0.474, gamma=4.632, delta=0.080, M=-1.564e+001
9 18 -> 36 fr=34 (0.3864), cf=0.607, gamma=1.484, delta=0.126, M=-1.554e+001
18 21 35 -> 36 fr=27 (0.3068), cf=0.730, gamma=1.784, delta=0.135, M=-1.550e+001
6 12 -> 39 fr=11 (0.1250), cf=0.423, gamma=3.385, delta=0.088, M=-1.524e+001
7 12 -> 39 fr=11 (0.1250), cf=0.423, gamma=3.385, delta=0.088, M=-1.524e+001
9 12 -> 39 fr=11 (0.1250), cf=0.423, gamma=3.385, delta=0.088, M=-1.524e+001
12 18 -> 39 fr=11 (0.1250), cf=0.423, gamma=3.385, delta=0.088, M=-1.524e+001
11 35 -> 36 fr=22 (0.2500), cf=0.815, gamma=1.992, delta=0.124, M=-1.498e+001
18 23 35 -> 36 fr=24 (0.2727), cf=0.774, gamma=1.892, delta=0.129, M=-1.494e+001
3 21 -> 36 fr=36 (0.4091), cf=0.554, gamma=1.354, delta=0.107, M=-1.472e+001
1 3 6 9 -> 39 fr=11 (0.1250), cf=0.407, gamma=3.259, delta=0.087, M=-1.471e+001
3 6 7 9 -> 39 fr=11 (0.1250), cf=0.407, gamma=3.259, delta=0.087, M=-1.471e+001
3 31 -> 36 fr=31 (0.3523), cf=0.646, gamma=1.579, delta=0.129, M=-1.454e+001
18 35 -> 36 fr=27 (0.3068), cf=0.711, gamma=1.737, delta=0.130, M=-1.445e+001
21 35 -> 36 fr=27 (0.3068), cf=0.711, gamma=1.737, delta=0.130, M=-1.445e+001
1 12 -> 39 fr=11 (0.1250), cf=0.393, gamma=3.143, delta=0.085, M=-1.421e+001
1 3 6 -> 39 fr=11 (0.1250), cf=0.393, gamma=3.143, delta=0.085, M=-1.421e+001
3 6 9 -> 39 fr=11 (0.1250), cf=0.393, gamma=3.143, delta=0.085, M=-1.421e+001
1 6 21 -> 37 fr=18 (0.2045), cf=0.400, gamma=1.956, delta=0.100, M=-1.416e+001
1 7 21 -> 37 fr=18 (0.2045), cf=0.400, gamma=1.956, delta=0.100, M=-1.416e+001
9 23 31 -> 36 fr=26 (0.2955), cf=0.722, gamma=1.765, delta=0.128, M=-1.416e+001
1 9 23 -> 42 fr=9 (0.1023), cf=0.409, gamma=4.000, delta=0.077, M=-1.395e+001
7 9 23 -> 42 fr=9 (0.1023), cf=0.409, gamma=4.000, delta=0.077, M=-1.395e+001
3 7 23 32 -> 42 fr=9 (0.1023), cf=0.409, gamma=4.000, delta=0.077, M=-1.395e+001
23 35 -> 36 fr=24 (0.2727), cf=0.750, gamma=1.833, delta=0.124, M=-1.378e+001
3 7 9 -> 39 fr=11 (0.1250), cf=0.379, gamma=3.034, delta=0.084, M=-1.374e+001
1 6 -> 37 fr=18 (0.2045), cf=0.391, gamma=1.913, delta=0.098, M=-1.366e+001
3 9 23 -> 36 fr=31 (0.3523), cf=0.633, gamma=1.546, delta=0.124, M=-1.366e+001
3 7 23 -> 42 fr=9 (0.1023), cf=0.391, gamma=3.826, delta=0.076, M=-1.346e+001
34 -> ~36 fr=40 (0.4545), cf=0.816, gamma=1.381, delta=0.126, M=-1.346e+001
1 3 7 -> 39 fr=11 (0.1250), cf=0.367, gamma=2.933, delta=0.082, M=-1.328e+001
18 -> ~41 fr=72 (0.8182), cf=1.000, gamma=1.086, delta=0.065, M=-1.323e+001
1 21 -> 37 fr=18 (0.2045), cf=0.383, gamma=1.872, delta=0.095, M=-1.318e+001
7 21 -> 37 fr=18 (0.2045), cf=0.383, gamma=1.872, delta=0.095, M=-1.318e+001
20 21 -> 36 fr=36 (0.4091), cf=0.537, gamma=1.313, delta=0.098, M=-1.316e+001
11 -> ~39 fr=57 (0.6477), cf=1.000, gamma=1.143, delta=0.081, M=-1.284e+001
1 6 9 -> 39 fr=11 (0.1250), cf=0.355, gamma=2.839, delta=0.081, M=-1.284e+001
1 3 9 -> 39 fr=11 (0.1250), cf=0.355, gamma=2.839, delta=0.081, M=-1.284e+001
6 7 9 -> 39 fr=11 (0.1250), cf=0.355, gamma=2.839, delta=0.081, M=-1.284e+001
3 23 -> 36 fr=33 (0.3750), cf=0.589, gamma=1.440, delta=0.115, M=-1.281e+001
1 7 -> 37 fr=18 (0.2045), cf=0.375, gamma=1.833, delta=0.093, M=-1.271e+001
6 21 -> 37 fr=18 (0.2045), cf=0.375, gamma=1.833, delta=0.093, M=-1.271e+001
21 31 -> ~42 fr=63 (0.7159), cf=1.000, gamma=1.114, delta=0.073, M=-1.254e+001
1 3 -> 39 fr=11 (0.1250), cf=0.344, gamma=2.750, delta=0.080, M=-1.242e+001
6 9 -> 39 fr=11 (0.1250), cf=0.344, gamma=2.750, delta=0.080, M=-1.242e+001
3 6 7 -> 39 fr=11 (0.1250), cf=0.344, gamma=2.750, delta=0.080, M=-1.242e+001
18 21 23 -> 36 fr=33 (0.3750), cf=0.579, gamma=1.415, delta=0.110, M=-1.204e+001
9 21 23 -> 36 fr=31 (0.3523), cf=0.608, gamma=1.486, delta=0.115, M=-1.202e+001
3 6 -> 39 fr=11 (0.1250), cf=0.333, gamma=2.667, delta=0.078, M=-1.202e+001
7 9 -> 39 fr=11 (0.1250), cf=0.333, gamma=2.667, delta=0.078, M=-1.202e+001
1 6 31 -> 39 fr=11 (0.1250), cf=0.333, gamma=2.667, delta=0.078, M=-1.202e+001
6 7 31 -> 39 fr=11 (0.1250), cf=0.333, gamma=2.667, delta=0.078, M=-1.202e+001
2 -> ~37 fr=38 (0.4318), cf=1.000, gamma=1.257, delta=0.088, M=-1.181e+001
6 7 -> 37 fr=18 (0.2045), cf=0.360, gamma=1.760, delta=0.088, M=-1.181e+001
21 23 31 -> 37 fr=18 (0.2045), cf=0.360, gamma=1.760, delta=0.088, M=-1.181e+001
18 20 23 31 -> 37 fr=18 (0.2045), cf=0.360, gamma=1.760, delta=0.088, M=-1.181e+001
6 31 -> 39 fr=11 (0.1250), cf=0.324, gamma=2.588, delta=0.077, M=-1.163e+001
3 7 -> 39 fr=11 (0.1250), cf=0.324, gamma=2.588, delta=0.077, M=-1.163e+001
7 18 31 -> 39 fr=11 (0.1250), cf=0.324, gamma=2.588, delta=0.077, M=-1.163e+001
5 -> ~37 fr=37 (0.4205), cf=1.000, gamma=1.257, delta=0.086, M=-1.137e+001
20 23 31 -> 37 fr=18 (0.2045), cf=0.353, gamma=1.725, delta=0.086, M=-1.137e+001
18 23 31 -> 37 fr=18 (0.2045), cf=0.353, gamma=1.725, delta=0.086, M=-1.137e+001
1 15 32 -> 42 fr=9 (0.1023), cf=0.321, gamma=3.143, delta=0.070, M=-1.132e+001
3 7 9 32 -> 42 fr=9 (0.1023), cf=0.321, gamma=3.143, delta=0.070, M=-1.132e+001
18 23 -> 36 fr=33 (0.3750), cf=0.569, gamma=1.391, delta=0.105, M=-1.130e+001
1 9 -> 39 fr=11 (0.1250), cf=0.314, gamma=2.514, delta=0.075, M=-1.125e+001
7 31 -> 39 fr=11 (0.1250), cf=0.314, gamma=2.514, delta=0.075, M=-1.125e+001
1 6 18 -> 39 fr=11 (0.1250), cf=0.314, gamma=2.514, delta=0.075, M=-1.125e+001
6 7 18 -> 39 fr=11 (0.1250), cf=0.314, gamma=2.514, delta=0.075, M=-1.125e+001
3 7 9 -> 42 fr=9 (0.1023), cf=0.310, gamma=3.034, delta=0.069, M=-1.095e+001
1 3 7 32 -> 42 fr=9 (0.1023), cf=0.310, gamma=3.034, delta=0.069, M=-1.095e+001
8 -> ~37 fr=36 (0.4091), cf=1.000, gamma=1.257, delta=0.084, M=-1.095e+001
23 31 -> 37 fr=18 (0.2045), cf=0.346, gamma=1.692, delta=0.084, M=-1.095e+001
18 21 -> 36 fr=36 (0.4091), cf=0.514, gamma=1.257, delta=0.084, M=-1.095e+001
6 18 -> 39 fr=11 (0.1250), cf=0.306, gamma=2.444, delta=0.074, M=-1.088e+001
7 18 -> 39 fr=11 (0.1250), cf=0.306, gamma=2.444, delta=0.074, M=-1.088e+001
1 18 31 -> 39 fr=11 (0.1250), cf=0.306, gamma=2.444, delta=0.074, M=-1.088e+001
9 21 31 -> 36 fr=29 (0.3295), cf=0.617, gamma=1.508, delta=0.111, M=-1.088e+001
1 3 7 -> 42 fr=9 (0.1023), cf=0.300, gamma=2.933, delta=0.067, M=-1.059e+001
1 3 9 32 -> 42 fr=9 (0.1023), cf=0.300, gamma=2.933, delta=0.067, M=-1.059e+001
1 31 -> 39 fr=11 (0.1250), cf=0.297, gamma=2.378, delta=0.072, M=-1.053e+001
18 20 31 -> 37 fr=18 (0.2045), cf=0.340, gamma=1.660, delta=0.081, M=-1.053e+001
20 21 31 -> 37 fr=18 (0.2045), cf=0.340, gamma=1.660, delta=0.081, M=-1.053e+001
31 -> ~41 fr=66 (0.7500), cf=1.000, gamma=1.086, delta=0.060, M=-1.052e+001
9 23 -> 36 fr=31 (0.3523), cf=0.585, gamma=1.430, delta=0.106, M=-1.051e+001
1 15 -> 42 fr=9 (0.1023), cf=0.290, gamma=2.839, delta=0.066, M=-1.025e+001
7 15 32 -> 42 fr=9 (0.1023), cf=0.290, gamma=2.839, delta=0.066, M=-1.025e+001
1 3 9 -> 42 fr=9 (0.1023), cf=0.290, gamma=2.839, delta=0.066, M=-1.025e+001
1 3 32 -> 42 fr=9 (0.1023), cf=0.290, gamma=2.839, delta=0.066, M=-1.025e+001
1 18 -> 39 fr=11 (0.1250), cf=0.289, gamma=2.316, delta=0.071, M=-1.019e+001
31 -> ~42 fr=65 (0.7386), cf=0.985, gamma=1.097, delta=0.065, M=-1.018e+001
20 31 -> 37 fr=18 (0.2045), cf=0.333, gamma=1.630, delta=0.079, M=-1.012e+001
15 32 -> 42 fr=9 (0.1023), cf=0.281, gamma=2.750, delta=0.065, M=-9.922e+000
1 3 -> 42 fr=9 (0.1023), cf=0.281, gamma=2.750, delta=0.065, M=-9.922e+000
7 9 32 -> 42 fr=9 (0.1023), cf=0.281, gamma=2.750, delta=0.065, M=-9.922e+000
3 7 32 -> 42 fr=9 (0.1023), cf=0.281, gamma=2.750, delta=0.065, M=-9.922e+000
11 21 -> 36 fr=31 (0.3523), cf=0.574, gamma=1.403, delta=0.101, M=-9.803e+000
27 -> ~37 fr=33 (0.3750), cf=1.000, gamma=1.257, delta=0.077, M=-9.728e+000
7 9 -> 42 fr=9 (0.1023), cf=0.273, gamma=2.667, delta=0.064, M=-9.603e+000
9 21 -> 36 fr=34 (0.3864), cf=0.531, gamma=1.299, delta=0.089, M=-9.460e+000
3 7 -> 42 fr=9 (0.1023), cf=0.265, gamma=2.588, delta=0.063, M=-9.296e+000
1 9 32 -> 42 fr=9 (0.1023), cf=0.265, gamma=2.588, delta=0.063, M=-9.296e+000
1 23 32 -> 42 fr=9 (0.1023), cf=0.265, gamma=2.588, delta=0.063, M=-9.296e+000
7 15 -> 42 fr=9 (0.1023), cf=0.257, gamma=2.514, delta=0.062, M=-8.999e+000
1 9 -> 42 fr=9 (0.1023), cf=0.257, gamma=2.514, delta=0.062, M=-8.999e+000
18 20 23 -> 37 fr=18 (0.2045), cf=0.316, gamma=1.544, delta=0.072, M=-8.961e+000
18 21 23 -> 37 fr=18 (0.2045), cf=0.316, gamma=1.544, delta=0.072, M=-8.961e+000
11 31 -> 36 fr=26 (0.2955), cf=0.619, gamma=1.513, delta=0.100, M=-8.949e+000
9 31 -> 36 fr=29 (0.3295), cf=0.580, gamma=1.418, delta=0.097, M=-8.733e+000
16 -> ~42 fr=52 (0.5909), cf=1.000, gamma=1.114, delta=0.060, M=-8.711e+000
9 16 31 -> 39 fr=11 (0.1250), cf=0.256, gamma=2.047, delta=0.064, M=-8.624e+000
18 23 -> 37 fr=18 (0.2045), cf=0.310, gamma=1.517, delta=0.070, M=-8.589e+000
1 23 -> 42 fr=9 (0.1023), cf=0.243, gamma=2.378, delta=0.059, M=-8.432e+000
7 23 32 -> 42 fr=9 (0.1023), cf=0.243, gamma=2.378, delta=0.059, M=-8.432e+000
18 20 34 -> 37 fr=12 (0.1364), cf=0.462, gamma=2.256, delta=0.076, M=-8.196e+000
16 31 -> 39 fr=11 (0.1250), cf=0.244, gamma=1.956, delta=0.061, M=-8.056e+000
3 9 18 31 -> 39 fr=11 (0.1250), cf=0.244, gamma=1.956, delta=0.061, M=-8.056e+000
18 20 -> 37 fr=18 (0.2045), cf=0.300, gamma=1.467, delta=0.065, M=-7.869e+000
1 6 -> 39 fr=11 (0.1250), cf=0.239, gamma=1.913, delta=0.060, M=-7.783e+000
3 9 31 -> 39 fr=11 (0.1250), cf=0.239, gamma=1.913, delta=0.060, M=-7.783e+000
20 21 -> ~42 fr=65 (0.7386), cf=0.970, gamma=1.081, delta=0.055, M=-7.654e+000
3 18 31 -> 39 fr=11 (0.1250), cf=0.234, gamma=1.872, delta=0.058, M=-7.516e+000
7 23 -> 42 fr=9 (0.1023), cf=0.220, gamma=2.146, delta=0.055, M=-7.397e+000
3 9 23 32 -> 42 fr=9 (0.1023), cf=0.220, gamma=2.146, delta=0.055, M=-7.397e+000
1 7 -> 39 fr=11 (0.1250), cf=0.229, gamma=1.833, delta=0.057, M=-7.256e+000
3 31 -> 39 fr=11 (0.1250), cf=0.229, gamma=1.833, delta=0.057, M=-7.256e+000
21 23 31 -> 36 fr=28 (0.3182), cf=0.560, gamma=1.369, delta=0.086, M=-7.055e+000
9 18 31 -> 39 fr=11 (0.1250), cf=0.224, gamma=1.796, delta=0.055, M=-7.002e+000
21 31 -> 37 fr=18 (0.2045), cf=0.286, gamma=1.397, delta=0.058, M=-6.840e+000
2 -> ~39 fr=38 (0.4318), cf=1.000, gamma=1.143, delta=0.054, M=-6.753e+000
6 7 -> 39 fr=11 (0.1250), cf=0.220, gamma=1.760, delta=0.054, M=-6.753e+000
9 16 -> 39 fr=11 (0.1250), cf=0.220, gamma=1.760, delta=0.054, M=-6.753e+000
9 31 -> 39 fr=11 (0.1250), cf=0.220, gamma=1.760, delta=0.054, M=-6.753e+000
1 7 32 -> 42 fr=9 (0.1023), cf=0.205, gamma=2.000, delta=0.051, M=-6.692e+000
16 -> ~41 fr=52 (0.5909), cf=1.000, gamma=1.086, delta=0.047, M=-6.634e+000
5 -> ~39 fr=37 (0.4205), cf=1.000, gamma=1.143, delta=0.053, M=-6.510e+000
20 21 23 -> 37 fr=18 (0.2045), cf=0.281, gamma=1.375, delta=0.056, M=-6.510e+000
9 23 32 -> 42 fr=9 (0.1023), cf=0.200, gamma=1.956, delta=0.050, M=-6.469e+000
15 -> ~39 fr=36 (0.4091), cf=1.000, gamma=1.143, delta=0.051, M=-6.273e+000
8 -> ~39 fr=36 (0.4091), cf=1.000, gamma=1.143, delta=0.051, M=-6.273e+000
3 9 18 -> 39 fr=11 (0.1250), cf=0.212, gamma=1.692, delta=0.051, M=-6.273e+000
20 -> ~42 fr=67 (0.7614), cf=0.957, gamma=1.066, delta=0.047, M=-6.256e+000
1 32 -> 42 fr=9 (0.1023), cf=0.196, gamma=1.913, delta=0.049, M=-6.251e+000
18 31 -> 37 fr=18 (0.2045), cf=0.277, gamma=1.354, delta=0.053, M=-6.185e+000
7 32 -> 42 fr=9 (0.1023), cf=0.191, gamma=1.872, delta=0.048, M=-6.039e+000
3 23 32 -> 42 fr=9 (0.1023), cf=0.191, gamma=1.872, delta=0.048, M=-6.039e+000
23 31 -> 36 fr=28 (0.3182), cf=0.538, gamma=1.316, delta=0.076, M=-5.929e+000
30 -> ~37 fr=22 (0.2500), cf=1.000, gamma=1.257, delta=0.051, M=-5.867e+000
1 7 -> 42 fr=9 (0.1023), cf=0.188, gamma=1.833, delta=0.046, M=-5.831e+000
3 18 -> 39 fr=11 (0.1250), cf=0.204, gamma=1.630, delta=0.048, M=-5.812e+000
3 9 23 -> 42 fr=9 (0.1023), cf=0.184, gamma=1.796, delta=0.045, M=-5.628e+000
27 -> ~39 fr=33 (0.3750), cf=1.000, gamma=1.143, delta=0.047, M=-5.589e+000
20 23 -> 37 fr=18 (0.2045), cf=0.269, gamma=1.313, delta=0.049, M=-5.554e+000
20 21 -> 37 fr=18 (0.2045), cf=0.269, gamma=1.313, delta=0.049, M=-5.554e+000
2 -> ~42 fr=38 (0.4318), cf=1.000, gamma=1.114, delta=0.044, M=-5.430e+000
9 18 -> 39 fr=11 (0.1250), cf=0.196, gamma=1.571, delta=0.045, M=-5.370e+000
18 21 34 -> 37 fr=12 (0.1364), cf=0.364, gamma=1.778, delta=0.060, M=-5.258e+000
8 -> ~42 fr=36 (0.4091), cf=1.000, gamma=1.114, delta=0.042, M=-5.045e+000
18 34 -> 37 fr=12 (0.1364), cf=0.353, gamma=1.725, delta=0.057, M=-4.924e+000
9 -> ~41 fr=65 (0.7386), cf=0.970, gamma=1.054, delta=0.038, M=-4.869e+000
5 21 -> ~42 fr=35 (0.3977), cf=1.000, gamma=1.114, delta=0.041, M=-4.859e+000
9 23 -> 42 fr=9 (0.1023), cf=0.170, gamma=1.660, delta=0.041, M=-4.859e+000
3 9 32 -> 42 fr=9 (0.1023), cf=0.167, gamma=1.630, delta=0.040, M=-4.677e+000
25 -> ~37 fr=18 (0.2045), cf=1.000, gamma=1.257, delta=0.042, M=-4.647e+000
19 -> ~37 fr=18 (0.2045), cf=1.000, gamma=1.257, delta=0.042, M=-4.647e+000
18 21 -> 37 fr=18 (0.2045), cf=0.257, gamma=1.257, delta=0.042, M=-4.647e+000
21 23 -> 37 fr=18 (0.2045), cf=0.257, gamma=1.257, delta=0.042, M=-4.647e+000
30 32 -> ~36 fr=16 (0.1818), cf=0.842, gamma=1.425, delta=0.054, M=-4.602e+000
21 31 -> 36 fr=31 (0.3523), cf=0.492, gamma=1.203, delta=0.059, M=-4.594e+000
23 26 31 -> ~36 fr=18 (0.2045), cf=0.818, gamma=1.385, delta=0.057, M=-4.568e+000
3 23 -> 42 fr=9 (0.1023), cf=0.161, gamma=1.571, delta=0.037, M=-4.323e+000
35 -> ~41 fr=39 (0.4432), cf=1.000, gamma=1.086, delta=0.035, M=-4.303e+000
21 23 -> 36 fr=33 (0.3750), cf=0.471, gamma=1.152, delta=0.050, M=-4.118e+000
5 -> ~41 fr=37 (0.4205), cf=1.000, gamma=1.086, delta=0.033, M=-4.004e+000
9 32 -> 42 fr=9 (0.1023), cf=0.155, gamma=1.517, delta=0.035, M=-3.983e+000
26 -> ~39 fr=25 (0.2841), cf=1.000, gamma=1.143, delta=0.036, M=-3.951e+000
3 9 -> 39 fr=11 (0.1250), cf=0.175, gamma=1.397, delta=0.036, M=-3.951e+000
8 -> ~41 fr=36 (0.4091), cf=1.000, gamma=1.086, delta=0.033, M=-3.860e+000
26 31 -> ~36 fr=18 (0.2045), cf=0.783, gamma=1.324, delta=0.050, M=-3.695e+000
3 32 -> 42 fr=9 (0.1023), cf=0.150, gamma=1.467, delta=0.033, M=-3.655e+000
18 31 -> 39 fr=11 (0.1250), cf=0.169, gamma=1.354, delta=0.033, M=-3.577e+000
11 27 -> ~42 fr=27 (0.3068), cf=1.000, gamma=1.114, delta=0.031, M=-3.495e+000
11 35 -> ~42 fr=27 (0.3068), cf=1.000, gamma=1.114, delta=0.031, M=-3.495e+000
27 -> ~41 fr=33 (0.3750), cf=1.000, gamma=1.086, delta=0.030, M=-3.443e+000
30 -> ~39 fr=22 (0.2500), cf=1.000, gamma=1.143, delta=0.031, M=-3.394e+000
