8 -> 36 fr=37 (0.4157), cf=1.000, gamma=2.405, delta=0.243, M=-5.796e+001
6 7 20 -> 37 fr=18 (0.2022), cf=0.545, gamma=2.697, delta=0.127, M=-2.180e+001
6 18 21 -> 37 fr=18 (0.2022), cf=0.545, gamma=2.697, delta=0.127, M=-2.180e+001
1 3 9 15 -> 42 fr=9 (0.1011), cf=0.750, gamma=7.417, delta=0.087, M=-2.178e+001
3 7 9 15 -> 42 fr=9 (0.1011), cf=0.750, gamma=7.417, delta=0.087, M=-2.178e+001
20 35 -> 36 fr=29 (0.3258), cf=0.806, gamma=1.938, delta=0.158, M=-2.138e+001
3 11 21 -> 36 fr=32 (0.3596), cf=0.744, gamma=1.790, delta=0.159, M=-2.132e+001
18 20 21 -> 36 fr=37 (0.4157), cf=0.627, gamma=1.508, delta=0.140, M=-2.123e+001
6 31 -> 37 fr=18 (0.2022), cf=0.529, gamma=2.618, delta=0.125, M=-2.104e+001
6 20 -> 37 fr=18 (0.2022), cf=0.529, gamma=2.618, delta=0.125, M=-2.104e+001
7 20 -> 37 fr=18 (0.2022), cf=0.529, gamma=2.618, delta=0.125, M=-2.104e+001
6 7 15 -> 37 fr=18 (0.2022), cf=0.529, gamma=2.618, delta=0.125, M=-2.104e+001
7 18 31 -> 37 fr=18 (0.2022), cf=0.529, gamma=2.618, delta=0.125, M=-2.104e+001
20 -> ~39 fr=71 (0.7978), cf=1.000, gamma=1.141, delta=0.099, M=-2.086e+001
1 25 -> 39 fr=11 (0.1236), cf=0.611, gamma=4.944, delta=0.099, M=-2.086e+001
1 16 -> 39 fr=11 (0.1236), cf=0.611, gamma=4.944, delta=0.099, M=-2.086e+001
6 12 31 -> 39 fr=11 (0.1236), cf=0.611, gamma=4.944, delta=0.099, M=-2.086e+001
7 12 31 -> 39 fr=11 (0.1236), cf=0.611, gamma=4.944, delta=0.099, M=-2.086e+001
9 12 31 -> 39 fr=11 (0.1236), cf=0.611, gamma=4.944, delta=0.099, M=-2.086e+001
1 3 31 -> 39 fr=11 (0.1236), cf=0.611, gamma=4.944, delta=0.099, M=-2.086e+001
3 6 18 -> 39 fr=11 (0.1236), cf=0.611, gamma=4.944, delta=0.099, M=-2.086e+001
3 7 18 -> 39 fr=11 (0.1236), cf=0.611, gamma=4.944, delta=0.099, M=-2.086e+001
3 9 21 23 -> 36 fr=33 (0.3708), cf=0.717, gamma=1.726, delta=0.156, M=-2.085e+001
9 11 21 -> 36 fr=31 (0.3483), cf=0.756, gamma=1.819, delta=0.157, M=-2.076e+001
6 10 21 -> 37 fr=14 (0.1573), cf=0.778, gamma=3.846, delta=0.116, M=-2.073e+001
7 10 21 -> 37 fr=14 (0.1573), cf=0.778, gamma=3.846, delta=0.116, M=-2.073e+001
1 17 -> 42 fr=9 (0.1011), cf=0.692, gamma=6.846, delta=0.086, M=-2.061e+001
3 9 15 -> 42 fr=9 (0.1011), cf=0.692, gamma=6.846, delta=0.086, M=-2.061e+001
6 15 -> 37 fr=18 (0.2022), cf=0.514, gamma=2.543, delta=0.123, M=-2.032e+001
7 15 -> 37 fr=18 (0.2022), cf=0.514, gamma=2.543, delta=0.123, M=-2.032e+001
7 31 -> 37 fr=18 (0.2022), cf=0.514, gamma=2.543, delta=0.123, M=-2.032e+001
1 6 18 -> 37 fr=18 (0.2022), cf=0.514, gamma=2.543, delta=0.123, M=-2.032e+001
1 18 31 -> 37 fr=18 (0.2022), cf=0.514, gamma=2.543, delta=0.123, M=-2.032e+001
6 7 18 -> 37 fr=18 (0.2022), cf=0.514, gamma=2.543, delta=0.123, M=-2.032e+001
7 21 23 -> 37 fr=18 (0.2022), cf=0.514, gamma=2.543, delta=0.123, M=-2.032e+001
9 11 35 -> 36 fr=24 (0.2697), cf=0.889, gamma=2.138, delta=0.144, M=-2.020e+001
9 18 35 -> 36 fr=29 (0.3258), cf=0.784, gamma=1.885, delta=0.153, M=-2.001e+001
9 21 35 -> 36 fr=29 (0.3258), cf=0.784, gamma=1.885, delta=0.153, M=-2.001e+001
12 16 -> 39 fr=11 (0.1236), cf=0.579, gamma=4.684, delta=0.097, M=-2.000e+001
1 12 31 -> 39 fr=11 (0.1236), cf=0.579, gamma=4.684, delta=0.097, M=-2.000e+001
1 3 18 -> 39 fr=11 (0.1236), cf=0.579, gamma=4.684, delta=0.097, M=-2.000e+001
1 3 6 12 -> 39 fr=11 (0.1236), cf=0.579, gamma=4.684, delta=0.097, M=-2.000e+001
1 6 12 18 -> 39 fr=11 (0.1236), cf=0.579, gamma=4.684, delta=0.097, M=-2.000e+001
3 6 7 12 -> 39 fr=11 (0.1236), cf=0.579, gamma=4.684, delta=0.097, M=-2.000e+001
6 7 12 18 -> 39 fr=11 (0.1236), cf=0.579, gamma=4.684, delta=0.097, M=-2.000e+001
1 6 9 31 -> 39 fr=11 (0.1236), cf=0.579, gamma=4.684, delta=0.097, M=-2.000e+001
6 7 9 31 -> 39 fr=11 (0.1236), cf=0.579, gamma=4.684, delta=0.097, M=-2.000e+001
9 21 23 31 -> 36 fr=28 (0.3146), cf=0.800, gamma=1.924, delta=0.151, M=-1.980e+001
9 23 35 -> 36 fr=26 (0.2921), cf=0.839, gamma=2.017, delta=0.147, M=-1.972e+001
1 11 18 -> 37 fr=13 (0.1461), cf=0.813, gamma=4.017, delta=0.110, M=-1.969e+001
6 11 18 -> 37 fr=13 (0.1461), cf=0.813, gamma=4.017, delta=0.110, M=-1.969e+001
7 11 18 -> 37 fr=13 (0.1461), cf=0.813, gamma=4.017, delta=0.110, M=-1.969e+001
16 -> ~37 fr=53 (0.5955), cf=1.000, gamma=1.254, delta=0.120, M=-1.963e+001
1 31 -> 37 fr=18 (0.2022), cf=0.500, gamma=2.472, delta=0.120, M=-1.963e+001
6 18 -> 37 fr=18 (0.2022), cf=0.500, gamma=2.472, delta=0.120, M=-1.963e+001
7 18 -> 37 fr=18 (0.2022), cf=0.500, gamma=2.472, delta=0.120, M=-1.963e+001
1 6 23 -> 37 fr=18 (0.2022), cf=0.500, gamma=2.472, delta=0.120, M=-1.963e+001
6 21 23 -> 37 fr=18 (0.2022), cf=0.500, gamma=2.472, delta=0.120, M=-1.963e+001
1 3 15 -> 42 fr=9 (0.1011), cf=0.643, gamma=6.357, delta=0.085, M=-1.958e+001
6 10 -> 37 fr=14 (0.1573), cf=0.737, gamma=3.643, delta=0.114, M=-1.945e+001
7 10 -> 37 fr=14 (0.1573), cf=0.737, gamma=3.643, delta=0.114, M=-1.945e+001
10 21 -> 37 fr=14 (0.1573), cf=0.737, gamma=3.643, delta=0.114, M=-1.945e+001
18 20 -> 36 fr=37 (0.4157), cf=0.607, gamma=1.459, delta=0.131, M=-1.934e+001
3 6 12 -> 39 fr=11 (0.1236), cf=0.550, gamma=4.450, delta=0.096, M=-1.920e+001
6 12 18 -> 39 fr=11 (0.1236), cf=0.550, gamma=4.450, delta=0.096, M=-1.920e+001
3 7 12 -> 39 fr=11 (0.1236), cf=0.550, gamma=4.450, delta=0.096, M=-1.920e+001
7 12 18 -> 39 fr=11 (0.1236), cf=0.550, gamma=4.450, delta=0.096, M=-1.920e+001
3 12 18 -> 39 fr=11 (0.1236), cf=0.550, gamma=4.450, delta=0.096, M=-1.920e+001
6 9 31 -> 39 fr=11 (0.1236), cf=0.550, gamma=4.450, delta=0.096, M=-1.920e+001
1 6 9 12 -> 39 fr=11 (0.1236), cf=0.550, gamma=4.450, delta=0.096, M=-1.920e+001
6 7 9 12 -> 39 fr=11 (0.1236), cf=0.550, gamma=4.450, delta=0.096, M=-1.920e+001
7 9 18 31 -> 39 fr=11 (0.1236), cf=0.550, gamma=4.450, delta=0.096, M=-1.920e+001
1 18 -> 37 fr=18 (0.2022), cf=0.486, gamma=2.405, delta=0.118, M=-1.896e+001
9 35 -> 36 fr=29 (0.3258), cf=0.763, gamma=1.836, delta=0.148, M=-1.872e+001
17 32 -> 42 fr=9 (0.1011), cf=0.600, gamma=5.933, delta=0.084, M=-1.866e+001
3 21 23 -> 36 fr=34 (0.3820), cf=0.667, gamma=1.604, delta=0.144, M=-1.856e+001
1 3 12 -> 39 fr=11 (0.1236), cf=0.524, gamma=4.238, delta=0.094, M=-1.846e+001
1 12 18 -> 39 fr=11 (0.1236), cf=0.524, gamma=4.238, delta=0.094, M=-1.846e+001
6 9 12 -> 39 fr=11 (0.1236), cf=0.524, gamma=4.238, delta=0.094, M=-1.846e+001
7 9 12 -> 39 fr=11 (0.1236), cf=0.524, gamma=4.238, delta=0.094, M=-1.846e+001
9 12 18 -> 39 fr=11 (0.1236), cf=0.524, gamma=4.238, delta=0.094, M=-1.846e+001
7 9 31 -> 39 fr=11 (0.1236), cf=0.524, gamma=4.238, delta=0.094, M=-1.846e+001
1 6 9 18 -> 39 fr=11 (0.1236), cf=0.524, gamma=4.238, delta=0.094, M=-1.846e+001
1 9 18 31 -> 39 fr=11 (0.1236), cf=0.524, gamma=4.238, delta=0.094, M=-1.846e+001
6 7 9 18 -> 39 fr=11 (0.1236), cf=0.524, gamma=4.238, delta=0.094, M=-1.846e+001
9 11 -> 36 fr=31 (0.3483), cf=0.721, gamma=1.734, delta=0.147, M=-1.840e+001
1 23 -> 37 fr=18 (0.2022), cf=0.474, gamma=2.342, delta=0.116, M=-1.832e+001
9 -> ~37 fr=65 (0.7303), cf=0.942, gamma=1.181, delta=0.112, M=-1.830e+001
9 18 -> 36 fr=36 (0.4045), cf=0.621, gamma=1.493, delta=0.134, M=-1.824e+001
3 11 -> 36 fr=32 (0.3596), cf=0.696, gamma=1.673, delta=0.145, M=-1.793e+001
18 -> ~42 fr=73 (0.8202), cf=1.000, gamma=1.112, delta=0.083, M=-1.783e+001
1 9 15 -> 42 fr=9 (0.1011), cf=0.563, gamma=5.563, delta=0.083, M=-1.783e+001
7 9 15 -> 42 fr=9 (0.1011), cf=0.563, gamma=5.563, delta=0.083, M=-1.783e+001
3 7 15 32 -> 42 fr=9 (0.1011), cf=0.563, gamma=5.563, delta=0.083, M=-1.783e+001
12 31 -> 39 fr=11 (0.1236), cf=0.500, gamma=4.045, delta=0.093, M=-1.776e+001
1 9 12 -> 39 fr=11 (0.1236), cf=0.500, gamma=4.045, delta=0.093, M=-1.776e+001
1 9 31 -> 39 fr=11 (0.1236), cf=0.500, gamma=4.045, delta=0.093, M=-1.776e+001
6 9 18 -> 39 fr=11 (0.1236), cf=0.500, gamma=4.045, delta=0.093, M=-1.776e+001
7 9 18 -> 39 fr=11 (0.1236), cf=0.500, gamma=4.045, delta=0.093, M=-1.776e+001
6 7 23 -> 37 fr=18 (0.2022), cf=0.462, gamma=2.282, delta=0.114, M=-1.770e+001
18 21 35 -> 36 fr=29 (0.3258), cf=0.744, gamma=1.789, delta=0.144, M=-1.753e+001
3 9 21 -> 36 fr=36 (0.4045), cf=0.610, gamma=1.468, delta=0.129, M=-1.733e+001
3 21 31 -> 36 fr=31 (0.3483), cf=0.705, gamma=1.695, delta=0.143, M=-1.731e+001
1 9 18 -> 39 fr=11 (0.1236), cf=0.478, gamma=3.870, delta=0.092, M=-1.711e+001
6 23 -> 37 fr=18 (0.2022), cf=0.450, gamma=2.225, delta=0.111, M=-1.710e+001
9 15 -> 42 fr=9 (0.1011), cf=0.529, gamma=5.235, delta=0.082, M=-1.708e+001
3 7 15 -> 42 fr=9 (0.1011), cf=0.529, gamma=5.235, delta=0.082, M=-1.708e+001
3 15 32 -> 42 fr=9 (0.1011), cf=0.529, gamma=5.235, delta=0.082, M=-1.708e+001
11 35 -> 36 fr=24 (0.2697), cf=0.828, gamma=1.991, delta=0.134, M=-1.695e+001
18 23 35 -> 36 fr=26 (0.2921), cf=0.788, gamma=1.895, delta=0.138, M=-1.690e+001
11 18 21 -> 36 fr=32 (0.3596), cf=0.681, gamma=1.638, delta=0.140, M=-1.690e+001
3 21 -> 36 fr=37 (0.4157), cf=0.578, gamma=1.391, delta=0.117, M=-1.668e+001
9 21 23 -> 36 fr=33 (0.3708), cf=0.660, gamma=1.588, delta=0.137, M=-1.667e+001
7 23 -> 37 fr=18 (0.2022), cf=0.439, gamma=2.171, delta=0.109, M=-1.652e+001
1 6 12 -> 39 fr=11 (0.1236), cf=0.458, gamma=3.708, delta=0.090, M=-1.650e+001
6 7 12 -> 39 fr=11 (0.1236), cf=0.458, gamma=3.708, delta=0.090, M=-1.650e+001
18 35 -> 36 fr=29 (0.3258), cf=0.725, gamma=1.744, delta=0.139, M=-1.640e+001
21 35 -> 36 fr=29 (0.3258), cf=0.725, gamma=1.744, delta=0.139, M=-1.640e+001
3 15 -> 42 fr=9 (0.1011), cf=0.500, gamma=4.944, delta=0.081, M=-1.639e+001
1 3 9 23 -> 42 fr=9 (0.1011), cf=0.500, gamma=4.944, delta=0.081, M=-1.639e+001
3 7 9 23 -> 42 fr=9 (0.1011), cf=0.500, gamma=4.944, delta=0.081, M=-1.639e+001
9 23 31 -> 36 fr=28 (0.3146), cf=0.737, gamma=1.772, delta=0.137, M=-1.608e+001
11 18 -> 36 fr=32 (0.3596), cf=0.667, gamma=1.604, delta=0.135, M=-1.592e+001
6 12 -> 39 fr=11 (0.1236), cf=0.440, gamma=3.560, delta=0.089, M=-1.592e+001
7 12 -> 39 fr=11 (0.1236), cf=0.440, gamma=3.560, delta=0.089, M=-1.592e+001
3 12 -> 39 fr=11 (0.1236), cf=0.440, gamma=3.560, delta=0.089, M=-1.592e+001
12 18 -> 39 fr=11 (0.1236), cf=0.440, gamma=3.560, delta=0.089, M=-1.592e+001
3 9 23 -> 36 fr=33 (0.3708), cf=0.647, gamma=1.556, delta=0.133, M=-1.573e+001
23 35 -> 36 fr=26 (0.2921), cf=0.765, gamma=1.839, delta=0.133, M=-1.567e+001
1 6 21 -> 37 fr=18 (0.2022), cf=0.419, gamma=2.070, delta=0.105, M=-1.542e+001
1 7 21 -> 37 fr=18 (0.2022), cf=0.419, gamma=2.070, delta=0.105, M=-1.542e+001
1 12 -> 39 fr=11 (0.1236), cf=0.423, gamma=3.423, delta=0.087, M=-1.537e+001
9 12 -> 39 fr=11 (0.1236), cf=0.423, gamma=3.423, delta=0.087, M=-1.537e+001
34 -> ~36 fr=40 (0.4494), cf=0.833, gamma=1.426, delta=0.134, M=-1.534e+001
1 3 23 -> 42 fr=9 (0.1011), cf=0.450, gamma=4.450, delta=0.078, M=-1.515e+001
1 21 -> 37 fr=18 (0.2022), cf=0.409, gamma=2.023, delta=0.102, M=-1.490e+001
1 3 6 9 -> 39 fr=11 (0.1236), cf=0.407, gamma=3.296, delta=0.086, M=-1.485e+001
3 6 7 9 -> 39 fr=11 (0.1236), cf=0.407, gamma=3.296, delta=0.086, M=-1.485e+001
7 21 -> 37 fr=18 (0.2022), cf=0.400, gamma=1.978, delta=0.100, M=-1.438e+001
3 6 9 -> 39 fr=11 (0.1236), cf=0.393, gamma=3.179, delta=0.085, M=-1.435e+001
20 21 -> 36 fr=37 (0.4157), cf=0.552, gamma=1.328, delta=0.103, M=-1.421e+001
1 9 23 -> 42 fr=9 (0.1011), cf=0.409, gamma=4.045, delta=0.076, M=-1.406e+001
7 9 23 -> 42 fr=9 (0.1011), cf=0.409, gamma=4.045, delta=0.076, M=-1.406e+001
3 7 23 32 -> 42 fr=9 (0.1011), cf=0.409, gamma=4.045, delta=0.076, M=-1.406e+001
18 21 23 -> 36 fr=34 (0.3820), cf=0.607, gamma=1.460, delta=0.120, M=-1.399e+001
9 21 -> 36 fr=36 (0.4045), cf=0.571, gamma=1.375, delta=0.110, M=-1.394e+001
6 21 -> 37 fr=18 (0.2022), cf=0.391, gamma=1.935, delta=0.098, M=-1.389e+001
1 3 6 -> 39 fr=11 (0.1236), cf=0.379, gamma=3.069, delta=0.083, M=-1.387e+001
3 7 9 -> 39 fr=11 (0.1236), cf=0.379, gamma=3.069, delta=0.083, M=-1.387e+001
3 7 23 -> 42 fr=9 (0.1011), cf=0.391, gamma=3.870, delta=0.075, M=-1.356e+001
3 31 -> 36 fr=31 (0.3483), cf=0.646, gamma=1.553, delta=0.124, M=-1.348e+001
11 -> ~39 fr=59 (0.6629), cf=1.000, gamma=1.141, delta=0.082, M=-1.341e+001
1 3 9 -> 39 fr=11 (0.1236), cf=0.367, gamma=2.967, delta=0.082, M=-1.341e+001
1 6 -> 37 fr=18 (0.2022), cf=0.383, gamma=1.894, delta=0.095, M=-1.341e+001
18 -> ~41 fr=73 (0.8202), cf=1.000, gamma=1.085, delta=0.065, M=-1.331e+001
3 23 -> 36 fr=34 (0.3820), cf=0.596, gamma=1.435, delta=0.116, M=-1.318e+001
1 6 9 -> 39 fr=11 (0.1236), cf=0.355, gamma=2.871, delta=0.081, M=-1.297e+001
1 3 7 -> 39 fr=11 (0.1236), cf=0.355, gamma=2.871, delta=0.081, M=-1.297e+001
6 7 9 -> 39 fr=11 (0.1236), cf=0.355, gamma=2.871, delta=0.081, M=-1.297e+001
18 21 -> 36 fr=37 (0.4157), cf=0.536, gamma=1.290, delta=0.093, M=-1.266e+001
1 3 -> 39 fr=11 (0.1236), cf=0.344, gamma=2.781, delta=0.079, M=-1.255e+001
6 9 -> 39 fr=11 (0.1236), cf=0.344, gamma=2.781, delta=0.079, M=-1.255e+001
3 6 7 -> 39 fr=11 (0.1236), cf=0.344, gamma=2.781, delta=0.079, M=-1.255e+001
1 7 -> 37 fr=18 (0.2022), cf=0.367, gamma=1.816, delta=0.091, M=-1.248e+001
3 9 -> 36 fr=36 (0.4045), cf=0.554, gamma=1.332, delta=0.101, M=-1.239e+001
9 23 -> 36 fr=33 (0.3708), cf=0.600, gamma=1.443, delta=0.114, M=-1.233e+001
3 6 -> 39 fr=11 (0.1236), cf=0.333, gamma=2.697, delta=0.078, M=-1.215e+001
7 9 -> 39 fr=11 (0.1236), cf=0.333, gamma=2.697, delta=0.078, M=-1.215e+001
1 6 31 -> 39 fr=11 (0.1236), cf=0.333, gamma=2.697, delta=0.078, M=-1.215e+001
6 7 31 -> 39 fr=11 (0.1236), cf=0.333, gamma=2.697, delta=0.078, M=-1.215e+001
2 -> ~37 fr=39 (0.4382), cf=1.000, gamma=1.254, delta=0.089, M=-1.203e+001
6 7 -> 37 fr=18 (0.2022), cf=0.360, gamma=1.780, delta=0.089, M=-1.203e+001
21 23 31 -> 37 fr=18 (0.2022), cf=0.360, gamma=1.780, delta=0.089, M=-1.203e+001
21 31 -> ~42 fr=62 (0.6966), cf=1.000, gamma=1.112, delta=0.070, M=-1.182e+001
1 9 -> 39 fr=11 (0.1236), cf=0.324, gamma=2.618, delta=0.076, M=-1.176e+001
6 31 -> 39 fr=11 (0.1236), cf=0.324, gamma=2.618, delta=0.076, M=-1.176e+001
3 7 -> 39 fr=11 (0.1236), cf=0.324, gamma=2.618, delta=0.076, M=-1.176e+001
7 18 31 -> 39 fr=11 (0.1236), cf=0.324, gamma=2.618, delta=0.076, M=-1.176e+001
18 23 -> 36 fr=34 (0.3820), cf=0.576, gamma=1.386, delta=0.106, M=-1.163e+001
5 -> ~37 fr=38 (0.4270), cf=1.000, gamma=1.254, delta=0.086, M=-1.160e+001
18 20 23 31 -> 37 fr=18 (0.2022), cf=0.353, gamma=1.745, delta=0.086, M=-1.160e+001
3 7 9 32 -> 42 fr=9 (0.1011), cf=0.321, gamma=3.179, delta=0.069, M=-1.143e+001
20 21 31 34 -> 37 fr=12 (0.1348), cf=0.571, gamma=2.825, delta=0.087, M=-1.139e+001
7 31 -> 39 fr=11 (0.1236), cf=0.314, gamma=2.543, delta=0.075, M=-1.138e+001
1 6 18 -> 39 fr=11 (0.1236), cf=0.314, gamma=2.543, delta=0.075, M=-1.138e+001
1 18 31 -> 39 fr=11 (0.1236), cf=0.314, gamma=2.543, delta=0.075, M=-1.138e+001
6 7 18 -> 39 fr=11 (0.1236), cf=0.314, gamma=2.543, delta=0.075, M=-1.138e+001
8 -> ~37 fr=37 (0.4157), cf=1.000, gamma=1.254, delta=0.084, M=-1.117e+001
20 23 31 -> 37 fr=18 (0.2022), cf=0.346, gamma=1.712, delta=0.084, M=-1.117e+001
20 21 31 -> 37 fr=18 (0.2022), cf=0.346, gamma=1.712, delta=0.084, M=-1.117e+001
18 23 31 -> 37 fr=18 (0.2022), cf=0.346, gamma=1.712, delta=0.084, M=-1.117e+001
1 15 32 -> 42 fr=9 (0.1011), cf=0.310, gamma=3.069, delta=0.068, M=-1.106e+001
3 7 9 -> 42 fr=9 (0.1011), cf=0.310, gamma=3.069, delta=0.068, M=-1.106e+001
1 3 9 32 -> 42 fr=9 (0.1011), cf=0.310, gamma=3.069, delta=0.068, M=-1.106e+001
1 31 -> 39 fr=11 (0.1236), cf=0.306, gamma=2.472, delta=0.074, M=-1.102e+001
6 18 -> 39 fr=11 (0.1236), cf=0.306, gamma=2.472, delta=0.074, M=-1.102e+001
7 18 -> 39 fr=11 (0.1236), cf=0.306, gamma=2.472, delta=0.074, M=-1.102e+001
23 31 -> 37 fr=18 (0.2022), cf=0.340, gamma=1.679, delta=0.082, M=-1.076e+001
18 20 31 -> 37 fr=18 (0.2022), cf=0.340, gamma=1.679, delta=0.082, M=-1.076e+001
1 3 9 -> 42 fr=9 (0.1011), cf=0.300, gamma=2.967, delta=0.067, M=-1.070e+001
1 3 7 32 -> 42 fr=9 (0.1011), cf=0.300, gamma=2.967, delta=0.067, M=-1.070e+001
1 18 -> 39 fr=11 (0.1236), cf=0.297, gamma=2.405, delta=0.072, M=-1.066e+001
7 15 32 -> 42 fr=9 (0.1011), cf=0.290, gamma=2.871, delta=0.066, M=-1.036e+001
1 3 7 -> 42 fr=9 (0.1011), cf=0.290, gamma=2.871, delta=0.066, M=-1.036e+001
1 3 32 -> 42 fr=9 (0.1011), cf=0.290, gamma=2.871, delta=0.066, M=-1.036e+001
20 31 -> 37 fr=18 (0.2022), cf=0.333, gamma=1.648, delta=0.080, M=-1.035e+001
31 -> ~41 fr=66 (0.7416), cf=1.000, gamma=1.085, delta=0.058, M=-1.024e+001
11 21 31 -> 36 fr=27 (0.3034), cf=0.643, gamma=1.546, delta=0.107, M=-1.013e+001
18 20 21 34 -> 37 fr=12 (0.1348), cf=0.522, gamma=2.580, delta=0.083, M=-1.003e+001
18 21 23 34 -> 37 fr=12 (0.1348), cf=0.522, gamma=2.580, delta=0.083, M=-1.003e+001
1 15 -> 42 fr=9 (0.1011), cf=0.281, gamma=2.781, delta=0.065, M=-1.003e+001
15 32 -> 42 fr=9 (0.1011), cf=0.281, gamma=2.781, delta=0.065, M=-1.003e+001
1 3 -> 42 fr=9 (0.1011), cf=0.281, gamma=2.781, delta=0.065, M=-1.003e+001
7 9 32 -> 42 fr=9 (0.1011), cf=0.281, gamma=2.781, delta=0.065, M=-1.003e+001
3 7 32 -> 42 fr=9 (0.1011), cf=0.281, gamma=2.781, delta=0.065, M=-1.003e+001
27 -> ~37 fr=34 (0.3820), cf=1.000, gamma=1.254, delta=0.077, M=-9.954e+000
31 -> ~42 fr=65 (0.7303), cf=0.985, gamma=1.096, delta=0.064, M=-9.860e+000
7 9 -> 42 fr=9 (0.1011), cf=0.273, gamma=2.697, delta=0.064, M=-9.710e+000
1 9 32 -> 42 fr=9 (0.1011), cf=0.273, gamma=2.697, delta=0.064, M=-9.710e+000
18 21 23 -> 37 fr=18 (0.2022), cf=0.321, gamma=1.589, delta=0.075, M=-9.567e+000
11 21 -> 36 fr=32 (0.3596), cf=0.571, gamma=1.375, delta=0.098, M=-9.445e+000
1 9 -> 42 fr=9 (0.1011), cf=0.265, gamma=2.618, delta=0.062, M=-9.402e+000
3 7 -> 42 fr=9 (0.1011), cf=0.265, gamma=2.618, delta=0.062, M=-9.402e+000
7 15 -> 42 fr=9 (0.1011), cf=0.257, gamma=2.543, delta=0.061, M=-9.105e+000
1 23 32 -> 42 fr=9 (0.1011), cf=0.257, gamma=2.543, delta=0.061, M=-9.105e+000
18 20 34 -> 37 fr=12 (0.1348), cf=0.480, gamma=2.373, delta=0.078, M=-8.855e+000
16 -> ~42 fr=53 (0.5955), cf=1.000, gamma=1.112, delta=0.060, M=-8.818e+000
18 20 23 -> 37 fr=18 (0.2022), cf=0.310, gamma=1.534, delta=0.070, M=-8.815e+000
11 31 -> 36 fr=27 (0.3034), cf=0.614, gamma=1.476, delta=0.098, M=-8.646e+000
7 23 32 -> 42 fr=9 (0.1011), cf=0.243, gamma=2.405, delta=0.059, M=-8.539e+000
9 16 31 -> 39 fr=11 (0.1236), cf=0.250, gamma=2.023, delta=0.062, M=-8.468e+000
18 23 -> 37 fr=18 (0.2022), cf=0.305, gamma=1.508, delta=0.068, M=-8.451e+000
18 20 21 -> 37 fr=18 (0.2022), cf=0.305, gamma=1.508, delta=0.068, M=-8.451e+000
1 23 -> 42 fr=9 (0.1011), cf=0.237, gamma=2.342, delta=0.058, M=-8.269e+000
16 31 -> 39 fr=11 (0.1236), cf=0.244, gamma=1.978, delta=0.061, M=-8.188e+000
21 23 31 -> 36 fr=29 (0.3258), cf=0.580, gamma=1.395, delta=0.092, M=-8.002e+000
3 9 18 31 -> 39 fr=11 (0.1236), cf=0.239, gamma=1.935, delta=0.060, M=-7.915e+000
18 20 -> 37 fr=18 (0.2022), cf=0.295, gamma=1.459, delta=0.064, M=-7.745e+000
1 6 -> 39 fr=11 (0.1236), cf=0.234, gamma=1.894, delta=0.058, M=-7.648e+000
3 9 31 -> 39 fr=11 (0.1236), cf=0.234, gamma=1.894, delta=0.058, M=-7.648e+000
3 18 31 -> 39 fr=11 (0.1236), cf=0.234, gamma=1.894, delta=0.058, M=-7.648e+000
7 23 -> 42 fr=9 (0.1011), cf=0.220, gamma=2.171, delta=0.055, M=-7.503e+000
21 31 -> 37 fr=18 (0.2022), cf=0.290, gamma=1.435, delta=0.061, M=-7.402e+000
3 31 -> 39 fr=11 (0.1236), cf=0.229, gamma=1.854, delta=0.057, M=-7.388e+000
20 21 -> ~42 fr=65 (0.7303), cf=0.970, gamma=1.079, delta=0.054, M=-7.373e+000
1 7 -> 39 fr=11 (0.1236), cf=0.224, gamma=1.816, delta=0.056, M=-7.134e+000
3 9 23 32 -> 42 fr=9 (0.1011), cf=0.209, gamma=2.070, delta=0.052, M=-7.027e+000
2 -> ~39 fr=39 (0.4382), cf=1.000, gamma=1.141, delta=0.054, M=-6.885e+000
6 7 -> 39 fr=11 (0.1236), cf=0.220, gamma=1.780, delta=0.054, M=-6.885e+000
9 18 31 -> 39 fr=11 (0.1236), cf=0.220, gamma=1.780, delta=0.054, M=-6.885e+000
20 21 23 -> 37 fr=18 (0.2022), cf=0.281, gamma=1.391, delta=0.057, M=-6.735e+000
16 -> ~41 fr=53 (0.5955), cf=1.000, gamma=1.085, delta=0.047, M=-6.716e+000
5 -> ~39 fr=38 (0.4270), cf=1.000, gamma=1.141, delta=0.053, M=-6.642e+000
9 31 -> 39 fr=11 (0.1236), cf=0.216, gamma=1.745, delta=0.053, M=-6.642e+000
11 18 31 34 -> 37 fr=9 (0.1011), cf=0.500, gamma=2.472, delta=0.060, M=-6.598e+000
11 18 21 34 -> 37 fr=9 (0.1011), cf=0.500, gamma=2.472, delta=0.060, M=-6.598e+000
1 7 32 -> 42 fr=9 (0.1011), cf=0.200, gamma=1.978, delta=0.050, M=-6.575e+000
18 31 34 -> 37 fr=12 (0.1348), cf=0.400, gamma=1.978, delta=0.067, M=-6.498e+000
18 21 34 -> 37 fr=12 (0.1348), cf=0.400, gamma=1.978, delta=0.067, M=-6.498e+000
18 31 -> 37 fr=18 (0.2022), cf=0.277, gamma=1.369, delta=0.055, M=-6.411e+000
8 -> ~39 fr=37 (0.4157), cf=1.000, gamma=1.141, delta=0.051, M=-6.405e+000
9 16 -> 39 fr=11 (0.1236), cf=0.212, gamma=1.712, delta=0.051, M=-6.405e+000
